entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3368,0.106,0.0903,0.06845,0.1247,0.05395,0.03924,0.03061,0.03406,0.03501,0.2077,0.21,
2.176,0.3409,0.1058,0.09037,0.06836,0.1244,0.054,0.03927,0.03064,0.03409,0.03504,0.2078,0.2102,
2.178,0.3318,0.1103,0.09022,0.06825,0.1242,0.05391,0.03921,0.03059,0.03403,0.03499,0.2096,0.2048,
2.178,0.342,0.1103,0.09022,0.06825,0.1242,0.05391,0.03921,0.03059,0.03403,0.03499,0.2096,0.2048,
2.176,0.3544,0.1104,0.0903,0.06831,0.1235,0.05287,0.03913,0.03048,0.03406,0.03501,0.2098,0.2063,
2.186,0.3304,0.1099,0.08984,0.06829,0.1235,0.05176,0.03913,0.03047,0.03405,0.04205,0.2037,0.2073,
2.186,0.3365,0.11,0.08995,0.06837,0.1224,0.05182,0.03917,0.0305,0.03409,0.0421,0.204,0.2076,
2.184,0.3319,0.1102,0.08963,0.06846,0.1217,0.05034,0.03922,0.03054,0.03413,0.04215,0.2043,0.2094,
2.184,0.3296,0.1102,0.08963,0.06846,0.1217,0.05034,0.03922,0.03054,0.03413,0.04215,0.2043,0.2094,
