RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2773000.0,1841000.0,1255000.0,887500.0,736200.0,458000.0,101400.0,3345000.0,1059000.0,
2733000.0,1862000.0,1257000.0,904900.0,736200.0,458000.0,101400.0,3402000.0,1002000.0,
2702000.0,1869000.0,1259000.0,926600.0,736200.0,458000.0,101400.0,3402000.0,1002000.0,
2722000.0,1872000.0,1263000.0,939500.0,736200.0,458000.0,101400.0,3445000.0,1027000.0,
2693000.0,1878000.0,1263000.0,952300.0,723600.0,458000.0,101300.0,3504000.0,967000.0,
2662000.0,1886000.0,1266000.0,933700.0,723600.0,458000.0,121700.0,3516000.0,934200.0,
2619000.0,1890000.0,1266000.0,952000.0,723600.0,458000.0,131900.0,3562000.0,878200.0,
2608000.0,1899000.0,1267000.0,947600.0,723600.0,464800.0,125100.0,3562000.0,878200.0,
2603000.0,1901000.0,1269000.0,944100.0,716000.0,464800.0,136200.0,3563000.0,864600.0,
2557000.0,1912000.0,1272000.0,978100.0,716000.0,464800.0,143000.0,3575000.0,846300.0,
2652000.0,1912000.0,1274000.0,978100.0,722800.0,458000.0,156200.0,3562000.0,846300.0,
2607000.0,1915000.0,1276000.0,1012000.0,722800.0,464800.0,149400.0,3579000.0,995000.0,
2588000.0,1931000.0,1278000.0,1008000.0,715100.0,464800.0,163700.0,3668000.0,891400.0,
2574000.0,1938000.0,1281000.0,1008000.0,707600.0,464800.0,205400.0,3626000.0,891400.0,
2559000.0,1950000.0,1283000.0,1004000.0,707600.0,464700.0,205400.0,3639000.0,877800.0,
2553000.0,1953000.0,1287000.0,1004000.0,700000.0,464700.0,218900.0,3657000.0,846300.0,
2531000.0,1953000.0,1288000.0,1011000.0,700000.0,464700.0,246700.0,3666000.0,808300.0,
2517000.0,1961000.0,1289000.0,1006000.0,731600.0,433000.0,289500.0,3635000.0,796400.0,
2412000.0,1966000.0,1293000.0,1087000.0,731600.0,433000.0,299600.0,3646000.0,774600.0,
2382000.0,1982000.0,1295000.0,1090000.0,1033000.0,200400.0,252000.0,3625000.0,773800.0,
2374000.0,1993000.0,1297000.0,1109000.0,1032000.0,193600.0,258800.0,3638000.0,754000.0,
2388000.0,2006000.0,1299000.0,1119000.0,993900.0,193600.0,271700.0,3643000.0,735700.0,
2378000.0,2014000.0,1300000.0,1119000.0,993900.0,193600.0,271700.0,3668000.0,773800.0,
2370000.0,2019000.0,1303000.0,1106000.0,974500.0,193600.0,271600.0,3679000.0,761500.0,
2412000.0,2031000.0,1304000.0,1109000.0,955300.0,200300.0,271500.0,3689000.0,743800.0,
2377000.0,2042000.0,1305000.0,1128000.0,955300.0,200300.0,285100.0,3675000.0,799000.0,
2282000.0,2044000.0,1308000.0,1219000.0,942900.0,200300.0,298700.0,3655000.0,799000.0,
2267000.0,2049000.0,1310000.0,1226000.0,930300.0,200300.0,312300.0,3654000.0,786400.0,
2212000.0,2043000.0,1312000.0,1222000.0,919500.0,193500.0,312200.0,3653000.0,785600.0,
2259000.0,2043000.0,1313000.0,1217000.0,911800.0,193500.0,319000.0,3647000.0,813300.0,
2250000.0,2045000.0,1314000.0,1210000.0,904300.0,193400.0,325700.0,3670000.0,782300.0,
2229000.0,2057000.0,1315000.0,1203000.0,896700.0,193400.0,361800.0,3634000.0,782300.0,
2254000.0,2038000.0,1313000.0,1195000.0,879100.0,193400.0,372000.0,3651000.0,956200.0,
2233000.0,2045000.0,1316000.0,1195000.0,879100.0,200200.0,365200.0,3717000.0,890100.0,
2254000.0,2050000.0,1317000.0,1195000.0,879100.0,200200.0,372000.0,3730000.0,870200.0,
2246000.0,2051000.0,1320000.0,1190000.0,879100.0,200200.0,378800.0,3723000.0,870200.0,
2234000.0,2033000.0,1311000.0,1160000.0,898800.0,180500.0,378400.0,3723000.0,870200.0,
2231000.0,2034000.0,1312000.0,1160000.0,898800.0,180500.0,2468000.0,1634000.0,870200.0,
2255000.0,2028000.0,1315000.0,1139000.0,898800.0,189700.0,2477000.0,1641000.0,845000.0,
2250000.0,2026000.0,1318000.0,1139000.0,898800.0,189700.0,2477000.0,1655000.0,830900.0,
2240000.0,2028000.0,1320000.0,1135000.0,898700.0,189700.0,2496000.0,1643000.0,823300.0,
2222000.0,2030000.0,1323000.0,1149000.0,877600.0,189700.0,3339000.0,808700.0,814000.0,
2212000.0,2029000.0,1324000.0,1149000.0,877600.0,189700.0,3339000.0,826500.0,796300.0,
2209000.0,2030000.0,1326000.0,1167000.0,877600.0,201600.0,3334000.0,853400.0,762500.0,
2189000.0,2033000.0,1328000.0,1178000.0,877600.0,201600.0,3341000.0,846700.0,762500.0,
2182000.0,2036000.0,1329000.0,1170000.0,891100.0,188000.0,3348000.0,916000.0,686300.0,
2226000.0,2038000.0,1332000.0,1170000.0,943400.0,119900.0,3352000.0,904700.0,686300.0,
2222000.0,2029000.0,1333000.0,1085000.0,967600.0,99450.0,3366000.0,933400.0,637000.0,
2139000.0,2036000.0,1334000.0,1161000.0,945000.0,119800.0,3352000.0,926600.0,637000.0,
2161000.0,2046000.0,1337000.0,1152000.0,945000.0,126600.0,3345000.0,942700.0,621000.0,
2132000.0,2068000.0,1340000.0,1152000.0,945000.0,152400.0,3319000.0,942700.0,621000.0,
2128000.0,2069000.0,1342000.0,1152000.0,923700.0,151700.0,3329000.0,932600.0,621000.0,
2121000.0,2073000.0,1346000.0,1147000.0,923600.0,165200.0,3316000.0,951000.0,602600.0,
2139000.0,2091000.0,1348000.0,1159000.0,923600.0,178800.0,3302000.0,962600.0,591000.0,
2105000.0,2072000.0,1350000.0,1177000.0,930300.0,193400.0,3301000.0,960900.0,571500.0,
2058000.0,2071000.0,1353000.0,1172000.0,917700.0,1072000.0,2422000.0,979200.0,553200.0,
2055000.0,2077000.0,1355000.0,1194000.0,917600.0,1098000.0,2396000.0,995900.0,536400.0,
2024000.0,2081000.0,1356000.0,1208000.0,924400.0,1105000.0,2389000.0,1000000.0,524400.0,
