entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.177,0.3336,0.1079,0.09069,0.06848,0.1243,0.05397,0.03924,0.03045,0.03405,0.03501,0.2077,0.2082,
2.177,0.3438,0.1078,0.09059,0.0684,0.1242,0.05392,0.0392,0.03042,0.03402,0.03497,0.2085,0.208,
2.177,0.3454,0.1079,0.09067,0.06846,0.1235,0.05395,0.03923,0.03044,0.03405,0.035,0.2087,0.2082,
2.172,0.3461,0.106,0.0906,0.06842,0.123,0.05172,0.03921,0.03042,0.03402,0.03497,0.2096,0.2121,
2.172,0.3402,0.1049,0.09067,0.06852,0.1228,0.05181,0.03927,0.03046,0.03408,0.03503,0.2099,0.2125,
2.172,0.3396,0.1049,0.09067,0.06852,0.1228,0.05181,0.03927,0.03046,0.03408,0.03503,0.2099,0.2125,
2.185,0.3326,0.1068,0.0906,0.06847,0.1223,0.05178,0.03925,0.03044,0.03406,0.04226,0.2036,0.2104,
2.184,0.344,0.1066,0.09034,0.06842,0.1219,0.05174,0.03923,0.03042,0.03404,0.04223,0.2045,0.2106,
2.179,0.3344,0.1073,0.08955,0.06849,0.1209,0.04875,0.03929,0.03046,0.03409,0.04229,0.2059,0.2131,
2.176,0.3275,0.1073,0.08958,0.06852,0.1205,0.047,0.0393,0.03048,0.0341,0.0423,0.206,0.215,
2.177,0.3232,0.1103,0.08929,0.06836,0.1199,0.04689,0.03921,0.0304,0.03402,0.04221,0.2086,0.2109,
2.177,0.3222,0.1135,0.0892,0.06829,0.1197,0.04618,0.03917,0.03037,0.03398,0.04216,0.2094,0.208,
2.175,0.3289,0.1116,0.08931,0.06837,0.1191,0.04571,0.03909,0.03041,0.03403,0.04221,0.2097,0.2105,
2.174,0.3306,0.1117,0.08935,0.0684,0.1187,0.04463,0.03911,0.03042,0.03404,0.04223,0.2098,0.2117,
