RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1427000.0,623300.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1211000.0,1035000.0,783200.0,1427000.0,623300.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1211000.0,1035000.0,783200.0,1423000.0,609100.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2413000.0,
1198000.0,1035000.0,761500.0,1423000.0,609100.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2448000.0,
1198000.0,1035000.0,761500.0,1423000.0,609100.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2448000.0,
1198000.0,1035000.0,761400.0,1418000.0,609100.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2448000.0,
1187000.0,1034000.0,761300.0,1418000.0,609100.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2455000.0,
1163000.0,1030000.0,761200.0,1418000.0,601600.0,447000.0,350200.0,389700.0,400500.0,2388000.0,2480000.0,
1236000.0,1030000.0,761100.0,1399000.0,601200.0,446900.0,350100.0,389600.0,430100.0,2382000.0,2407000.0,
1236000.0,1030000.0,761000.0,1394000.0,593700.0,446900.0,350000.0,389500.0,430100.0,2382000.0,2414000.0,
1236000.0,1030000.0,761000.0,1394000.0,576100.0,446900.0,350000.0,389500.0,430100.0,2382000.0,2432000.0,
1272000.0,1030000.0,761000.0,1394000.0,571300.0,445600.0,348500.0,389500.0,430100.0,2394000.0,2404000.0,
1324000.0,1030000.0,760800.0,1389000.0,571200.0,445600.0,348500.0,389500.0,457400.0,2378000.0,2347000.0,
1318000.0,1030000.0,760800.0,1385000.0,571100.0,445600.0,348400.0,389400.0,457300.0,2390000.0,2347000.0,
1318000.0,1030000.0,760700.0,1380000.0,563600.0,445600.0,348400.0,389400.0,479000.0,2381000.0,2355000.0,
