entropyInd,
0.1622,
0.1632,
0.1607,
0.1698,
0.1603,
0.1613,
0.1579,
0.1594,
0.1598,
0.1587,
0.1586,
0.1572,
0.1582,
0.1582,
0.1597,
0.1772,
0.1641,
0.1581,
0.1557,
0.1552,
0.1555,
0.167,
0.1573,
0.1796,
0.1587,
0.1657,
0.1536,
0.1548,
0.1561,
0.1598,
0.1543,
0.1659,
0.1785,
0.1838,
0.2033,
0.2072,
0.2111,
0.2324,
0.2216,
0.2163,
0.2627,
0.2792,
0.2761,
0.2437,
0.2447,
0.2773,
0.2888,
0.2813,
0.2922,
0.2868,
0.2449,
0.2407,
0.2462,
0.2282,
0.2556,
0.2217,
0.2251,
0.2474,
0.2703,
0.2587,
0.2549,
0.2566,
0.2657,
0.25,
0.2481,
0.2471,
0.2537,
0.2644,
0.2832,
0.2981,
0.3068,
0.2587,
0.273,
0.28,
0.265,
0.3121,
0.2637,
0.2466,
0.2213,
0.2214,
0.2175,
0.2154,
0.2299,
0.2406,
0.2408,
0.2557,
0.2724,
0.25,
0.2469,
0.2457,
0.3019,
0.2796,
0.2593,
0.2593,
0.2645,
0.2829,
0.2799,
0.2899,
0.2585,
0.268,
0.2484,
0.2408,
0.2521,
0.243,
0.2927,
0.2532,
0.254,
0.2651,
0.2609,
0.2635,
0.2682,
0.3093,
0.2951,
0.3295,
0.3241,
0.3249,
0.3077,
0.308,
0.3074,
0.3297,
0.2829,
0.2733,
0.2756,
0.2657,
0.2788,
0.2932,
0.2697,
0.2703,
0.2761,
0.2766,
0.2744,
0.2686,
0.2766,
0.3056,
0.2811,
0.2934,
0.2981,
0.3021,
0.3043,
0.3078,
0.345,
0.3466,
0.3349,
0.3296,
0.3457,
0.3263,
0.3372,
0.3399,
0.3339,
0.3403,
0.3443,
0.3413,
0.3472,
0.3394,
0.336,
0.322,
0.3242,
0.3285,
0.3187,
