RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,776000.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2403000.0,
1248000.0,1038000.0,776000.0,1423000.0,609300.0,446900.0,350200.0,389600.0,400600.0,2376000.0,2385000.0,
1248000.0,1038000.0,776000.0,1423000.0,609300.0,446900.0,350200.0,389600.0,400600.0,2376000.0,2385000.0,
1242000.0,1037000.0,776000.0,1423000.0,609300.0,446900.0,350200.0,389600.0,400600.0,2376000.0,2393000.0,
1242000.0,1036000.0,775900.0,1414000.0,591500.0,446900.0,350200.0,389600.0,400500.0,2376000.0,2410000.0,
1232000.0,1034000.0,775700.0,1407000.0,591400.0,446800.0,350000.0,389400.0,400300.0,2376000.0,2410000.0,
1255000.0,1034000.0,768100.0,1402000.0,591400.0,446800.0,350000.0,389400.0,400300.0,2388000.0,2395000.0,
1253000.0,1031000.0,767100.0,1397000.0,591400.0,446700.0,349900.0,389300.0,400200.0,2388000.0,2395000.0,
1253000.0,1031000.0,767100.0,1397000.0,591400.0,446700.0,349900.0,389300.0,400200.0,2388000.0,2395000.0,
1246000.0,1028000.0,766800.0,1388000.0,591200.0,446700.0,349900.0,389200.0,400100.0,2388000.0,2395000.0,
1276000.0,1027000.0,766800.0,1378000.0,566100.0,446700.0,349900.0,389200.0,400100.0,2400000.0,2385000.0,
1276000.0,1027000.0,766800.0,1378000.0,566100.0,446700.0,349900.0,389200.0,455800.0,2356000.0,2385000.0,
1272000.0,1027000.0,766800.0,1378000.0,534900.0,445200.0,349900.0,389200.0,455800.0,2356000.0,2417000.0,
1299000.0,1023000.0,757700.0,1374000.0,534900.0,445100.0,349800.0,389200.0,455700.0,2380000.0,2398000.0,
1299000.0,1022000.0,757600.0,1369000.0,534900.0,445100.0,349800.0,389200.0,455700.0,2392000.0,2398000.0,
1267000.0,992000.0,744200.0,1369000.0,534900.0,445100.0,349800.0,389200.0,512800.0,2346000.0,2474000.0,
1291000.0,988100.0,744000.0,1364000.0,534900.0,445100.0,349700.0,389200.0,512800.0,2358000.0,2449000.0,
1306000.0,988100.0,744000.0,1364000.0,519800.0,445100.0,349700.0,389200.0,512800.0,2370000.0,2449000.0,
1283000.0,988100.0,736400.0,1360000.0,519700.0,445100.0,349700.0,389100.0,512700.0,2370000.0,2480000.0,
1263000.0,984200.0,736100.0,1360000.0,519700.0,445100.0,349700.0,389100.0,512700.0,2370000.0,2498000.0,
1249000.0,981800.0,736000.0,1353000.0,519600.0,445000.0,349600.0,388900.0,512500.0,2370000.0,2513000.0,
1281000.0,981800.0,736000.0,1348000.0,519400.0,445000.0,349600.0,388800.0,512400.0,2382000.0,2481000.0,
1292000.0,981800.0,735900.0,1344000.0,519400.0,445000.0,349500.0,388800.0,512400.0,2394000.0,2470000.0,
1292000.0,981800.0,720500.0,1344000.0,519400.0,445000.0,349500.0,388800.0,512400.0,2394000.0,2485000.0,
1292000.0,981800.0,720500.0,1334000.0,519400.0,445000.0,349500.0,388800.0,512400.0,2394000.0,2485000.0,
1263000.0,981500.0,720500.0,1319000.0,511900.0,445000.0,349500.0,388800.0,512400.0,2394000.0,2516000.0,
1320000.0,981500.0,720500.0,1319000.0,511900.0,445000.0,349500.0,388800.0,620400.0,2298000.0,2459000.0,
1297000.0,981500.0,705700.0,1319000.0,498300.0,445000.0,349500.0,388800.0,620400.0,2298000.0,2505000.0,
1342000.0,978900.0,705300.0,1307000.0,498100.0,444800.0,349300.0,388500.0,619100.0,2309000.0,2453000.0,
1411000.0,972800.0,703500.0,1302000.0,457200.0,443600.0,347800.0,388500.0,619100.0,2332000.0,2425000.0,
1411000.0,970900.0,705500.0,1302000.0,457200.0,443600.0,347800.0,455300.0,552200.0,2332000.0,2425000.0,
1373000.0,973800.0,705900.0,1322000.0,460200.0,440500.0,347800.0,455300.0,552200.0,2332000.0,2425000.0,
1373000.0,973100.0,706500.0,1312000.0,460200.0,440400.0,347700.0,465300.0,542000.0,2332000.0,2425000.0,
1366000.0,971900.0,710000.0,1312000.0,452700.0,440400.0,347700.0,465300.0,542000.0,2332000.0,2433000.0,
1362000.0,965600.0,710000.0,1293000.0,452500.0,440400.0,347600.0,471300.0,535900.0,2332000.0,2433000.0,
1349000.0,964700.0,710000.0,1296000.0,452500.0,446400.0,341600.0,471300.0,535900.0,2332000.0,2433000.0,
1361000.0,963700.0,711200.0,1293000.0,452400.0,446400.0,341500.0,514500.0,492700.0,2344000.0,2419000.0,
1371000.0,961800.0,705900.0,1293000.0,429800.0,446400.0,341500.0,514500.0,492700.0,2356000.0,2438000.0,
1367000.0,963000.0,708900.0,1288000.0,435800.0,440400.0,347600.0,519500.0,481600.0,2356000.0,2438000.0,
1379000.0,962100.0,694600.0,1274000.0,444800.0,437300.0,520700.0,340200.0,481500.0,2368000.0,2441000.0,
