RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1427000.0,598200.0,450500.0,350200.0,389700.0,400600.0,2388000.0,2421000.0,
1251000.0,1038000.0,783600.0,1427000.0,598200.0,450500.0,350200.0,389700.0,400600.0,2400000.0,2383000.0,
1251000.0,1038000.0,783600.0,1427000.0,592200.0,449000.0,350200.0,389700.0,400600.0,2400000.0,2390000.0,
1233000.0,1038000.0,783600.0,1423000.0,592000.0,449000.0,350200.0,389700.0,400500.0,2400000.0,2408000.0,
1219000.0,1038000.0,783600.0,1423000.0,592000.0,449000.0,350200.0,389700.0,400500.0,2400000.0,2421000.0,
1254000.0,1029000.0,782600.0,1423000.0,592000.0,449000.0,350200.0,389700.0,434800.0,2389000.0,2381000.0,
1236000.0,1024000.0,781900.0,1418000.0,592000.0,448900.0,350100.0,389600.0,434700.0,2389000.0,2405000.0,
1218000.0,1023000.0,781900.0,1408000.0,584500.0,448900.0,350100.0,389600.0,434700.0,2389000.0,2430000.0,
1218000.0,1023000.0,781800.0,1394000.0,559100.0,448900.0,350000.0,389500.0,434600.0,2389000.0,2456000.0,
1217000.0,1020000.0,781300.0,1390000.0,559000.0,448900.0,350000.0,389500.0,434500.0,2389000.0,2456000.0,
1275000.0,1020000.0,781300.0,1390000.0,551500.0,448900.0,350000.0,389500.0,484400.0,2351000.0,2405000.0,
1300000.0,1016000.0,781100.0,1385000.0,551400.0,448900.0,350000.0,389500.0,484300.0,2363000.0,2378000.0,
1300000.0,1016000.0,781100.0,1381000.0,529700.0,445300.0,349900.0,389500.0,484300.0,2363000.0,2403000.0,
1309000.0,1014000.0,781100.0,1381000.0,517200.0,445300.0,349900.0,389500.0,484300.0,2375000.0,2409000.0,
1287000.0,1014000.0,781100.0,1381000.0,494500.0,445300.0,349900.0,389500.0,484300.0,2375000.0,2453000.0,
1313000.0,1014000.0,781100.0,1381000.0,469600.0,444100.0,348400.0,389500.0,484300.0,2387000.0,2456000.0,
1308000.0,1014000.0,780900.0,1376000.0,469600.0,444100.0,348300.0,389400.0,484200.0,2387000.0,2456000.0,
1295000.0,1014000.0,780900.0,1372000.0,453100.0,440200.0,347300.0,388200.0,482600.0,2387000.0,2487000.0,
1295000.0,1014000.0,780900.0,1367000.0,453100.0,440200.0,347300.0,388200.0,482600.0,2387000.0,2487000.0,
