entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.233,0.4404,0.1127,0.06417,0.06005,0.1006,0.07567,0.01704,0.02324,0.04988,0.04442,0.03469,0.2073,0.2103,
2.232,0.4413,0.1124,0.06424,0.05998,0.1005,0.07613,0.01648,0.02364,0.0494,0.04437,0.03466,0.2081,0.2101,
2.231,0.4502,0.1112,0.06474,0.06004,0.1002,0.07659,0.01607,0.02365,0.04942,0.04439,0.0347,0.2082,0.2108,
2.231,0.4394,0.1127,0.06475,0.06005,0.1,0.07609,0.01679,0.02265,0.0503,0.04342,0.03466,0.209,0.2096,
2.251,0.4194,0.1124,0.06454,0.05992,0.09967,0.07594,0.01676,0.02261,0.05118,0.05813,0.03462,0.195,0.2092,
2.252,0.4307,0.1115,0.06452,0.06012,0.1001,0.07597,0.01711,0.02341,0.0595,0.04874,0.03461,0.1951,0.2093,
2.25,0.4346,0.111,0.06513,0.06011,0.09981,0.07759,0.01551,0.02341,0.05951,0.04874,0.03465,0.1952,0.2094,
2.25,0.442,0.1109,0.06506,0.06021,0.09981,0.07759,0.01551,0.02341,0.05951,0.04874,0.03467,0.1952,0.2094,
2.247,0.4352,0.1095,0.06499,0.06019,0.1006,0.07656,0.01515,0.02337,0.0594,0.04865,0.03461,0.1967,0.2102,
2.247,0.4455,0.105,0.06499,0.06009,0.1049,0.07649,0.01513,0.02412,0.05856,0.0486,0.03462,0.1975,0.21,
2.247,0.449,0.1046,0.065,0.06016,0.1049,0.07652,0.01514,0.02413,0.05859,0.04862,0.03465,0.1976,0.2101,
2.247,0.4496,0.1044,0.06511,0.06019,0.1049,0.07652,0.01514,0.02413,0.05859,0.04862,0.03465,0.1976,0.2101,
2.246,0.4523,0.1041,0.06526,0.06022,0.1048,0.07697,0.01469,0.02414,0.05985,0.04741,0.03466,0.1977,0.2102,
2.245,0.4614,0.1036,0.06568,0.06027,0.1043,0.07754,0.01418,0.02416,0.06087,0.04647,0.03469,0.1979,0.2104,
2.248,0.4668,0.1056,0.06623,0.06029,0.1042,0.07587,0.01874,0.02026,0.0601,0.04642,0.03466,0.1987,0.209,
2.248,0.4676,0.1056,0.06593,0.06066,0.1039,0.0759,0.01874,0.02027,0.06012,0.04643,0.03469,0.1988,0.2091,
2.246,0.4755,0.1054,0.06567,0.06081,0.1038,0.0761,0.01878,0.01991,0.06169,0.04475,0.03467,0.1996,0.2089,
