entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.174,0.3355,0.1054,0.0902,0.06812,0.1245,0.05419,0.03916,0.03045,0.03388,0.03483,0.2076,0.2117,
2.176,0.3422,0.1079,0.09069,0.06848,0.1243,0.05294,0.03937,0.0306,0.03405,0.03501,0.2077,0.209,
2.175,0.341,0.1059,0.09069,0.06848,0.1243,0.05294,0.03937,0.0306,0.03405,0.03501,0.2077,0.211,
2.175,0.3343,0.1059,0.09069,0.06848,0.1243,0.05294,0.03937,0.0306,0.03405,0.03501,0.2077,0.211,
2.173,0.3372,0.106,0.09072,0.06727,0.124,0.05253,0.03928,0.03048,0.03407,0.03502,0.2077,0.2129,
2.173,0.3412,0.106,0.09076,0.06729,0.1236,0.05255,0.03929,0.03049,0.03408,0.03503,0.2078,0.213,
2.173,0.3358,0.106,0.09076,0.06729,0.1236,0.05255,0.03929,0.03049,0.03408,0.03503,0.2078,0.213,
2.173,0.3431,0.1054,0.09078,0.06726,0.1237,0.0526,0.03933,0.03052,0.03411,0.03506,0.208,0.2132,
2.172,0.3399,0.1061,0.09068,0.06719,0.1236,0.05254,0.03928,0.03049,0.03407,0.03502,0.2088,0.2122,
2.17,0.3405,0.1061,0.09068,0.06719,0.1236,0.05151,0.03903,0.03033,0.03407,0.03502,0.2088,0.2136,
2.183,0.3337,0.1086,0.09057,0.0671,0.1226,0.05143,0.03898,0.03028,0.03402,0.0424,0.2032,0.2108,
2.185,0.3306,0.112,0.09048,0.06703,0.1225,0.05138,0.03894,0.03025,0.03399,0.04236,0.2041,0.207,
2.181,0.3306,0.1105,0.09048,0.06703,0.1225,0.04963,0.03894,0.03025,0.03399,0.04236,0.2041,0.2103,
2.18,0.3305,0.109,0.09052,0.06705,0.1222,0.04965,0.03895,0.03026,0.034,0.04237,0.2041,0.2119,
2.177,0.3385,0.1068,0.0904,0.06554,0.1222,0.04967,0.03897,0.03028,0.03401,0.04239,0.2042,0.2155,
2.174,0.3459,0.1065,0.09035,0.06555,0.1223,0.04771,0.03898,0.03029,0.03403,0.04241,0.2043,0.2176,
2.176,0.3348,0.1097,0.09029,0.06552,0.1218,0.04769,0.03896,0.03027,0.03401,0.04238,0.2052,0.2142,
2.175,0.3334,0.1093,0.08997,0.0656,0.1215,0.04708,0.03901,0.03031,0.03405,0.04243,0.2055,0.2152,
2.176,0.3322,0.1117,0.08998,0.06561,0.1207,0.04709,0.03902,0.03031,0.03406,0.04244,0.2066,0.2124,
2.176,0.339,0.1117,0.08998,0.06561,0.1207,0.04709,0.03902,0.03031,0.03406,0.04244,0.2066,0.2124,
2.176,0.3316,0.1126,0.08989,0.06538,0.1206,0.04704,0.03898,0.03028,0.03402,0.0424,0.2074,0.2114,
2.176,0.35,0.1145,0.0897,0.06525,0.1204,0.04694,0.0389,0.03022,0.03395,0.04231,0.209,0.2089,
2.176,0.3434,0.1145,0.08941,0.06517,0.1204,0.04696,0.03892,0.03023,0.03397,0.04233,0.2091,0.2089,
2.176,0.3428,0.1146,0.08944,0.06519,0.1201,0.04698,0.03893,0.03024,0.03398,0.04234,0.2092,0.209,
2.173,0.3512,0.1136,0.08868,0.06516,0.1197,0.0459,0.03895,0.03025,0.03399,0.04236,0.2093,0.2121,
2.173,0.3392,0.1137,0.08876,0.0652,0.119,0.04594,0.03898,0.03027,0.03402,0.04239,0.2095,0.2123,
2.173,0.3388,0.1138,0.08852,0.06513,0.1187,0.04598,0.03901,0.0303,0.03405,0.04243,0.2097,0.2125,
2.173,0.352,0.1139,0.08862,0.06521,0.1176,0.04603,0.03906,0.03033,0.03409,0.04247,0.21,0.2128,
2.184,0.3428,0.1141,0.08851,0.06515,0.1174,0.046,0.03903,0.0303,0.03406,0.05018,0.2031,0.2122,
2.184,0.3404,0.1155,0.08846,0.06511,0.1169,0.04597,0.03901,0.03029,0.03404,0.05015,0.204,0.2106,
2.184,0.3279,0.1167,0.08823,0.06497,0.1166,0.04592,0.03896,0.03025,0.034,0.05009,0.2058,0.2084,
2.184,0.3272,0.1167,0.08775,0.06521,0.1163,0.04641,0.03854,0.03027,0.03403,0.05013,0.206,0.2086,
2.183,0.3433,0.1167,0.08718,0.06526,0.1162,0.04638,0.03936,0.02941,0.03401,0.0501,0.2069,0.2085,
2.181,0.3439,0.1165,0.0873,0.06535,0.1159,0.04443,0.03938,0.02942,0.03604,0.04809,0.207,0.2105,
2.182,0.337,0.1164,0.08724,0.06553,0.1157,0.04445,0.03939,0.02943,0.04244,0.04172,0.2071,0.2106,
2.16,0.3255,0.1226,0.08703,0.06575,0.1149,0.06895,0.01292,0.02942,0.04243,0.04171,0.2081,0.2062,
2.161,0.3091,0.1225,0.08714,0.06598,0.1141,0.06901,0.01292,0.02944,0.04299,0.04121,0.2083,0.2064,
2.161,0.3185,0.1191,0.08755,0.06622,0.1161,0.06908,0.01294,0.02948,0.04424,0.04007,0.2086,0.2067,
2.16,0.3186,0.1188,0.08717,0.06655,0.116,0.06901,0.01292,0.02945,0.04419,0.04003,0.2094,0.2065,
2.159,0.2961,0.1188,0.08705,0.06689,0.1151,0.068,0.01293,0.03001,0.04371,0.04007,0.2097,0.2078,
2.156,0.2899,0.1188,0.08702,0.06668,0.1136,0.0654,0.01295,0.03005,0.04377,0.04012,0.2101,0.2115,
2.154,0.2888,0.1186,0.08683,0.06681,0.1126,0.06443,0.01297,0.03011,0.0444,0.03967,0.2105,0.2131,
2.152,0.2877,0.1171,0.08637,0.06709,0.1135,0.06252,0.01299,0.03014,0.04445,0.03971,0.2108,0.2154,
2.163,0.2869,0.1174,0.0866,0.06708,0.1141,0.0625,0.01298,0.03014,0.04679,0.04422,0.2049,0.2132,
2.164,0.2935,0.1205,0.08634,0.06727,0.114,0.06243,0.01297,0.0301,0.04763,0.04329,0.2058,0.2096,
2.164,0.3039,0.119,0.08655,0.0674,0.1148,0.06237,0.01296,0.03007,0.04758,0.04324,0.2066,0.2094,
2.164,0.2873,0.1187,0.08682,0.06758,0.1145,0.06239,0.01296,0.03008,0.04848,0.04237,0.2067,0.2095,
2.163,0.2823,0.1186,0.08698,0.06774,0.1138,0.06178,0.01296,0.0301,0.04851,0.04239,0.2069,0.2104,
2.163,0.2861,0.1182,0.08711,0.06787,0.1131,0.06185,0.01298,0.03014,0.04946,0.04155,0.2071,0.2106,
2.163,0.2861,0.118,0.0869,0.06801,0.1129,0.06179,0.01331,0.02976,0.04941,0.04151,0.2079,0.2104,
2.163,0.3007,0.1177,0.08716,0.06807,0.1129,0.06179,0.01331,0.03065,0.04852,0.04151,0.2079,0.2104,
2.162,0.2865,0.1172,0.08675,0.06808,0.1128,0.06169,0.01328,0.0306,0.04897,0.04091,0.2097,0.2101,
2.162,0.2861,0.117,0.08678,0.06823,0.1128,0.06169,0.01328,0.0306,0.04897,0.04091,0.2097,0.2101,
2.17,0.2818,0.1157,0.08652,0.06826,0.1133,0.06158,0.01326,0.03054,0.04889,0.04666,0.2056,0.2097,
2.169,0.3057,0.1155,0.08637,0.06854,0.1133,0.06092,0.01326,0.03054,0.04889,0.04666,0.2056,0.2104,
