RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,617300.0,449000.0,350200.0,389600.0,400600.0,2364000.0,2403000.0,
1212000.0,1038000.0,783500.0,1418000.0,611400.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2412000.0,
1208000.0,1037000.0,768000.0,1418000.0,611400.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2428000.0,
1208000.0,1037000.0,768000.0,1418000.0,611400.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2428000.0,
1208000.0,1032000.0,768000.0,1418000.0,603800.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2435000.0,
1186000.0,1032000.0,768000.0,1418000.0,603800.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2458000.0,
1146000.0,1030000.0,767700.0,1414000.0,603800.0,447500.0,348300.0,389600.0,400500.0,2364000.0,2493000.0,
1185000.0,1030000.0,767600.0,1409000.0,603800.0,447500.0,348300.0,389600.0,400400.0,2388000.0,2454000.0,
1185000.0,1030000.0,767600.0,1404000.0,603700.0,447500.0,348300.0,389600.0,400400.0,2388000.0,2454000.0,
1171000.0,1030000.0,767200.0,1395000.0,578600.0,447400.0,348200.0,389500.0,400300.0,2388000.0,2493000.0,
