GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,GlutSupEr,GlutSupPm,GlutSupRabA,GlutSupRabB,GlutSupRabC,GlutSupRabD,GlutSupRabE,GlutSupRabF,GlutSupRabG,GlutSupRabH,GlutSupRabI,GlutSupRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,TfREnEr,TfREnPm,TfREnRabA,TfREnRabB,TfREnRabC,TfREnRabD,TfREnRabE,TfREnRabF,TfREnRabG,TfREnRabH,TfREnRabI,TfREnRabL,
0.0,0.0,0.1042,0.2551,0.04683,0.01844,0.02879,5.732E-4,3.363E-4,0.00227,0.007006,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.61,18.6,9.257,232.5,12.47,5.837,2.475,3.234,3.902,4.074,1.0E-4,0.0,36560.0,1048.0,432.7,307.5,2132.0,520.5,780.9,326.5,438.2,309.1,295.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.09875,0.2605,0.04684,0.01843,0.02993,6.052E-4,3.631E-4,0.001031,0.007014,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.79,18.64,9.366,231.9,12.53,5.96,2.517,3.251,3.945,4.098,1.0E-4,0.0,36580.0,1049.0,432.9,308.5,2125.0,527.2,782.7,327.6,428.5,309.6,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001511,0.09873,0.2605,0.04602,0.01846,0.02924,6.052E-4,3.631E-4,0.001031,0.007014,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.72,18.57,9.181,227.5,12.44,5.927,2.5,3.221,3.859,4.07,1.0E-4,0.0,36600.0,1050.0,433.5,307.7,2120.0,520.0,782.7,327.6,428.5,309.5,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001511,0.09873,0.2605,0.04602,0.01845,0.02924,6.058E-4,3.633E-4,0.001032,0.007013,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.81,18.63,9.182,227.4,12.44,5.928,2.501,3.221,3.86,4.07,1.0E-4,0.0,36610.0,1050.0,433.6,307.7,2117.0,519.9,782.8,327.6,428.5,309.3,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.00382,0.09873,0.2605,0.04409,0.01845,0.02882,6.528E-4,4.362E-4,9.92E-4,0.007005,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.81,18.63,9.182,227.4,12.44,5.928,2.501,3.221,3.86,4.07,1.0E-4,0.0,36620.0,1050.0,433.6,301.8,2113.0,514.1,783.9,329.1,428.5,309.2,297.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02211,0.08891,0.2652,0.0407,0.0179,0.02882,6.528E-4,4.362E-4,9.92E-4,0.007005,0.4282,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,35.94,17.97,9.404,226.1,12.44,5.928,2.501,3.221,3.86,3.6,1.0E-4,0.0,36650.0,1062.0,429.8,302.6,2106.0,513.9,783.9,329.1,428.4,309.1,289.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02324,0.09142,0.2633,0.04018,0.01453,0.02729,3.96E-4,2.207E-4,7.906E-4,0.006904,0.4327,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,36.44,17.75,4.194,220.0,21.56,8.787,4.66,5.073,3.609,2.941,1.0E-4,0.0,36660.0,1064.0,429.2,277.6,2170.0,439.4,796.1,338.7,436.9,309.8,279.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02324,0.09939,0.2568,0.04073,0.01369,0.02765,3.88E-4,2.147E-4,5.416E-4,0.005838,0.4325,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,35.35,17.58,4.971,222.9,17.35,8.855,4.721,5.465,5.043,2.739,1.0E-4,0.0,36680.0,1064.0,420.8,285.2,2188.0,414.6,796.5,339.1,438.1,313.5,278.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02538,0.1084,0.2404,0.04349,0.01618,0.02735,3.88E-4,2.147E-4,0.001758,0.005939,0.4315,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,35.67,18.26,5.912,223.6,17.09,8.815,4.691,5.576,3.834,2.573,1.0E-4,0.0,36700.0,1065.0,419.0,290.2,2185.0,413.7,796.4,339.0,439.3,304.7,276.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02727,0.1121,0.2443,0.03781,0.01431,0.02714,3.88E-4,2.147E-4,0.001343,0.005766,0.4303,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,42.23,13.8,3.987,224.9,17.24,8.815,4.691,5.872,3.958,3.479,1.0E-4,0.0,36710.0,1106.0,374.7,273.0,2190.0,414.5,796.3,339.0,441.4,305.6,283.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.02778,0.101,0.2529,0.03991,0.01431,0.02722,3.88E-4,2.147E-4,0.001343,0.005766,0.4302,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,42.36,13.62,4.047,225.7,17.33,8.835,4.706,5.891,3.974,3.504,1.0E-4,0.0,36710.0,1107.0,372.6,274.1,2188.0,409.2,796.3,338.9,441.4,305.5,283.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0275,0.1015,0.2531,0.03977,0.01433,0.02687,3.88E-4,2.147E-4,0.001343,0.005766,0.4302,0.0,0.09796,0.001015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,42.42,13.67,4.047,226.6,17.33,8.835,4.706,5.891,3.974,3.504,1.0E-4,0.0,36720.0,1112.0,372.6,274.1,2185.0,409.0,796.2,338.9,441.3,305.5,283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
