CCL2EnEr,CCL2EnPm,CCL2EnRabA,CCL2EnRabB,CCL2EnRabC,CCL2EnRabD,CCL2EnRabE,CCL2EnRabF,CCL2EnRabG,CCL2EnRabH,CCL2EnRabI,CCR2-LEnEr,CCR2-LEnPm,CCR2-LEnRabA,CCR2-LEnRabB,CCR2-LEnRabC,CCR2-LEnRabD,CCR2-LEnRabE,CCR2-LEnRabF,CCR2-LEnRabG,CCR2-LEnRabH,CCR2-LEnRabI,CCR2EnEr,CCR2EnPm,CCR2EnRabA,CCR2EnRabB,CCR2EnRabC,CCR2EnRabD,CCR2EnRabE,CCR2EnRabF,CCR2EnRabG,CCR2EnRabH,CCR2EnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,
0.0,4798000.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229000.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.248,3.983,0.235,5.325,0.03708,0.02989,0.04297,0.03952,0.06001,1.0E-4,0.0,39.53,85.14,13.28,46.81,0.0,0.0,0.0,0.0,0.0,14.14,
0.0,4798000.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229000.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.261,3.987,0.2483,6.262,0.0446,0.0311,0.05436,0.04366,0.06831,1.0E-4,0.0,51.32,85.14,13.28,57.92,0.0,0.0,0.0,0.0,0.0,14.14,
0.0,4798000.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229000.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264,4.014,0.2533,8.154,0.0686,0.04228,0.06607,0.05613,0.08127,1.0E-4,0.0,80.16,85.95,12.48,55.81,0.0,0.0,0.0,0.0,0.0,14.14,
0.0,4798000.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22900.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229000.0,11020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239,4.073,0.2628,10.07,0.03757,0.05245,0.07879,0.07202,0.1178,1.0E-4,0.0,85.74,85.95,12.48,52.23,0.0,0.0,0.0,0.0,0.0,14.14,
0.0,4798000.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22660.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226600.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239,4.074,0.263,10.06,0.03787,0.05266,0.07905,0.07235,0.1185,1.0E-4,0.0,92.54,99.89,12.48,52.23,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22660.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226600.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239,4.074,0.263,10.06,0.03787,0.05266,0.07905,0.07235,0.1185,1.0E-4,0.0,108.9,99.25,12.6,58.03,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22660.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226600.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.239,4.074,0.263,10.06,0.03787,0.05266,0.07905,0.07235,0.1185,1.0E-4,0.0,111.4,99.25,17.18,59.26,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2176.0,298.1,3.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550.0,1277.0,171.6,2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225500.0,12770.0,1716.0,22.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.888,4.435,0.2716,10.99,0.03891,0.06523,0.09251,0.08699,0.1365,1.0E-4,0.0,112.8,90.52,30.99,59.46,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2247.0,225.7,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550.0,975.5,475.1,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225500.0,9755.0,4751.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222,4.095,0.2773,10.99,0.03891,0.06523,0.09251,0.08699,0.1365,1.0E-4,0.0,112.8,93.35,28.11,59.52,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2247.0,225.7,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550.0,975.5,475.1,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225500.0,9755.0,4751.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.248,4.106,0.2877,11.94,0.03891,0.06523,0.09251,0.08699,0.1365,1.0E-4,0.0,122.5,94.47,26.89,63.45,0.0,0.0,0.0,0.0,0.0,32.63,
0.0,4798000.0,2247.0,225.7,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22550.0,975.5,475.1,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225500.0,9755.0,4751.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,6.133,0.292,13.84,0.04553,0.06989,0.09833,0.09427,0.1532,1.0E-4,0.0,122.5,94.58,27.48,63.73,0.0,0.0,0.0,0.0,0.0,31.65,
0.0,4797000.0,2662.0,225.7,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22280.0,1241.0,475.1,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222800.0,12410.0,4751.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.229,5.962,0.292,15.06,0.04553,0.06989,0.09833,0.09427,0.1532,1.0E-4,0.0,135.3,111.1,27.48,64.57,0.0,0.0,0.0,0.0,0.0,31.65,
0.0,4797000.0,2930.0,225.7,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22100.0,1428.0,475.1,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221000.0,14280.0,4751.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.337,6.156,0.3214,15.54,0.07783,0.08788,0.1308,0.1249,0.2232,1.0E-4,0.0,135.2,121.7,29.38,64.73,0.0,0.0,0.0,0.0,0.0,31.65,
0.0,4797000.0,2892.0,268.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22010.0,1515.0,475.4,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220100.0,15150.0,4754.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.709,4.347,0.7777,16.46,0.07887,0.1004,0.1443,0.1396,0.2412,1.0E-4,0.0,144.5,120.3,30.94,65.58,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4797000.0,2892.0,268.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22010.0,1515.0,475.4,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220100.0,15150.0,4754.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,5.562,1.485,18.43,0.07934,0.1046,0.1415,0.144,0.2516,1.0E-4,0.0,163.6,120.3,30.95,72.87,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4797000.0,2892.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22010.0,1515.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220100.0,15150.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,6.64,1.387,19.34,0.09135,0.1054,0.1586,0.1493,0.2633,1.0E-4,0.0,181.6,123.7,27.59,81.99,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4796000.0,3725.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21480.0,2047.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214800.0,20470.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,6.643,1.399,20.28,0.09846,0.1058,0.1687,0.1524,0.2702,1.0E-4,0.0,184.5,155.9,31.77,77.8,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4795000.0,4640.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,2521.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,25210.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,6.643,1.399,20.28,0.09846,0.1058,0.1687,0.1524,0.2702,1.0E-4,0.0,184.5,192.4,31.77,77.8,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4794000.0,5442.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20580.0,2946.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205800.0,29460.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,6.653,1.403,22.2,0.0995,0.1184,0.1821,0.1671,0.2882,1.0E-4,0.0,191.3,224.3,33.8,83.38,0.0,0.0,0.0,0.0,0.0,126.0,
0.0,4794000.0,5442.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20580.0,2946.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205800.0,29460.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,6.765,1.416,24.9,0.09946,0.1184,0.1821,0.1671,0.2881,1.0E-4,0.0,202.1,224.3,33.8,86.43,0.0,0.0,0.0,0.0,4.824,121.2,
0.0,4794000.0,6135.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20230.0,3299.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202300.0,32990.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,6.875,1.48,26.4,0.1297,0.1204,0.2251,0.1804,0.3176,1.0E-4,0.0,224.3,254.0,33.29,90.61,0.0,0.0,0.0,0.0,4.91,121.1,
0.0,4794000.0,6085.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20290.0,3232.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202900.0,32320.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,6.835,1.52,26.4,0.1297,0.1204,0.2251,0.1804,0.3176,1.0E-4,0.0,228.7,252.0,33.29,93.95,0.0,0.0,0.0,0.0,8.774,117.3,
0.0,4793000.0,6597.0,236.8,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,3528.0,407.5,67.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,35280.0,4075.0,679.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,6.883,1.537,28.23,0.1421,0.1253,0.2393,0.1901,0.3396,1.0E-4,0.0,241.6,277.6,33.21,91.91,0.0,0.0,0.0,1.938,6.836,117.3,
0.0,4793000.0,6597.0,213.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20120.0,3528.0,356.6,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201200.0,35280.0,3566.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,6.535,1.623,29.06,0.1421,0.1253,0.2393,0.1901,0.3396,1.0E-4,0.0,244.8,277.5,33.77,92.59,0.0,0.0,0.0,1.938,7.33,116.8,
0.0,4793000.0,7004.0,213.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3787.0,356.6,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37870.0,3566.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,6.535,1.623,29.06,0.1421,0.1253,0.2393,0.1901,0.3396,1.0E-4,0.0,256.8,293.6,33.85,92.34,0.0,0.0,0.0,1.938,8.855,115.2,
0.0,4793000.0,7004.0,213.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3787.0,356.6,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37870.0,3566.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,6.53,1.642,29.98,0.1432,0.1378,0.2527,0.2048,0.3576,1.0E-4,0.0,263.6,293.5,33.84,94.4,0.0,0.0,0.0,1.938,59.94,64.15,
0.0,4793000.0,7004.0,213.2,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3787.0,356.6,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37870.0,3566.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,6.57,1.642,29.98,0.1432,0.1378,0.2527,0.2048,0.3576,1.0E-4,0.0,268.3,293.5,34.35,93.31,0.616,0.0,0.0,1.938,62.62,61.47,
0.0,4793000.0,6979.0,237.8,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3786.0,357.3,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37860.0,3573.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,6.75,1.642,29.98,0.1432,0.1378,0.2527,0.2048,0.3576,1.0E-4,0.0,273.0,292.5,35.36,93.31,0.6155,0.0,0.0,1.938,62.62,61.47,
0.0,4793000.0,6979.0,237.8,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3786.0,357.3,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37860.0,3573.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,6.75,1.642,29.98,0.1432,0.1378,0.2527,0.2048,0.3576,1.0E-4,0.0,289.6,292.4,35.4,97.31,0.6131,0.0,0.0,1.938,62.62,61.47,
0.0,4793000.0,6979.0,237.8,5.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19860.0,3786.0,357.3,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198600.0,37860.0,3573.0,1.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,6.745,1.641,31.02,0.1426,0.1317,0.2461,0.1976,0.3488,1.0E-4,0.0,294.6,292.4,35.36,103.3,0.6123,0.0,0.0,1.938,62.62,61.47,
0.0,4793000.0,6881.0,240.2,5.59,91.38,0.5894,0.4152,0.519,0.6488,1.489,0.0,19860.0,3669.0,360.4,0.6392,108.9,0.7563,0.5327,0.6659,0.8324,1.911,0.0,198600.0,36690.0,3604.0,6.392,1089.0,7.563,5.327,6.659,8.324,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,6.788,1.651,30.81,0.1513,0.1558,0.2729,0.2277,0.394,1.0E-4,0.0,307.6,288.5,35.91,102.9,4.252,2.426,0.6172,2.709,60.37,60.06,
0.0,4793000.0,6881.0,240.2,5.588,91.03,0.587,0.4135,0.5169,0.6461,1.483,0.0,19860.0,3669.0,360.4,0.6392,108.9,0.7563,0.5327,0.6659,0.8324,1.911,0.0,198600.0,36690.0,3604.0,6.392,1089.0,7.563,5.327,6.659,8.324,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,6.81,1.664,31.71,0.1572,0.1562,0.2814,0.2303,0.3998,1.0E-4,0.0,309.6,288.5,35.88,102.9,4.237,2.658,0.9459,2.631,65.4,64.78,
0.0,4793000.0,6881.0,240.2,5.587,90.88,0.5859,0.4127,0.5159,0.6449,1.48,0.0,19860.0,3669.0,360.4,0.6392,108.9,0.7563,0.5327,0.6659,0.8324,1.911,0.0,198600.0,36690.0,3604.0,6.392,1089.0,7.563,5.327,6.659,8.324,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,6.81,1.664,31.71,0.1572,0.1562,0.2814,0.2303,0.3998,1.0E-4,0.0,323.5,288.4,35.92,104.6,4.229,3.209,0.9459,2.631,65.4,64.78,
0.0,4793000.0,6823.0,257.5,38.64,90.61,8.245,0.4114,0.5143,0.6428,1.476,0.0,19860.0,3638.0,298.2,79.61,108.9,14.62,0.5327,0.6659,0.8324,1.911,0.0,198600.0,36380.0,2982.0,796.1,1089.0,146.2,5.327,6.659,8.324,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,8.563,2.622,31.71,0.1572,0.1562,0.2814,0.2303,0.3998,1.0E-4,0.0,330.5,287.1,41.17,98.91,4.218,5.041,0.9458,2.631,65.4,110.4,
