entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3385,0.1061,0.09078,0.06855,0.1245,0.053,0.03941,0.03064,0.03409,0.03504,0.2068,0.2111,
2.176,0.3376,0.1061,0.09078,0.06855,0.1245,0.053,0.03941,0.03064,0.03409,0.03504,0.2068,0.2111,
2.176,0.3483,0.1061,0.09082,0.06858,0.1241,0.05301,0.03942,0.03065,0.0341,0.03505,0.2069,0.2112,
2.17,0.3432,0.1046,0.09069,0.0686,0.124,0.05063,0.03901,0.0305,0.03412,0.03507,0.207,0.2158,
2.171,0.356,0.1066,0.09059,0.06853,0.1239,0.05058,0.03897,0.03047,0.03408,0.03503,0.2078,0.2135,
2.171,0.3624,0.1066,0.09059,0.06853,0.1239,0.05058,0.03897,0.03047,0.03408,0.03503,0.2078,0.2135,
2.168,0.3563,0.1066,0.09059,0.06853,0.1239,0.0486,0.03897,0.03047,0.03408,0.03503,0.2078,0.2155,
2.165,0.3509,0.1033,0.09063,0.06856,0.1235,0.04809,0.03885,0.03048,0.03409,0.03504,0.2079,0.2195,
2.164,0.3504,0.1053,0.09058,0.06721,0.123,0.04806,0.03882,0.03046,0.03407,0.03502,0.2088,0.2186,
2.163,0.3635,0.1053,0.09058,0.06655,0.123,0.04806,0.03882,0.03046,0.03407,0.03502,0.2088,0.2193,
2.161,0.3587,0.1053,0.0906,0.06656,0.1227,0.04632,0.03884,0.03047,0.03408,0.03503,0.2089,0.2211,
2.162,0.3545,0.1093,0.08977,0.06634,0.1223,0.04631,0.03883,0.03046,0.03408,0.03503,0.2099,0.2177,
2.177,0.3493,0.1121,0.08974,0.06632,0.1214,0.04629,0.03883,0.03045,0.03407,0.04342,0.2025,0.2148,
2.177,0.3499,0.112,0.08948,0.06635,0.1215,0.04631,0.03884,0.03047,0.03408,0.04344,0.2026,0.2149,
2.176,0.35,0.111,0.08952,0.06637,0.1211,0.04591,0.03875,0.03034,0.03409,0.04346,0.2027,0.2168,
2.176,0.3558,0.111,0.08952,0.06637,0.1211,0.04591,0.03875,0.03034,0.03409,0.04346,0.2027,0.2168,
2.176,0.343,0.1122,0.08946,0.06632,0.1206,0.04588,0.03873,0.03032,0.03407,0.04343,0.2036,0.2153,
2.176,0.3476,0.1118,0.08946,0.06635,0.1207,0.0459,0.03874,0.03033,0.03409,0.04345,0.2037,0.2154,
2.173,0.349,0.1118,0.08946,0.06635,0.1207,0.04381,0.03874,0.03033,0.03409,0.04345,0.2037,0.2175,
