tick 1.0
endosome0F,initOrgProp,area,21692.902673561573,volume,185540.9445684807,xcoor,0.0,ycoor,0.0,
endosome0F,initRabContent,RabI,21692.902673561573
endosome0F,initMembraneContent,NOXEn,0.18636824405596708,Tf,1.36194597597413,exCxEn,42.952598080732116,oMHCIEn,0.002652022430550923,loCxEn,42.95237691410015,vATPaseEn,0.0,membraneMarker,0.0,cMHCIEn,1.025688162791873,pepMHCIEn,1.8889919333305336E-4,imCxEn,42.952598080732116
endosome0F,initSolubleContent,ovaEn,0.0,protonEn,29.24663355138505,lyEnzEn,398491.15159145824,mvb,0.0,bMGEn,0.10436808010638238,pepEn,4.217308561852653E-5
endosome1z,initOrgProp,area,15263.927980934004,volume,132714.05927622772,xcoor,0.0,ycoor,0.0,
endosome1z,initRabContent,RabI,15263.927980934004
endosome1z,initMembraneContent,NOXEn,0.09525140275932853,Tf,1.0247244312765058,exCxEn,30.824739361097173,oMHCIEn,0.0018330756390863262,loCxEn,30.824596925582853,vATPaseEn,0.0,membraneMarker,0.0,cMHCIEn,0.7293852721761332,pepMHCIEn,1.443541723405689E-4,imCxEn,30.824739361097173
endosome1z,initSolubleContent,ovaEn,0.0,protonEn,13.915201829171753,lyEnzEn,145842.29568679252,mvb,0.0,bMGEn,0.04918860807390393,pepEn,1.846915205917623E-5
endosome2W,initOrgProp,area,14468.413406434996,volume,114502.66100974068,xcoor,0.0,ycoor,0.0,
endosome2W,initRabContent,RabI,14468.413406434996
endosome2W,initMembraneContent,NOXEn,0.1012613222213483,Tf,1.6897005439505741,exCxEn,30.09820635700453,oMHCIEn,0.0027537007815797406,loCxEn,30.098116529860928,vATPaseEn,0.0,membraneMarker,0.0,cMHCIEn,0.4593619977649266,pepMHCIEn,1.219257538284299E-4,imCxEn,30.09820635700453
endosome2W,initSolubleContent,ovaEn,0.0,protonEn,11.45026610097407,lyEnzEn,132827.0690051087,mvb,0.0,bMGEn,0.05198592563833741,pepEn,2.0242009418623976E-5
endosome3M,initOrgProp,area,13754.671788206007,volume,113169.01412759497,xcoor,0.0,ycoor,0.0,
endosome3M,initRabContent,RabA,13754.671788206007
endosome3M,initMembraneContent,NOXEn,17.83880106606022,Tf,18.03505400824281,exCxEn,0.443870135941302,oMHCIEn,0.15104417730782663,loCxEn,0.4438689428649134,vATPaseEn,0.0,membraneMarker,0.0,cMHCIEn,0.05380414963392544,pepMHCIEn,0.13663918463747424,imCxEn,0.443870135941302
endosome3M,initSolubleContent,ovaEn,0.0,protonEn,152.70460921307028,lyEnzEn,92925.62676344755,mvb,0.0,bMGEn,0.017563038809503845,pepEn,0.002094939521924387
endosome4h,initOrgProp,area,12740.82299861807,volume,104962.01935505008,xcoor,0.0,ycoor,0.0,
endosome4h,initRabContent,RabB,12740.82299861807
endosome4h,initMembraneContent,NOXEn,0.07657192277702336,Tf,138.94658216663532,exCxEn,8.483617142682828,oMHCIEn,0.001592768505526241,loCxEn,8.483585335813537,vATPaseEn,0.0,membraneMarker,0.0,cMHCIEn,0.5668379411262181,pepMHCIEn,0.13178215452160627,imCxEn,8.483617142682828
endosome4h,initSolubleContent,ovaEn,0.0,protonEn,10.49620193550501,lyEnzEn,77933.12738397486,mvb,0.0,bMGEn,0.011303359864345342,pepEn,5.250147727129928E-5
