RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2653000.0,1787000.0,1259000.0,1144000.0,588500.0,456900.0,331200.0,2751000.0,1627000.0,
2638000.0,1791000.0,1261000.0,1144000.0,567100.0,456900.0,331200.0,2831000.0,1546000.0,
2618000.0,1800000.0,1263000.0,1162000.0,567000.0,456900.0,331000.0,2860000.0,1514000.0,
2544000.0,1810000.0,1266000.0,1218000.0,605400.0,619400.0,130000.0,2898000.0,1477000.0,
2530000.0,1819000.0,1268000.0,1240000.0,605400.0,619400.0,161600.0,2883000.0,1460000.0,
2516000.0,1826000.0,1270000.0,1240000.0,605400.0,619400.0,161600.0,2955000.0,1388000.0,
2344000.0,1829000.0,1271000.0,1398000.0,580200.0,619400.0,161600.0,2962000.0,1381000.0,
2307000.0,1834000.0,1272000.0,1447000.0,583400.0,612600.0,173500.0,2997000.0,1419000.0,
2240000.0,1845000.0,1273000.0,1501000.0,583400.0,612600.0,173500.0,3004000.0,1412000.0,
2228000.0,1846000.0,1275000.0,1479000.0,578300.0,605200.0,173500.0,3043000.0,1374000.0,
2207000.0,1851000.0,1276000.0,1490000.0,570100.0,593200.0,173500.0,3055000.0,1361000.0,
2200000.0,1862000.0,1279000.0,1500000.0,546300.0,590600.0,191800.0,3108000.0,1290000.0,
2247000.0,1862000.0,1282000.0,1500000.0,534600.0,589900.0,198600.0,3284000.0,1107000.0,
2228000.0,1870000.0,1286000.0,1497000.0,520800.0,589900.0,246100.0,3268000.0,1075000.0,
2217000.0,1876000.0,1279000.0,1465000.0,520100.0,589900.0,268800.0,3257000.0,1062000.0,
2207000.0,1883000.0,1282000.0,1465000.0,520100.0,589900.0,268800.0,3330000.0,989100.0,
2180000.0,1891000.0,1282000.0,1485000.0,533000.0,577000.0,274900.0,3337000.0,976400.0,
2153000.0,1896000.0,1284000.0,1504000.0,533000.0,588300.0,277400.0,3353000.0,989400.0,
2130000.0,1901000.0,1286000.0,1475000.0,533000.0,588300.0,297700.0,3352000.0,970300.0,
2125000.0,1903000.0,1288000.0,1475000.0,539800.0,581500.0,333800.0,3352000.0,961900.0,
2105000.0,1908000.0,1291000.0,1488000.0,994700.0,133500.0,327000.0,3371000.0,942900.0,
2132000.0,1909000.0,1291000.0,1461000.0,982200.0,130500.0,340600.0,3358000.0,1018000.0,
2087000.0,1911000.0,1291000.0,1503000.0,916900.0,137300.0,359300.0,3332000.0,1018000.0,
