RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1233000.0,1038000.0,783600.0,1427000.0,617600.0,449000.0,348400.0,389700.0,400600.0,2376000.0,2385000.0,
1265000.0,1038000.0,783500.0,1423000.0,605000.0,449000.0,348400.0,389600.0,400600.0,2388000.0,2365000.0,
1262000.0,1036000.0,783100.0,1423000.0,587400.0,449000.0,348400.0,389600.0,400600.0,2388000.0,2382000.0,
1255000.0,1034000.0,782800.0,1418000.0,564200.0,449000.0,348300.0,389600.0,400500.0,2400000.0,2405000.0,
1252000.0,1032000.0,781600.0,1418000.0,558200.0,447500.0,348300.0,389600.0,400500.0,2400000.0,2413000.0,
1244000.0,1032000.0,779700.0,1413000.0,558200.0,447500.0,348300.0,389600.0,400400.0,2400000.0,2413000.0,
1256000.0,1032000.0,779700.0,1409000.0,558200.0,447400.0,348200.0,389500.0,525300.0,2287000.0,2401000.0,
1256000.0,1032000.0,779700.0,1409000.0,558200.0,447400.0,348200.0,389500.0,525300.0,2287000.0,2401000.0,
1283000.0,1032000.0,779700.0,1404000.0,558000.0,447400.0,348200.0,389500.0,525200.0,2298000.0,2374000.0,
1283000.0,1032000.0,779700.0,1399000.0,545400.0,447300.0,348100.0,389400.0,525100.0,2310000.0,2386000.0,
1283000.0,1032000.0,779600.0,1395000.0,545400.0,447300.0,348100.0,389300.0,525000.0,2310000.0,2386000.0,
1283000.0,1032000.0,779600.0,1395000.0,527600.0,447300.0,348100.0,389300.0,525000.0,2310000.0,2404000.0,
1308000.0,1029000.0,779400.0,1393000.0,527600.0,447300.0,348100.0,389300.0,525000.0,2321000.0,2379000.0,
1307000.0,1023000.0,779100.0,1385000.0,527600.0,447200.0,348000.0,389300.0,524900.0,2321000.0,2379000.0,
1307000.0,1023000.0,779000.0,1381000.0,505200.0,446000.0,346400.0,389200.0,524900.0,2321000.0,2404000.0,
1307000.0,1023000.0,779000.0,1381000.0,480000.0,446000.0,346400.0,389200.0,524900.0,2321000.0,2429000.0,
1307000.0,1023000.0,779000.0,1376000.0,479900.0,446000.0,346400.0,389200.0,524800.0,2321000.0,2429000.0,
1307000.0,1023000.0,779000.0,1376000.0,464800.0,446000.0,346400.0,389200.0,524800.0,2321000.0,2444000.0,
1327000.0,1019000.0,779000.0,1371000.0,442200.0,445900.0,346300.0,389100.0,524700.0,2333000.0,2446000.0,
1327000.0,1019000.0,779000.0,1371000.0,442200.0,445900.0,346300.0,389100.0,524700.0,2333000.0,2446000.0,
1320000.0,1018000.0,775000.0,1371000.0,442200.0,445900.0,346300.0,389100.0,524700.0,2333000.0,2458000.0,
1340000.0,1016000.0,752600.0,1362000.0,442200.0,445800.0,346200.0,389000.0,524600.0,2345000.0,2456000.0,
1347000.0,1016000.0,752600.0,1362000.0,442200.0,445800.0,346200.0,389000.0,524600.0,2356000.0,2450000.0,
1347000.0,1016000.0,752600.0,1357000.0,442000.0,445800.0,346200.0,389000.0,524500.0,2356000.0,2450000.0,
1347000.0,1016000.0,752600.0,1357000.0,442000.0,445800.0,346200.0,389000.0,524500.0,2356000.0,2450000.0,
1364000.0,1016000.0,752600.0,1357000.0,442000.0,445800.0,346200.0,389000.0,524500.0,2368000.0,2433000.0,
1364000.0,1016000.0,752600.0,1357000.0,434500.0,445800.0,346200.0,389000.0,524500.0,2368000.0,2440000.0,
1364000.0,1016000.0,752600.0,1357000.0,434500.0,445800.0,346200.0,389000.0,524500.0,2368000.0,2440000.0,
1361000.0,1014000.0,752400.0,1348000.0,416700.0,445800.0,346100.0,388900.0,524400.0,2368000.0,2458000.0,
1368000.0,1001000.0,752200.0,1324000.0,416700.0,445700.0,346000.0,388800.0,524100.0,2380000.0,2449000.0,
1389000.0,1001000.0,753200.0,1335000.0,421900.0,440500.0,356000.0,395800.0,507000.0,2392000.0,2411000.0,
1388000.0,998900.0,756300.0,1335000.0,608600.0,257700.0,364200.0,400800.0,489900.0,2392000.0,2411000.0,
1381000.0,998200.0,758100.0,1335000.0,608600.0,257700.0,364200.0,410900.0,479900.0,2392000.0,2411000.0,
1372000.0,1002000.0,759000.0,1327000.0,613300.0,251600.0,369000.0,406000.0,479800.0,2392000.0,2411000.0,
1346000.0,1004000.0,759800.0,1340000.0,613200.0,251600.0,368900.0,406000.0,479700.0,2392000.0,2411000.0,
1372000.0,1003000.0,760700.0,1340000.0,603800.0,248500.0,383000.0,436200.0,489400.0,2350000.0,2397000.0,
1372000.0,1002000.0,762100.0,1335000.0,603800.0,248400.0,394200.0,442900.0,471100.0,2350000.0,2397000.0,
1371000.0,999700.0,764300.0,1317000.0,603500.0,248400.0,394000.0,453800.0,460000.0,2350000.0,2397000.0,
1342000.0,1002000.0,765800.0,1333000.0,614600.0,237200.0,393900.0,464800.0,448700.0,2362000.0,2397000.0,
1338000.0,1004000.0,767400.0,1333000.0,614600.0,248600.0,382500.0,464800.0,448700.0,2373000.0,2397000.0,
1324000.0,1007000.0,767400.0,1344000.0,614600.0,248600.0,382500.0,498500.0,414900.0,2397000.0,2397000.0,
1322000.0,1007000.0,768800.0,1344000.0,614600.0,248600.0,382500.0,504600.0,408900.0,2397000.0,2397000.0,
1308000.0,1008000.0,769100.0,1357000.0,607100.0,248600.0,382500.0,504600.0,459300.0,2359000.0,2405000.0,
1302000.0,1011000.0,770000.0,1354000.0,607100.0,248600.0,382500.0,504600.0,459300.0,2359000.0,2405000.0,
1342000.0,1011000.0,771500.0,1345000.0,606900.0,248500.0,382300.0,504500.0,459200.0,2371000.0,2358000.0,
1315000.0,1006000.0,774100.0,1364000.0,606800.0,248500.0,382300.0,504400.0,459100.0,2371000.0,2358000.0,
1313000.0,1006000.0,776300.0,1364000.0,605300.0,242400.0,382300.0,504400.0,459100.0,2383000.0,2366000.0,
1310000.0,1002000.0,778500.0,1364000.0,608400.0,239300.0,382300.0,510400.0,494500.0,2365000.0,2366000.0,
1308000.0,1002000.0,772200.0,1360000.0,608200.0,239300.0,382200.0,510300.0,494500.0,2377000.0,2373000.0,
1303000.0,1001000.0,773400.0,1360000.0,608200.0,239300.0,382200.0,510300.0,494500.0,2377000.0,2373000.0,
1297000.0,1005000.0,775600.0,1360000.0,608200.0,438200.0,183300.0,527800.0,477000.0,2389000.0,2373000.0,
1293000.0,1004000.0,779900.0,1351000.0,608200.0,438100.0,183200.0,527700.0,476800.0,2389000.0,2373000.0,
