entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.354,0.1061,0.09078,0.06855,0.1245,0.05453,0.03941,0.03064,0.03409,0.03504,0.2068,0.2096,
2.177,0.3492,0.1105,0.09067,0.06846,0.1239,0.05249,0.03936,0.0306,0.03405,0.035,0.2087,0.2064,
2.169,0.3555,0.106,0.09067,0.06605,0.1239,0.05096,0.03936,0.0306,0.03405,0.035,0.2087,0.2148,
2.169,0.3713,0.1088,0.09022,0.06604,0.1235,0.05041,0.03922,0.03059,0.03404,0.03499,0.2097,0.2125,
2.183,0.3436,0.1086,0.09012,0.06597,0.1233,0.05036,0.03918,0.03056,0.034,0.04368,0.2018,0.2124,
2.183,0.36,0.1085,0.08992,0.06592,0.1234,0.05038,0.0392,0.03057,0.03402,0.0437,0.2019,0.2125,
2.183,0.3481,0.1083,0.08986,0.06599,0.1229,0.05043,0.03924,0.0306,0.03405,0.04374,0.2021,0.2128,
2.182,0.3606,0.1083,0.08986,0.06599,0.1229,0.04977,0.03924,0.0306,0.03405,0.04374,0.2021,0.2135,
2.181,0.3484,0.107,0.08993,0.06603,0.1222,0.04981,0.03927,0.03062,0.03407,0.04377,0.2023,0.215,
2.181,0.3482,0.107,0.08993,0.06603,0.1222,0.04981,0.03927,0.03062,0.03407,0.04377,0.2023,0.215,
2.182,0.3443,0.111,0.08992,0.06601,0.1214,0.04913,0.03926,0.03061,0.03406,0.04375,0.2033,0.2116,
2.18,0.3439,0.111,0.08992,0.06601,0.1214,0.04779,0.03895,0.03061,0.03406,0.04375,0.2033,0.2133,
2.18,0.3345,0.111,0.08992,0.06601,0.1214,0.04779,0.03895,0.03061,0.03406,0.04375,0.2033,0.2133,
2.178,0.335,0.1099,0.08996,0.06603,0.121,0.04715,0.03897,0.03062,0.03408,0.04376,0.2034,0.2151,
2.176,0.3474,0.1099,0.08996,0.06434,0.121,0.04715,0.03897,0.03062,0.03408,0.04376,0.2034,0.2168,
2.175,0.3375,0.1094,0.08994,0.06372,0.1203,0.04718,0.039,0.03064,0.0341,0.04379,0.2036,0.2184,
2.175,0.3698,0.1096,0.09008,0.06382,0.1188,0.04726,0.03906,0.03068,0.03416,0.04386,0.2039,0.2188,
2.174,0.3473,0.1121,0.08999,0.06375,0.1187,0.04611,0.03902,0.03065,0.03412,0.04382,0.2047,0.217,
2.173,0.3415,0.1122,0.08994,0.06371,0.1187,0.04542,0.039,0.03063,0.0341,0.04379,0.2056,0.2169,
