RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2396000.0,
1264000.0,1038000.0,783500.0,1418000.0,600700.0,450500.0,350200.0,389600.0,400600.0,2388000.0,2361000.0,
1213000.0,1038000.0,755900.0,1418000.0,583100.0,450500.0,350200.0,389600.0,400600.0,2388000.0,2458000.0,
1246000.0,1033000.0,755900.0,1413000.0,577000.0,448900.0,350200.0,389600.0,400500.0,2400000.0,2433000.0,
1244000.0,1033000.0,755900.0,1413000.0,577000.0,448900.0,350200.0,389600.0,500500.0,2312000.0,2434000.0,
1243000.0,1030000.0,755000.0,1413000.0,577000.0,448900.0,350200.0,389600.0,500500.0,2312000.0,2434000.0,
1238000.0,1028000.0,754700.0,1406000.0,576800.0,448800.0,350000.0,389500.0,500200.0,2312000.0,2434000.0,
1238000.0,1028000.0,754700.0,1406000.0,569300.0,448800.0,350000.0,389500.0,500200.0,2312000.0,2442000.0,
1223000.0,1028000.0,754500.0,1396000.0,569200.0,448800.0,349900.0,389400.0,500100.0,2312000.0,2457000.0,
1223000.0,1028000.0,754500.0,1396000.0,569200.0,448800.0,349900.0,389400.0,500100.0,2312000.0,2457000.0,
1268000.0,1028000.0,754400.0,1387000.0,561600.0,448700.0,349800.0,389300.0,500000.0,2323000.0,2419000.0,
1268000.0,1028000.0,754400.0,1387000.0,546200.0,445200.0,349800.0,389300.0,500000.0,2323000.0,2438000.0,
1268000.0,1028000.0,754400.0,1387000.0,546200.0,445200.0,349800.0,389300.0,500000.0,2323000.0,2438000.0,
1256000.0,1028000.0,754300.0,1382000.0,538600.0,445200.0,349800.0,389300.0,499900.0,2323000.0,2458000.0,
1256000.0,1028000.0,735000.0,1382000.0,538600.0,445200.0,349800.0,389300.0,499900.0,2323000.0,2477000.0,
1248000.0,1027000.0,727300.0,1373000.0,538500.0,445100.0,349700.0,389200.0,499800.0,2323000.0,2493000.0,
1248000.0,1026000.0,727100.0,1354000.0,538400.0,445100.0,349600.0,389200.0,499700.0,2323000.0,2493000.0,
1278000.0,1026000.0,727100.0,1354000.0,525900.0,445100.0,349600.0,389200.0,499700.0,2335000.0,2475000.0,
1280000.0,1026000.0,727100.0,1354000.0,518300.0,445100.0,349600.0,389200.0,499700.0,2347000.0,2476000.0,
1328000.0,1024000.0,725400.0,1344000.0,518300.0,445100.0,349600.0,389200.0,499700.0,2358000.0,2427000.0,
1328000.0,1024000.0,725400.0,1344000.0,499500.0,445100.0,349600.0,389200.0,499700.0,2358000.0,2446000.0,
1344000.0,1024000.0,725300.0,1339000.0,491900.0,445000.0,349600.0,389100.0,499700.0,2370000.0,2437000.0,
1357000.0,1024000.0,725200.0,1335000.0,491900.0,445000.0,349500.0,389100.0,499600.0,2382000.0,2424000.0,
1418000.0,1020000.0,725100.0,1330000.0,484200.0,445000.0,349500.0,389100.0,499500.0,2394000.0,2370000.0,
1414000.0,1019000.0,712500.0,1330000.0,484200.0,445000.0,349500.0,389100.0,499500.0,2394000.0,2382000.0,
1408000.0,1017000.0,712400.0,1329000.0,484200.0,445000.0,349400.0,389000.0,499500.0,2394000.0,2382000.0,
1408000.0,1017000.0,712400.0,1329000.0,484200.0,445000.0,349400.0,389000.0,499500.0,2394000.0,2382000.0,
1408000.0,1017000.0,712400.0,1329000.0,484200.0,445000.0,349400.0,389000.0,499500.0,2394000.0,2382000.0,
1424000.0,1017000.0,712300.0,1314000.0,465700.0,444900.0,349400.0,388900.0,574600.0,2331000.0,2385000.0,
1421000.0,1015000.0,711600.0,1310000.0,465700.0,444900.0,349300.0,388900.0,574500.0,2342000.0,2385000.0,
1420000.0,1015000.0,712600.0,1310000.0,440500.0,444900.0,349300.0,388900.0,574500.0,2342000.0,2410000.0,
1440000.0,1018000.0,712900.0,1310000.0,440500.0,444900.0,349300.0,388900.0,574500.0,2354000.0,2387000.0,
1438000.0,1019000.0,712900.0,1301000.0,445500.0,623000.0,166100.0,388900.0,574400.0,2354000.0,2387000.0,
1407000.0,1026000.0,715100.0,1321000.0,445500.0,623000.0,166100.0,388900.0,574400.0,2354000.0,2387000.0,
1387000.0,1026000.0,717300.0,1331000.0,445500.0,622900.0,166000.0,394900.0,568400.0,2354000.0,2387000.0,
1372000.0,1027000.0,719500.0,1341000.0,445500.0,622900.0,166000.0,428700.0,534600.0,2366000.0,2387000.0,
1369000.0,1030000.0,719500.0,1332000.0,431700.0,622900.0,166000.0,443700.0,519600.0,2378000.0,2401000.0,
1403000.0,1030000.0,719900.0,1323000.0,431600.0,622900.0,166000.0,454500.0,508600.0,2390000.0,2366000.0,
1402000.0,1028000.0,722600.0,1323000.0,431600.0,622900.0,166000.0,454500.0,570700.0,2339000.0,2366000.0,
1394000.0,1030000.0,722600.0,1305000.0,431600.0,622900.0,177200.0,492000.0,521900.0,2363000.0,2366000.0,
1389000.0,1034000.0,723500.0,1300000.0,431500.0,626700.0,185400.0,485900.0,515800.0,2363000.0,2366000.0,
1387000.0,1031000.0,727600.0,1300000.0,431500.0,626700.0,185400.0,502000.0,499700.0,2363000.0,2366000.0,
1345000.0,1031000.0,728700.0,1337000.0,431400.0,626700.0,185300.0,516000.0,485600.0,2375000.0,2366000.0,
1338000.0,1029000.0,731400.0,1332000.0,431400.0,626700.0,185300.0,568200.0,433400.0,2387000.0,2366000.0,
1333000.0,1034000.0,732500.0,1332000.0,431400.0,626700.0,185300.0,579300.0,422300.0,2398000.0,2366000.0,
1293000.0,1032000.0,736100.0,1361000.0,431400.0,626600.0,185200.0,579200.0,422300.0,2398000.0,2366000.0,
1257000.0,1031000.0,738900.0,1395000.0,431400.0,632600.0,179200.0,579200.0,422300.0,2398000.0,2366000.0,
