GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,GlutSupEr,GlutSupPm,GlutSupRabA,GlutSupRabB,GlutSupRabC,GlutSupRabD,GlutSupRabE,GlutSupRabF,GlutSupRabG,GlutSupRabH,GlutSupRabI,GlutSupRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,TfREnEr,TfREnPm,TfREnRabA,TfREnRabB,TfREnRabC,TfREnRabD,TfREnRabE,TfREnRabF,TfREnRabG,TfREnRabH,TfREnRabI,TfREnRabL,
0.0,0.008784,0.101,0.2441,0.04252,0.01824,0.02903,6.042E-4,3.663E-4,0.001018,0.007023,0.4483,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,38.46,18.65,9.504,230.8,12.49,5.928,2.561,3.276,3.767,2.579,1.0E-4,0.0,36670.0,1068.0,434.2,308.0,2066.0,504.8,779.7,336.8,439.4,292.5,282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.009492,0.101,0.2445,0.04221,0.01818,0.02834,6.043E-4,3.664E-4,0.001024,0.007017,0.4482,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,39.62,18.83,10.14,230.8,12.49,5.928,2.561,3.276,3.767,2.581,1.0E-4,0.0,36680.0,1060.0,434.3,312.0,2065.0,497.5,779.5,336.5,439.0,293.4,282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01177,0.1009,0.2445,0.04092,0.01823,0.02742,6.043E-4,3.664E-4,0.002251,0.005846,0.4482,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,40.11,18.85,10.2,228.4,12.44,5.899,2.548,3.259,3.72,2.581,1.0E-4,0.0,36690.0,1056.0,433.5,312.2,2063.0,492.3,779.4,336.5,452.9,280.4,282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01384,0.1111,0.2344,0.03967,0.01823,0.02649,6.043E-4,3.664E-4,0.001426,0.006593,0.4482,0.0,0.09759,0.001382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,40.09,18.85,10.19,228.0,12.88,5.884,2.541,3.264,3.719,2.603,1.0E-4,0.0,36710.0,1055.0,434.3,311.5,2058.0,486.9,779.4,336.4,443.2,289.0,282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01515,0.1108,0.2339,0.03937,0.01878,0.02649,6.043E-4,3.664E-4,0.001426,0.006593,0.4475,0.0,0.09759,0.001382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,39.56,19.39,10.27,226.3,12.85,5.834,2.524,3.257,3.702,3.322,1.0E-4,0.0,36720.0,1046.0,438.3,311.2,2055.0,486.8,779.3,336.4,443.2,289.0,287.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01586,0.1011,0.2435,0.03938,0.01878,0.0258,6.043E-4,3.664E-4,0.001426,0.006593,0.4475,0.0,0.09759,0.001382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,41.53,18.33,10.24,225.5,12.82,5.807,2.514,3.247,3.674,3.312,1.0E-4,0.0,36740.0,1041.0,433.3,312.3,2052.0,479.4,779.3,336.4,443.2,288.9,287.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01571,0.09455,0.256,0.03999,0.01878,0.02571,5.322E-4,3.483E-4,9.93E-4,0.003692,0.4446,0.0,0.09667,0.002301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,41.74,18.18,10.38,225.5,12.86,5.837,2.521,3.29,4.356,3.312,1.0E-4,0.0,36750.0,1045.0,423.3,310.9,2049.0,481.9,781.4,336.9,440.9,299.3,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01571,0.0939,0.2559,0.03815,0.01878,0.0258,6.013E-4,3.656E-4,9.144E-4,0.003431,0.4474,0.0,0.09667,0.002301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,41.8,18.19,10.38,225.5,12.89,5.865,2.528,3.257,4.248,3.312,1.0E-4,0.0,36770.0,1050.0,424.6,310.8,2045.0,484.9,784.0,337.6,437.3,289.9,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01618,0.09513,0.2547,0.03815,0.01878,0.02533,6.013E-4,3.656E-4,9.127E-4,0.003433,0.4474,0.0,0.09667,0.002301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,41.8,18.19,10.38,225.5,12.89,5.865,2.528,3.257,4.248,3.312,1.0E-4,0.0,36790.0,1049.0,425.0,310.7,2042.0,482.2,784.0,337.6,436.9,290.2,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.01669,0.09462,0.2547,0.03815,0.01878,0.02533,6.013E-4,3.656E-4,9.127E-4,0.003433,0.4474,0.0,0.0968,0.00217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,41.8,18.19,10.38,228.5,12.89,5.865,2.528,3.257,4.248,3.312,1.0E-4,0.0,36790.0,1047.0,425.0,310.5,2038.0,482.1,783.9,337.5,436.9,290.1,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
