entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.294,0.4043,0.0881,0.05984,0.05932,0.08929,0.06028,0.03647,0.05784,0.03023,0.06125,0.04871,0.1976,0.2111,
2.293,0.4106,0.08255,0.05968,0.05947,0.09485,0.06055,0.0362,0.05784,0.03076,0.06072,0.04872,0.1976,0.2111,
2.293,0.4023,0.08175,0.05991,0.05958,0.09472,0.06051,0.03565,0.05789,0.03217,0.05937,0.04876,0.1977,0.2119,
2.297,0.3967,0.0868,0.05981,0.05954,0.09451,0.06047,0.03563,0.05786,0.03215,0.05934,0.04875,0.1986,0.2065,
2.296,0.398,0.08928,0.05966,0.05737,0.09445,0.06044,0.03561,0.05783,0.03214,0.05931,0.04873,0.1995,0.2057,
2.294,0.3973,0.08932,0.05963,0.05741,0.09406,0.05894,0.03563,0.05786,0.03215,0.05933,0.04879,0.1996,0.2073,
2.293,0.3995,0.08903,0.0597,0.05748,0.09361,0.0589,0.0356,0.05782,0.03213,0.0593,0.04877,0.2005,0.2072,
2.295,0.3979,0.08903,0.05964,0.05752,0.09361,0.0589,0.0356,0.05782,0.03532,0.05611,0.0488,0.2005,0.2072,
2.294,0.3979,0.089,0.05951,0.05767,0.09361,0.05795,0.03553,0.05774,0.03617,0.05502,0.0488,0.2005,0.2085,
2.292,0.4143,0.08819,0.05872,0.05777,0.0937,0.05782,0.03609,0.05821,0.03524,0.05506,0.04884,0.2006,0.2097,
2.292,0.3997,0.08738,0.05849,0.05768,0.09458,0.05778,0.03606,0.05818,0.03574,0.0545,0.04879,0.2015,0.2093,
2.283,0.3996,0.08835,0.05848,0.05765,0.0942,0.05777,0.07109,0.02314,0.03941,0.05081,0.04878,0.2025,0.2078,
2.283,0.4009,0.08823,0.05791,0.05786,0.09393,0.05771,0.07118,0.02316,0.0419,0.04842,0.04883,0.2028,0.2081,
2.283,0.4058,0.08778,0.05816,0.05803,0.09393,0.05771,0.0717,0.02264,0.04277,0.04755,0.04885,0.2028,0.2081,
2.282,0.4125,0.08775,0.05819,0.058,0.09393,0.05714,0.07118,0.02264,0.04277,0.04755,0.04889,0.2028,0.2092,
2.282,0.4105,0.08737,0.05812,0.0581,0.09397,0.05769,0.07068,0.02265,0.04279,0.04757,0.04891,0.2029,0.2093,
2.284,0.4158,0.08722,0.05812,0.0582,0.09374,0.05772,0.07071,0.02782,0.03765,0.04759,0.04892,0.203,0.2094,
2.283,0.4161,0.08643,0.05816,0.05824,0.09382,0.05711,0.07078,0.02827,0.03726,0.04763,0.04896,0.2031,0.2102,
2.283,0.4199,0.08646,0.05817,0.05839,0.09277,0.05718,0.07086,0.02883,0.03678,0.04769,0.04901,0.2034,0.2105,
2.283,0.4347,0.08649,0.05806,0.05848,0.09272,0.05701,0.07082,0.0288,0.03675,0.04765,0.04899,0.2043,0.2099,
2.281,0.4269,0.09034,0.05819,0.05845,0.09262,0.05384,0.07056,0.02831,0.03931,0.045,0.04894,0.2051,0.2093,
2.282,0.4259,0.09277,0.05837,0.05845,0.09253,0.05378,0.07101,0.02775,0.03927,0.04495,0.04893,0.2059,0.2063,
2.279,0.4245,0.09236,0.05821,0.05857,0.09234,0.05214,0.07086,0.02839,0.03849,0.04486,0.04884,0.2076,0.2074,
2.277,0.4145,0.09176,0.05867,0.0587,0.09204,0.05089,0.07037,0.02841,0.03851,0.04488,0.04886,0.2077,0.2093,
2.275,0.4189,0.08913,0.05864,0.05887,0.09085,0.05123,0.0702,0.02844,0.03978,0.04372,0.04894,0.2079,0.2123,
2.275,0.4175,0.08913,0.05848,0.05903,0.09085,0.05123,0.0702,0.02844,0.03978,0.04372,0.04895,0.2079,0.2123,
2.274,0.421,0.08916,0.05842,0.05911,0.0905,0.05125,0.07056,0.02812,0.0398,0.04374,0.04896,0.208,0.2124,
2.274,0.4098,0.08819,0.05833,0.05935,0.0903,0.05115,0.07068,0.02816,0.03986,0.0438,0.04906,0.2084,0.2127,
2.292,0.3953,0.09049,0.05822,0.05943,0.08962,0.05115,0.07067,0.0281,0.03983,0.05587,0.04906,0.1973,0.2103,
2.292,0.397,0.08329,0.05815,0.05955,0.09676,0.05115,0.07067,0.0281,0.03983,0.05587,0.04907,0.1973,0.2103,
2.293,0.4037,0.08521,0.05801,0.05968,0.09671,0.05139,0.07036,0.02809,0.03981,0.05584,0.04906,0.1981,0.2077,
2.293,0.373,0.08462,0.05806,0.05961,0.0961,0.05139,0.07038,0.0281,0.04248,0.0532,0.0491,0.1992,0.2078,
2.293,0.316,0.08406,0.05789,0.05968,0.0961,0.05139,0.07038,0.0281,0.04428,0.0514,0.04911,0.1992,0.2084,
2.293,0.3326,0.08379,0.05779,0.05991,0.09566,0.05142,0.07044,0.02924,0.04319,0.05144,0.04915,0.1994,0.2086,
2.292,0.3239,0.0826,0.0577,0.05987,0.09557,0.05136,0.07037,0.02921,0.04315,0.05139,0.04912,0.2002,0.2095,
2.281,0.3415,0.08232,0.05785,0.06,0.09557,0.05123,0.07966,0.02034,0.0422,0.05139,0.04913,0.2002,0.2101,
2.283,0.3427,0.08592,0.05756,0.06035,0.09439,0.05123,0.07968,0.02035,0.0422,0.05139,0.04914,0.2012,0.2065,
2.282,0.3555,0.08542,0.0579,0.06036,0.09394,0.05011,0.07964,0.04008,0.02244,0.05136,0.04911,0.2021,0.2075,
2.282,0.3585,0.08514,0.05796,0.06043,0.09345,0.05008,0.07959,0.04006,0.02242,0.05133,0.0491,0.203,0.2074,
2.281,0.3715,0.08491,0.05786,0.06056,0.09336,0.05055,0.07898,0.04071,0.0217,0.05128,0.04905,0.2038,0.2072,
2.281,0.3752,0.08405,0.05774,0.06062,0.0924,0.05064,0.07911,0.04078,0.02263,0.05047,0.04915,0.2042,0.2082,
2.276,0.3699,0.0779,0.05777,0.06072,0.0962,0.04913,0.07915,0.04132,0.02212,0.05049,0.04918,0.2043,0.2117,
2.275,0.3706,0.07789,0.05769,0.06083,0.09573,0.04917,0.07922,0.04181,0.02159,0.05049,0.04921,0.2045,0.2119,
2.247,0.417,0.07779,0.05762,0.06097,0.09573,0.1062,0.02155,0.04181,0.02159,0.05049,0.04923,0.2045,0.2126,
2.246,0.3759,0.07632,0.05754,0.06042,0.09538,0.1062,0.02156,0.04183,0.02308,0.04901,0.04923,0.2045,0.2149,
2.248,0.3828,0.08016,0.05747,0.06031,0.09439,0.1072,0.02083,0.04146,0.02394,0.0481,0.04919,0.2064,0.2105,
2.246,0.3632,0.07921,0.0578,0.05971,0.09495,0.1056,0.02083,0.04146,0.02394,0.0481,0.04919,0.2064,0.2127,
2.244,0.36,0.07754,0.05783,0.05977,0.09495,0.105,0.02116,0.04112,0.02394,0.0481,0.0492,0.2064,0.215,
2.245,0.3603,0.07761,0.05779,0.0599,0.09416,0.1051,0.02118,0.04116,0.02607,0.04603,0.04925,0.2066,0.2151,
2.247,0.355,0.08049,0.05768,0.05976,0.09397,0.1054,0.02117,0.04051,0.02602,0.04593,0.04917,0.2083,0.2117,
2.257,0.3496,0.08325,0.0577,0.05967,0.09387,0.1038,0.02115,0.04117,0.02529,0.05247,0.04914,0.2025,0.21,
2.257,0.3753,0.08251,0.05847,0.05973,0.09347,0.1038,0.02116,0.04171,0.0253,0.05197,0.04917,0.2026,0.2101,
2.259,0.3459,0.0823,0.05862,0.05976,0.09347,0.1038,0.02116,0.04241,0.02776,0.04881,0.04919,0.2026,0.2101,
2.26,0.3556,0.08342,0.05797,0.05976,0.09314,0.1026,0.02117,0.04244,0.03338,0.04325,0.04925,0.2038,0.2099,
2.257,0.3538,0.08336,0.05798,0.05873,0.09279,0.09998,0.02118,0.04246,0.03427,0.04239,0.04927,0.2038,0.2138,
2.259,0.3586,0.08522,0.05812,0.05871,0.09237,0.09991,0.02158,0.04201,0.036,0.0406,0.04926,0.2047,0.2115,
2.259,0.3673,0.08447,0.05785,0.05901,0.09245,0.1,0.0216,0.04205,0.03603,0.04064,0.04933,0.2049,0.2116,
2.262,0.3583,0.09118,0.0579,0.05884,0.0922,0.09755,0.02155,0.04194,0.03594,0.04053,0.04922,0.2075,0.2057,
2.269,0.3217,0.09079,0.05784,0.05885,0.09204,0.09749,0.02209,0.04136,0.03679,0.04456,0.0492,0.2035,0.2056,
2.269,0.3559,0.0907,0.05791,0.05892,0.09168,0.09687,0.02243,0.04104,0.04021,0.04116,0.04922,0.2035,0.2063,
2.269,0.3559,0.08987,0.05803,0.05898,0.09135,0.09692,0.02244,0.04106,0.04023,0.04118,0.04926,0.2036,0.207,
2.267,0.3623,0.08831,0.05795,0.05911,0.09286,0.09408,0.02244,0.04106,0.04199,0.03942,0.04928,0.2036,0.2099,
2.267,0.3787,0.09003,0.05791,0.05919,0.09276,0.0936,0.02215,0.04101,0.04195,0.03938,0.04924,0.2044,0.2083,
2.267,0.3804,0.08862,0.05781,0.0593,0.09418,0.0936,0.02215,0.04101,0.04195,0.03938,0.04924,0.2044,0.2083,
2.268,0.3557,0.09122,0.05773,0.05929,0.09363,0.09344,0.02211,0.04095,0.04275,0.03844,0.04916,0.2062,0.2051,
2.264,0.3572,0.09112,0.05764,0.05924,0.09353,0.09154,0.02183,0.04091,0.04817,0.03294,0.04913,0.207,0.207,
2.285,0.353,0.09084,0.05776,0.05915,0.09343,0.09145,0.02181,0.04086,0.04812,0.04665,0.0491,0.194,0.2068,
2.286,0.3508,0.09025,0.05799,0.05917,0.09347,0.09149,0.02237,0.04032,0.04814,0.04667,0.04913,0.1941,0.2069,
2.285,0.3502,0.09014,0.05786,0.05926,0.09303,0.09143,0.02236,0.0403,0.04811,0.04665,0.0491,0.195,0.2068,
2.284,0.3606,0.08829,0.05789,0.05929,0.09311,0.09151,0.02294,0.03978,0.04815,0.04669,0.04917,0.1952,0.208,
2.284,0.3495,0.08811,0.05801,0.05931,0.09311,0.09151,0.02294,0.0403,0.04815,0.04616,0.0492,0.1952,0.208,
2.283,0.3526,0.08782,0.05821,0.05939,0.09311,0.09065,0.02305,0.04072,0.04718,0.04616,0.04922,0.1952,0.2093,
2.284,0.355,0.08758,0.05832,0.05951,0.09311,0.09065,0.02346,0.04101,0.04648,0.04616,0.04923,0.1952,0.2093,
2.283,0.3497,0.08731,0.05769,0.0595,0.09324,0.09012,0.02349,0.04106,0.04654,0.04609,0.0493,0.1954,0.2102,
2.282,0.35,0.08734,0.05762,0.05957,0.09289,0.09016,0.0235,0.04108,0.04656,0.04611,0.04933,0.1955,0.2103,
2.281,0.3508,0.08732,0.05768,0.05959,0.09253,0.08889,0.02351,0.04109,0.04658,0.04613,0.04936,0.1956,0.2117,
2.28,0.3527,0.08658,0.05757,0.05965,0.0921,0.08818,0.02348,0.04183,0.04578,0.0461,0.04934,0.1965,0.2129,
2.28,0.3538,0.08787,0.05784,0.05968,0.09201,0.08658,0.02402,0.04123,0.04574,0.04605,0.0493,0.1973,0.2124,
2.269,0.3708,0.08746,0.05781,0.05852,0.0948,0.08519,0.02399,0.0639,0.0235,0.04549,0.04927,0.198,0.212,
2.279,0.3856,0.09391,0.05748,0.05864,0.09456,0.08291,0.05089,0.03677,0.02344,0.04537,0.04916,0.2005,0.2063,
2.277,0.3887,0.09352,0.05743,0.0588,0.09427,0.08016,0.05093,0.0368,0.02346,0.04541,0.0492,0.2007,0.2093,
2.277,0.3984,0.0933,0.0573,0.05881,0.09431,0.08019,0.05095,0.03681,0.02347,0.04543,0.04922,0.2008,0.2094,
2.275,0.3982,0.09249,0.0573,0.05892,0.09439,0.07961,0.05099,0.03761,0.02272,0.04547,0.04926,0.201,0.2103,
2.277,0.3933,0.09704,0.05726,0.05892,0.09278,0.07894,0.05098,0.03756,0.0227,0.04543,0.04924,0.2029,0.2062,
2.278,0.394,0.09692,0.05735,0.05903,0.09238,0.07897,0.051,0.03758,0.02402,0.04414,0.04927,0.203,0.2063,
2.276,0.3979,0.09666,0.05735,0.05907,0.09173,0.07787,0.05098,0.03827,0.0233,0.04413,0.04926,0.204,0.2074,
2.274,0.3902,0.09451,0.0573,0.05741,0.09495,0.07728,0.05102,0.0383,0.02332,0.04416,0.0493,0.2052,0.2073,
2.27,0.3904,0.09689,0.05711,0.05622,0.09489,0.07354,0.05099,0.03828,0.0233,0.04414,0.04927,0.2061,0.2093,
2.271,0.3983,0.09547,0.05722,0.05637,0.09414,0.0736,0.05103,0.03831,0.02842,0.03908,0.04932,0.2062,0.2108,
2.271,0.4069,0.09712,0.05722,0.05634,0.09404,0.07332,0.05053,0.03897,0.02769,0.03904,0.04931,0.2071,0.2094,
2.27,0.4019,0.09623,0.05741,0.05646,0.09365,0.0727,0.05056,0.03898,0.0277,0.03906,0.04935,0.2071,0.2108,
2.27,0.3766,0.09702,0.0574,0.05647,0.09315,0.07005,0.05053,0.03896,0.02769,0.04077,0.04934,0.2063,0.2123,
2.269,0.3811,0.09805,0.05741,0.05654,0.0927,0.06849,0.05049,0.03894,0.02767,0.04074,0.04934,0.2072,0.2124,
2.266,0.3856,0.09777,0.05739,0.05673,0.09194,0.06617,0.05054,0.03967,0.02753,0.04027,0.0494,0.2075,0.2151,
2.268,0.3838,0.09913,0.05734,0.05667,0.09151,0.06613,0.05051,0.03965,0.02751,0.04147,0.04938,0.2072,0.2135,
2.283,0.3586,0.1003,0.05739,0.05661,0.09141,0.06607,0.05046,0.03961,0.02845,0.04959,0.04934,0.1989,0.2119,
2.287,0.3532,0.1041,0.05718,0.0568,0.09234,0.06633,0.05008,0.03957,0.03158,0.04638,0.04929,0.1997,0.2067,
2.286,0.351,0.104,0.05715,0.05687,0.09152,0.06632,0.05006,0.03955,0.03157,0.04637,0.04928,0.2006,0.2067,
2.286,0.3797,0.1037,0.05725,0.05679,0.09143,0.06626,0.05001,0.0404,0.03116,0.04581,0.04925,0.2014,0.2065,
2.285,0.3542,0.1027,0.05739,0.05674,0.09226,0.06474,0.05001,0.0404,0.03213,0.04484,0.0493,0.2014,0.208,
2.285,0.3633,0.1049,0.05714,0.05676,0.09175,0.06464,0.04993,0.04034,0.03334,0.04351,0.04924,0.2031,0.2053,
2.285,0.3375,0.1048,0.05726,0.05686,0.09077,0.06472,0.04998,0.04035,0.03337,0.04354,0.0493,0.2034,0.2056,
2.285,0.331,0.1047,0.05748,0.05687,0.09044,0.06475,0.04999,0.04035,0.03338,0.04355,0.04932,0.2035,0.2057,
2.285,0.3349,0.1045,0.05763,0.05687,0.09044,0.06475,0.04999,0.04035,0.03338,0.04355,0.04932,0.2035,0.2057,
2.283,0.336,0.103,0.05758,0.05696,0.09034,0.06403,0.04994,0.04031,0.03335,0.04351,0.04929,0.2043,0.2074,
2.28,0.347,0.1031,0.0573,0.05726,0.08957,0.06224,0.04998,0.04034,0.03337,0.04354,0.04934,0.2055,0.2085,
2.279,0.347,0.1029,0.05719,0.05738,0.08949,0.06118,0.05,0.04077,0.03393,0.04259,0.04936,0.2056,0.2096,
2.279,0.3499,0.1043,0.05675,0.05747,0.08944,0.06114,0.04997,0.04144,0.03322,0.04257,0.04934,0.2065,0.2079,
2.284,0.3497,0.1092,0.0567,0.05745,0.08934,0.06108,0.04992,0.0414,0.03319,0.04405,0.0493,0.2058,0.2026,
2.3,0.3447,0.1087,0.05678,0.0574,0.08896,0.05912,0.05102,0.04025,0.03318,0.05753,0.04932,0.1933,0.2045,
2.299,0.3498,0.1087,0.05664,0.05753,0.08896,0.05847,0.05102,0.04095,0.03248,0.05753,0.04934,0.1933,0.2052,
2.297,0.3528,0.1085,0.05691,0.0569,0.08826,0.05831,0.05061,0.04149,0.0325,0.05705,0.04939,0.1934,0.2066,
2.297,0.3599,0.1085,0.05688,0.05639,0.08753,0.05836,0.0512,0.04097,0.03349,0.05613,0.04944,0.1936,0.2075,
2.297,0.3555,0.1084,0.05682,0.05654,0.08753,0.05836,0.0512,0.04097,0.03401,0.05561,0.04945,0.1936,0.2075,
2.297,0.3733,0.109,0.05687,0.05647,0.08744,0.0583,0.05115,0.04094,0.03398,0.05556,0.04942,0.1944,0.2065,
2.281,0.3644,0.1091,0.05689,0.05648,0.08676,0.05835,0.07249,0.01965,0.034,0.0556,0.04948,0.1945,0.2066,
2.282,0.3646,0.1089,0.05679,0.05649,0.08573,0.05836,0.07251,0.02711,0.02655,0.05562,0.0495,0.1956,0.2068,
2.271,0.3278,0.1069,0.05661,0.0565,0.08708,0.09258,0.03763,0.02781,0.02706,0.05436,0.0495,0.1965,0.2074,
2.274,0.3216,0.1061,0.05668,0.0566,0.08708,0.09258,0.03763,0.02781,0.03325,0.04817,0.0495,0.1965,0.2081,
2.274,0.3234,0.1087,0.05656,0.05656,0.08691,0.0924,0.03756,0.02776,0.03318,0.04808,0.04941,0.1981,0.2048,
2.273,0.3222,0.1118,0.05652,0.05671,0.08607,0.08889,0.03755,0.02862,0.03231,0.04807,0.0494,0.1991,0.205,
2.273,0.3205,0.1119,0.05653,0.05673,0.08507,0.089,0.03758,0.03194,0.02905,0.04811,0.04947,0.1993,0.2052,
2.272,0.3211,0.1118,0.05646,0.05672,0.08464,0.08895,0.03756,0.03192,0.03,0.04711,0.04944,0.2002,0.2051,
2.271,0.3242,0.1116,0.05651,0.05664,0.08455,0.08821,0.0386,0.03159,0.0292,0.04706,0.04941,0.201,0.2056,
2.271,0.3275,0.1106,0.05629,0.05688,0.08525,0.08825,0.03861,0.03201,0.02932,0.04656,0.04944,0.2011,0.2057,
2.272,0.3352,0.1098,0.05634,0.05724,0.08529,0.08764,0.03863,0.03203,0.0305,0.04541,0.04949,0.2012,0.2064,
2.272,0.3413,0.1098,0.05612,0.05747,0.08529,0.08764,0.03863,0.03203,0.0305,0.04541,0.0495,0.2012,0.2064,
2.272,0.3326,0.1084,0.05635,0.05733,0.086,0.08746,0.03907,0.03145,0.03388,0.04188,0.04942,0.2028,0.206,
2.271,0.3319,0.1079,0.05633,0.05734,0.08561,0.08745,0.03905,0.03184,0.03397,0.04135,0.04942,0.2038,0.206,
2.271,0.3347,0.1092,0.05598,0.05758,0.08649,0.08662,0.03897,0.03178,0.0339,0.04127,0.04932,0.2054,0.2035,
2.271,0.3408,0.1091,0.05613,0.05766,0.08577,0.08669,0.039,0.03181,0.03505,0.04017,0.04937,0.2056,0.2036,
2.271,0.3999,0.1091,0.05605,0.05779,0.08577,0.08713,0.03856,0.03181,0.03505,0.04017,0.04938,0.2056,0.2036,
2.284,0.3319,0.1075,0.05606,0.05779,0.08568,0.08745,0.03811,0.03177,0.03501,0.04993,0.04935,0.1966,0.2047,
2.283,0.3049,0.1065,0.05618,0.05791,0.0855,0.08685,0.03924,0.03072,0.03505,0.04999,0.04937,0.1969,0.2057,
2.281,0.3076,0.1064,0.05618,0.05814,0.08516,0.08862,0.03785,0.03116,0.03429,0.05001,0.0494,0.197,0.2058,
2.276,0.3232,0.1048,0.05614,0.05723,0.0852,0.08423,0.03786,0.03169,0.03379,0.05003,0.04943,0.1971,0.2125,
2.271,0.3176,0.1048,0.05605,0.05738,0.08485,0.08108,0.03692,0.03212,0.03339,0.05004,0.04946,0.1972,0.2167,
2.271,0.3189,0.1046,0.05629,0.05741,0.08448,0.08111,0.03693,0.03213,0.03416,0.0493,0.04949,0.1973,0.2168,
2.27,0.3216,0.1028,0.05639,0.05743,0.08614,0.07989,0.03693,0.03213,0.03416,0.0493,0.04951,0.1973,0.218,
2.267,0.3275,0.1029,0.05632,0.05754,0.08574,0.07719,0.04045,0.02865,0.0353,0.0482,0.04954,0.1974,0.2208,
2.267,0.3316,0.1036,0.05633,0.05748,0.08529,0.07715,0.04098,0.02808,0.03528,0.04817,0.04952,0.1982,0.2199,
2.266,0.3413,0.1014,0.05641,0.05752,0.08706,0.07638,0.0405,0.02809,0.03647,0.04702,0.04957,0.1983,0.2213,
2.264,0.3363,0.1028,0.05642,0.05751,0.08664,0.07439,0.04047,0.02806,0.03731,0.04612,0.04955,0.1992,0.2215,
2.265,0.3421,0.09825,0.05646,0.05755,0.09114,0.07439,0.04047,0.02806,0.03849,0.04495,0.04956,0.1992,0.2215,
2.265,0.3475,0.09828,0.05639,0.05766,0.09079,0.07484,0.04007,0.02808,0.03902,0.04443,0.04958,0.1993,0.2216,
2.262,0.3532,0.09303,0.05647,0.05758,0.09416,0.07303,0.04009,0.0281,0.03905,0.04446,0.04965,0.1995,0.2249,
2.261,0.3574,0.09303,0.05645,0.05767,0.0938,0.07306,0.04275,0.02547,0.03959,0.04396,0.04968,0.1996,0.225,
2.253,0.3693,0.09654,0.05637,0.05762,0.09361,0.07227,0.05287,0.01521,0.03951,0.04387,0.0496,0.2012,0.2214,
2.253,0.3706,0.09654,0.05642,0.0576,0.09329,0.07165,0.05288,0.01599,0.03875,0.04388,0.04965,0.2012,0.2221,
2.25,0.3738,0.0959,0.05642,0.05772,0.0938,0.06905,0.05288,0.01599,0.03875,0.04388,0.04965,0.2012,0.2247,
2.249,0.3802,0.09532,0.05639,0.05779,0.0931,0.06846,0.05293,0.016,0.03878,0.04392,0.04969,0.2014,0.2262,
2.248,0.3944,0.09486,0.05604,0.05792,0.09318,0.06851,0.05297,0.01602,0.03881,0.04396,0.04974,0.2016,0.2264,
2.249,0.3774,0.09663,0.05619,0.05791,0.09274,0.06783,0.05294,0.01601,0.03879,0.04392,0.04975,0.2025,0.2248,
2.251,0.3674,0.09923,0.05658,0.05786,0.09349,0.06821,0.05232,0.01597,0.03871,0.04383,0.04965,0.2041,0.2201,
2.252,0.3675,0.1011,0.05671,0.05782,0.09343,0.06709,0.05228,0.01596,0.04172,0.04077,0.04962,0.205,0.2185,
2.248,0.3753,0.1001,0.05675,0.05793,0.09276,0.06458,0.05234,0.01598,0.04177,0.04082,0.04969,0.2053,0.222,
2.247,0.3361,0.09924,0.05693,0.05801,0.09241,0.0646,0.05236,0.01599,0.04178,0.04084,0.04972,0.2054,0.2227,
2.216,0.3513,0.1013,0.05718,0.05792,0.09232,0.0989,0.01686,0.01597,0.04174,0.0408,0.0497,0.2062,0.2212,
2.215,0.3402,0.1012,0.05704,0.0575,0.092,0.09895,0.01686,0.01598,0.04176,0.04081,0.04973,0.2063,0.2219,
2.222,0.3354,0.1027,0.05731,0.05749,0.09156,0.09975,0.01654,0.01541,0.04173,0.04549,0.04971,0.2025,0.2199,
2.222,0.3406,0.1026,0.05732,0.05758,0.09156,0.09975,0.01654,0.01541,0.04224,0.04497,0.04974,0.2025,0.2199,
2.221,0.3381,0.1025,0.05734,0.05786,0.09018,0.09991,0.01656,0.01544,0.04413,0.04321,0.04984,0.2028,0.2202,
2.222,0.3356,0.1038,0.05745,0.0579,0.09009,0.09981,0.01654,0.01542,0.04408,0.04316,0.04979,0.2036,0.2183,
2.222,0.342,0.1035,0.05746,0.05789,0.09013,0.1003,0.0161,0.01637,0.0449,0.04144,0.04982,0.2037,0.2184,
2.221,0.3444,0.1025,0.05727,0.05789,0.09013,0.1008,0.01559,0.01678,0.04555,0.04038,0.04982,0.2037,0.2196,
2.222,0.3442,0.104,0.05719,0.05788,0.09004,0.1007,0.01557,0.01754,0.04632,0.03875,0.04978,0.2045,0.2177,
2.221,0.3508,0.104,0.057,0.05807,0.09004,0.1007,0.01557,0.01754,0.04822,0.03685,0.04978,0.2045,0.2177,
2.221,0.3603,0.104,0.0569,0.05817,0.08969,0.1008,0.01591,0.01721,0.04824,0.03686,0.04982,0.2046,0.2178,
2.23,0.3551,0.1063,0.05665,0.05801,0.08912,0.101,0.01538,0.01717,0.04813,0.04246,0.04972,0.2015,0.2145,
2.23,0.3536,0.1046,0.05675,0.05806,0.09051,0.1011,0.01538,0.01718,0.04815,0.04248,0.04969,0.2016,0.2146,
2.231,0.3521,0.1046,0.05675,0.05802,0.09051,0.1011,0.01538,0.01828,0.04705,0.04248,0.04973,0.2016,0.2146,
2.228,0.3533,0.1045,0.05667,0.05616,0.09051,0.1011,0.01538,0.01828,0.04705,0.04248,0.04974,0.2016,0.2166,
2.226,0.3575,0.1048,0.05625,0.05638,0.09007,0.09939,0.01598,0.01766,0.04702,0.04245,0.04969,0.2025,0.2178,
2.225,0.3516,0.103,0.05657,0.05642,0.09093,0.09785,0.0166,0.01706,0.04705,0.04247,0.04975,0.2027,0.2196,
2.222,0.3532,0.1029,0.05663,0.05478,0.09058,0.09737,0.01648,0.01706,0.04901,0.04055,0.04968,0.2028,0.2222,
2.224,0.3502,0.1068,0.0568,0.05477,0.09005,0.09766,0.016,0.01793,0.04855,0.03996,0.0496,0.2045,0.2174,
2.226,0.3578,0.1097,0.05665,0.05483,0.09058,0.09691,0.01598,0.01833,0.04916,0.03884,0.04955,0.2053,0.2142,
2.225,0.3594,0.1115,0.05651,0.05334,0.08971,0.09625,0.0165,0.01832,0.04864,0.03969,0.04956,0.2054,0.2146,
2.237,0.3585,0.1106,0.05635,0.05329,0.09352,0.0961,0.01646,0.01829,0.04942,0.04543,0.04947,0.2004,0.2106,
2.236,0.3476,0.1106,0.05635,0.05328,0.09352,0.09661,0.01595,0.01829,0.04942,0.04543,0.04948,0.2004,0.2106,
2.236,0.3479,0.1106,0.05635,0.05328,0.09352,0.09661,0.01595,0.01829,0.04942,0.04543,0.04948,0.2004,0.2106,
2.237,0.3575,0.1115,0.05631,0.05337,0.0935,0.0966,0.01595,0.01829,0.04941,0.04542,0.04948,0.2014,0.2087,
2.236,0.3606,0.1115,0.05614,0.05361,0.09316,0.09535,0.01595,0.0183,0.04943,0.04544,0.04951,0.2015,0.2101,
2.236,0.3535,0.1103,0.05621,0.05381,0.09409,0.09586,0.01544,0.0183,0.04943,0.04544,0.04952,0.2015,0.2101,
2.235,0.3575,0.1114,0.05612,0.05392,0.09371,0.0943,0.01593,0.01777,0.0494,0.04541,0.04948,0.2024,0.2102,
2.235,0.3606,0.1111,0.05628,0.05407,0.09335,0.09434,0.01594,0.01778,0.04942,0.04543,0.0495,0.2025,0.2103,
2.246,0.3673,0.1153,0.05598,0.05402,0.0971,0.09259,0.01586,0.01905,0.04781,0.05051,0.04925,0.2012,0.2014,
2.245,0.3634,0.1147,0.05576,0.05405,0.09695,0.09244,0.01584,0.01978,0.04787,0.04953,0.04919,0.2029,0.2011,
2.245,0.368,0.1146,0.05567,0.05435,0.09622,0.09118,0.01585,0.0202,0.04835,0.04872,0.04924,0.2031,0.2026,
2.241,0.3638,0.1113,0.05542,0.05436,0.09585,0.09173,0.01534,0.02021,0.04927,0.04784,0.04925,0.2031,0.2063,
2.246,0.3615,0.114,0.0552,0.05453,0.09576,0.09164,0.01533,0.02019,0.05158,0.04831,0.04923,0.2011,0.2032,
2.246,0.3581,0.114,0.0552,0.05454,0.09547,0.09167,0.01532,0.0202,0.0516,0.04832,0.04926,0.2012,0.2033,
2.245,0.35,0.1127,0.05514,0.05456,0.09616,0.09149,0.01562,0.01983,0.0515,0.04822,0.04916,0.2028,0.2029,
2.245,0.3514,0.1126,0.05502,0.05482,0.09584,0.09089,0.01563,0.01984,0.05152,0.04823,0.04918,0.2029,0.2036,
2.255,0.3634,0.1102,0.055,0.05494,0.09694,0.09135,0.01843,0.0166,0.05153,0.05604,0.0492,0.1961,0.2036,
2.255,0.3498,0.1118,0.05509,0.05487,0.09685,0.09126,0.01841,0.01659,0.05148,0.05598,0.04916,0.1969,0.2016,
2.253,0.3628,0.1112,0.05534,0.05477,0.09666,0.09093,0.01822,0.01623,0.05328,0.05397,0.04909,0.1985,0.2018,
2.253,0.3288,0.1112,0.05538,0.05484,0.09633,0.09093,0.01855,0.01591,0.05331,0.05399,0.04911,0.1986,0.2019,
2.251,0.3321,0.111,0.05556,0.05484,0.09633,0.08958,0.01837,0.01558,0.05416,0.05314,0.04911,0.1986,0.2038,
2.25,0.335,0.1136,0.05547,0.05482,0.09623,0.08758,0.01835,0.01556,0.05495,0.05224,0.04907,0.1994,0.2028,
