entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.3484,0.1061,0.09078,0.06855,0.1245,0.05453,0.03941,0.03064,0.03409,0.03504,0.2068,0.2096,
2.178,0.3381,0.1061,0.09082,0.06858,0.1241,0.05456,0.03943,0.03065,0.0341,0.03506,0.2069,0.2097,
2.171,0.3454,0.1051,0.09056,0.0686,0.1241,0.0507,0.03913,0.03066,0.03411,0.03507,0.208,0.2139,
2.169,0.3516,0.1045,0.09056,0.0686,0.1241,0.05019,0.039,0.0305,0.03411,0.03507,0.208,0.2154,
2.188,0.3332,0.1108,0.09028,0.06838,0.1237,0.04894,0.03888,0.0304,0.03401,0.04545,0.2,0.2092,
2.186,0.3495,0.1108,0.09028,0.06707,0.1237,0.04894,0.03888,0.0304,0.03401,0.04545,0.2,0.2105,
2.185,0.3479,0.1108,0.09032,0.06709,0.1233,0.04854,0.03879,0.03029,0.03402,0.04547,0.2001,0.2112,
2.186,0.3634,0.1126,0.09027,0.06706,0.1233,0.04851,0.03877,0.03027,0.034,0.04545,0.201,0.2088,
2.185,0.348,0.1124,0.09009,0.06692,0.123,0.04842,0.03869,0.03021,0.03394,0.04536,0.2026,0.2084,
2.185,0.3451,0.1124,0.09009,0.06692,0.123,0.04842,0.03869,0.03021,0.03394,0.04536,0.2026,0.2084,
2.184,0.3464,0.1124,0.09009,0.06692,0.123,0.04776,0.03869,0.03021,0.03394,0.04536,0.2026,0.2091,
2.181,0.366,0.1124,0.09009,0.06692,0.123,0.04601,0.03869,0.03021,0.03394,0.04536,0.2026,0.2108,
2.18,0.3387,0.1119,0.08986,0.06699,0.123,0.04539,0.03873,0.03022,0.03397,0.04536,0.2028,0.2118,
2.18,0.34,0.112,0.08973,0.06705,0.1222,0.04543,0.03877,0.03023,0.034,0.0454,0.2031,0.212,
2.18,0.3452,0.113,0.08964,0.06698,0.1221,0.04539,0.03873,0.0302,0.03397,0.04535,0.2039,0.2107,
2.18,0.3373,0.1159,0.08956,0.06694,0.1216,0.04483,0.03858,0.03018,0.03395,0.04533,0.2048,0.2083,
2.179,0.3682,0.1155,0.08951,0.0669,0.1212,0.0448,0.03855,0.03016,0.03393,0.0453,0.2057,0.2085,
2.178,0.3306,0.1156,0.0895,0.06686,0.1203,0.04419,0.0386,0.03018,0.03396,0.04534,0.206,0.2094,
