RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1489000.0,655500.0,637900.0,1043000.0,586100.0,471500.0,310400.0,403000.0,450600.0,554000.0,2330000.0,2379000.0,
1489000.0,655500.0,637900.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,554000.0,2330000.0,2386000.0,
1484000.0,655500.0,637900.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,554000.0,2341000.0,2386000.0,
1484000.0,655500.0,637900.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,554000.0,2365000.0,2386000.0,
1484000.0,655500.0,637700.0,1038000.0,578400.0,471500.0,310300.0,402900.0,450500.0,553900.0,2365000.0,2386000.0,
1484000.0,655500.0,637700.0,1038000.0,578400.0,471500.0,310300.0,402900.0,450500.0,553900.0,2365000.0,2386000.0,
1479000.0,655200.0,637200.0,1038000.0,578400.0,471500.0,310300.0,402900.0,450500.0,553900.0,2365000.0,2386000.0,
1452000.0,655100.0,637000.0,1026000.0,576200.0,471300.0,310300.0,402900.0,450400.0,553800.0,2365000.0,2414000.0,
1457000.0,651400.0,636800.0,1026000.0,576200.0,471300.0,310300.0,402900.0,450400.0,553800.0,2377000.0,2402000.0,
1480000.0,651400.0,636800.0,1023000.0,559800.0,471200.0,310200.0,402800.0,450400.0,553800.0,2388000.0,2389000.0,
1476000.0,650800.0,636400.0,1009000.0,541700.0,471100.0,310000.0,402800.0,450100.0,553700.0,2388000.0,2407000.0,
1510000.0,650600.0,636000.0,1009000.0,541700.0,471100.0,310000.0,402800.0,491400.0,553700.0,2359000.0,2369000.0,
1510000.0,650600.0,636000.0,1009000.0,534100.0,471100.0,310000.0,402800.0,491400.0,553700.0,2371000.0,2376000.0,
1510000.0,650600.0,636000.0,1004000.0,534100.0,471000.0,310000.0,402800.0,491300.0,553700.0,2371000.0,2376000.0,
1510000.0,650500.0,635900.0,990000.0,534000.0,470900.0,309800.0,402800.0,491200.0,553600.0,2383000.0,2376000.0,
1462000.0,650500.0,635900.0,990000.0,534000.0,470900.0,309800.0,402800.0,491200.0,553600.0,2383000.0,2424000.0,
1461000.0,650200.0,635900.0,980700.0,521500.0,470900.0,309800.0,402800.0,491200.0,553600.0,2383000.0,2436000.0,
1492000.0,647600.0,635700.0,975500.0,521300.0,470800.0,309800.0,402800.0,491200.0,553300.0,2395000.0,2405000.0,
1485000.0,638600.0,634700.0,968000.0,498500.0,470800.0,309800.0,402800.0,491200.0,552000.0,2395000.0,2428000.0,
1533000.0,638500.0,634700.0,958500.0,498500.0,470700.0,309700.0,402700.0,538100.0,552000.0,2360000.0,2380000.0,
1533000.0,638500.0,622100.0,958500.0,498500.0,470700.0,309700.0,402700.0,538100.0,552000.0,2371000.0,2393000.0,
1533000.0,638500.0,622100.0,958500.0,490900.0,470700.0,309700.0,402700.0,538100.0,552000.0,2371000.0,2401000.0,
1533000.0,638500.0,622100.0,953500.0,490900.0,470700.0,309700.0,402700.0,538100.0,552000.0,2371000.0,2401000.0,
1520000.0,638500.0,622100.0,953500.0,490900.0,470700.0,309700.0,402700.0,538100.0,552000.0,2371000.0,2413000.0,
