GLUT4EnEr,GLUT4EnPm,GLUT4EnRabA,GLUT4EnRabB,GLUT4EnRabC,GLUT4EnRabD,GLUT4EnRabE,GLUT4EnRabF,GLUT4EnRabG,GLUT4EnRabH,GLUT4EnRabI,GLUT4EnRabL,GlutSupEr,GlutSupPm,GlutSupRabA,GlutSupRabB,GlutSupRabC,GlutSupRabD,GlutSupRabE,GlutSupRabF,GlutSupRabG,GlutSupRabH,GlutSupRabI,GlutSupRabL,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,membraneMarkerRabL,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,mvbRabL,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,protonEnRabL,TfREnEr,TfREnPm,TfREnRabA,TfREnRabB,TfREnRabC,TfREnRabD,TfREnRabE,TfREnRabF,TfREnRabG,TfREnRabH,TfREnRabI,TfREnRabL,
0.0,0.0,0.1042,0.2551,0.04683,0.01844,0.02879,5.732E-4,3.363E-4,0.00227,0.007006,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.61,18.6,9.257,232.5,12.47,5.837,2.475,3.234,3.902,4.074,1.0E-4,0.0,36560.0,1048.0,432.7,307.5,2132.0,520.5,780.9,326.5,438.2,309.1,295.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001943,0.1002,0.2601,0.04611,0.01843,0.02868,6.494E-4,4.384E-4,0.002603,0.004306,0.4375,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.75,18.62,9.343,231.0,12.51,5.657,2.511,3.466,4.017,4.086,1.0E-4,0.0,36580.0,1061.0,431.4,319.0,2123.0,517.8,744.0,327.8,475.4,290.7,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.001943,0.0946,0.2609,0.05158,0.01843,0.02872,6.673E-4,4.547E-4,0.002438,0.004222,0.437,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,31.66,20.07,10.9,231.0,12.51,5.75,2.555,3.525,3.813,4.183,1.0E-4,0.0,36580.0,1049.0,440.6,315.2,2121.0,522.1,757.8,335.1,482.0,262.8,296.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003161,0.09481,0.2616,0.0498,0.01843,0.02836,7.005E-4,4.345E-4,0.002411,0.004221,0.4371,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,31.67,20.41,10.2,226.6,12.39,7.052,1.913,2.865,3.754,4.129,1.0E-4,0.0,36590.0,1049.0,437.9,312.5,2118.0,512.0,900.2,265.0,420.8,267.0,293.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003161,0.09481,0.2616,0.0498,0.01843,0.02836,6.989E-4,4.365E-4,0.00241,0.004221,0.4371,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.67,20.39,10.12,224.8,12.35,6.996,1.979,2.836,3.715,4.117,1.0E-4,0.0,36600.0,1049.0,437.7,312.3,2115.0,511.9,892.2,275.7,418.3,266.9,293.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003966,0.1003,0.2546,0.05056,0.01843,0.02839,6.989E-4,4.365E-4,0.00241,0.004221,0.437,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.67,20.39,10.12,224.8,12.35,6.996,1.979,2.836,3.715,4.117,1.0E-4,0.0,36620.0,1049.0,437.1,307.5,2112.0,511.7,892.2,275.7,418.3,266.9,293.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.003966,0.09284,0.2611,0.05151,0.01843,0.02839,6.974E-4,4.368E-4,0.002403,0.00423,0.437,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.67,20.4,10.16,225.7,12.37,6.858,2.042,2.899,3.762,4.122,1.0E-4,0.0,36630.0,1049.0,436.7,307.3,2107.0,511.5,871.2,285.1,427.6,269.6,293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.004977,0.09534,0.2587,0.05038,0.01843,0.02792,6.41E-4,5.914E-4,0.002617,0.004407,0.437,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,32.66,20.39,10.18,225.7,12.37,6.858,2.042,2.899,3.762,4.121,1.0E-4,0.0,36630.0,1048.0,437.0,307.2,2103.0,501.4,871.3,288.1,434.5,269.3,293.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0081,0.09525,0.2583,0.04788,0.01843,0.02791,6.438E-4,5.92E-4,0.00262,0.004409,0.4369,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,33.45,20.43,10.26,224.9,12.35,6.905,1.973,2.908,3.743,4.119,1.0E-4,0.0,36640.0,1048.0,437.6,307.3,2098.0,499.4,879.0,278.3,437.4,269.6,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.009181,0.09678,0.2575,0.04873,0.01856,0.02722,6.374E-4,5.92E-4,0.002616,0.004405,0.4347,0.0,0.09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686,33.55,20.38,10.29,228.3,11.78,6.876,2.004,2.951,3.758,4.142,1.0E-4,0.0,36650.0,1041.0,437.0,306.8,2100.0,492.5,869.9,281.6,442.7,269.9,294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
