entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3522,0.1056,0.09078,0.06855,0.1249,0.05344,0.03941,0.03064,0.03409,0.03505,0.2068,0.2107,
2.176,0.3424,0.1056,0.09078,0.06855,0.1249,0.05344,0.03941,0.03064,0.03409,0.03505,0.2068,0.2107,
2.179,0.3169,0.1119,0.09076,0.06853,0.124,0.05289,0.03927,0.03063,0.03408,0.03503,0.2078,0.205,
2.178,0.3233,0.1118,0.09067,0.06846,0.1239,0.05283,0.03923,0.0306,0.03405,0.035,0.2087,0.2048,
2.177,0.3166,0.1118,0.0907,0.06849,0.1236,0.0522,0.03924,0.0306,0.03405,0.035,0.2087,0.2056,
2.176,0.3162,0.1116,0.09046,0.06845,0.1231,0.05177,0.03913,0.03047,0.03405,0.035,0.2098,0.2062,
2.184,0.3129,0.1113,0.09027,0.06831,0.1229,0.05166,0.03905,0.0304,0.03398,0.04074,0.2056,0.2058,
2.182,0.3044,0.1115,0.09034,0.06838,0.1219,0.05018,0.03909,0.03043,0.03401,0.04078,0.2059,0.2076,
2.182,0.304,0.1117,0.08962,0.0685,0.1212,0.05027,0.03916,0.03049,0.03407,0.04085,0.2062,0.2079,
2.181,0.3076,0.1106,0.08969,0.06856,0.1205,0.0503,0.03919,0.0305,0.03409,0.04087,0.2064,0.2092,
2.181,0.3091,0.1106,0.08969,0.06856,0.1205,0.0503,0.03919,0.0305,0.03409,0.04087,0.2064,0.2092,
2.178,0.3133,0.1107,0.08968,0.06675,0.1202,0.04923,0.0392,0.03052,0.03411,0.04089,0.2065,0.2123,
2.177,0.3091,0.1108,0.08937,0.06676,0.1199,0.04927,0.03924,0.03054,0.03414,0.04092,0.2067,0.2124,
2.177,0.3144,0.1108,0.08941,0.06678,0.1195,0.04863,0.03925,0.03055,0.03414,0.04093,0.2068,0.2132,
2.174,0.3079,0.1109,0.08951,0.06686,0.1185,0.04669,0.0393,0.03058,0.03418,0.04098,0.207,0.2155,
2.175,0.3055,0.1149,0.08942,0.06679,0.1183,0.04664,0.03926,0.03055,0.03415,0.04093,0.2079,0.2112,
2.177,0.3075,0.118,0.08933,0.06672,0.1182,0.04659,0.03922,0.03052,0.03411,0.04089,0.2087,0.2078,
2.177,0.3007,0.1181,0.08944,0.0668,0.1171,0.04665,0.03926,0.03055,0.03415,0.04094,0.209,0.208,
2.176,0.2986,0.1171,0.08947,0.06682,0.1167,0.04667,0.03928,0.03056,0.03417,0.04095,0.2091,0.2092,
2.176,0.3029,0.117,0.08924,0.06685,0.1168,0.04669,0.0393,0.03057,0.03418,0.04097,0.2092,0.2093,
2.176,0.2968,0.117,0.08924,0.06685,0.1168,0.04669,0.0393,0.03057,0.03418,0.04097,0.2092,0.2093,
2.175,0.3008,0.1172,0.0891,0.06646,0.1163,0.04666,0.03928,0.03055,0.03416,0.04094,0.2101,0.2093,
2.172,0.2925,0.1172,0.08914,0.06649,0.1159,0.04446,0.03929,0.03056,0.03417,0.04096,0.2102,0.2116,
2.178,0.3054,0.1173,0.08908,0.06646,0.1155,0.04379,0.03928,0.03055,0.03416,0.0461,0.206,0.2117,
2.18,0.2714,0.1216,0.08903,0.06643,0.1148,0.04378,0.03927,0.03054,0.03415,0.04608,0.207,0.2073,
2.176,0.2732,0.1212,0.08898,0.06642,0.1143,0.04169,0.03926,0.03053,0.03414,0.04607,0.208,0.2094,
2.176,0.2714,0.1211,0.08893,0.06638,0.1139,0.04165,0.03923,0.03051,0.03412,0.04603,0.2089,0.2092,
2.174,0.2723,0.1212,0.089,0.06484,0.1131,0.04169,0.03926,0.03053,0.03414,0.04607,0.2091,0.211,
2.172,0.2728,0.1212,0.089,0.06484,0.1131,0.04058,0.03926,0.03053,0.03414,0.04607,0.2091,0.2121,
2.171,0.2689,0.1192,0.08903,0.06482,0.1128,0.0406,0.03928,0.03054,0.03415,0.04609,0.2092,0.2143,
2.171,0.2742,0.1188,0.08913,0.06507,0.1128,0.0406,0.03928,0.03054,0.03468,0.04556,0.2092,0.2143,
2.171,0.2813,0.1186,0.08938,0.06521,0.1121,0.04063,0.03931,0.03198,0.0333,0.04559,0.2094,0.2145,
2.171,0.2848,0.1185,0.08935,0.06534,0.1118,0.0411,0.03888,0.03199,0.03331,0.04561,0.2095,0.2146,
2.179,0.2937,0.125,0.0889,0.0641,0.1113,0.03983,0.03925,0.03133,0.0337,0.05169,0.206,0.2089,
2.18,0.3015,0.1245,0.08894,0.06446,0.1106,0.04014,0.03903,0.03296,0.03348,0.05042,0.2062,0.2092,
2.179,0.3032,0.1243,0.08907,0.06342,0.1099,0.04018,0.0399,0.03213,0.036,0.04797,0.2064,0.2107,
2.177,0.3063,0.1243,0.08903,0.06354,0.1095,0.0385,0.03992,0.03215,0.03601,0.04799,0.2065,0.2125,
2.176,0.3132,0.1254,0.08916,0.06355,0.1091,0.03784,0.03993,0.03215,0.03602,0.048,0.2076,0.2113,
2.17,0.3186,0.1255,0.08782,0.0631,0.1082,0.03536,0.04006,0.03224,0.0371,0.04717,0.2083,0.2152,
2.171,0.3195,0.1288,0.08767,0.06311,0.1079,0.03529,0.03997,0.03378,0.03542,0.04707,0.2099,0.211,
2.169,0.3242,0.1285,0.08786,0.06337,0.1076,0.03373,0.04052,0.03468,0.03455,0.04655,0.21,0.2127,
2.169,0.3179,0.1285,0.08788,0.0635,0.1072,0.03375,0.04054,0.03469,0.03576,0.04537,0.2101,0.2128,
2.169,0.3328,0.1278,0.08821,0.0639,0.1069,0.03376,0.04055,0.03898,0.03149,0.04539,0.2102,0.2129,
2.171,0.325,0.1284,0.08798,0.06418,0.1086,0.03374,0.04052,0.03895,0.03147,0.04536,0.2111,0.2097,
2.172,0.3434,0.1283,0.08813,0.06428,0.1082,0.03418,0.04012,0.03897,0.03615,0.04072,0.2112,0.2098,
2.172,0.3384,0.1277,0.08831,0.06441,0.1082,0.0342,0.04013,0.03952,0.03563,0.04074,0.2113,0.2098,
2.172,0.3453,0.1276,0.08828,0.06456,0.1082,0.0342,0.04013,0.03952,0.03563,0.04074,0.2113,0.2098,
2.172,0.345,0.1272,0.0885,0.06477,0.1079,0.0342,0.04015,0.03953,0.03564,0.04075,0.2114,0.2099,
2.174,0.3473,0.1267,0.08838,0.06493,0.1073,0.03258,0.04008,0.03947,0.03558,0.04421,0.2096,0.2111,
2.173,0.3489,0.1266,0.08827,0.06493,0.1068,0.03256,0.04006,0.03944,0.03556,0.04418,0.2105,0.211,
2.173,0.348,0.1263,0.08847,0.06506,0.1068,0.03256,0.04006,0.03944,0.03556,0.04418,0.2105,0.211,
2.173,0.3466,0.1259,0.08853,0.06507,0.1069,0.03258,0.04008,0.03946,0.03558,0.0442,0.2106,0.2111,
2.171,0.336,0.1258,0.08849,0.06522,0.1069,0.03102,0.04008,0.03946,0.03908,0.0407,0.2106,0.2127,
2.172,0.3701,0.1205,0.08847,0.06551,0.1114,0.03103,0.04077,0.03882,0.0391,0.04072,0.2108,0.2129,
2.161,0.3645,0.1204,0.08834,0.06573,0.1114,0.03103,0.06036,0.01923,0.0391,0.04072,0.2108,0.2129,
2.176,0.3602,0.1222,0.08815,0.06581,0.1112,0.03097,0.06023,0.0192,0.03902,0.05069,0.2024,0.2102,
2.176,0.3664,0.121,0.08874,0.06597,0.111,0.03126,0.06001,0.01921,0.03905,0.05073,0.2026,0.2104,
2.176,0.3806,0.1199,0.08904,0.06608,0.1101,0.03127,0.06007,0.01922,0.04006,0.04979,0.2038,0.2106,
2.176,0.3849,0.1192,0.08927,0.06629,0.1089,0.03129,0.06012,0.01924,0.04319,0.04673,0.205,0.2108,
2.177,0.3879,0.1191,0.08917,0.06652,0.1085,0.03158,0.05987,0.01981,0.04264,0.04675,0.2051,0.2109,
2.177,0.3905,0.1186,0.08943,0.06678,0.1085,0.03158,0.05987,0.01981,0.04264,0.04675,0.2051,0.2109,
2.176,0.3969,0.1174,0.08978,0.06694,0.1079,0.03164,0.06063,0.01922,0.04273,0.04684,0.2055,0.2114,
2.176,0.3883,0.1174,0.08973,0.06709,0.1076,0.03165,0.06065,0.01923,0.04275,0.04686,0.2056,0.2115,
2.176,0.3874,0.1172,0.08963,0.06725,0.1072,0.03167,0.0607,0.01924,0.04278,0.04689,0.2058,0.2117,
2.176,0.3907,0.1161,0.08957,0.06725,0.1077,0.03165,0.06067,0.02019,0.04318,0.04549,0.2067,0.2115,
2.176,0.3957,0.1157,0.08979,0.0674,0.1077,0.03218,0.06093,0.0194,0.04318,0.04549,0.2067,0.2115,
2.171,0.3978,0.1156,0.08983,0.06763,0.1073,0.0322,0.06481,0.01556,0.04424,0.04446,0.2068,0.2116,
2.171,0.4086,0.1135,0.08991,0.06788,0.1085,0.03223,0.06486,0.01557,0.04677,0.042,0.207,0.2118,
2.171,0.4019,0.1133,0.08966,0.06806,0.1083,0.03273,0.06426,0.01555,0.04672,0.04196,0.2078,0.2116,
2.171,0.4012,0.1131,0.08988,0.06827,0.1077,0.03276,0.06431,0.01556,0.04675,0.04199,0.208,0.2118,
2.17,0.4,0.1117,0.09001,0.06652,0.1084,0.03276,0.06476,0.01674,0.04849,0.03868,0.2081,0.2138,
2.166,0.4108,0.1116,0.0902,0.06668,0.1077,0.03085,0.06482,0.01675,0.0496,0.03764,0.2083,0.2159,
2.164,0.4048,0.1116,0.09048,0.06711,0.1053,0.03093,0.0662,0.01558,0.04973,0.03774,0.2088,0.2165,
2.17,0.4273,0.1116,0.09039,0.06725,0.105,0.05571,0.04146,0.01602,0.04932,0.03775,0.2089,0.2166,
2.17,0.4309,0.1118,0.09012,0.0676,0.1073,0.05565,0.04231,0.01511,0.05039,0.0366,0.2097,0.2134,
2.169,0.4251,0.1116,0.09002,0.06786,0.1073,0.05552,0.04178,0.01511,0.05039,0.0366,0.2097,0.214,
2.169,0.3969,0.1112,0.09031,0.06804,0.1073,0.05552,0.04178,0.01511,0.05039,0.0366,0.2097,0.214,
2.167,0.3991,0.1099,0.09059,0.06811,0.108,0.05398,0.0418,0.01512,0.05103,0.03599,0.2098,0.2157,
2.166,0.4039,0.1097,0.09052,0.0684,0.1076,0.054,0.04252,0.0144,0.05105,0.036,0.2099,0.2158,
2.166,0.4066,0.1092,0.09077,0.06847,0.1073,0.05405,0.04256,0.01442,0.05109,0.03603,0.2101,0.216,
2.17,0.4013,0.1168,0.09104,0.06832,0.1071,0.05393,0.04247,0.01439,0.05098,0.03596,0.2118,0.2072,
2.17,0.3681,0.1167,0.09079,0.06841,0.107,0.05388,0.04243,0.01437,0.05093,0.03592,0.2126,0.207,
2.171,0.3684,0.1162,0.09054,0.06855,0.1069,0.05384,0.0424,0.01436,0.0509,0.03708,0.2124,0.2069,
2.18,0.3847,0.1153,0.09049,0.06867,0.1065,0.05386,0.04241,0.01436,0.05091,0.04279,0.2078,0.2069,
2.179,0.366,0.1111,0.09056,0.06876,0.1093,0.0532,0.04243,0.01437,0.05093,0.0428,0.2089,0.2077,
2.175,0.3741,0.1098,0.09045,0.06877,0.1103,0.05156,0.04185,0.01435,0.05087,0.04276,0.2097,0.2096,
2.175,0.4635,0.1097,0.09036,0.06835,0.1101,0.05148,0.04229,0.01471,0.05011,0.04278,0.2098,0.2103,
2.175,0.3389,0.1095,0.09041,0.06855,0.1101,0.05148,0.04229,0.01471,0.05011,0.04278,0.2098,0.2103,
2.174,0.3404,0.1091,0.09028,0.06873,0.11,0.05142,0.04225,0.0147,0.05006,0.04273,0.2106,0.2101,
2.173,0.3486,0.1089,0.09024,0.06885,0.1095,0.05139,0.04221,0.01468,0.05442,0.0383,0.2116,0.21,
2.173,0.3865,0.1086,0.09006,0.06902,0.1096,0.05329,0.04132,0.01505,0.05417,0.03728,0.2116,0.2101,
2.154,0.3441,0.1084,0.08995,0.06945,0.1092,0.07645,0.01819,0.01505,0.05419,0.03729,0.2117,0.2102,
2.153,0.3414,0.1083,0.09019,0.06965,0.108,0.07641,0.01766,0.0156,0.05514,0.0359,0.212,0.2111,
2.15,0.3303,0.1078,0.09017,0.06976,0.1081,0.07472,0.0176,0.01552,0.0556,0.03525,0.2121,0.2133,
2.15,0.3143,0.1078,0.09013,0.06993,0.1077,0.07475,0.01761,0.01553,0.0566,0.03428,0.2122,0.2134,
2.171,0.3073,0.1089,0.0902,0.06998,0.1087,0.07292,0.01759,0.01551,0.05656,0.04813,0.1993,0.2123,
2.169,0.2654,0.1089,0.0901,0.07014,0.1083,0.07027,0.0176,0.01641,0.05569,0.04814,0.1994,0.215,
2.167,0.2614,0.1058,0.08968,0.06837,0.1126,0.07076,0.01705,0.0164,0.0562,0.04758,0.2002,0.2154,
2.167,0.2915,0.1056,0.08975,0.06859,0.1122,0.07151,0.01634,0.01751,0.05565,0.04706,0.2003,0.2155,
2.166,0.2692,0.1057,0.08971,0.06883,0.111,0.07048,0.0167,0.01719,0.05572,0.04712,0.2006,0.2169,
2.163,0.2741,0.1056,0.08968,0.06909,0.1106,0.06783,0.01671,0.0172,0.05671,0.04618,0.2007,0.2197,
2.158,0.2755,0.1048,0.08979,0.06753,0.1108,0.06628,0.01628,0.0172,0.05673,0.0462,0.2008,0.2236,
2.158,0.2774,0.1037,0.08964,0.06783,0.1115,0.06631,0.01629,0.01721,0.05676,0.04622,0.2009,0.2237,
2.155,0.2809,0.1019,0.08959,0.06649,0.1133,0.06631,0.01629,0.01721,0.05792,0.04505,0.2009,0.2251,
2.156,0.289,0.1034,0.08951,0.06639,0.1132,0.06678,0.0157,0.01809,0.05816,0.04386,0.2018,0.2232,
2.158,0.2807,0.1046,0.08974,0.06645,0.1127,0.06674,0.01568,0.01886,0.05733,0.04384,0.2027,0.2214,
2.154,0.2857,0.1044,0.0896,0.06514,0.1127,0.0654,0.01568,0.01886,0.05733,0.04384,0.2027,0.2243,
2.157,0.2874,0.1076,0.0898,0.06523,0.1146,0.06462,0.01565,0.01883,0.05724,0.04376,0.2044,0.2184,
2.157,0.2908,0.1102,0.08948,0.06543,0.1142,0.0633,0.01565,0.01883,0.05726,0.04377,0.2055,0.2164,
2.157,0.2856,0.1154,0.08903,0.06555,0.114,0.0626,0.01509,0.01879,0.05812,0.0427,0.2071,0.2117,
2.155,0.273,0.1151,0.08875,0.06559,0.1136,0.06192,0.01509,0.01879,0.05811,0.0427,0.2081,0.2123,
2.154,0.274,0.1151,0.08866,0.06572,0.1132,0.06316,0.01387,0.0188,0.05813,0.04271,0.2082,0.2124,
2.148,0.2766,0.1149,0.08842,0.06583,0.1133,0.05949,0.01437,0.01818,0.06072,0.04017,0.2083,0.2163,
