entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.177,0.3413,0.106,0.09074,0.06852,0.1248,0.05385,0.03939,0.03063,0.03408,0.03503,0.2067,0.2102,
2.177,0.3438,0.1061,0.0907,0.06856,0.1242,0.0539,0.03943,0.03065,0.0341,0.03506,0.2069,0.2103,
2.178,0.3414,0.1081,0.09065,0.06852,0.1238,0.05385,0.0394,0.03063,0.03408,0.03503,0.2078,0.2081,
2.178,0.3352,0.1081,0.09065,0.06852,0.1238,0.05385,0.0394,0.03063,0.03408,0.03503,0.2078,0.2081,
2.176,0.3432,0.1081,0.09059,0.06847,0.1233,0.05272,0.03938,0.03061,0.03406,0.03501,0.2087,0.2091,
2.174,0.338,0.1102,0.09013,0.0684,0.1232,0.05072,0.03935,0.03059,0.03404,0.03499,0.2097,0.2087,
2.174,0.3379,0.1103,0.09007,0.06851,0.122,0.05079,0.03942,0.03064,0.0341,0.03504,0.21,0.2091,
2.174,0.3414,0.1101,0.08992,0.06839,0.1214,0.0482,0.03922,0.03059,0.03403,0.03846,0.2083,0.2114,
2.174,0.3576,0.1101,0.08993,0.06842,0.1211,0.04823,0.03924,0.0306,0.03405,0.03847,0.2084,0.2115,
2.187,0.3323,0.1151,0.08975,0.06827,0.1208,0.04747,0.03915,0.03054,0.03398,0.04562,0.2028,0.2065,
2.184,0.3438,0.115,0.08989,0.06818,0.1198,0.04535,0.03922,0.03059,0.03404,0.04566,0.2032,0.2091,
2.181,0.3441,0.1151,0.08988,0.06823,0.1192,0.04363,0.03925,0.03061,0.03406,0.04569,0.2034,0.211,
2.181,0.3151,0.1153,0.08991,0.06835,0.1176,0.04371,0.03933,0.03066,0.03412,0.04577,0.2038,0.2115,
2.18,0.3254,0.1143,0.08993,0.06837,0.1177,0.04311,0.03938,0.03071,0.03417,0.04583,0.2041,0.2124,
2.18,0.3137,0.1143,0.08993,0.06837,0.1177,0.04311,0.03938,0.03071,0.03417,0.04583,0.2041,0.2124,
2.178,0.3329,0.1131,0.08984,0.0683,0.1176,0.04307,0.03934,0.03067,0.03413,0.04579,0.2049,0.2133,
2.179,0.305,0.1143,0.08975,0.06823,0.1175,0.04302,0.0393,0.03064,0.0341,0.04574,0.2057,0.2117,
2.178,0.3141,0.1137,0.0897,0.06818,0.117,0.043,0.03928,0.03062,0.03407,0.04571,0.2066,0.2121,
2.173,0.3057,0.1137,0.0897,0.06818,0.117,0.0412,0.03883,0.0304,0.03397,0.04557,0.2066,0.2148,
2.172,0.308,0.1136,0.08943,0.06723,0.1171,0.04122,0.03885,0.03042,0.03398,0.04559,0.2067,0.2159,
2.173,0.3062,0.1168,0.08934,0.06716,0.1169,0.04117,0.03881,0.03038,0.03395,0.04555,0.2075,0.2124,
2.172,0.2892,0.115,0.08914,0.06716,0.1169,0.04117,0.03881,0.03038,0.03395,0.04555,0.2075,0.2144,
2.171,0.2838,0.1143,0.08877,0.06721,0.1162,0.04121,0.03884,0.03041,0.03397,0.04558,0.2077,0.2159,
2.171,0.2818,0.1168,0.08876,0.0672,0.1153,0.04053,0.03883,0.0304,0.03396,0.04557,0.2087,0.2139,
2.171,0.282,0.1169,0.08879,0.06723,0.1149,0.04055,0.03885,0.03041,0.03398,0.04559,0.2088,0.214,
2.186,0.2785,0.1209,0.08864,0.06712,0.1143,0.04048,0.03878,0.03036,0.03392,0.05567,0.2004,0.2095,
2.185,0.2795,0.1195,0.08855,0.06705,0.1142,0.04044,0.03874,0.03033,0.03389,0.05561,0.2012,0.2105,
2.183,0.2813,0.1169,0.08855,0.06639,0.1142,0.04044,0.03874,0.03033,0.03389,0.05561,0.2012,0.2137,
2.184,0.2942,0.1249,0.08819,0.06623,0.1133,0.03926,0.03866,0.03026,0.03381,0.05549,0.2038,0.2061,
2.184,0.286,0.1247,0.08789,0.06633,0.1127,0.03931,0.03872,0.03031,0.03386,0.05557,0.2041,0.2065,
2.184,0.2791,0.1241,0.08828,0.06649,0.1127,0.03958,0.03845,0.03031,0.03474,0.0547,0.2041,0.2065,
2.165,0.2867,0.1241,0.08834,0.06705,0.1108,0.06694,0.01267,0.02896,0.03726,0.05237,0.2046,0.207,
2.165,0.2816,0.1209,0.08819,0.06719,0.1136,0.06687,0.01266,0.02893,0.03722,0.05231,0.2054,0.2068,
2.165,0.2834,0.1206,0.08819,0.06749,0.1133,0.0669,0.01266,0.02894,0.039,0.05058,0.2055,0.2068,
2.163,0.2835,0.1204,0.08762,0.06735,0.1133,0.06491,0.0135,0.02809,0.03899,0.05057,0.2065,0.2088,
2.163,0.3003,0.1203,0.08757,0.06764,0.1126,0.06496,0.01351,0.02811,0.0399,0.04973,0.2067,0.209,
2.161,0.3017,0.1194,0.08776,0.0678,0.1129,0.06397,0.01299,0.02812,0.04132,0.04833,0.2067,0.2106,
2.161,0.3118,0.1186,0.08791,0.06798,0.1127,0.06405,0.013,0.02815,0.04243,0.04733,0.207,0.2109,
2.161,0.3183,0.1175,0.08795,0.06834,0.1128,0.06411,0.01301,0.02818,0.0466,0.04324,0.2072,0.2111,
2.163,0.3186,0.1204,0.08812,0.0683,0.1127,0.06407,0.013,0.02816,0.04658,0.04321,0.2081,0.2073,
