cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
195400.0,4844.0,373.2,701.3,319.6,7.087,27.65,39.53,36.31,50.96,59.21,19540.0,257.0,0.7634,9.807,8.221,2.684,7.279,16.77,15.59,34.38,26.1,19540.0,257.0,0.7634,9.807,8.221,2.684,7.279,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.955E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,50270.0,19270.0,19360.0,988100.0,10080.0,13140.0,8063.0,10610.0,11150.0,0.0,8.592000000000001E-35,6.594E-34,2.8959999999999998E-33,1.1079999999999999E-33,4.685E-34,1.447E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.0,2.0760000000000002E-35,3.3460000000000003E-35,1.141E-34,4.127E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,17.61,28.39,75.14,29.4,3.96,2.11,3.882,3.645,4.98,5.912,0.0,2881.0,9.161,4.917,2.021,12.98,1.077,0.7809,0.2136,0.489,0.2288,
195400.0,4856.0,371.6,651.1,376.5,3.618,28.76,39.59,36.4,51.04,56.49,19540.0,257.0,0.7516,9.226,8.722,2.647,4.603,16.66,15.42,34.19,29.26,19540.0,257.0,0.7516,9.226,8.722,2.647,4.603,16.66,15.42,34.19,29.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.07,10.69,7.083,334.5,3.138,2.856,3.596,3.247,4.863,0.0,1.389E-4,23.51,31.68,212.1,131.0,0.4798,0.6402,1.117,0.8487,1.172,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27E-4,0.0,191000.0,47670.0,18370.0,17380.0,922400.0,9544.0,12330.0,7530.0,9974.0,10470.0,0.0,1.011E-34,6.595E-34,2.6379999999999997E-33,1.336E-33,4.688000000000001E-34,1.416E-33,1.825E-32,2.268E-34,9.142999999999999E-33,5.1740000000000005E-34,0.0,2.434E-35,3.225E-35,1.087E-34,3.943E-35,9.009E-37,2.217E-36,1.3699999999999999E-37,8.011E-38,3.248E-37,1.228E-37,19540.0,18.55,28.39,70.92,32.78,3.949,2.272,3.884,3.654,4.986,5.639,0.0,2882.0,9.04,4.872,2.025,12.92,1.058,0.7834,0.2155,0.4925,0.2348,
195400.0,4882.0,349.9,669.6,373.6,1.071,28.65,39.61,36.43,51.07,56.5,19540.0,257.3,0.81,9.182,8.479,2.643,4.595,16.66,15.42,34.19,29.26,19540.0,257.3,0.81,9.182,8.479,2.643,4.595,16.66,15.42,34.19,29.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,27.03,10.68,7.092,333.6,3.091,2.846,3.594,3.235,4.835,0.0,4.994E-5,24.72,33.44,189.1,132.1,0.4682,0.6256,1.101,0.8368,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235E-4,0.0,191000.0,47030.0,18180.0,15950.0,891900.0,9343.0,11920.0,7270.0,9671.0,10170.0,0.0,2.3E-34,6.664E-34,2.632E-33,1.174E-33,4.694E-34,1.3889999999999999E-33,1.825E-32,2.2880000000000003E-34,9.144999999999999E-33,5.1630000000000005E-34,0.0,2.584E-35,2.883E-35,1.074E-34,3.701E-35,9.882E-38,2.207E-36,1.358E-37,8.251E-38,3.259E-37,1.236E-37,19540.0,21.08,26.99,72.34,30.23,3.939,2.261,3.885,3.657,4.988,5.64,0.0,2882.0,8.988,4.905,1.996,12.83,1.049,0.7824,0.2159,0.4925,0.2336,
195400.0,4882.0,335.4,616.4,377.5,0.8655,28.65,39.61,36.43,51.06,56.5,19540.0,257.3,0.8999,9.174,8.261,2.708,4.595,16.66,15.42,34.19,29.26,19540.0,257.3,0.8999,9.174,8.261,2.708,4.595,16.66,15.42,34.19,29.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,29.85,9.556,7.784,334.2,3.091,2.846,3.594,3.235,4.835,0.0,4.994E-5,43.32,75.23,182.6,134.4,0.4682,0.6286,1.101,0.8384,1.161,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158E-4,0.0,191000.0,49960.0,19800.0,15400.0,896100.0,9484.0,11970.0,7310.0,9742.0,10270.0,0.0,1.861E-34,6.9E-34,2.514E-33,1.2109999999999999E-33,4.964E-34,1.372E-33,1.8240000000000002E-32,2.284E-34,9.144999999999999E-33,5.149000000000001E-34,0.0,2.571E-35,2.715E-35,1.0180000000000001E-34,3.615E-35,3.391E-38,2.2060000000000002E-36,1.3499999999999999E-37,8.25E-38,3.2549999999999997E-37,1.235E-37,19540.0,21.08,26.84,70.97,30.66,4.232,2.261,3.885,3.657,4.988,5.64,0.0,2882.0,9.112,4.577,2.143,12.9,1.049,0.7821,0.2155,0.4922,0.2331,
195400.0,4853.0,370.5,584.0,414.6,0.7756,28.81,39.45,36.59,50.96,56.39,19540.0,257.4,0.9736,8.908,8.331,2.708,4.681,18.7,15.88,33.35,27.5,19540.0,257.4,0.9736,8.908,8.331,2.708,4.681,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,30.25,10.13,7.731,331.4,3.08,2.822,3.561,3.209,4.801,0.0,5.711E-5,43.18,73.09,171.0,134.5,0.4686,0.6447,1.101,0.8468,1.161,0.0,0.0,4.7989999999999994E8,60650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023E-4,0.0,191000.0,52450.0,20560.0,15520.0,927800.0,9872.0,12250.0,7546.0,10060.0,10650.0,0.0,1.476E-34,7.053E-34,2.337E-33,1.352E-33,4.964E-34,1.385E-33,1.8090000000000002E-32,3.0590000000000003E-34,9.177E-33,5.23E-34,0.0,2.2740000000000001E-35,3.034E-35,9.623000000000001E-35,3.924E-35,1.192E-39,2.1960000000000002E-36,1.378E-37,8.19E-38,3.241E-37,1.233E-37,19540.0,18.72,30.15,67.16,33.28,4.232,2.276,3.87,3.673,4.978,5.629,0.0,2881.0,9.384,4.617,2.169,12.83,1.028,0.7951,0.2039,0.4942,0.2339,
195400.0,4881.0,358.3,583.5,405.8,0.7504,31.3,39.42,36.59,50.95,56.39,19540.0,257.6,0.9393,8.794,8.142,2.705,4.819,18.7,15.88,33.35,27.5,19540.0,257.6,0.9393,8.794,8.142,2.705,4.819,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,30.5,9.915,7.75,330.2,3.137,2.833,3.574,3.225,4.837,0.0,4.993E-5,43.23,71.01,163.8,134.5,0.4707,0.6697,1.102,0.86,1.163,0.0,0.0,4.7989999999999994E8,60650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,54900.0,21340.0,15860.0,946900.0,9862.0,12620.0,7731.0,10340.0,10810.0,0.0,2.251E-34,6.976E-34,2.3139999999999998E-33,1.262E-33,4.964E-34,1.365E-33,1.8090000000000002E-32,3.053E-34,9.177E-33,5.221000000000001E-34,0.0,2.657E-35,2.897E-35,9.291E-35,3.863E-35,6.923E-40,2.5220000000000003E-36,1.365E-37,8.188E-38,3.2339999999999997E-37,1.233E-37,19540.0,21.17,29.08,67.05,31.89,4.232,2.398,3.87,3.673,4.978,5.629,0.0,2881.0,9.406,4.554,2.124,12.75,1.027,0.7953,0.204,0.4946,0.235,
195400.0,4869.0,370.0,586.8,411.9,0.7416,29.21,39.39,36.59,50.93,56.39,19540.0,257.6,0.9401,8.845,8.199,2.668,4.708,18.7,15.88,33.35,27.5,19540.0,257.6,0.9401,8.845,8.199,2.668,4.708,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,30.5,9.913,7.728,329.3,3.135,2.821,3.562,3.214,4.824,0.0,4.981E-5,43.36,68.7,158.8,133.8,0.4703,0.6904,1.094,0.8669,1.154,0.0,0.0,4.7989999999999994E8,76770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136E-4,0.0,191000.0,56920.0,22130.0,16240.0,971900.0,9786.0,13000.0,7917.0,10600.0,10950.0,0.0,1.7940000000000001E-34,6.983E-34,2.307E-33,1.2549999999999999E-33,4.961E-34,1.3499999999999999E-33,1.808E-32,3.047E-34,9.177E-33,5.213E-34,0.0,2.518E-35,2.9E-35,9.364E-35,3.858E-35,6.555E-40,2.253E-36,1.354E-37,8.187E-38,3.228E-37,1.232E-37,19540.0,20.15,30.11,67.09,31.94,4.22,2.292,3.87,3.673,4.978,5.629,0.0,2881.0,9.413,4.581,2.124,12.72,1.027,0.7951,0.2038,0.4943,0.2345,
195400.0,4903.0,379.9,575.6,386.8,0.7365,29.21,39.34,36.59,50.9,56.38,19540.0,257.9,1.102,8.68,7.915,2.662,4.708,18.7,15.88,33.35,27.5,19540.0,257.9,1.102,8.68,7.915,2.662,4.708,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,30.66,9.722,7.725,328.4,3.107,2.816,3.556,3.206,4.805,0.0,5.016E-5,46.76,63.16,154.1,133.6,0.4717,0.7478,1.094,0.8966,1.155,0.0,0.0,4.7989999999999994E8,76740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,60670.0,22460.0,16850.0,1014000.0,9977.0,13600.0,8242.0,11060.0,11320.0,0.0,3.211E-34,7.59E-34,2.214E-33,1.099E-33,4.919E-34,1.3319999999999999E-33,1.808E-32,3.04E-34,9.175999999999999E-33,5.207E-34,0.0,2.734E-35,2.962E-35,9.122E-35,3.639E-35,6.222E-40,2.252E-36,1.336E-37,8.183999999999999E-38,3.219E-37,1.232E-37,19540.0,23.29,31.21,65.75,29.16,4.111,2.292,3.87,3.673,4.978,5.629,0.0,2881.0,9.409,4.57,2.075,12.64,1.026,0.7945,0.203,0.4937,0.2334,
195400.0,4903.0,368.4,588.6,389.7,0.73,29.19,39.27,36.59,50.87,56.38,19540.0,257.9,1.03,8.738,7.908,2.656,4.702,18.7,15.88,33.35,27.5,19540.0,257.9,1.03,8.738,7.908,2.656,4.702,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,31.26,9.671,7.974,328.6,3.107,2.816,3.556,3.206,4.805,0.0,5.016E-5,45.78,60.84,150.4,132.9,0.4733,0.8157,1.095,0.9318,1.157,0.0,0.0,4.7989999999999994E8,76570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,63880.0,23350.0,17580.0,1060000.0,10340.0,14210.0,8599.0,11550.0,11800.0,0.0,2.689E-34,7.3740000000000004E-34,2.223E-33,1.089E-33,4.9000000000000005E-34,1.318E-33,1.808E-32,3.033E-34,9.175999999999999E-33,5.201E-34,0.0,2.723E-35,2.767E-35,9.203E-35,3.62E-35,5.792E-40,2.249E-36,1.3189999999999999E-37,8.182E-38,3.209E-37,1.231E-37,19540.0,23.29,30.24,66.62,29.11,4.074,2.29,3.87,3.673,4.978,5.629,0.0,2881.0,9.434,4.548,2.077,12.6,1.022,0.7943,0.2027,0.4934,0.2329,
195400.0,4920.0,375.4,578.8,401.8,0.7281,27.51,39.34,36.59,50.91,56.38,19540.0,258.0,1.166,8.512,7.851,2.656,4.686,18.7,15.88,33.35,27.5,19540.0,258.0,1.166,8.512,7.851,2.656,4.686,18.7,15.88,33.35,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,28.06,12.85,8.053,328.6,4.048,2.816,3.556,3.206,4.805,0.0,5.034E-5,45.11,58.87,126.8,132.9,0.4742,0.746,1.094,0.8957,1.155,0.0,0.0,4.7989999999999994E8,76530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25E-4,0.0,191000.0,61960.0,22930.0,16770.0,1025000.0,10570.0,13630.0,8285.0,11160.0,11610.0,0.0,2.6880000000000003E-34,7.687E-34,2.148E-33,1.063E-33,4.9000000000000005E-34,1.3009999999999999E-33,1.807E-32,3.026E-34,9.175999999999999E-33,5.197E-34,0.0,3.021E-35,2.699E-35,9.135E-35,3.329E-35,5.421E-40,2.2510000000000002E-36,1.302E-37,8.18E-38,3.2E-37,1.231E-37,19540.0,24.75,30.78,65.38,28.28,4.074,2.257,3.87,3.673,4.978,5.629,0.0,2881.0,9.32,4.606,2.05,12.55,1.047,0.794,0.2022,0.493,0.2321,
