RabA,RabB,RabC,RabD,RabE,area,memERGIC,memGolgiMedial,memL,memLS,memS,memTGN,memTub,membraneMarker,proton,solL,solS,solubleMarker,volume,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,7696.9,0.0,0.0,0.0,82260.66,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1962571.3,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,7696.9,0.0,0.0,0.0,82260.66,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1962571.3,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
80336.43,3848.45,0.0,0.0,0.0,84184.88,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1979408.28,
74563.76,3848.45,0.0,0.0,0.0,78412.21,7132.12,7132.12,8033.0,7132.12,7132.12,7132.12,7132.12,1.0,0.05,196257.0,191263.2,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
74563.76,3848.45,0.0,0.0,0.0,78412.21,6798.46,6798.46,8033.0,6798.46,6798.46,6798.46,6798.46,1.0,0.05,196257.0,189622.34,1.0,1945734.33,
