entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.3394,0.106,0.09074,0.06853,0.1248,0.05451,0.0394,0.03063,0.03408,0.03504,0.2067,0.2095,
2.175,0.339,0.1049,0.09074,0.06686,0.1248,0.05451,0.0394,0.03063,0.03408,0.03504,0.2067,0.2123,
2.174,0.3392,0.105,0.09016,0.06607,0.1245,0.05452,0.03941,0.03064,0.03409,0.03504,0.2068,0.2138,
2.173,0.3388,0.1073,0.09011,0.06603,0.1239,0.05398,0.03926,0.03046,0.03407,0.03502,0.2077,0.2121,
2.17,0.339,0.1073,0.09011,0.06603,0.1239,0.05223,0.03882,0.03046,0.03407,0.03502,0.2077,0.2143,
2.168,0.3454,0.1069,0.09014,0.06605,0.124,0.05049,0.03884,0.03048,0.03409,0.03504,0.2078,0.2162,
2.175,0.3331,0.1136,0.0899,0.06587,0.1233,0.05035,0.03873,0.03039,0.03399,0.03753,0.2078,0.2086,
2.175,0.3341,0.1137,0.08993,0.06589,0.1229,0.05037,0.03875,0.0304,0.034,0.03755,0.2079,0.2087,
2.174,0.3437,0.1131,0.08943,0.06582,0.1226,0.0504,0.03877,0.03042,0.03402,0.03757,0.2091,0.2088,
2.182,0.3381,0.1146,0.08926,0.06575,0.1225,0.04883,0.03875,0.0304,0.034,0.0436,0.2039,0.2084,
2.182,0.3374,0.1146,0.08926,0.06575,0.1225,0.04883,0.03875,0.0304,0.034,0.0436,0.2039,0.2084,
2.182,0.3317,0.1146,0.08929,0.06577,0.1222,0.04885,0.03876,0.03041,0.03401,0.04362,0.204,0.2085,
2.181,0.3291,0.1185,0.08911,0.06563,0.1219,0.04767,0.03858,0.03021,0.03394,0.04353,0.2057,0.2053,
2.179,0.3328,0.118,0.08905,0.06559,0.1218,0.04655,0.03855,0.03019,0.03392,0.0435,0.2066,0.2062,
2.179,0.3318,0.1181,0.08913,0.06564,0.1211,0.04658,0.03859,0.03021,0.03395,0.04353,0.2067,0.2064,
2.179,0.3311,0.1177,0.08862,0.0657,0.1211,0.04664,0.03864,0.03025,0.03399,0.04359,0.207,0.2067,
2.177,0.3526,0.1159,0.08863,0.06574,0.1208,0.04602,0.03866,0.03028,0.03402,0.04362,0.2072,0.2091,
2.177,0.3547,0.116,0.08867,0.06576,0.1205,0.04603,0.03868,0.03029,0.03403,0.04363,0.2073,0.2092,
2.176,0.3384,0.1142,0.08867,0.06576,0.1205,0.04603,0.03868,0.03029,0.03403,0.04363,0.2073,0.2109,
2.176,0.354,0.1144,0.0888,0.06587,0.119,0.0461,0.03875,0.03033,0.03409,0.0437,0.2077,0.2113,
2.175,0.3388,0.1147,0.08904,0.06603,0.1167,0.04556,0.03884,0.03041,0.03417,0.04381,0.2082,0.2125,
2.176,0.3414,0.1166,0.08902,0.06602,0.1158,0.04555,0.03884,0.0304,0.03417,0.0438,0.2092,0.2106,
2.175,0.3422,0.1158,0.08912,0.06591,0.1148,0.0456,0.03888,0.03043,0.0342,0.04384,0.2095,0.212,
2.175,0.3287,0.1167,0.08902,0.06584,0.1146,0.04555,0.03884,0.0304,0.03417,0.0438,0.2103,0.2107,
2.175,0.3286,0.1167,0.08902,0.06584,0.1146,0.04555,0.03884,0.0304,0.03417,0.0438,0.2103,0.2107,
2.172,0.3471,0.1168,0.08906,0.06587,0.1142,0.04363,0.03886,0.03041,0.03418,0.04382,0.2104,0.2128,
2.168,0.3427,0.1163,0.08912,0.06393,0.1138,0.04302,0.03891,0.03045,0.03422,0.04387,0.2107,0.2157,
2.168,0.3446,0.1159,0.08914,0.06395,0.1139,0.04304,0.03892,0.03046,0.03424,0.04389,0.2108,0.2158,
2.168,0.3453,0.1159,0.08882,0.06391,0.1139,0.04306,0.03894,0.03048,0.03425,0.04391,0.2109,0.2159,
2.168,0.3491,0.1161,0.08894,0.064,0.1125,0.04312,0.039,0.03052,0.0343,0.04397,0.2112,0.2163,
2.186,0.3484,0.1193,0.08867,0.06402,0.1119,0.04305,0.03894,0.03047,0.04096,0.04724,0.2029,0.2125,
2.187,0.3508,0.1222,0.08876,0.06408,0.1124,0.04301,0.0389,0.03044,0.04092,0.04719,0.2037,0.2084,
2.187,0.3608,0.122,0.08855,0.06423,0.1122,0.04296,0.03886,0.03041,0.04141,0.04661,0.2045,0.2082,
2.185,0.3643,0.1213,0.08847,0.06233,0.1123,0.043,0.03889,0.03789,0.03399,0.04666,0.2047,0.2104,
2.185,0.3625,0.1212,0.08845,0.06235,0.1118,0.04298,0.03887,0.03787,0.03397,0.04663,0.2056,0.2103,
2.185,0.3755,0.1138,0.08855,0.0625,0.1184,0.04301,0.0389,0.0379,0.03488,0.04578,0.2058,0.2104,
2.185,0.3693,0.1138,0.0882,0.06258,0.1185,0.04303,0.03892,0.03792,0.03489,0.0458,0.2059,0.2105,
2.185,0.375,0.1137,0.08749,0.06278,0.1182,0.04309,0.0395,0.03743,0.03494,0.04586,0.2062,0.2108,
2.185,0.3778,0.1126,0.08746,0.06297,0.1183,0.04311,0.03952,0.03745,0.03637,0.04446,0.2062,0.2116,
2.164,0.398,0.1122,0.0877,0.06317,0.117,0.06928,0.01335,0.03746,0.03638,0.04447,0.2073,0.2116,
2.164,0.3372,0.1113,0.08772,0.06334,0.1171,0.06934,0.01337,0.03749,0.03641,0.0445,0.2075,0.2118,
2.165,0.3108,0.1114,0.08767,0.06352,0.1163,0.0694,0.01372,0.03718,0.03769,0.0433,0.2077,0.212,
2.162,0.3153,0.1113,0.08762,0.06352,0.115,0.06988,0.01317,0.03714,0.03765,0.04326,0.2096,0.2119,
2.161,0.3119,0.1077,0.08743,0.06373,0.1185,0.06922,0.01317,0.03714,0.03765,0.04326,0.2096,0.2125,
2.161,0.3048,0.1083,0.08731,0.06381,0.1177,0.06921,0.01317,0.03714,0.03764,0.04325,0.2106,0.2118,
2.161,0.3146,0.1083,0.08739,0.06405,0.1167,0.06928,0.01318,0.03718,0.03768,0.04329,0.2109,0.2121,
2.161,0.3255,0.1092,0.08746,0.06301,0.1165,0.06921,0.01316,0.03767,0.04011,0.04024,0.2118,0.2117,
2.161,0.3268,0.1088,0.08744,0.06309,0.1166,0.06924,0.01317,0.03769,0.04066,0.03973,0.2119,0.2118,
2.16,0.3262,0.1083,0.08707,0.06324,0.1167,0.06877,0.01358,0.03719,0.0407,0.03976,0.212,0.2126,
2.159,0.3501,0.1069,0.08614,0.06346,0.1174,0.06892,0.01361,0.03727,0.04684,0.0338,0.2125,0.2131,
2.183,0.3335,0.1123,0.08599,0.06352,0.1169,0.06783,0.01361,0.03728,0.04685,0.04773,0.1997,0.2083,
2.183,0.3205,0.111,0.08584,0.06366,0.1174,0.06792,0.01363,0.03732,0.04691,0.04778,0.2,0.2085,
2.182,0.2916,0.1098,0.08595,0.06366,0.1174,0.06792,0.01363,0.03732,0.04691,0.04778,0.2,0.2097,
2.183,0.2859,0.1097,0.08569,0.06377,0.1171,0.06798,0.01453,0.03646,0.04695,0.04783,0.2002,0.2098,
2.183,0.3049,0.1096,0.08573,0.06382,0.1171,0.06798,0.01453,0.03646,0.04695,0.04783,0.2002,0.2098,
2.181,0.2921,0.1064,0.0856,0.06384,0.1191,0.06678,0.01451,0.03641,0.04689,0.04776,0.202,0.2107,
2.18,0.289,0.1017,0.08557,0.06396,0.1235,0.06613,0.01452,0.03818,0.04516,0.04778,0.202,0.2115,
2.179,0.2939,0.1012,0.08609,0.06418,0.1227,0.06552,0.01487,0.03787,0.0452,0.04782,0.2022,0.2124,
2.18,0.2913,0.1008,0.08633,0.06456,0.1213,0.06564,0.01489,0.03793,0.04656,0.04661,0.2026,0.2127,
2.178,0.281,0.1003,0.08643,0.06478,0.1198,0.06503,0.01491,0.03797,0.0488,0.04447,0.2038,0.2137,
2.177,0.2735,0.09989,0.08628,0.065,0.1193,0.06445,0.01493,0.03802,0.04886,0.04453,0.2041,0.2146,
2.177,0.2802,0.09973,0.08641,0.06515,0.1189,0.06447,0.01493,0.03803,0.04888,0.04454,0.2042,0.2147,
