tick 420001.0
endosome0Y,initOrgProp,area,192269.4678414963,volume,7651333.14310894,xcoor,21.44637479309909,ycoor,3.09732362510349,
endosome0Y,initRabContent,RabI,4126.2190460961765,RabE,0.0,RabC,2696.611048061374,RabD,182880.63252318886,RabA,286.3357861198744,RabB,2279.66943802954
endosome6p,initRabContent,RabI,3967.743879265174,RabG,2705.896430368572,RabH,3666.5112955566583,RabE,2302.7816494488657,RabF,251.8720100510065,RabC,5098.453432140499,RabD,89180.44553097911,RabA,7461.452033939475,RabB,1549.7208802507084
endosome6p,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome6p,initSolubleContent,ovaEn,0.0,protonEn,1631.9623477439952,lyEnzEn,0.0,mvb,108.0,bMGEn,0.0,pepEn,0.0
endosome7l,initOrgProp,area,14436.419553385465,volume,120396.54268596302,xcoor,6.94350320915042,ycoor,44.608630419751194,
endosome7l,initRabContent,RabA,7040.2806042002785,RabB,7396.138949185179
endosome7l,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome7l,initSolubleContent,ovaEn,0.0,protonEn,8.478290705740745,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome8f,initOrgProp,area,46903.61687817071,volume,737139.6740185455,xcoor,47.89981792109011,ycoor,1.50229499985438,
endosome8f,initRabContent,RabG,2010.6192982974676,RabH,2513.274122871834,RabE,41877.068632427065,RabF,502.65482457436883
endosome8f,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome8f,initSolubleContent,ovaEn,0.0,protonEn,80.1932791949687,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome9T,initOrgProp,area,70183.92480353639,volume,1552415.9238827615,xcoor,21.27496785735725,ycoor,6.968167461685625,
endosome9T,initRabContent,RabC,53200.08771916945,RabD,14074.335088082269,RabA,601.5960331692731,RabB,2307.9059631153323
endosome9T,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome9T,initSolubleContent,ovaEn,0.0,protonEn,131.24030227459176,lyEnzEn,0.0,mvb,3.009071124970852,bMGEn,0.0,pepEn,0.0
endosome10c,initOrgProp,area,12723.450247038665,volume,105149.99612019185,xcoor,6.7105811737993415,ycoor,29.825005564724886,
endosome10c,initRabContent,RabI,2544.6900494077327,RabG,1628.6016316209489,RabH,2035.752039526186,RabF,6514.406526483797
endosome10c,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome10c,initSolubleContent,ovaEn,0.0,protonEn,4.344282750425863,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome11d,initOrgProp,area,24391.872574580873,volume,341207.80272970616,xcoor,34.66385724023348,ycoor,41.37863900241807,
endosome11d,initRabContent,RabA,15372.963292207474,RabB,9018.909282373388
endosome11d,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome11d,initSolubleContent,ovaEn,0.0,protonEn,13.813022723924329,lyEnzEn,0.0,mvb,0.0020515129737397847,bMGEn,0.0,pepEn,0.0
endosome12n,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,48.29537636997386,ycoor,17.767846003946946,
endosome12n,initRabContent,RabI,1507.9644737231004,RabG,965.0972631827844,RabH,1206.3715789784803,RabE,3088.311242184911,RabF,772.0778105462275
endosome12n,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome12n,initSolubleContent,ovaEn,0.0,protonEn,4.729344967401175,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome13k,initOrgProp,area,425948.9998151519,volume,1.6455632398382027E7,xcoor,25.0,ycoor,14.0,
endosome13k,initRabContent,RabI,3516.902883556735,RabG,201593.9940504285,RabH,51461.90449666567,RabE,5317.910722377122,RabF,150232.67018500602,RabC,4590.44533284357,RabD,1255.9895388911227,RabA,4427.366272551781,RabB,3551.8163328389473
endosome13k,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome13k,initSolubleContent,ovaEn,0.0,protonEn,1545.5430599879978,lyEnzEn,0.0,mvb,22.007635033021923,bMGEn,0.0,pepEn,0.0
endosome14G,initOrgProp,area,31133.63713535119,volume,341189.59423943725,xcoor,19.046374674217198,ycoor,2.5307182030824182,
endosome14G,initRabContent,RabE,30075.969984461477,RabC,1057.6671508897125
endosome14G,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome14G,initSolubleContent,ovaEn,0.0,protonEn,34.357692657055615,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome15F,initOrgProp,area,12979.668728838093,volume,108863.08969852248,xcoor,0.8255854266569236,ycoor,3.5231873181736098,
endosome15F,initRabContent,RabC,6873.627857369713,RabD,525.9262317624143,RabA,1500.621662288945,RabB,4079.4929774170196
endosome15F,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome15F,initSolubleContent,ovaEn,0.0,protonEn,37.55634080689431,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome16R,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,33.75565264003594,ycoor,7.004381886143419,
endosome16R,initRabContent,RabI,1507.9644737231004,RabG,965.0972631827844,RabH,1206.3715789784803,RabE,3088.311242184911,RabF,772.0778105462275
endosome16R,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome16R,initSolubleContent,ovaEn,0.0,protonEn,2.1857489803732726,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome17v,initOrgProp,area,10786.700151890327,volume,84379.80982954388,xcoor,22.5573195274257,ycoor,46.52131105727438,
endosome17v,initRabContent,RabA,7929.215808258032,RabB,2857.4843436322913
endosome17v,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome17v,initSolubleContent,ovaEn,0.0,protonEn,6.1072581605629,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome18n,initOrgProp,area,8168.203704329058,volume,66151.82720821636,xcoor,26.163572483202476,ycoor,1.8643429370183013,
endosome18n,initRabContent,RabI,1633.6407408658113,RabG,1045.5300741541193,RabH,1306.912592692649,RabF,4182.120296616478
endosome18n,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome18n,initSolubleContent,ovaEn,0.0,protonEn,3.0753446181853086,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome19i,initOrgProp,area,12566.370614359173,volume,100530.96491487337,xcoor,9.231683936950851,ycoor,1.5047588125087505,
endosome19i,initRabContent,RabI,2513.274122871834,RabG,8042.477193189872,RabH,2010.6192982974676
endosome19i,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome19i,initSolubleContent,ovaEn,0.0,protonEn,4.228790306002267,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome20Y,initOrgProp,area,15519.467708733579,volume,136927.29318506544,xcoor,24.92544329279174,ycoor,48.4461266892848,
endosome20Y,initRabContent,RabA,11408.2348595066,RabB,4111.232849226975
endosome20Y,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome20Y,initSolubleContent,ovaEn,0.0,protonEn,12.58028003175992,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome21V,initOrgProp,area,91022.43761487634,volume,2461735.692664832,xcoor,13.030686048358953,ycoor,6.890949221942277,
endosome21V,initRabContent,RabC,6347.525154241951,RabD,919.2692387987275,RabA,43328.26951873229,RabB,40427.373703103265
endosome21V,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome21V,initSolubleContent,ovaEn,0.0,protonEn,181.75734359397129,lyEnzEn,0.0,mvb,8.01796046942388,bMGEn,0.0,pepEn,0.0
endosome22I,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,24.008266710595684,ycoor,13.776363058232093,
endosome22I,initRabContent,RabE,6031.857894892403,RabF,1507.9644737231004
endosome22I,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome22I,initSolubleContent,ovaEn,0.0,protonEn,4.284635996439192,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome23g,initOrgProp,area,21362.830044410595,volume,201061.92982974675,xcoor,4.403931566756856,ycoor,47.74282143729155,
endosome23g,initRabContent,RabA,17400.15858886021,RabB,3962.671455550388
endosome23g,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome23g,initSolubleContent,ovaEn,0.0,protonEn,41.124590567167616,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome24s,initOrgProp,area,17028.438101597283,volume,142494.70367222416,xcoor,3.138438519009835,ycoor,32.720011595393636,
endosome24s,initRabContent,RabI,3027.959166458602,RabG,11200.383148110945,RabH,2800.0957870277357
endosome24s,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome24s,initSolubleContent,ovaEn,0.0,protonEn,6.001280032222426,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome25J,initOrgProp,area,29390.39948366784,volume,319796.96709471394,xcoor,44.31690595364994,ycoor,22.228849190802922,
endosome25J,initRabContent,RabE,29390.39948366784
endosome25J,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome25J,initSolubleContent,ovaEn,0.0,protonEn,31.76534984588731,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome26s,initOrgProp,area,15335.232419644188,volume,139334.38272563845,xcoor,32.00983535813262,ycoor,6.637714454459264,
endosome26s,initRabContent,RabC,552.9203070318036,RabA,669.8518856744304,RabB,14112.460226937952
endosome26s,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome26s,initSolubleContent,ovaEn,0.0,protonEn,9.26801718723521,lyEnzEn,0.0,mvb,0.0010937158913995422,bMGEn,0.0,pepEn,0.0
endosome27L,initOrgProp,area,288873.40878425824,volume,5867717.3547573285,xcoor,25.0,ycoor,16.0,
endosome27L,initRabContent,RabI,7272.539257390232,RabG,40743.61040647063,RabH,46588.01976872287,RabE,5249.83632091288,RabF,189019.40303076178
endosome27L,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome27L,initSolubleContent,ovaEn,0.0,protonEn,274.84028226735705,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome28s,initOrgProp,area,12259.647434229926,volume,103313.87838243533,xcoor,10.017183393154035,ycoor,21.78688393501946,
endosome28s,initRabContent,RabA,9985.559457976737,RabB,2274.0879762531877
endosome28s,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome28s,initSolubleContent,ovaEn,0.0,protonEn,6.7164721309306366,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome29H,initOrgProp,area,19007.181970989313,volume,157974.69098795255,xcoor,45.2624751120617,ycoor,47.274049222061784,
endosome29H,initRabContent,RabC,3893.876338198438,RabA,15113.305632790925,RabB,0.0
endosome29H,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome29H,initSolubleContent,ovaEn,0.0,protonEn,11.290682058703169,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome30l,initOrgProp,area,27488.935718910692,volume,313807.90294067166,xcoor,26.99985842243717,ycoor,5.534629173462157,
endosome30l,initRabContent,RabE,27488.935718910692
endosome30l,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome30l,initSolubleContent,ovaEn,0.0,protonEn,30.067956997004806,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome31C,initOrgProp,area,46983.54976075238,volume,843291.6494711549,xcoor,48.52219727514264,ycoor,6.620943005458743,
endosome31C,initRabContent,RabC,828.4457912636184,RabA,37343.487363822554,RabB,8811.616605666191
endosome31C,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome31C,initSolubleContent,ovaEn,0.0,protonEn,41.234488059753545,lyEnzEn,0.0,mvb,2.0036715191327987,bMGEn,0.0,pepEn,0.0
endosome32Y,initOrgProp,area,72931.7983287363,volume,1679382.7600830833,xcoor,9.535180105061643,ycoor,14.09618836746867,
endosome32Y,initRabContent,RabC,493.44852273941666,RabA,64728.63724742308,RabB,7709.712558573816
endosome32Y,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome32Y,initSolubleContent,ovaEn,0.0,protonEn,68.4359007359205,lyEnzEn,0.0,mvb,2.01153697228641,bMGEn,0.0,pepEn,0.0
endosome33i,initOrgProp,area,18849.555921538762,volume,175929.1886010284,xcoor,24.2829635839089,ycoor,10.240701159073645,
endosome33i,initRabContent,RabI,3769.9111843077517,RabG,2412.743157956961,RabH,3015.9289474462016,RabF,9650.972631827846
endosome33i,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome33i,initSolubleContent,ovaEn,0.0,protonEn,7.348685740730716,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome34i,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,18.930943824991505,ycoor,3.4026001212633816,
endosome34i,initRabContent,RabI,1507.9644737231004,RabG,4825.486315913923,RabH,1206.3715789784803
endosome34i,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome34i,initSolubleContent,ovaEn,0.0,protonEn,2.196789600103779,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome35l,initOrgProp,area,15079.644737231009,volume,125663.70614359171,xcoor,34.955932245810025,ycoor,1.611064018572277,
endosome35l,initRabContent,RabD,12817.698026646356,RabA,2261.9467105846506
endosome35l,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome35l,initSolubleContent,ovaEn,0.0,protonEn,10.511476880415206,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome36r,initOrgProp,area,13823.007675795092,volume,125663.70614359171,xcoor,16.940725082109925,ycoor,6.366929285833639,
endosome36r,initRabContent,RabC,2552.1046182365417,RabB,11270.90305755855
endosome36r,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome36r,initSolubleContent,ovaEn,0.0,protonEn,6.484855582107059,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome37R,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,22.992295177229348,ycoor,31.41887824548145,
endosome37R,initRabContent,RabE,6031.857894892403,RabF,1507.9644737231004
endosome37R,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome37R,initSolubleContent,ovaEn,0.0,protonEn,4.866061593923405,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome38D,initOrgProp,area,33492.08834816717,volume,504880.42795189423,xcoor,45.47529174301055,ycoor,45.136452841564086,
endosome38D,initRabContent,RabA,31817.483930758808,RabB,1674.6044174083586
endosome38D,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome38D,initSolubleContent,ovaEn,0.0,protonEn,20.09424103248539,lyEnzEn,0.0,mvb,0.0029780659086057213,bMGEn,0.0,pepEn,0.0
endosome39B,initOrgProp,area,32672.563597333865,volume,402123.859659494,xcoor,26.32556605928811,ycoor,6.993938381777141,
endosome39B,initRabContent,RabI,1507.9644737231004,RabG,965.0972631827844,RabH,1206.3715789784803,RabE,28221.052470903276,RabF,772.0778105462275
endosome39B,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome39B,initSolubleContent,ovaEn,0.0,protonEn,39.943841433066105,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome40a,initOrgProp,area,12566.370614359173,volume,100530.96491487337,xcoor,46.374873733803476,ycoor,21.14284566677992,
endosome40a,initRabContent,RabI,2513.274122871834,RabH,10053.09649148734
endosome40a,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome40a,initSolubleContent,ovaEn,0.0,protonEn,4.116557932022426,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome41e,initOrgProp,area,19477.874452256718,volume,175929.1886010284,xcoor,23.821465110884592,ycoor,9.102711614102914,
endosome41e,initRabContent,RabG,2513.274122871834,RabE,14953.981031087413,RabF,2010.6192982974676
endosome41e,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome41e,initSolubleContent,ovaEn,0.0,protonEn,13.934079403217481,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome42I,initOrgProp,area,178399.8958304004,volume,3311863.3149335394,xcoor,25.0,ycoor,14.0,
endosome42I,initRabContent,RabI,2582.5557063276738,RabG,134808.23956490814,RabH,29877.29581152406,RabE,279.0827606969624,RabF,10852.721986943558,RabC,0.0
endosome42I,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome42I,initSolubleContent,ovaEn,0.0,protonEn,155.1201850390306,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome43q,initOrgProp,area,12336.213068485416,volume,98778.55054933012,xcoor,41.170435388261424,ycoor,33.518064052040906,
endosome43q,initRabContent,RabC,1858.4929353402833,RabB,10477.72013314513
endosome43q,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
endosome43q,initSolubleContent,ovaEn,0.0,protonEn,7.027343777296654,lyEnzEn,0.0,mvb,0.0,bMGEn,0.0,pepEn,0.0
endosome44N,initOrgProp,area,7539.822368615503,volume,50265.48245743669,xcoor,26.29560940997061,ycoor,5.648393995787499,
endosome44N,initRabContent,RabI,1507.9644737231004,RabH,6031.857894892403
endosome44N,initMembraneContent,REn,0.0,R-TfEn,0.0,exCxEn,0.0,oMHCIEn,0.0,REn,0.0,REn,0.0,membraneMarker,0.0,cMHCIEn,0.0,pepMHCIEn,0.0,imCxEn,0.0
