cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
195400.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.955E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.592000000000001E-35,6.594E-34,2.914E-33,1.097E-33,4.685E-34,1.439E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.0,2.0760000000000002E-35,3.3460000000000003E-35,1.141E-34,4.127E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,2881.0,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
195400.0,4858.0,287.4,644.8,279.6,0.5975,30.51,29.78,36.2,45.95,58.92,19540.0,257.1,0.7106,9.848,8.044,2.647,7.274,16.77,15.57,34.38,26.13,19540.0,257.1,0.7106,9.848,8.044,2.647,7.274,16.77,15.57,34.38,26.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.09,10.69,7.007,332.6,3.167,2.814,3.567,3.213,4.835,0.0,0.05328,104.5,72.19,270.4,134.0,0.7377,10.42,1.233,5.872,1.465,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191100.0,37540.0,14600.0,13340.0,715400.0,7685.0,9841.0,5913.0,7921.0,8245.0,0.0,1.196E-34,6.3550000000000005E-34,2.9169999999999998E-33,1.0749999999999999E-33,4.688000000000001E-34,1.4219999999999999E-33,1.8240000000000002E-32,2.213E-34,9.133999999999999E-33,5.1630000000000005E-34,0.0,2.485E-35,3.291E-35,1.0910000000000002E-34,3.8390000000000003E-35,9.029999999999999E-37,2.2380000000000002E-36,1.314E-37,7.472E-38,3.165E-37,1.2159999999999999E-37,19540.0,18.92,28.14,75.07,28.51,3.949,2.009,3.881,3.645,4.98,5.912,0.0,2882.0,9.076,4.921,1.973,12.89,1.073,0.7803,0.2127,0.4882,0.2277,
195400.0,4858.0,336.3,652.0,311.1,0.7034,30.66,35.77,36.26,49.01,59.09,19540.0,257.1,0.7907,10.42,7.305,2.646,7.274,16.77,15.57,34.38,26.13,19540.0,257.1,0.7907,10.42,7.305,2.646,7.274,16.77,15.57,34.38,26.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,25.48,13.83,8.917,330.4,3.102,2.804,3.544,3.194,4.79,0.0,0.05328,52.97,55.85,243.0,136.2,0.9463,4.505,1.237,2.915,1.526,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191100.0,26990.0,11810.0,9345.0,422400.0,2948.0,7238.0,3870.0,5360.0,4364.0,0.0,1.196E-34,6.979000000000001E-34,2.8129999999999997E-33,1.0719999999999999E-33,4.75E-34,1.405E-33,1.8240000000000002E-32,2.2070000000000003E-34,9.133999999999999E-33,5.162E-34,0.0,2.485E-35,3.26E-35,1.064E-34,3.829E-35,3.082E-37,2.2380000000000002E-36,1.3099999999999999E-37,7.474E-38,3.164E-37,1.2169999999999999E-37,19540.0,18.92,28.34,74.09,28.62,4.222,2.025,3.884,3.649,4.984,5.922,0.0,2882.0,8.961,4.923,1.945,9.357,0.9773,0.7629,0.1909,0.4611,0.1657,
195400.0,4854.0,364.2,662.5,363.8,0.7215,30.78,37.83,36.27,50.05,59.12,19540.0,256.7,1.391,10.27,7.301,2.628,7.456,16.74,15.53,34.33,26.07,19540.0,256.7,1.391,10.27,7.301,2.628,7.456,16.74,15.53,34.33,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,25.51,13.84,8.94,331.2,3.128,2.808,3.55,3.201,4.807,0.0,0.05452,36.65,38.7,189.4,135.9,0.8841,2.432,1.213,1.847,1.462,0.0,0.0,4.7999999999999994E8,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191200.0,23000.0,10620.0,7796.0,363700.0,3242.0,6212.0,3334.0,4683.0,4049.0,0.0,1.192E-34,7.389000000000001E-34,2.7469999999999998E-33,1.0539999999999999E-33,4.75E-34,1.388E-33,1.823E-32,2.1960000000000002E-34,9.133999999999999E-33,5.159E-34,0.0,2.454E-35,3.419E-35,1.0440000000000001E-34,3.784E-35,6.215E-38,2.2380000000000002E-36,1.307E-37,7.461E-38,3.161E-37,1.214E-37,19540.0,18.38,29.64,73.4,28.56,4.208,2.032,3.883,3.647,4.982,5.919,0.0,2881.0,8.886,5.067,1.94,9.325,0.9771,0.7627,0.1906,0.4609,0.1654,
195400.0,4841.0,383.5,670.3,418.3,0.7324,30.42,38.6,36.33,50.48,59.2,19540.0,256.0,2.137,10.28,7.304,2.627,7.663,16.69,15.49,34.26,25.99,19540.0,256.0,2.137,10.28,7.304,2.627,7.663,16.69,15.49,34.26,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,25.49,13.81,8.872,329.5,3.099,2.78,3.521,3.171,4.763,0.0,0.08199,30.72,30.92,134.9,135.8,0.8643,1.674,1.205,1.457,1.441,3.041E-9,0.0,4.7999999999999994E8,46060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.101E-11,0.0,0.0,2.516E-5,1.785E-12,4.099E-11,3.888E-12,1.985E-10,1.875E-12,5.271E-12,3.95E-12,5.616E-12,0.0,0.0,3.128E-10,2.3860000000000002E-20,1.987E-15,3.313E-20,4.276E-18,2.5070000000000002E-20,7.048000000000001E-20,5.2810000000000007E-20,7.509000000000001E-20,1.0E-4,0.0,191200.0,20510.0,9781.0,6789.0,326700.0,3371.0,5558.0,2988.0,4252.0,3835.0,0.0,1.1070000000000001E-34,7.332000000000001E-34,2.6999999999999997E-33,1.027E-33,4.751E-34,1.333E-33,1.822E-32,2.267E-34,9.144999999999999E-33,5.2960000000000004E-34,0.0,2.266E-35,3.5960000000000003E-35,1.042E-34,3.782E-35,9.663E-39,2.191E-36,1.377E-37,8.356E-38,3.272E-37,1.354E-37,19540.0,16.98,31.05,73.4,28.56,4.208,1.993,3.885,3.653,4.986,5.925,0.0,2881.0,8.997,5.065,1.939,9.265,0.9501,0.7653,0.1937,0.4653,0.1708,
195400.0,4827.0,409.1,672.8,442.8,0.7369,30.42,38.88,36.33,50.63,61.12,19540.0,254.7,3.427,10.45,7.098,2.589,7.663,16.69,15.49,34.26,26.18,19540.0,254.7,3.427,10.45,7.098,2.589,7.663,16.69,15.49,34.26,26.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,25.47,13.78,8.872,329.6,3.074,2.787,3.526,3.175,4.759,0.0,0.09775,28.5,29.21,100.0,135.1,0.8556,1.382,1.194,1.303,1.424,1.022E-8,0.0,4.7989999999999994E8,118200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7E-10,0.0,0.0,2.19E-4,5.112E-10,5.651E-10,8.089E-11,1.982E-9,1.974E-11,5.548E-11,4.157E-11,2.164E-9,0.0,0.0,1.611E-8,1.115E-15,9.683E-14,1.148E-18,1.228E-16,9.3E-19,2.614E-18,1.959E-18,1.135E-15,1.0E-4,0.0,191300.0,16880.0,7348.0,4366.0,200700.0,1776.0,4966.0,1867.0,3479.0,2493.0,0.0,1.259E-34,7.315E-34,2.652E-33,9.548000000000001E-34,4.748E-34,1.313E-33,1.821E-32,2.248E-34,9.144999999999999E-33,5.292E-34,0.0,2.1660000000000001E-35,3.877E-35,1.041E-34,3.6E-35,2.289E-39,2.191E-36,1.376E-37,8.356E-38,3.271E-37,1.353E-37,19540.0,15.56,33.36,73.7,27.38,4.196,1.993,3.885,3.652,4.986,6.117,0.0,2881.0,9.336,5.035,1.852,6.601,0.925,0.7631,0.1694,0.4563,0.1511,
195400.0,4827.0,391.0,693.0,466.5,0.6099,30.27,40.15,38.03,48.67,60.96,19540.0,254.7,3.514,10.35,7.093,2.573,7.641,16.81,15.69,34.0,26.16,19540.0,254.7,3.514,10.35,7.093,2.573,7.641,16.81,15.69,34.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,25.47,13.78,8.826,327.7,3.071,2.764,3.503,3.153,4.732,0.0,0.09792,26.92,28.52,76.22,135.1,0.8455,1.111,1.22,1.118,1.413,1.713E-8,0.0,4.7989999999999994E8,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115E-9,0.0,0.0,7.19E-4,3.348E-8,1.574E-9,3.343E-10,5.307E-9,1.548E-9,2.518E-10,7.496E-10,1.983E-8,0.0,0.0,1.481E-7,1.294E-12,3.051E-13,1.265E-17,5.549E-16,3.382E-16,3.511E-17,1.516E-16,6.241E-14,1.0E-4,0.0,191300.0,18050.0,9014.0,5785.0,280000.0,3495.0,4987.0,2818.0,3586.0,3602.0,0.0,1.259E-34,7.155000000000001E-34,2.507E-33,8.877E-34,3.912E-34,1.2E-33,1.88E-32,1.295E-33,7.813999999999999E-33,4.1980000000000005E-34,0.0,2.1660000000000001E-35,4.146E-35,1.013E-34,3.599E-35,9.897E-40,2.1900000000000002E-36,1.364E-37,8.172E-38,3.288E-37,1.355E-37,19540.0,15.56,32.07,74.98,27.37,4.183,1.977,3.981,3.821,4.777,6.099,0.0,2881.0,9.204,5.264,1.886,8.985,0.9404,0.7811,0.2214,0.4284,0.1667,
195400.0,4851.0,398.0,683.1,477.8,0.6119,30.26,40.27,38.04,48.72,60.96,19540.0,254.9,3.824,10.88,6.051,2.573,7.636,16.81,15.69,34.0,26.16,19540.0,254.9,3.824,10.88,6.051,2.573,7.636,16.81,15.69,34.0,26.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,25.42,13.75,8.778,326.0,3.03,2.758,3.476,3.139,4.701,0.0,0.1357,26.45,27.34,46.08,135.0,0.843,0.9851,1.211,1.064,1.41,2.408E-8,0.0,4.7989999999999994E8,117900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152E-9,0.0,0.0,0.001727,1.022E-7,4.827E-9,1.315E-9,1.018E-8,8.591E-9,8.691E-10,3.837E-9,5.385E-8,0.0,0.0,6.614E-7,7.241E-12,7.977E-13,1.529E-16,1.567E-15,5.929E-15,4.411E-16,2.551E-15,3.129E-13,1.0E-4,0.0,191400.0,16300.0,7129.0,2817.0,165800.0,1867.0,3725.0,1669.0,2322.0,1712.0,0.0,1.7680000000000001E-34,7.436000000000001E-34,2.31E-33,8.679E-34,3.912E-34,1.182E-33,1.878E-32,1.293E-33,7.813999999999999E-33,4.1940000000000005E-34,0.0,2.4390000000000003E-35,4.198E-35,1.006E-34,3.345E-35,8.941E-40,2.1870000000000003E-36,1.357E-37,8.171E-38,3.288E-37,1.355E-37,19540.0,17.38,32.69,73.37,26.55,4.183,1.975,3.981,3.821,4.777,6.099,0.0,2881.0,9.204,5.198,1.783,6.625,0.9263,0.7515,0.1926,0.4,0.1304,
195400.0,4851.0,396.0,662.7,510.4,0.6173,30.26,40.33,38.04,48.75,60.96,19540.0,254.9,3.585,11.23,6.037,2.446,7.636,16.81,15.69,33.99,26.15,19540.0,254.9,3.585,11.23,6.037,2.446,7.636,16.81,15.69,33.99,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,27.78,12.14,8.861,324.2,3.033,2.727,3.458,3.115,4.676,0.0,0.1357,30.17,44.87,12.97,133.4,0.8292,0.9257,1.199,1.045,1.415,3.063E-8,0.0,4.7989999999999994E8,117900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595E-9,0.0,0.0,0.003467,4.131E-7,3.459E-8,3.739E-9,1.648E-8,1.925E-8,1.782E-9,8.498E-9,1.102E-7,0.0,0.0,2.008E-6,4.66E-11,1.083E-11,5.805E-16,3.378E-15,1.971E-14,1.429E-15,8.458E-15,9.12E-13,1.0E-4,0.0,191400.0,17150.0,8157.0,5349.0,265200.0,3519.0,4518.0,2607.0,3299.0,3432.0,0.0,1.7680000000000001E-34,7.243E-34,2.1859999999999998E-33,8.216000000000001E-34,3.823E-34,1.164E-33,1.876E-32,1.2909999999999999E-33,7.813E-33,4.186E-34,0.0,2.4390000000000003E-35,4.184E-35,9.815E-35,3.315E-35,7.422E-38,2.1870000000000003E-36,1.375E-37,8.398E-38,3.3159999999999997E-37,1.39E-37,19540.0,17.38,32.2,74.21,26.46,3.921,1.975,3.975,3.813,4.768,6.088,0.0,2881.0,9.211,5.048,1.841,8.848,0.9363,0.7769,0.2171,0.4235,0.1606,
195400.0,4851.0,412.5,646.8,507.1,0.6306,30.22,40.37,38.05,48.76,60.96,19540.0,254.9,3.755,10.97,6.058,2.51,7.621,16.81,15.69,33.99,26.15,19540.0,254.9,3.755,10.97,6.058,2.51,7.621,16.81,15.69,33.99,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,29.13,13.69,9.701,321.2,2.85,2.715,3.198,3.034,4.498,0.0,0.1357,31.69,44.96,15.89,132.1,0.7007,0.883,1.015,0.9738,1.29,3.677E-8,0.0,4.7989999999999994E8,117800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428E-9,0.0,0.0,0.006142,1.644E-6,7.099E-7,4.808E-8,7.01E-7,2.146E-6,2.281E-6,4.782E-6,4.091E-6,0.0,0.0,4.802E-6,1.829E-10,1.628E-10,1.541E-12,2.96E-12,5.142E-12,8.924E-12,2.373E-11,1.337E-11,1.0E-4,0.0,191400.0,15840.0,5828.0,4063.0,167600.0,1712.0,4138.0,1764.0,2692.0,2144.0,0.0,1.7680000000000001E-34,7.586E-34,1.992E-33,8.027E-34,3.8590000000000004E-34,1.1469999999999999E-33,1.873E-32,1.289E-33,7.812E-33,4.182E-34,0.0,2.4390000000000003E-35,4.268E-35,9.413E-35,3.232E-35,1.63E-37,2.1800000000000002E-36,1.357E-37,8.266E-38,3.291E-37,1.362E-37,19540.0,17.38,33.21,72.56,26.74,4.267,1.975,3.975,3.818,4.769,6.091,0.0,2881.0,9.141,4.941,1.93,6.637,0.9029,0.7747,0.1956,0.4155,0.1428,
