entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.177,0.3421,0.1045,0.09074,0.06852,0.1248,0.05451,0.03939,0.03063,0.03408,0.03503,0.2067,0.2111,
2.177,0.3364,0.1046,0.09049,0.06858,0.1238,0.05459,0.03946,0.03067,0.03413,0.03508,0.2071,0.2114,
2.177,0.3413,0.1058,0.09043,0.06853,0.1234,0.05455,0.03943,0.03065,0.03411,0.03505,0.208,0.2101,
2.175,0.343,0.1061,0.09037,0.06848,0.1229,0.05341,0.03941,0.03063,0.03409,0.03503,0.2089,0.2107,
2.178,0.3344,0.1094,0.09022,0.06836,0.1222,0.05332,0.03934,0.03058,0.03402,0.036,0.2096,0.2069,
2.176,0.3431,0.1087,0.09022,0.06836,0.1222,0.0529,0.03923,0.03045,0.03402,0.036,0.2096,0.2082,
2.176,0.3465,0.1088,0.09026,0.06839,0.1219,0.0524,0.03912,0.03046,0.03404,0.03601,0.2097,0.2089,
2.175,0.3408,0.1086,0.09037,0.06845,0.1211,0.05246,0.03916,0.03049,0.03407,0.03604,0.21,0.2092,
2.173,0.3571,0.1086,0.09037,0.06845,0.1211,0.05093,0.03916,0.03049,0.03407,0.03604,0.21,0.2108,
2.172,0.3434,0.1087,0.09031,0.06843,0.1203,0.04988,0.03921,0.03052,0.03411,0.03608,0.2103,0.2121,
2.186,0.3342,0.1106,0.09021,0.06836,0.1202,0.04851,0.03917,0.03049,0.03408,0.04562,0.2016,0.2113,
2.186,0.3339,0.1106,0.09025,0.06838,0.1198,0.04853,0.03918,0.0305,0.03409,0.04563,0.2016,0.2114,
2.186,0.3365,0.1108,0.09044,0.06853,0.1179,0.04863,0.03927,0.03056,0.03416,0.04573,0.2021,0.2118,
2.189,0.3351,0.116,0.09034,0.06846,0.1178,0.04858,0.03923,0.03053,0.03413,0.04568,0.2029,0.2063,
2.185,0.3353,0.1155,0.09028,0.0684,0.1169,0.04731,0.03889,0.03051,0.0341,0.04565,0.2048,0.2077,
2.185,0.3324,0.1152,0.09034,0.06845,0.1166,0.04734,0.03892,0.03053,0.03413,0.04568,0.205,0.2079,
2.185,0.3436,0.1151,0.09032,0.06844,0.1157,0.04734,0.03891,0.03053,0.03412,0.04567,0.206,0.2078,
2.183,0.3376,0.115,0.09026,0.06843,0.1148,0.04669,0.03892,0.03053,0.03413,0.04568,0.207,0.2086,
2.183,0.3059,0.1149,0.09032,0.06846,0.1143,0.04673,0.03895,0.03055,0.03415,0.04571,0.2072,0.2087,
2.183,0.3097,0.1151,0.0905,0.06857,0.1125,0.04681,0.03902,0.0306,0.0342,0.04578,0.2077,0.2092,
2.18,0.3099,0.1151,0.09044,0.06853,0.112,0.04545,0.039,0.03058,0.03418,0.04575,0.2086,0.2104,
2.178,0.3055,0.113,0.09038,0.06847,0.1116,0.04542,0.03897,0.03055,0.03415,0.04571,0.2095,0.2123,
2.178,0.3012,0.113,0.09038,0.06847,0.1116,0.04542,0.03897,0.03055,0.03415,0.04571,0.2095,0.2123,
2.178,0.3063,0.113,0.09041,0.0685,0.1112,0.04543,0.03898,0.03056,0.03416,0.04572,0.2096,0.2124,
2.178,0.3148,0.1131,0.09044,0.06852,0.1109,0.04545,0.039,0.03057,0.03417,0.04574,0.2097,0.2125,
2.173,0.3191,0.1133,0.09027,0.06845,0.1108,0.04275,0.03896,0.03054,0.03414,0.04569,0.2105,0.2146,
2.172,0.3123,0.1116,0.09035,0.06851,0.11,0.04279,0.03899,0.03056,0.03417,0.04573,0.2107,0.2166,
2.172,0.309,0.1116,0.09039,0.06854,0.1096,0.04281,0.03901,0.03058,0.03418,0.04575,0.2108,0.2167,
2.18,0.3049,0.1136,0.09032,0.0685,0.1091,0.04277,0.03898,0.03055,0.03416,0.05077,0.2067,0.2145,
2.18,0.292,0.1134,0.09038,0.06861,0.1082,0.04282,0.03904,0.03059,0.0342,0.05083,0.207,0.2149,
2.18,0.297,0.1122,0.09029,0.06882,0.109,0.04284,0.03994,0.02972,0.03421,0.05085,0.2071,0.215,
2.181,0.2986,0.1156,0.09003,0.06887,0.1081,0.04278,0.03989,0.02968,0.03514,0.04981,0.209,0.2111,
2.181,0.3002,0.1155,0.08998,0.06896,0.1072,0.04304,0.0396,0.02966,0.03566,0.04926,0.21,0.2111,
2.18,0.3082,0.1153,0.0902,0.06901,0.1072,0.04265,0.03933,0.02966,0.03566,0.04926,0.21,0.2118,
2.165,0.3188,0.1137,0.09041,0.06782,0.1084,0.06379,0.01819,0.0305,0.03483,0.04926,0.21,0.2131,
2.166,0.3071,0.1151,0.09024,0.06808,0.1084,0.06375,0.01818,0.03048,0.03481,0.04923,0.2109,0.2108,
2.165,0.3135,0.1148,0.09034,0.06721,0.1084,0.06375,0.01818,0.03048,0.03481,0.04923,0.2109,0.2119,
2.174,0.3142,0.1184,0.09028,0.06727,0.1075,0.06427,0.01762,0.03046,0.03944,0.04965,0.2068,0.2082,
2.174,0.3208,0.1147,0.09013,0.06746,0.1103,0.06426,0.01762,0.03046,0.03944,0.04965,0.2078,0.2082,
2.174,0.3333,0.1143,0.09037,0.06765,0.1099,0.06428,0.01763,0.03047,0.04069,0.04843,0.2079,0.2083,
2.173,0.3255,0.1141,0.09017,0.06778,0.1098,0.06311,0.01814,0.0299,0.04224,0.04679,0.2087,0.2092,
2.173,0.3283,0.1134,0.09052,0.06791,0.1095,0.06316,0.01815,0.02993,0.04536,0.04373,0.2089,0.2094,
2.173,0.3292,0.1131,0.09064,0.06815,0.1092,0.06377,0.01757,0.03077,0.04455,0.04374,0.209,0.2095,
2.173,0.3531,0.1131,0.0906,0.06825,0.1092,0.06377,0.01757,0.03077,0.04455,0.04374,0.209,0.2095,
2.171,0.3267,0.1125,0.09036,0.06836,0.1093,0.06272,0.01759,0.0308,0.04548,0.0429,0.2092,0.2108,
2.167,0.3413,0.1117,0.09081,0.06695,0.1086,0.06325,0.03335,0.01464,0.04553,0.04294,0.2095,0.2127,
2.167,0.3419,0.1116,0.09071,0.0671,0.1086,0.06325,0.03335,0.01464,0.04713,0.04135,0.2095,0.2127,
2.162,0.3486,0.1116,0.09036,0.06713,0.1087,0.05934,0.03336,0.01464,0.04804,0.04048,0.2096,0.2168,
2.162,0.3544,0.108,0.09042,0.06713,0.1123,0.05934,0.03336,0.01464,0.04963,0.03888,0.2096,0.2168,
2.161,0.3555,0.1092,0.09053,0.06716,0.1122,0.05817,0.03333,0.01463,0.04958,0.03884,0.2104,0.216,
2.16,0.3636,0.111,0.09051,0.06723,0.112,0.05871,0.03333,0.01409,0.05431,0.03412,0.2115,0.2132,
2.159,0.3602,0.1108,0.09051,0.06735,0.112,0.05871,0.03418,0.01324,0.05431,0.03412,0.2115,0.2132,
2.179,0.375,0.1159,0.09045,0.06761,0.1113,0.05869,0.0347,0.0127,0.05429,0.04461,0.2019,0.2078,
2.177,0.3681,0.1154,0.0901,0.06665,0.1114,0.05872,0.03472,0.0127,0.05431,0.04463,0.202,0.2094,
2.177,0.3406,0.1155,0.09032,0.0668,0.11,0.0588,0.03477,0.01271,0.05439,0.04469,0.2023,0.2097,
2.174,0.3326,0.1155,0.09046,0.0669,0.1092,0.05663,0.0348,0.01271,0.05532,0.04383,0.2025,0.2122,
2.172,0.3378,0.1151,0.0907,0.06704,0.1092,0.05507,0.0348,0.01271,0.05532,0.04383,0.2025,0.2137,
2.172,0.3375,0.1142,0.0912,0.0671,0.1093,0.0551,0.03482,0.01272,0.05535,0.04385,0.2026,0.2138,
2.173,0.3386,0.1159,0.09112,0.06706,0.1092,0.0556,0.03426,0.01271,0.05532,0.04383,0.2035,0.2115,
2.173,0.3436,0.1139,0.09162,0.06719,0.1106,0.0556,0.03426,0.01271,0.05585,0.0433,0.2035,0.2115,
2.169,0.3545,0.1137,0.0913,0.06719,0.1103,0.05549,0.03419,0.01269,0.06165,0.03729,0.2051,0.2111,
2.169,0.3451,0.1136,0.09114,0.06741,0.1103,0.05549,0.03419,0.01269,0.06165,0.03729,0.2051,0.2111,
2.169,0.4465,0.113,0.0912,0.06775,0.11,0.05553,0.03422,0.01269,0.0617,0.03732,0.2053,0.2113,
2.168,0.437,0.1122,0.09104,0.06778,0.1099,0.05544,0.03416,0.01267,0.0616,0.03726,0.207,0.2109,
2.166,0.4014,0.111,0.09083,0.06806,0.1103,0.05611,0.0341,0.01199,0.06244,0.03634,0.2079,0.2108,
2.165,0.4008,0.1109,0.09058,0.06828,0.1099,0.0566,0.03355,0.01198,0.0624,0.03632,0.2089,0.2107,
2.165,0.4076,0.1095,0.09092,0.06836,0.1109,0.05713,0.03301,0.01287,0.06395,0.03389,0.2089,0.2107,
2.165,0.4017,0.1092,0.0909,0.06861,0.1109,0.05713,0.03301,0.01287,0.06395,0.03389,0.2089,0.2107,
2.165,0.3673,0.1089,0.09102,0.06876,0.1108,0.05646,0.03301,0.01286,0.06394,0.03388,0.2099,0.2105,
2.164,0.3647,0.1086,0.09107,0.06883,0.1104,0.05643,0.03299,0.01286,0.0639,0.03386,0.2108,0.2103,
2.164,0.3628,0.1086,0.09108,0.06893,0.11,0.05644,0.033,0.01286,0.06393,0.03387,0.2109,0.2104,
