RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1427000.0,623300.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1212000.0,1038000.0,783600.0,1417000.0,623300.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1212000.0,1038000.0,783600.0,1417000.0,623300.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1200000.0,1038000.0,783600.0,1413000.0,599600.0,449000.0,350200.0,389700.0,400500.0,2364000.0,2433000.0,
1248000.0,1037000.0,783400.0,1389000.0,572900.0,445400.0,350100.0,389600.0,400500.0,2376000.0,2415000.0,
1248000.0,1037000.0,783400.0,1389000.0,572900.0,445400.0,350100.0,389600.0,400500.0,2376000.0,2415000.0,
1233000.0,1035000.0,763000.0,1385000.0,572900.0,445400.0,350100.0,389600.0,400500.0,2376000.0,2446000.0,
1233000.0,1035000.0,755500.0,1385000.0,572900.0,445400.0,350100.0,389600.0,400500.0,2376000.0,2454000.0,
1226000.0,1035000.0,755500.0,1385000.0,572900.0,445400.0,350100.0,389600.0,400500.0,2376000.0,2461000.0,
1205000.0,1033000.0,755400.0,1380000.0,572900.0,445400.0,350100.0,389600.0,400400.0,2376000.0,2484000.0,
1183000.0,1033000.0,755200.0,1361000.0,572900.0,445300.0,350000.0,389500.0,400300.0,2376000.0,2505000.0,
1205000.0,1033000.0,755000.0,1343000.0,565100.0,445300.0,349800.0,389400.0,400100.0,2388000.0,2490000.0,
1205000.0,1033000.0,735000.0,1333000.0,565100.0,445300.0,349800.0,389400.0,400100.0,2388000.0,2510000.0,
1197000.0,1032000.0,735000.0,1329000.0,557600.0,445300.0,349800.0,389400.0,400100.0,2388000.0,2526000.0,
1197000.0,1032000.0,735000.0,1329000.0,557600.0,445300.0,349800.0,389400.0,400100.0,2388000.0,2526000.0,
