entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.3353,0.106,0.09074,0.06853,0.1248,0.05451,0.0394,0.03063,0.03408,0.03504,0.2067,0.2095,
2.178,0.3456,0.1061,0.09081,0.06859,0.1241,0.05456,0.03943,0.03066,0.03411,0.03507,0.2069,0.2097,
2.178,0.3443,0.1061,0.09081,0.06859,0.1241,0.05456,0.03943,0.03066,0.03411,0.03507,0.2069,0.2097,
2.174,0.377,0.1051,0.09085,0.06862,0.1237,0.0525,0.03932,0.03067,0.03412,0.03507,0.207,0.2131,
2.173,0.3027,0.1094,0.09094,0.06868,0.1218,0.05023,0.03905,0.0307,0.03415,0.03511,0.2083,0.2117,
2.173,0.3078,0.1094,0.09094,0.06868,0.1218,0.05023,0.03905,0.0307,0.03415,0.03511,0.2083,0.2117,
2.17,0.3123,0.1082,0.09085,0.06695,0.1215,0.05027,0.03908,0.03072,0.03418,0.03514,0.2085,0.2146,
2.169,0.321,0.1082,0.09085,0.06629,0.1215,0.05027,0.03908,0.03072,0.03418,0.03514,0.2085,0.2153,
2.169,0.3262,0.1075,0.09085,0.06629,0.1215,0.05027,0.03908,0.03072,0.03418,0.03514,0.2085,0.216,
2.167,0.3253,0.1058,0.09069,0.06631,0.1211,0.05029,0.0391,0.03073,0.0342,0.03515,0.2086,0.2181,
2.166,0.3069,0.104,0.09084,0.06641,0.1197,0.05038,0.03916,0.03078,0.03425,0.0352,0.2089,0.2203,
2.166,0.3056,0.106,0.09087,0.06644,0.1182,0.04973,0.03919,0.03079,0.03427,0.03521,0.2101,0.2192,
2.164,0.3064,0.1061,0.09095,0.06474,0.1174,0.04977,0.03922,0.03081,0.0343,0.03524,0.2103,0.2211,
2.162,0.3087,0.1055,0.0909,0.06476,0.1171,0.04913,0.03924,0.03083,0.03431,0.03526,0.2104,0.2225,
2.162,0.3074,0.1055,0.0909,0.06476,0.1171,0.04913,0.03924,0.03083,0.03431,0.03526,0.2104,0.2225,
2.162,0.302,0.1055,0.09098,0.06481,0.1165,0.04918,0.03927,0.03085,0.03434,0.03528,0.2106,0.2227,
2.159,0.3113,0.1036,0.09106,0.06486,0.1157,0.04855,0.0393,0.03087,0.03437,0.03531,0.2108,0.2256,
2.158,0.3012,0.1086,0.09103,0.06485,0.1148,0.04676,0.03907,0.03059,0.03418,0.03507,0.2118,0.2232,
2.18,0.2922,0.1142,0.09098,0.06416,0.1144,0.04675,0.03907,0.03058,0.03417,0.04658,0.2013,0.2178,
2.176,0.2944,0.1142,0.09098,0.06416,0.1144,0.04476,0.03907,0.03058,0.03417,0.04658,0.2013,0.2198,
2.178,0.2955,0.1172,0.09089,0.0641,0.1143,0.04471,0.03903,0.03055,0.03414,0.04653,0.2021,0.2164,
2.178,0.2967,0.1173,0.09093,0.06413,0.114,0.04472,0.03904,0.03056,0.03415,0.04654,0.2022,0.2165,
2.173,0.2995,0.1172,0.09096,0.06223,0.1137,0.04341,0.03905,0.03057,0.03416,0.04655,0.2023,0.2198,
2.173,0.3071,0.1172,0.09096,0.06223,0.1137,0.04341,0.03905,0.03057,0.03416,0.04655,0.2023,0.2198,
2.172,0.3054,0.1156,0.09096,0.06223,0.1137,0.04341,0.03905,0.03057,0.03416,0.04655,0.2023,0.2215,
2.172,0.3467,0.1194,0.09077,0.06217,0.1129,0.04213,0.03903,0.03054,0.03413,0.04651,0.2042,0.2183,
2.172,0.2957,0.1194,0.09084,0.06222,0.1123,0.04217,0.03905,0.03056,0.03415,0.04654,0.2044,0.2185,
2.172,0.2798,0.1212,0.09051,0.06215,0.1118,0.04216,0.03905,0.03055,0.03414,0.04653,0.2054,0.2165,
2.173,0.2694,0.1236,0.09045,0.06211,0.1114,0.04213,0.03902,0.03052,0.03412,0.0465,0.2063,0.2139,
2.173,0.2645,0.1261,0.09042,0.06209,0.1096,0.04212,0.039,0.03051,0.0341,0.04648,0.2083,0.2113,
2.16,0.2917,0.126,0.09012,0.06244,0.1096,0.04212,0.05594,0.01357,0.0341,0.04648,0.2083,0.2113,
2.159,0.2954,0.1256,0.09032,0.06244,0.1091,0.04209,0.05591,0.01356,0.03408,0.04645,0.2092,0.2112,
2.16,0.3122,0.1254,0.09065,0.06263,0.1084,0.04212,0.05595,0.0141,0.0341,0.04596,0.2094,0.2114,
2.159,0.3074,0.1272,0.09046,0.06282,0.1083,0.04208,0.05555,0.014,0.03449,0.04525,0.2102,0.2097,
2.159,0.3012,0.1266,0.09081,0.06283,0.1081,0.04204,0.05549,0.01398,0.03543,0.04422,0.211,0.2094,
2.159,0.3102,0.1263,0.09092,0.06294,0.1081,0.04204,0.05549,0.01398,0.03543,0.04422,0.211,0.2094,
2.158,0.3076,0.1261,0.09105,0.06314,0.1078,0.04095,0.05552,0.01399,0.03545,0.04424,0.2111,0.2106,
2.155,0.3063,0.1259,0.09131,0.06339,0.1067,0.03945,0.05559,0.014,0.03713,0.04266,0.2114,0.2125,
2.164,0.3086,0.1269,0.09145,0.06358,0.1058,0.03946,0.0556,0.014,0.03713,0.04816,0.207,0.2109,
2.161,0.3125,0.1279,0.09143,0.06371,0.105,0.03746,0.05559,0.01399,0.0389,0.04638,0.208,0.2116,
2.161,0.3118,0.1278,0.09137,0.06389,0.105,0.03746,0.05559,0.01399,0.03943,0.04585,0.208,0.2116,
2.165,0.3086,0.1293,0.0913,0.06414,0.1041,0.03634,0.05558,0.03076,0.02264,0.04584,0.209,0.2109,
2.165,0.303,0.1293,0.09159,0.06435,0.1025,0.0364,0.05567,0.03169,0.02232,0.04538,0.2094,0.2113,
2.166,0.3215,0.1275,0.09151,0.06463,0.1039,0.03695,0.05517,0.0317,0.02233,0.0454,0.2095,0.2114,
2.167,0.3213,0.127,0.09147,0.06482,0.1038,0.0375,0.05452,0.03167,0.02399,0.04367,0.2103,0.2112,
2.167,0.3161,0.127,0.09152,0.0649,0.1035,0.03751,0.05454,0.03167,0.024,0.04368,0.2104,0.2113,
2.17,0.3298,0.1262,0.09143,0.065,0.1043,0.03751,0.05454,0.0321,0.03136,0.03589,0.2104,0.2113,
2.17,0.3328,0.1253,0.09132,0.06526,0.105,0.03751,0.05454,0.0321,0.03136,0.03589,0.2104,0.2113,
2.177,0.3328,0.125,0.09116,0.06548,0.1036,0.03748,0.05449,0.03207,0.03133,0.0408,0.2074,0.2111,
2.177,0.3323,0.1251,0.09102,0.0657,0.1032,0.0375,0.05451,0.03208,0.03134,0.04082,0.2075,0.2112,
2.177,0.33,0.1242,0.09121,0.06583,0.103,0.03755,0.05459,0.03212,0.03138,0.04087,0.2078,0.2115,
2.177,0.3371,0.1237,0.09096,0.06589,0.1029,0.03795,0.05413,0.0321,0.03137,0.04084,0.2087,0.2114,
2.177,0.3381,0.1237,0.09096,0.06594,0.1029,0.03795,0.05413,0.0321,0.03137,0.04084,0.2087,0.2114,
2.175,0.3371,0.1235,0.09079,0.06603,0.1016,0.03792,0.05408,0.03551,0.02789,0.04081,0.2107,0.2112,
2.175,0.339,0.1233,0.09092,0.06615,0.1016,0.03792,0.05408,0.03551,0.02789,0.04081,0.2107,0.2112,
2.176,0.3446,0.1226,0.09115,0.06627,0.1016,0.03847,0.05391,0.03518,0.03039,0.03834,0.2107,0.2113,
2.179,0.3486,0.1233,0.09082,0.06624,0.1015,0.03774,0.05382,0.03512,0.03149,0.03989,0.2097,0.2104,
2.184,0.35,0.1227,0.09093,0.06626,0.1009,0.03767,0.05426,0.03453,0.03143,0.04355,0.2078,0.2101,
2.185,0.3401,0.1196,0.09105,0.06638,0.1034,0.03769,0.05428,0.03454,0.03144,0.04357,0.2079,0.2102,
2.182,0.3447,0.1222,0.09089,0.0665,0.1029,0.03618,0.05372,0.03452,0.03142,0.04354,0.2088,0.2093,
2.182,0.3457,0.1214,0.09088,0.06679,0.1026,0.03676,0.05326,0.03456,0.03146,0.0436,0.209,0.2096,
2.182,0.3483,0.1212,0.09049,0.06694,0.1022,0.03675,0.05325,0.03455,0.03145,0.04359,0.2101,0.2096,
2.182,0.3568,0.1209,0.09041,0.0671,0.1019,0.03731,0.05276,0.0351,0.03094,0.04363,0.2102,0.2097,
2.181,0.3558,0.1204,0.09058,0.06713,0.1018,0.03727,0.0527,0.03507,0.03091,0.04358,0.2111,0.2095,
2.193,0.3527,0.1199,0.09066,0.06724,0.1017,0.03723,0.05265,0.03503,0.03088,0.0516,0.2038,0.2093,
2.193,0.3373,0.1197,0.09065,0.06737,0.1009,0.03728,0.05271,0.03507,0.03091,0.05167,0.2041,0.2096,
2.192,0.3284,0.1195,0.09072,0.06737,0.1004,0.03726,0.05268,0.03505,0.03089,0.05164,0.205,0.2095,
2.194,0.3279,0.1193,0.09085,0.06745,0.1004,0.03726,0.05268,0.03505,0.0358,0.04673,0.205,0.2095,
2.174,0.3256,0.1188,0.09069,0.06731,0.09977,0.07314,0.01655,0.03495,0.0357,0.0466,0.2075,0.2089,
2.172,0.3049,0.1177,0.09066,0.0674,0.09987,0.07136,0.01655,0.03537,0.03527,0.0466,0.2086,0.2106,
2.169,0.3285,0.1171,0.0908,0.06752,0.09901,0.06942,0.01656,0.0358,0.03733,0.04414,0.2097,0.2127,
2.175,0.3084,0.1232,0.0907,0.06764,0.0985,0.06707,0.01654,0.03576,0.03728,0.04781,0.2078,0.2077,
2.175,0.3001,0.1223,0.09093,0.06765,0.09772,0.06711,0.01655,0.03578,0.03731,0.04785,0.209,0.2079,
2.174,0.2984,0.1219,0.09092,0.06772,0.09777,0.06648,0.01722,0.03514,0.03733,0.04787,0.2091,0.2086,
2.171,0.3086,0.1219,0.09084,0.06808,0.09697,0.06334,0.01776,0.03464,0.03842,0.04685,0.2092,0.212,
2.171,0.3092,0.1215,0.09104,0.06833,0.09662,0.0627,0.01777,0.03465,0.03844,0.04687,0.2093,0.2128,
2.171,0.3163,0.1197,0.09177,0.06833,0.09772,0.0627,0.01777,0.03465,0.03844,0.04687,0.2093,0.2128,
2.171,0.3054,0.1179,0.09173,0.06839,0.09918,0.06273,0.01778,0.03467,0.03845,0.04689,0.2094,0.2129,
2.172,0.3174,0.1194,0.09165,0.06859,0.09921,0.06275,0.01778,0.03468,0.03846,0.04691,0.2105,0.21,
2.172,0.33,0.119,0.09209,0.06864,0.09921,0.06236,0.01751,0.03468,0.03942,0.04595,0.2105,0.2107,
2.17,0.3236,0.1171,0.09192,0.06868,0.1004,0.06133,0.01753,0.03471,0.04071,0.04476,0.2108,0.212,
2.169,0.3277,0.1168,0.09213,0.06876,0.1004,0.06022,0.01753,0.03471,0.04428,0.0412,0.2108,0.2132,
2.181,0.3263,0.12,0.09188,0.06893,0.1002,0.06012,0.0175,0.03466,0.04509,0.04701,0.2058,0.2088,
2.18,0.3203,0.1199,0.0917,0.069,0.1001,0.06006,0.01748,0.03462,0.04504,0.04696,0.2066,0.2086,
2.18,0.3259,0.1189,0.09191,0.06919,0.09984,0.06014,0.0175,0.03466,0.0451,0.04702,0.2069,0.2088,
2.179,0.3232,0.1186,0.09184,0.06911,0.09927,0.06004,0.01747,0.03459,0.04502,0.04694,0.2086,0.2085,
2.177,0.3958,0.1159,0.09153,0.06938,0.1013,0.05859,0.01746,0.03457,0.04499,0.04691,0.2095,0.2098,
2.176,0.3986,0.1154,0.09159,0.06865,0.1009,0.05864,0.01748,0.0346,0.04503,0.04695,0.2097,0.2111,
2.176,0.387,0.1153,0.09164,0.06893,0.1001,0.05869,0.01749,0.03462,0.04506,0.04699,0.2099,0.2113,
2.18,0.3253,0.1179,0.09169,0.06885,0.1009,0.05793,0.01799,0.03404,0.04552,0.0481,0.2099,0.2072,
2.179,0.3264,0.1178,0.0917,0.06895,0.1009,0.05727,0.01799,0.03404,0.04552,0.0481,0.2099,0.2078,
2.19,0.3155,0.1174,0.09148,0.06903,0.1004,0.05652,0.01796,0.03398,0.04597,0.05728,0.2019,0.2081,
2.188,0.3284,0.1165,0.09169,0.06917,0.1001,0.05514,0.01745,0.03403,0.04981,0.05358,0.2021,0.2104,
2.188,0.33,0.1099,0.09184,0.06929,0.1055,0.05513,0.01779,0.03438,0.04997,0.05268,0.2031,0.2104,
2.189,0.3243,0.1124,0.09194,0.06935,0.1055,0.05446,0.01812,0.03404,0.04997,0.05268,0.2041,0.2075,
2.188,0.3306,0.112,0.09222,0.06945,0.1055,0.05335,0.01812,0.03404,0.04997,0.05268,0.2041,0.2086,
2.188,0.332,0.111,0.09276,0.06979,0.1038,0.05352,0.01817,0.03414,0.05012,0.05284,0.2047,0.2092,
2.188,0.3366,0.1086,0.09269,0.06994,0.1061,0.05352,0.01817,0.03537,0.04888,0.05284,0.2047,0.2092,
2.187,0.3329,0.1086,0.09224,0.07006,0.1061,0.05288,0.01818,0.03539,0.0489,0.05286,0.2048,0.21,
2.184,0.3554,0.1085,0.09193,0.07044,0.1059,0.05146,0.01753,0.03541,0.04892,0.05288,0.2049,0.2122,
2.185,0.3363,0.1119,0.09171,0.07054,0.1058,0.05141,0.01751,0.03537,0.05059,0.05111,0.2057,0.2084,
2.182,0.3425,0.1101,0.09143,0.07049,0.1071,0.04975,0.01747,0.03583,0.04996,0.051,0.2074,0.2095,
