RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1422000.0,623400.0,450500.0,350200.0,389700.0,400600.0,2364000.0,2396000.0,
1242000.0,1038000.0,783600.0,1422000.0,598200.0,450500.0,350200.0,389700.0,400600.0,2388000.0,2391000.0,
1235000.0,1038000.0,776000.0,1417000.0,598200.0,450500.0,350200.0,389700.0,400600.0,2388000.0,2406000.0,
1303000.0,1033000.0,775800.0,1413000.0,598200.0,450400.0,350200.0,389600.0,400500.0,2400000.0,2338000.0,
1303000.0,1033000.0,775800.0,1408000.0,598100.0,450400.0,350100.0,389600.0,400500.0,2400000.0,2338000.0,
1303000.0,1033000.0,775700.0,1403000.0,598100.0,450300.0,350100.0,389500.0,400400.0,2400000.0,2338000.0,
1303000.0,1033000.0,775600.0,1399000.0,585500.0,450100.0,350000.0,389400.0,400300.0,2400000.0,2350000.0,
1303000.0,1033000.0,775600.0,1399000.0,585500.0,450100.0,350000.0,389400.0,400300.0,2400000.0,2350000.0,
1303000.0,1033000.0,775500.0,1395000.0,548800.0,446500.0,349900.0,389400.0,400200.0,2400000.0,2391000.0,
1300000.0,1030000.0,775400.0,1386000.0,548600.0,446300.0,349800.0,389300.0,400000.0,2400000.0,2391000.0,
1298000.0,1027000.0,775400.0,1386000.0,548600.0,446300.0,349800.0,389300.0,400000.0,2400000.0,2391000.0,
1298000.0,1027000.0,775400.0,1381000.0,548500.0,446300.0,349800.0,389200.0,560800.0,2275000.0,2391000.0,
1296000.0,1026000.0,774600.0,1370000.0,531000.0,444900.0,348100.0,389100.0,560600.0,2275000.0,2411000.0,
1309000.0,1026000.0,774600.0,1370000.0,531000.0,444900.0,348100.0,389100.0,560600.0,2286000.0,2398000.0,
1309000.0,1026000.0,774600.0,1370000.0,515900.0,444900.0,348100.0,389100.0,560600.0,2286000.0,2413000.0,
1339000.0,1026000.0,752700.0,1362000.0,515800.0,444800.0,348000.0,389000.0,560500.0,2298000.0,2404000.0,
1337000.0,1024000.0,752200.0,1362000.0,515800.0,444800.0,348000.0,389000.0,560500.0,2298000.0,2404000.0,
1385000.0,1024000.0,752200.0,1357000.0,515800.0,444800.0,348000.0,389000.0,560500.0,2309000.0,2356000.0,
1363000.0,1021000.0,751200.0,1355000.0,515800.0,444700.0,348000.0,389000.0,560400.0,2309000.0,2379000.0,
1363000.0,1021000.0,751100.0,1350000.0,502300.0,443200.0,347900.0,388900.0,560300.0,2309000.0,2394000.0,
1336000.0,1020000.0,728600.0,1345000.0,502300.0,443200.0,347900.0,388900.0,560300.0,2309000.0,2439000.0,
1348000.0,1020000.0,728600.0,1340000.0,502300.0,443200.0,347900.0,388900.0,560300.0,2321000.0,2427000.0,
1348000.0,1020000.0,728600.0,1340000.0,502300.0,443200.0,347900.0,388900.0,560300.0,2321000.0,2427000.0,
1388000.0,1016000.0,715100.0,1326000.0,502100.0,443100.0,347900.0,388800.0,560200.0,2332000.0,2404000.0,
1384000.0,1016000.0,700500.0,1322000.0,479500.0,442900.0,347800.0,388800.0,560100.0,2344000.0,2440000.0,
1384000.0,1016000.0,700500.0,1322000.0,479500.0,442900.0,347800.0,388800.0,560100.0,2344000.0,2440000.0,
1426000.0,1016000.0,700500.0,1322000.0,479500.0,442900.0,347800.0,388800.0,560100.0,2356000.0,2397000.0,
1424000.0,1016000.0,698100.0,1317000.0,479400.0,442900.0,347700.0,388700.0,560000.0,2356000.0,2397000.0,
1397000.0,1015000.0,698000.0,1312000.0,479400.0,442800.0,347700.0,388700.0,559900.0,2356000.0,2420000.0,
1397000.0,1015000.0,698000.0,1312000.0,471800.0,442800.0,347700.0,388700.0,559900.0,2356000.0,2427000.0,
1377000.0,1013000.0,700400.0,1333000.0,471800.0,442800.0,347700.0,394700.0,553900.0,2356000.0,2427000.0,
1408000.0,1012000.0,702800.0,1328000.0,477700.0,436700.0,347600.0,394700.0,553800.0,2367000.0,2394000.0,
1407000.0,1012000.0,704300.0,1324000.0,465100.0,442700.0,341500.0,415300.0,533000.0,2367000.0,2407000.0,
1405000.0,1011000.0,706400.0,1319000.0,465100.0,442700.0,341500.0,415300.0,533000.0,2367000.0,2407000.0,
1431000.0,1013000.0,686200.0,1317000.0,465100.0,442500.0,341400.0,433300.0,514800.0,2379000.0,2381000.0,
1422000.0,1013000.0,685200.0,1312000.0,465100.0,442500.0,341400.0,433300.0,514800.0,2391000.0,2381000.0,
1416000.0,1013000.0,686800.0,1312000.0,465100.0,442500.0,341400.0,439400.0,508700.0,2391000.0,2381000.0,
1414000.0,1013000.0,687600.0,1298000.0,465100.0,442400.0,346100.0,434400.0,508600.0,2391000.0,2381000.0,
1401000.0,1020000.0,688800.0,1284000.0,465000.0,442300.0,346000.0,434300.0,707600.0,2215000.0,2381000.0,
1399000.0,1018000.0,677200.0,1279000.0,465000.0,442300.0,346000.0,434300.0,707600.0,2215000.0,2397000.0,
1378000.0,1013000.0,679500.0,1293000.0,465000.0,448300.0,340000.0,440300.0,701600.0,2226000.0,2397000.0,
1375000.0,1013000.0,682200.0,1288000.0,465000.0,448300.0,340000.0,440300.0,701600.0,2226000.0,2397000.0,
1372000.0,1013000.0,685400.0,1283000.0,465000.0,448300.0,339900.0,440200.0,701500.0,2226000.0,2397000.0,
1363000.0,1013000.0,669800.0,1287000.0,464900.0,448100.0,339800.0,440200.0,701400.0,2237000.0,2412000.0,
1434000.0,1011000.0,672200.0,1287000.0,470100.0,442900.0,339800.0,440200.0,701400.0,2248000.0,2341000.0,
1421000.0,1008000.0,674900.0,1287000.0,470100.0,446800.0,336000.0,446200.0,695400.0,2248000.0,2354000.0,
1415000.0,1006000.0,678000.0,1287000.0,470100.0,446800.0,336000.0,446200.0,695400.0,2248000.0,2354000.0,
1413000.0,1007000.0,678600.0,1287000.0,470100.0,446800.0,336000.0,446200.0,695400.0,2248000.0,2354000.0,
