entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3404,0.1061,0.09078,0.06855,0.1245,0.05343,0.03941,0.03064,0.03409,0.03504,0.2068,0.2107,
2.172,0.3388,0.1061,0.09078,0.06855,0.1245,0.05066,0.0391,0.03064,0.03409,0.03504,0.2068,0.2138,
2.173,0.335,0.108,0.09072,0.0685,0.124,0.05062,0.03908,0.03062,0.03407,0.03502,0.2077,0.2117,
2.172,0.3332,0.1113,0.09071,0.06713,0.1231,0.05019,0.03896,0.03047,0.03406,0.035,0.2087,0.2103,
2.17,0.3322,0.1148,0.09045,0.06459,0.1231,0.04966,0.03882,0.03047,0.03405,0.035,0.2098,0.2092,
2.169,0.3363,0.1138,0.09048,0.06462,0.1228,0.04967,0.03884,0.03048,0.03406,0.03501,0.2098,0.2104,
2.168,0.3354,0.1126,0.09052,0.06464,0.1224,0.04968,0.03885,0.03049,0.03407,0.03502,0.2099,0.2118,
2.166,0.344,0.1126,0.09055,0.06466,0.1221,0.04839,0.03887,0.0305,0.03409,0.03503,0.21,0.2132,
2.165,0.3269,0.1127,0.09059,0.06469,0.1217,0.04775,0.03888,0.03051,0.0341,0.03504,0.2101,0.214,
2.165,0.3324,0.1127,0.09063,0.06472,0.1213,0.04777,0.0389,0.03052,0.03412,0.03506,0.2102,0.2141,
2.177,0.3367,0.1193,0.09051,0.06457,0.1208,0.04771,0.03885,0.03048,0.03406,0.04001,0.207,0.2067,
2.174,0.3242,0.1193,0.09051,0.06457,0.1208,0.04573,0.03885,0.03048,0.03406,0.04001,0.207,0.2087,
2.175,0.3222,0.1256,0.09045,0.0628,0.1203,0.0457,0.03882,0.03046,0.03404,0.03998,0.2079,0.2039,
2.175,0.3281,0.1257,0.09053,0.06284,0.1195,0.04574,0.03885,0.03048,0.03407,0.04001,0.2081,0.2041,
2.176,0.3293,0.1239,0.09037,0.06273,0.1189,0.04566,0.03879,0.03043,0.03401,0.042,0.2078,0.2053,
2.174,0.3308,0.1229,0.09031,0.06281,0.1182,0.04505,0.03883,0.03046,0.03405,0.04205,0.2091,0.2062,
2.182,0.3283,0.1221,0.0903,0.06282,0.1178,0.04507,0.03884,0.03047,0.03406,0.04742,0.2048,0.2063,
2.182,0.3286,0.1223,0.09041,0.06289,0.1167,0.04512,0.03889,0.0305,0.03409,0.04747,0.2051,0.2066,
2.181,0.3279,0.1221,0.09031,0.06282,0.1157,0.04507,0.03884,0.03047,0.03405,0.04742,0.2069,0.2063,
2.18,0.3488,0.122,0.09021,0.06275,0.1155,0.04502,0.0388,0.03043,0.03402,0.04737,0.2077,0.2061,
2.185,0.3206,0.1218,0.09003,0.06055,0.1153,0.04333,0.03859,0.03021,0.03395,0.05585,0.2008,0.2096,
2.184,0.3186,0.1203,0.0901,0.06058,0.1147,0.04336,0.03862,0.03023,0.03397,0.05588,0.201,0.2113,
2.184,0.3241,0.1191,0.09013,0.06061,0.1144,0.04338,0.03864,0.03024,0.03398,0.05591,0.2011,0.2126,
2.181,0.3187,0.1175,0.08943,0.06059,0.1141,0.04276,0.03867,0.03027,0.03401,0.05595,0.2012,0.2155,
2.181,0.3183,0.1175,0.08947,0.0606,0.1137,0.04278,0.03868,0.03027,0.03402,0.05597,0.2013,0.2156,
2.181,0.3206,0.118,0.08949,0.06062,0.1129,0.04279,0.03869,0.03028,0.03403,0.05598,0.2024,0.2147,
2.184,0.3312,0.1234,0.08931,0.0606,0.1123,0.04278,0.03869,0.03027,0.03402,0.05597,0.2034,0.2093,
2.181,0.323,0.1232,0.08918,0.05897,0.112,0.04282,0.03872,0.0303,0.03405,0.05602,0.2036,0.2111,
2.181,0.3196,0.1229,0.08922,0.05899,0.1117,0.04285,0.03875,0.03033,0.03408,0.05607,0.2037,0.2113,
2.18,0.3347,0.121,0.08926,0.05901,0.1113,0.04287,0.03877,0.03033,0.03409,0.05609,0.2038,0.2134,
