RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783500.0,1423000.0,610800.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2408000.0,
1213000.0,1038000.0,783500.0,1423000.0,579100.0,446900.0,350200.0,389600.0,400600.0,2364000.0,2443000.0,
1235000.0,1038000.0,783500.0,1418000.0,579000.0,446900.0,350200.0,389600.0,400500.0,2376000.0,2421000.0,
1273000.0,1038000.0,767800.0,1408000.0,574100.0,445700.0,348600.0,389600.0,400400.0,2388000.0,2405000.0,
1314000.0,1035000.0,739000.0,1408000.0,568100.0,444100.0,348600.0,389600.0,400400.0,2400000.0,2394000.0,
1301000.0,1035000.0,738900.0,1404000.0,568100.0,444100.0,348500.0,389500.0,400400.0,2400000.0,2407000.0,
1287000.0,1035000.0,738900.0,1399000.0,567900.0,444100.0,348500.0,389500.0,400300.0,2400000.0,2421000.0,
1287000.0,1035000.0,738800.0,1395000.0,552800.0,444100.0,348400.0,389400.0,400200.0,2400000.0,2436000.0,
1287000.0,1035000.0,738800.0,1390000.0,545300.0,444100.0,348400.0,389400.0,400200.0,2400000.0,2444000.0,
1287000.0,1035000.0,738800.0,1385000.0,545300.0,444100.0,348400.0,389400.0,400200.0,2400000.0,2444000.0,
1364000.0,1034000.0,738000.0,1380000.0,545300.0,444000.0,348400.0,389300.0,457300.0,2366000.0,2362000.0,
1364000.0,1034000.0,738000.0,1380000.0,522700.0,444000.0,348400.0,389300.0,457300.0,2366000.0,2385000.0,
1437000.0,1034000.0,718200.0,1375000.0,522600.0,444000.0,348300.0,389300.0,457200.0,2378000.0,2332000.0,
1437000.0,1034000.0,718000.0,1366000.0,522600.0,443900.0,348300.0,389200.0,457100.0,2378000.0,2332000.0,
1418000.0,1034000.0,718000.0,1361000.0,522600.0,443900.0,348200.0,389200.0,480700.0,2378000.0,2350000.0,
1405000.0,1032000.0,718000.0,1351000.0,515000.0,443900.0,348200.0,389200.0,480700.0,2390000.0,2358000.0,
1396000.0,1032000.0,717900.0,1346000.0,515000.0,443900.0,348200.0,389200.0,542000.0,2341000.0,2358000.0,
1396000.0,1032000.0,717800.0,1332000.0,515000.0,443800.0,348100.0,389100.0,541800.0,2341000.0,2358000.0,
1396000.0,1032000.0,717800.0,1322000.0,515000.0,443800.0,348100.0,389100.0,541800.0,2364000.0,2358000.0,
1396000.0,1032000.0,717800.0,1322000.0,515000.0,443800.0,348100.0,389100.0,541800.0,2376000.0,2358000.0,
1396000.0,1032000.0,694100.0,1322000.0,496600.0,442400.0,346300.0,389100.0,640100.0,2302000.0,2403000.0,
1378000.0,1032000.0,693800.0,1314000.0,496600.0,442300.0,346200.0,389000.0,640000.0,2302000.0,2420000.0,
1363000.0,1032000.0,693800.0,1309000.0,496600.0,442300.0,346200.0,389000.0,640000.0,2302000.0,2433000.0,
1344000.0,1023000.0,693000.0,1305000.0,489100.0,442300.0,346200.0,389000.0,639900.0,2302000.0,2465000.0,
1344000.0,1023000.0,692800.0,1300000.0,489000.0,442200.0,346100.0,388900.0,639900.0,2302000.0,2465000.0,
1349000.0,1023000.0,692800.0,1291000.0,489000.0,442200.0,346100.0,388900.0,639800.0,2313000.0,2454000.0,
1410000.0,1021000.0,692700.0,1284000.0,489000.0,442200.0,346000.0,388900.0,639700.0,2325000.0,2392000.0,
1407000.0,1018000.0,673400.0,1279000.0,489000.0,442200.0,346000.0,388900.0,639700.0,2325000.0,2411000.0,
1403000.0,1018000.0,673100.0,1275000.0,489000.0,442200.0,346000.0,388900.0,639700.0,2325000.0,2411000.0,
1380000.0,1018000.0,673000.0,1270000.0,488900.0,442100.0,346000.0,388800.0,639700.0,2325000.0,2434000.0,
