entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.177,0.3339,0.1074,0.09065,0.06845,0.1247,0.05395,0.03923,0.03044,0.03404,0.035,0.2076,0.2086,
2.175,0.3408,0.1073,0.09055,0.06838,0.1246,0.05324,0.03918,0.03041,0.03401,0.03496,0.2084,0.2091,
2.185,0.3332,0.1068,0.08967,0.06831,0.1241,0.05321,0.03917,0.03039,0.03399,0.0418,0.2035,0.209,
2.183,0.3293,0.1067,0.08951,0.06827,0.1241,0.052,0.03888,0.03041,0.03401,0.04182,0.2036,0.2106,
2.183,0.3276,0.1067,0.08951,0.06827,0.1241,0.052,0.03888,0.03041,0.03401,0.04182,0.2036,0.2106,
2.181,0.329,0.1089,0.0894,0.06636,0.1231,0.05194,0.03883,0.03036,0.03396,0.04176,0.2054,0.2099,
2.181,0.3088,0.109,0.08944,0.06638,0.1228,0.05196,0.03884,0.03037,0.03397,0.04177,0.2055,0.21,
2.183,0.3277,0.1128,0.08905,0.06624,0.1225,0.05185,0.03876,0.03031,0.0339,0.04168,0.2072,0.2057,
2.177,0.3225,0.1127,0.08902,0.0662,0.1218,0.04868,0.03862,0.0303,0.03389,0.04167,0.2082,0.209,
2.188,0.3128,0.1144,0.08857,0.06459,0.1217,0.04865,0.0386,0.03028,0.03387,0.04982,0.2009,0.2086,
2.185,0.3141,0.1143,0.08852,0.06277,0.1212,0.04863,0.03858,0.03026,0.03385,0.04979,0.2018,0.2103,
2.186,0.3263,0.1186,0.08843,0.0627,0.1211,0.04816,0.03843,0.0301,0.03382,0.04974,0.2026,0.2064,
2.183,0.3237,0.1182,0.08849,0.06274,0.1206,0.04625,0.03848,0.03013,0.03385,0.04979,0.2029,0.2086,
2.178,0.3054,0.1182,0.08853,0.06131,0.1202,0.04387,0.03849,0.03015,0.03387,0.04981,0.203,0.2126,
2.177,0.3052,0.1199,0.08848,0.06062,0.1197,0.04383,0.03847,0.03013,0.03384,0.04978,0.2039,0.2114,
2.178,0.3215,0.12,0.08851,0.06064,0.1194,0.04385,0.03848,0.03014,0.03386,0.0498,0.2039,0.2115,
2.176,0.3156,0.1226,0.08833,0.05935,0.1191,0.04376,0.03841,0.03008,0.03379,0.04969,0.2056,0.2093,
2.176,0.3088,0.1223,0.08836,0.0594,0.1188,0.0438,0.03844,0.0301,0.03382,0.04974,0.2057,0.2095,
2.176,0.3104,0.1231,0.08827,0.05934,0.1187,0.04375,0.0384,0.03007,0.03378,0.04969,0.2066,0.2083,
2.176,0.3057,0.1234,0.08801,0.05936,0.1171,0.04385,0.0385,0.03015,0.03385,0.04981,0.2071,0.2089,
2.176,0.3072,0.1234,0.08801,0.05936,0.1171,0.04385,0.0385,0.03015,0.03385,0.04981,0.2071,0.2089,
2.179,0.3039,0.1266,0.08769,0.05921,0.1168,0.04374,0.03839,0.03007,0.03376,0.05169,0.2076,0.2044,
2.176,0.3057,0.1253,0.08773,0.05923,0.1164,0.04223,0.03841,0.03008,0.03378,0.05171,0.2077,0.2074,
2.176,0.303,0.1236,0.08771,0.05928,0.1165,0.04227,0.03844,0.03011,0.0338,0.05176,0.2079,0.2086,
2.175,0.3225,0.1222,0.08779,0.05935,0.116,0.04232,0.03849,0.03014,0.03384,0.05182,0.2082,0.2099,
2.175,0.2798,0.1223,0.08788,0.05938,0.1149,0.04236,0.03853,0.03018,0.03386,0.05187,0.2085,0.2102,
2.174,0.278,0.1213,0.08799,0.05947,0.1135,0.04243,0.0386,0.03022,0.03392,0.05196,0.2088,0.2117,
2.174,0.2651,0.1216,0.08818,0.05959,0.1117,0.04251,0.03867,0.03027,0.03399,0.05205,0.2093,0.2122,
2.174,0.2609,0.1217,0.08826,0.05964,0.1109,0.04254,0.0387,0.0303,0.03402,0.05209,0.2095,0.2124,
2.182,0.2636,0.1244,0.08817,0.05958,0.1108,0.0425,0.03866,0.03027,0.03398,0.05754,0.2048,0.2093,
2.184,0.2723,0.1243,0.08783,0.05977,0.1107,0.04246,0.0395,0.02936,0.03893,0.0525,0.2056,0.2091,
2.184,0.2783,0.1228,0.08768,0.06004,0.1117,0.04247,0.03986,0.02903,0.04155,0.04992,0.2057,0.2092,
2.184,0.2834,0.1226,0.0873,0.06011,0.1116,0.04245,0.03983,0.02954,0.04196,0.04893,0.2066,0.2091,
2.184,0.2863,0.1222,0.08711,0.0602,0.1112,0.04243,0.03982,0.02953,0.04195,0.04891,0.2076,0.209,
2.184,0.2875,0.1215,0.08693,0.06017,0.111,0.04236,0.03976,0.02949,0.04346,0.04855,0.208,0.2087,
2.17,0.3247,0.1214,0.08693,0.06041,0.1107,0.04237,0.05726,0.01277,0.04428,0.04698,0.2081,0.2088,
2.17,0.3093,0.1208,0.08713,0.06055,0.1104,0.04241,0.05731,0.01278,0.04529,0.04605,0.2083,0.209,
2.169,0.3217,0.1206,0.08721,0.05968,0.11,0.04242,0.05733,0.01321,0.04917,0.04179,0.2084,0.2102,
2.17,0.3033,0.1222,0.08701,0.05984,0.1099,0.04238,0.05727,0.01319,0.04912,0.04175,0.2092,0.2081,
2.176,0.2984,0.122,0.0866,0.05994,0.1097,0.04229,0.05715,0.01316,0.04954,0.04559,0.2064,0.2077,
2.175,0.3074,0.1216,0.08638,0.06032,0.1095,0.04225,0.0571,0.01315,0.04949,0.04554,0.2072,0.2074,
2.174,0.3068,0.1205,0.08661,0.06062,0.1091,0.04158,0.05708,0.01314,0.05097,0.04404,0.2082,0.2081,
2.174,0.312,0.1202,0.08657,0.06098,0.1091,0.04158,0.05708,0.01314,0.05263,0.04238,0.2082,0.2081,
2.173,0.3195,0.1198,0.08697,0.06116,0.1084,0.0416,0.05712,0.01314,0.05433,0.04074,0.2084,0.2082,
2.174,0.3214,0.1197,0.08701,0.06127,0.1084,0.0416,0.05712,0.01356,0.05391,0.04074,0.2084,0.2082,
2.178,0.3484,0.1195,0.08676,0.06145,0.1083,0.06755,0.03107,0.01355,0.05864,0.043,0.2022,0.208,
2.177,0.3093,0.1176,0.08672,0.06155,0.1101,0.06645,0.03107,0.01407,0.05812,0.043,0.2022,0.2091,
2.177,0.3617,0.1175,0.08684,0.06057,0.1097,0.06648,0.03109,0.01461,0.05762,0.04302,0.2022,0.2103,
2.175,0.3671,0.1171,0.0868,0.0608,0.1094,0.06544,0.03177,0.01395,0.05767,0.04304,0.2024,0.2116,
2.177,0.3656,0.1205,0.08665,0.06089,0.1093,0.06538,0.03173,0.01394,0.05761,0.043,0.2032,0.2078,
2.176,0.3702,0.1204,0.0865,0.06107,0.1093,0.0659,0.03121,0.01394,0.05813,0.04248,0.2032,0.2078,
2.175,0.3716,0.1186,0.0866,0.06124,0.1102,0.06519,0.03119,0.01393,0.0581,0.04244,0.2041,0.2084,
2.175,0.361,0.1184,0.08639,0.06135,0.1101,0.06513,0.03116,0.01391,0.05804,0.0424,0.2049,0.2081,
2.173,0.3639,0.1201,0.08629,0.06027,0.1097,0.06511,0.03115,0.01391,0.05908,0.04134,0.2059,0.2071,
2.173,0.3309,0.1199,0.0861,0.06037,0.1098,0.06514,0.03116,0.01391,0.0591,0.04135,0.206,0.2072,
2.173,0.3116,0.1199,0.08598,0.06055,0.1094,0.06516,0.03117,0.01391,0.05913,0.04136,0.2061,0.2073,
2.173,0.3072,0.1192,0.08616,0.06052,0.1093,0.06513,0.03115,0.0139,0.05909,0.04134,0.207,0.2071,
2.172,0.3078,0.119,0.08602,0.06054,0.1085,0.06514,0.03116,0.01391,0.05911,0.04135,0.2081,0.2072,
2.18,0.3114,0.1188,0.08592,0.06067,0.108,0.06357,0.03113,0.01389,0.05907,0.04817,0.2022,0.2086,
2.18,0.329,0.1186,0.08594,0.06072,0.1078,0.0636,0.03167,0.01337,0.0591,0.0482,0.2023,0.2087,
2.18,0.2975,0.1167,0.08596,0.06079,0.1094,0.06361,0.03168,0.01338,0.05999,0.04734,0.2023,0.2088,
2.178,0.3024,0.115,0.08608,0.05929,0.1102,0.06366,0.03171,0.01338,0.06005,0.04737,0.2025,0.2108,
2.177,0.3035,0.1154,0.08605,0.05935,0.1102,0.06297,0.03169,0.01337,0.06001,0.04734,0.2034,0.2102,
2.178,0.3086,0.1153,0.08607,0.05942,0.1102,0.06297,0.03169,0.01419,0.05919,0.04734,0.2034,0.2102,
2.178,0.3015,0.1151,0.08624,0.05951,0.1102,0.06367,0.03099,0.01419,0.05919,0.04734,0.2034,0.2102,
2.18,0.3003,0.12,0.08615,0.05962,0.1097,0.06363,0.03097,0.01419,0.05916,0.04731,0.2043,0.205,
2.18,0.3021,0.1196,0.08611,0.05978,0.1094,0.06368,0.03099,0.01419,0.06024,0.04631,0.2045,0.2052,
2.178,0.3072,0.1151,0.08618,0.05982,0.1119,0.06353,0.03046,0.01419,0.06022,0.0463,0.2065,0.2058,
2.177,0.3058,0.1133,0.08614,0.05999,0.1129,0.06402,0.02992,0.01418,0.06071,0.04575,0.2074,0.2057,
2.176,0.3209,0.1128,0.08673,0.05999,0.1129,0.06402,0.02992,0.01418,0.06436,0.04209,0.2074,0.2057,
2.176,0.3242,0.1125,0.08691,0.06009,0.1126,0.06404,0.03045,0.01408,0.06397,0.04211,0.2075,0.2058,
2.192,0.3561,0.1123,0.08698,0.06018,0.1117,0.06401,0.03096,0.04704,0.0315,0.04104,0.2085,0.2057,
2.167,0.3565,0.1123,0.08688,0.06028,0.1117,0.08384,0.01167,0.04652,0.0315,0.04104,0.2085,0.2057,
2.167,0.3486,0.1114,0.08681,0.0604,0.1126,0.08384,0.01167,0.04652,0.03202,0.04052,0.2085,0.2057,
2.181,0.3236,0.1113,0.08654,0.06052,0.1125,0.08375,0.01166,0.04647,0.03199,0.05033,0.1995,0.2055,
2.181,0.3443,0.1108,0.08636,0.06066,0.111,0.08192,0.01337,0.0456,0.03214,0.04953,0.2008,0.2078,
2.18,0.3199,0.1088,0.08658,0.06076,0.1125,0.0813,0.01338,0.04604,0.03174,0.04956,0.2009,0.2086,
2.178,0.3222,0.1107,0.08623,0.06065,0.1122,0.07943,0.01308,0.04594,0.03167,0.04945,0.2035,0.2072,
2.178,0.2882,0.1106,0.08611,0.06068,0.1117,0.07938,0.01307,0.04591,0.0327,0.04837,0.2044,0.2071,
2.178,0.2943,0.1104,0.08628,0.06068,0.1117,0.07938,0.01307,0.04591,0.03437,0.0467,0.2044,0.2071,
2.178,0.2913,0.1127,0.08659,0.05924,0.1116,0.0793,0.01305,0.04705,0.03367,0.04613,0.2052,0.2055,
2.177,0.3009,0.1073,0.08674,0.05935,0.1162,0.07872,0.01306,0.04708,0.03422,0.04564,0.2053,0.2063,
2.177,0.3028,0.1068,0.08676,0.05948,0.1163,0.07927,0.01254,0.0471,0.03804,0.04186,0.2054,0.2064,
2.175,0.3039,0.1064,0.08686,0.05962,0.1158,0.0777,0.01253,0.04707,0.03802,0.04183,0.2063,0.2078,
2.175,0.3048,0.1062,0.08687,0.05977,0.1158,0.0777,0.01253,0.04749,0.0376,0.04183,0.2063,0.2078,
2.178,0.3028,0.106,0.08669,0.05972,0.1156,0.07754,0.0125,0.04739,0.03752,0.04425,0.2055,0.2074,
2.175,0.3114,0.1031,0.08705,0.05978,0.1177,0.07549,0.01233,0.04718,0.03806,0.04374,0.2056,0.21,
2.173,0.3103,0.1046,0.08716,0.05992,0.1176,0.07263,0.01232,0.04714,0.03802,0.0437,0.2064,0.2105,
2.178,0.3233,0.1071,0.08699,0.0599,0.1187,0.07186,0.0123,0.04706,0.04082,0.04354,0.2053,0.2064,
2.188,0.3127,0.107,0.08625,0.0601,0.1164,0.07196,0.01231,0.04712,0.04192,0.05022,0.2,0.2067,
2.186,0.335,0.1061,0.08672,0.06018,0.1154,0.07016,0.01234,0.04722,0.04201,0.05033,0.2005,0.2091,
2.186,0.3279,0.1044,0.08706,0.06034,0.1146,0.07037,0.01237,0.04736,0.04214,0.05048,0.2011,0.2097,
2.187,0.3095,0.1068,0.08701,0.0604,0.1137,0.07036,0.01237,0.04777,0.04235,0.04984,0.2021,0.2073,
2.187,0.2957,0.1063,0.08692,0.06049,0.1143,0.07036,0.01237,0.04777,0.04235,0.04984,0.2021,0.2073,
2.182,0.3007,0.1059,0.08714,0.06062,0.1143,0.06583,0.01237,0.04777,0.04235,0.04984,0.2021,0.2118,
2.181,0.3047,0.1059,0.0871,0.06025,0.1139,0.06532,0.01224,0.04779,0.04236,0.04987,0.2021,0.2131,
2.179,0.3206,0.1058,0.08695,0.06048,0.1139,0.06362,0.01224,0.04779,0.04236,0.04987,0.2021,0.2148,
2.178,0.2831,0.1056,0.08695,0.0607,0.1139,0.06309,0.0121,0.04779,0.04372,0.04851,0.2021,0.2155,
2.178,0.2851,0.1055,0.08708,0.06089,0.1132,0.06315,0.01211,0.04824,0.04333,0.04855,0.2023,0.2157,
2.178,0.2873,0.1053,0.08712,0.06103,0.1129,0.06317,0.01212,0.04826,0.04469,0.04724,0.2024,0.2158,
2.179,0.2928,0.1048,0.08754,0.06119,0.1129,0.06359,0.01292,0.04774,0.04399,0.04724,0.2024,0.2158,
2.181,0.2969,0.1015,0.08789,0.06127,0.1203,0.06216,0.01353,0.0471,0.04396,0.04721,0.2033,0.2118,
2.18,0.2987,0.1014,0.08798,0.06133,0.1203,0.0615,0.01353,0.0471,0.04449,0.04669,0.2033,0.2124,
2.181,0.2913,0.1031,0.08735,0.0614,0.1198,0.06083,0.01438,0.04622,0.04535,0.0458,0.2043,0.2115,
2.177,0.2862,0.1024,0.08779,0.06154,0.1191,0.0584,0.01429,0.04614,0.04593,0.04533,0.2046,0.2145,
2.176,0.2934,0.09875,0.08784,0.06169,0.1223,0.05843,0.0143,0.04616,0.05178,0.03952,0.2046,0.2146,
2.175,0.2951,0.09945,0.08745,0.06184,0.1219,0.05845,0.0143,0.04618,0.05539,0.03593,0.2057,0.2134,
2.171,0.3006,0.0992,0.08744,0.06199,0.1212,0.05701,0.01379,0.04623,0.05547,0.03598,0.206,0.2157,
2.171,0.3007,0.09825,0.08748,0.06217,0.1214,0.05706,0.0138,0.04627,0.05604,0.03548,0.2062,0.2159,
2.171,0.3049,0.09818,0.08739,0.06233,0.1214,0.05706,0.01414,0.04594,0.05753,0.03399,0.2062,0.2159,
2.17,0.3078,0.09714,0.08734,0.06249,0.1223,0.05706,0.01414,0.04594,0.05894,0.03259,0.2062,0.2159,
2.17,0.3186,0.09696,0.08748,0.06253,0.122,0.05709,0.01414,0.04678,0.05814,0.0326,0.2063,0.216,
2.17,0.3052,0.09894,0.08734,0.06263,0.1212,0.05708,0.01414,0.04677,0.05971,0.03101,0.2073,0.2139,
2.172,0.3074,0.1009,0.08706,0.06303,0.1211,0.05709,0.01413,0.04678,0.05972,0.03102,0.2084,0.2108,
2.169,0.3187,0.1008,0.0871,0.06166,0.1207,0.05602,0.01467,0.04627,0.05975,0.03103,0.2085,0.2135,
2.174,0.3049,0.1053,0.08712,0.06163,0.1197,0.05595,0.01465,0.04621,0.05968,0.03246,0.2088,0.2085,
2.17,0.3085,0.1048,0.08739,0.06188,0.1193,0.05334,0.01465,0.04665,0.06058,0.03116,0.2089,0.2113,
2.169,0.316,0.1048,0.08731,0.06202,0.1193,0.05334,0.01465,0.04665,0.06212,0.02963,0.2089,0.2113,
2.171,0.318,0.1067,0.08728,0.06201,0.1192,0.05329,0.01464,0.04744,0.06209,0.02969,0.2088,0.2089,
2.189,0.3539,0.1064,0.08713,0.06208,0.1185,0.05373,0.04163,0.01982,0.06374,0.03589,0.2025,0.2085,
2.188,0.3415,0.1055,0.08705,0.06209,0.1204,0.05304,0.04161,0.02107,0.06514,0.03317,0.2034,0.2076,
2.185,0.3399,0.1051,0.08714,0.06224,0.1197,0.05107,0.04166,0.0211,0.06523,0.03322,0.2037,0.2099,
2.184,0.3389,0.1052,0.08705,0.06243,0.1193,0.05044,0.04168,0.02111,0.06526,0.03323,0.2037,0.2106,
2.184,0.3276,0.1049,0.08723,0.06257,0.1189,0.05046,0.0417,0.02111,0.06528,0.03324,0.2038,0.2107,
2.18,0.3341,0.1045,0.08753,0.06276,0.1185,0.0486,0.04171,0.02112,0.06747,0.0311,0.2039,0.2127,
2.182,0.3373,0.1067,0.08751,0.06295,0.1176,0.04859,0.04171,0.02277,0.06701,0.0299,0.2049,0.2103,
2.183,0.3422,0.1061,0.08797,0.06318,0.1172,0.04861,0.04173,0.02366,0.06616,0.02991,0.205,0.2104,
2.18,0.3483,0.1044,0.08801,0.06326,0.1189,0.04664,0.04173,0.02366,0.06616,0.02991,0.205,0.2124,
2.175,0.3575,0.1038,0.08808,0.06332,0.1191,0.04358,0.04174,0.02367,0.06619,0.02993,0.2051,0.2155,
2.174,0.3546,0.1035,0.08822,0.06339,0.1191,0.04358,0.04231,0.02311,0.06705,0.02906,0.2051,0.2155,
2.176,0.3489,0.1058,0.08804,0.06352,0.1186,0.04356,0.04228,0.02309,0.06701,0.02904,0.206,0.213,
2.173,0.349,0.1058,0.08831,0.06359,0.1175,0.04295,0.04267,0.02278,0.06868,0.0275,0.2063,0.214,
2.169,0.3618,0.1083,0.08812,0.06364,0.117,0.04227,0.04265,0.02277,0.07249,0.02363,0.2072,0.2119,
2.166,0.3636,0.11,0.08779,0.06381,0.1177,0.03959,0.0426,0.02274,0.07242,0.02361,0.208,0.2117,
2.166,0.3525,0.11,0.08789,0.06386,0.1174,0.03961,0.04262,0.02275,0.07245,0.02362,0.2081,0.2118,
2.166,0.358,0.1099,0.08771,0.06407,0.1174,0.03961,0.04262,0.02275,0.07245,0.02362,0.2081,0.2118,
2.166,0.3539,0.1098,0.08779,0.06415,0.1174,0.03961,0.04262,0.02275,0.07245,0.02362,0.2081,0.2118,
