entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.175,0.3378,0.1047,0.09067,0.06852,0.1248,0.05298,0.03939,0.03063,0.03408,0.03503,0.2067,0.2125,
2.174,0.3495,0.1047,0.09071,0.06855,0.1245,0.05233,0.03941,0.03064,0.03409,0.03504,0.2068,0.2132,
2.171,0.3531,0.1047,0.09071,0.06855,0.1245,0.05035,0.03941,0.03064,0.03409,0.03504,0.2068,0.2152,
2.169,0.3513,0.1036,0.09071,0.06745,0.1245,0.05035,0.03941,0.03064,0.03409,0.03504,0.2068,0.2174,
2.17,0.3345,0.1061,0.09063,0.0673,0.1244,0.05032,0.03938,0.03062,0.03407,0.03502,0.2077,0.2144,
2.169,0.3297,0.1062,0.09071,0.06735,0.1237,0.0497,0.03941,0.03064,0.03409,0.03504,0.2079,0.2153,
2.17,0.3268,0.1099,0.09056,0.06724,0.1231,0.04908,0.03922,0.03059,0.03403,0.03498,0.2097,0.2117,
2.17,0.3342,0.11,0.09064,0.0673,0.1223,0.04912,0.03925,0.03061,0.03406,0.03501,0.2098,0.2119,
2.18,0.3278,0.1113,0.09059,0.0673,0.1215,0.04913,0.03925,0.03061,0.03406,0.04068,0.2053,0.2103,
2.181,0.3265,0.1132,0.09054,0.06726,0.1215,0.0491,0.03923,0.03059,0.03404,0.04066,0.2062,0.2077,
2.18,0.3237,0.1131,0.09039,0.06721,0.1211,0.04907,0.03921,0.03057,0.03402,0.04063,0.2071,0.2076,
2.178,0.3291,0.1131,0.09039,0.06721,0.1211,0.04798,0.03921,0.03057,0.03402,0.04063,0.2071,0.2087,
2.177,0.3351,0.1129,0.09027,0.06723,0.1211,0.04734,0.03922,0.03058,0.03403,0.04065,0.2072,0.2094,
2.177,0.3716,0.113,0.0903,0.06725,0.1208,0.04736,0.03923,0.03059,0.03404,0.04066,0.2073,0.2095,
2.188,0.3523,0.1126,0.09002,0.06704,0.1204,0.04721,0.03911,0.0305,0.03394,0.04865,0.2016,0.2089,
2.187,0.3438,0.1127,0.09006,0.06707,0.1201,0.04656,0.03913,0.03051,0.03395,0.04867,0.2017,0.2096,
2.187,0.3421,0.1143,0.09001,0.06702,0.1196,0.04653,0.03911,0.03049,0.03393,0.04863,0.2026,0.2078,
2.186,0.3432,0.1123,0.09001,0.06702,0.1196,0.04653,0.03911,0.03049,0.03393,0.04863,0.2026,0.2097,
2.185,0.3588,0.1139,0.0899,0.06694,0.1186,0.04582,0.03905,0.03045,0.03389,0.04857,0.2044,0.2085,
2.182,0.3466,0.1139,0.0899,0.06694,0.1186,0.04385,0.03905,0.03045,0.03389,0.04857,0.2044,0.2105,
2.183,0.3396,0.1193,0.08981,0.06521,0.1185,0.04381,0.03902,0.03042,0.03385,0.04852,0.2052,0.2064,
2.182,0.3389,0.1178,0.08981,0.06521,0.1185,0.04381,0.03902,0.03042,0.03385,0.04852,0.2052,0.2079,
2.179,0.3405,0.1178,0.08976,0.06522,0.1182,0.04181,0.03903,0.03042,0.03386,0.04854,0.2053,0.21,
2.179,0.3416,0.1179,0.0898,0.06524,0.1179,0.04183,0.03904,0.03043,0.03387,0.04855,0.2054,0.2101,
2.179,0.3408,0.1179,0.0898,0.06527,0.1176,0.04185,0.03906,0.03045,0.03389,0.04857,0.2055,0.2102,
2.176,0.3407,0.1179,0.08962,0.06509,0.1177,0.04011,0.03908,0.03046,0.0339,0.0486,0.2056,0.212,
2.17,0.3426,0.1135,0.08966,0.06511,0.1173,0.03889,0.03878,0.03047,0.03391,0.04861,0.2057,0.218,
2.17,0.3281,0.1135,0.08966,0.06511,0.1173,0.03889,0.03878,0.03047,0.03391,0.04861,0.2057,0.218,
2.17,0.3267,0.1136,0.08969,0.06516,0.1167,0.03892,0.03881,0.03049,0.03394,0.04865,0.2058,0.2182,
2.172,0.3199,0.1177,0.08957,0.06507,0.1157,0.03887,0.03877,0.03045,0.0339,0.04859,0.2077,0.2138,
2.169,0.3248,0.1175,0.0898,0.06513,0.1153,0.03746,0.03878,0.03124,0.03314,0.04861,0.2078,0.2153,
2.17,0.3289,0.1167,0.08976,0.06523,0.116,0.03798,0.03859,0.03178,0.03279,0.04808,0.2078,0.2153,
2.168,0.3412,0.1161,0.08919,0.06586,0.1163,0.03735,0.03816,0.03277,0.03182,0.0481,0.2078,0.2165,
2.17,0.3361,0.1191,0.08906,0.06598,0.1158,0.03732,0.03879,0.03209,0.03346,0.04639,0.2088,0.2133,
2.182,0.3365,0.1213,0.08903,0.06591,0.1157,0.03728,0.03875,0.03205,0.04048,0.04576,0.2031,0.2106,
2.182,0.3406,0.1208,0.08898,0.06609,0.1158,0.03729,0.03877,0.03299,0.04071,0.04464,0.2032,0.2107,
2.182,0.3587,0.1169,0.08925,0.06638,0.1186,0.03759,0.03853,0.03302,0.04171,0.04371,0.2034,0.2109,
2.18,0.3491,0.1162,0.08934,0.06685,0.1177,0.0359,0.03859,0.03307,0.04177,0.04378,0.2037,0.213,
2.18,0.3519,0.1159,0.08953,0.06696,0.1177,0.03643,0.03806,0.03307,0.04177,0.04378,0.2037,0.213,
2.178,0.3519,0.1193,0.08995,0.06697,0.1179,0.03515,0.0372,0.03306,0.04176,0.04376,0.2047,0.2103,
2.175,0.3446,0.1172,0.08994,0.06711,0.1195,0.03332,0.03695,0.03307,0.04353,0.04202,0.2048,0.2125,
2.175,0.352,0.1167,0.08999,0.06729,0.1196,0.03466,0.03652,0.03221,0.04355,0.04204,0.2049,0.2126,
2.175,0.3526,0.116,0.0904,0.06767,0.1189,0.03469,0.03655,0.03224,0.04517,0.0405,0.2051,0.2128,
2.174,0.3575,0.1161,0.09017,0.06781,0.1182,0.03474,0.0366,0.03228,0.04803,0.03775,0.2054,0.213,
2.175,0.3627,0.1176,0.0902,0.06802,0.1158,0.03478,0.03665,0.03232,0.0481,0.0378,0.2067,0.212,
2.175,0.3617,0.117,0.09041,0.06843,0.1158,0.03478,0.03665,0.03232,0.0481,0.0378,0.2067,0.212,
2.175,0.3643,0.117,0.09032,0.06852,0.1158,0.03478,0.03665,0.03232,0.0481,0.0378,0.2067,0.212,
2.172,0.3692,0.117,0.09019,0.06628,0.1155,0.03479,0.03667,0.03233,0.04944,0.03649,0.2068,0.2145,
2.17,0.3705,0.1166,0.09021,0.0663,0.1155,0.03415,0.03668,0.03235,0.05,0.03597,0.2069,0.2153,
2.17,0.3733,0.1164,0.09032,0.06643,0.1155,0.03415,0.03721,0.03182,0.05053,0.03544,0.2069,0.2153,
2.17,0.3758,0.1145,0.09056,0.06664,0.1164,0.03416,0.03724,0.03184,0.05056,0.03546,0.2071,0.2155,
2.171,0.3765,0.118,0.09065,0.06559,0.116,0.03416,0.03723,0.03183,0.05144,0.03457,0.2081,0.2125,
2.171,0.3813,0.1176,0.09099,0.06571,0.1156,0.0346,0.03682,0.03237,0.05189,0.03361,0.2082,0.2126,
2.171,0.3788,0.1193,0.09072,0.06603,0.1156,0.03458,0.03733,0.03182,0.05239,0.03306,0.2091,0.2101,
2.17,0.3941,0.1191,0.09072,0.0662,0.1156,0.03392,0.03733,0.03182,0.05239,0.03306,0.2091,0.2108,
2.177,0.3835,0.1188,0.09043,0.06629,0.115,0.03385,0.03726,0.03177,0.05283,0.03735,0.206,0.2104,
2.177,0.384,0.1177,0.09041,0.06644,0.116,0.03385,0.03779,0.03124,0.05416,0.03603,0.206,0.2104,
2.177,0.3901,0.1201,0.09042,0.06662,0.1155,0.03316,0.03839,0.03059,0.05412,0.036,0.2069,0.2082,
2.163,0.4018,0.1198,0.09028,0.06688,0.1148,0.03348,0.05538,0.01342,0.05507,0.03516,0.2071,0.2085,
2.163,0.4115,0.1194,0.09069,0.06693,0.1148,0.03348,0.05538,0.01395,0.05542,0.03428,0.2071,0.2085,
2.161,0.4219,0.1193,0.09056,0.06725,0.1145,0.03238,0.0554,0.01395,0.05544,0.03428,0.2072,0.2097,
2.163,0.4065,0.1183,0.09056,0.06755,0.1146,0.05559,0.03226,0.01474,0.05472,0.03431,0.2074,0.2099,
2.162,0.4044,0.1181,0.09067,0.06751,0.1141,0.05609,0.03171,0.01472,0.05468,0.03429,0.2083,0.2098,
2.16,0.3904,0.1173,0.09074,0.06761,0.1142,0.05614,0.03174,0.01474,0.05773,0.03131,0.2085,0.21,
2.16,0.3989,0.1163,0.09077,0.06781,0.1136,0.0556,0.03181,0.01569,0.05835,0.02996,0.209,0.2111,
