membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,memCis,memCisRabA,memCisRabB,memCisRabC,memCisRabD,memCisRabE,memL,memLRabA,memLRabB,memLRabC,memLRabD,memLRabE,memLS,memLSRabA,memLSRabB,memLSRabC,memLSRabD,memLSRabE,memMedial,memMedialRabA,memMedialRabB,memMedialRabC,memMedialRabD,memMedialRabE,memS,memSRabA,memSRabB,memSRabC,memSRabD,memSRabE,memTrans,memTransRabA,memTransRabB,memTransRabC,memTransRabD,memTransRabE,memTub,memTubRabA,memTubRabB,memTubRabC,memTubRabD,memTubRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solL,solLRabA,solLRabB,solLRabC,solLRabD,solLRabE,solS,solSRabA,solSRabB,solSRabC,solSRabD,solSRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,
0.0,0.98387,0.01613,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.98387,0.01613,0.0,0.0,0.0,0.0,0.98387,0.01613,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.97599,0.02401,0.0,0.0,0.0,0.0,0.59019,0.40981,0.0,0.0,0.0,0.0,0.97674,0.02326,0.0,0.0,0.0,0.0,0.98387,0.01613,0.0,0.0,0.0,0.0,0.97674,0.02326,0.0,0.0,0.0,0.0,0.98387,0.01613,0.0,0.0,0.0,
0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.75198,0.24802,0.0,0.0,0.0,0.0,0.98469,0.01531,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98469,0.01531,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,
0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.98393,0.01607,0.0,0.0,0.0,0.0,0.75195,0.24805,0.0,0.0,0.0,0.0,0.98469,0.01531,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98469,0.01531,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,
0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96793,0.03207,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96793,0.03207,0.0,0.0,0.0,0.0,0.96793,0.03207,0.0,0.0,0.0,0.0,0.96793,0.03207,0.0,0.0,0.0,0.0,0.97744,0.02256,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,
0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.97742,0.02258,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,
0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.96792,0.03208,0.0,0.0,0.0,0.0,0.97742,0.02258,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,0.0,0.96791,0.03209,0.0,0.0,0.0,0.0,0.96773,0.03227,0.0,0.0,0.0,
0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.97408,0.02592,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,
0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.81843,0.18157,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,
0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.81841,0.18159,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,
0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.9676,0.0324,0.0,0.0,0.0,0.0,0.81841,0.18159,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,0.0,0.96759,0.03241,0.0,0.0,0.0,0.0,0.96747,0.03253,0.0,0.0,0.0,
