membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,memCis,memCisRabA,memCisRabB,memCisRabC,memCisRabD,memCisRabE,memL,memLRabA,memLRabB,memLRabC,memLRabD,memLRabE,memLS,memLSRabA,memLSRabB,memLSRabC,memLSRabD,memLSRabE,memMedial,memMedialRabA,memMedialRabB,memMedialRabC,memMedialRabD,memMedialRabE,memS,memSRabA,memSRabB,memSRabC,memSRabD,memSRabE,memTrans,memTransRabA,memTransRabB,memTransRabC,memTransRabD,memTransRabE,memTub,memTubRabA,memTubRabB,memTubRabC,memTubRabD,memTubRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solL,solLRabA,solLRabB,solLRabC,solLRabD,solLRabE,solS,solSRabA,solSRabB,solSRabC,solSRabD,solSRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,
0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,0.0,0.98437,0.01563,0.0,0.0,0.0,
0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.98412,0.01588,0.0,0.0,0.0,0.0,0.59822,0.40178,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,0.0,0.98487,0.01513,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0,
0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.59818,0.40182,0.0,0.0,0.0,0.0,0.9848,0.0152,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.9848,0.0152,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,
0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.98406,0.01594,0.0,0.0,0.0,0.0,0.59818,0.40182,0.0,0.0,0.0,0.0,0.9848,0.0152,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,0.0,0.9848,0.0152,0.0,0.0,0.0,0.0,0.99193,0.00807,0.0,0.0,0.0,
0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.59814,0.40186,0.0,0.0,0.0,0.0,0.98474,0.01526,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98474,0.01526,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,
0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.98399,0.01601,0.0,0.0,0.0,0.0,0.59814,0.40186,0.0,0.0,0.0,0.0,0.98474,0.01526,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,0.0,0.98474,0.01526,0.0,0.0,0.0,0.0,0.99187,0.00813,0.0,0.0,0.0,
