membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,memCis,memCisRabA,memCisRabB,memCisRabC,memCisRabD,memCisRabE,memL,memLRabA,memLRabB,memLRabC,memLRabD,memLRabE,memLS,memLSRabA,memLSRabB,memLSRabC,memLSRabD,memLSRabE,memMedial,memMedialRabA,memMedialRabB,memMedialRabC,memMedialRabD,memMedialRabE,memS,memSRabA,memSRabB,memSRabC,memSRabD,memSRabE,memTrans,memTransRabA,memTransRabB,memTransRabC,memTransRabD,memTransRabE,memTub,memTubRabA,memTubRabB,memTubRabC,memTubRabD,memTubRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solL,solLRabA,solLRabB,solLRabC,solLRabD,solLRabE,solS,solSRabA,solSRabB,solSRabC,solSRabD,solSRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,
0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,
0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.59965,0.40035,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,
0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.59965,0.40035,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,
0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.59965,0.40035,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,0.0,0.97727,0.02273,0.0,0.0,0.0,0.0,0.98425,0.01575,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.97656,0.02344,0.0,0.0,0.0,0.0,0.36638,0.63362,0.0,0.0,0.0,0.0,0.978,0.022,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.978,0.022,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99125,0.00875,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99125,0.00875,0.0,0.0,0.0,0.0,0.99125,0.00875,0.0,0.0,0.0,0.0,0.99125,0.00875,0.0,0.0,0.0,0.0,0.9594,0.0406,0.0,0.0,0.0,0.0,0.99133,0.00867,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99133,0.00867,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99124,0.00876,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99124,0.00876,0.0,0.0,0.0,0.0,0.99124,0.00876,0.0,0.0,0.0,0.0,0.99124,0.00876,0.0,0.0,0.0,0.0,0.95883,0.04117,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.95854,0.04146,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.99123,0.00877,0.0,0.0,0.0,0.0,0.95854,0.04146,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99131,0.00869,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99122,0.00878,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.99122,0.00878,0.0,0.0,0.0,0.0,0.99122,0.00878,0.0,0.0,0.0,0.0,0.99122,0.00878,0.0,0.0,0.0,0.0,0.95824,0.04176,0.0,0.0,0.0,0.0,0.9913,0.0087,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,0.0,0.9913,0.0087,0.0,0.0,0.0,0.0,0.99206,0.00794,0.0,0.0,0.0,
