RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1206000.0,1037000.0,783500.0,1423000.0,623300.0,450500.0,350200.0,389600.0,400600.0,2364000.0,2403000.0,
1206000.0,1037000.0,783500.0,1418000.0,623300.0,450400.0,350100.0,389600.0,400500.0,2364000.0,2403000.0,
1206000.0,1037000.0,783500.0,1418000.0,623300.0,450400.0,350100.0,389600.0,400500.0,2364000.0,2403000.0,
1262000.0,1037000.0,783500.0,1413000.0,592400.0,448900.0,348300.0,389500.0,400400.0,2376000.0,2382000.0,
1257000.0,1036000.0,783400.0,1398000.0,574800.0,448900.0,348200.0,389500.0,400300.0,2376000.0,2399000.0,
1275000.0,1036000.0,783400.0,1389000.0,569900.0,447600.0,346600.0,389400.0,400100.0,2388000.0,2384000.0,
1275000.0,1036000.0,783400.0,1389000.0,557400.0,447600.0,346600.0,389400.0,400100.0,2388000.0,2397000.0,
1275000.0,1036000.0,783400.0,1389000.0,543300.0,444100.0,346600.0,389400.0,400100.0,2388000.0,2414000.0,
1257000.0,1032000.0,783000.0,1379000.0,543200.0,444000.0,346500.0,389300.0,400000.0,2388000.0,2431000.0,
1255000.0,1030000.0,782500.0,1379000.0,543200.0,444000.0,346500.0,389300.0,400000.0,2388000.0,2431000.0,
1255000.0,1030000.0,775000.0,1379000.0,543200.0,444000.0,346500.0,389300.0,400000.0,2388000.0,2439000.0,
1255000.0,1030000.0,775000.0,1375000.0,543200.0,444000.0,346500.0,389300.0,400000.0,2388000.0,2439000.0,
1231000.0,1030000.0,774900.0,1370000.0,537200.0,442500.0,346400.0,389300.0,399900.0,2400000.0,2470000.0,
1209000.0,1028000.0,774900.0,1370000.0,537200.0,442500.0,346400.0,389300.0,399900.0,2400000.0,2494000.0,
1247000.0,1024000.0,749400.0,1361000.0,514500.0,442400.0,346400.0,389200.0,592500.0,2218000.0,2503000.0,
1246000.0,1023000.0,749400.0,1352000.0,507000.0,442400.0,346300.0,389200.0,592400.0,2218000.0,2511000.0,
1334000.0,1023000.0,749400.0,1352000.0,507000.0,442400.0,346300.0,389200.0,592400.0,2241000.0,2423000.0,
1327000.0,1019000.0,748400.0,1342000.0,506900.0,442300.0,346200.0,389100.0,592200.0,2241000.0,2431000.0,
1327000.0,1019000.0,748400.0,1342000.0,499400.0,442300.0,346200.0,389100.0,592200.0,2241000.0,2438000.0,
1322000.0,1018000.0,748400.0,1342000.0,499400.0,442300.0,346200.0,389100.0,592200.0,2241000.0,2438000.0,
1366000.0,1018000.0,740900.0,1338000.0,486800.0,442300.0,346200.0,389100.0,592000.0,2252000.0,2414000.0,
1366000.0,1018000.0,740900.0,1338000.0,471700.0,442300.0,346200.0,389100.0,592000.0,2252000.0,2429000.0,
1366000.0,1018000.0,740700.0,1319000.0,471700.0,442200.0,346100.0,389000.0,591800.0,2252000.0,2429000.0,
