entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.176,0.3367,0.106,0.09074,0.06852,0.1248,0.05298,0.03939,0.03063,0.03408,0.03503,0.2067,0.211,
2.176,0.3411,0.1062,0.09086,0.06861,0.1237,0.05303,0.03944,0.03066,0.03412,0.03507,0.207,0.2113,
2.176,0.3433,0.107,0.09076,0.06853,0.1236,0.05297,0.0394,0.03063,0.03408,0.03503,0.2078,0.2101,
2.171,0.3421,0.1086,0.09058,0.06645,0.1235,0.05094,0.03936,0.0306,0.03405,0.035,0.2087,0.2123,
2.168,0.3417,0.1086,0.09058,0.06645,0.1235,0.04919,0.03892,0.0306,0.03405,0.035,0.2087,0.2145,
2.164,0.3434,0.1085,0.0903,0.06646,0.1235,0.04701,0.03894,0.03061,0.03406,0.03501,0.2087,0.2168,
2.164,0.3503,0.1118,0.09028,0.06643,0.1227,0.0459,0.03893,0.0306,0.03405,0.035,0.2098,0.2146,
2.163,0.3417,0.11,0.09028,0.06643,0.1227,0.0459,0.03893,0.0306,0.03405,0.035,0.2098,0.2164,
2.161,0.3372,0.11,0.09035,0.06586,0.1217,0.04485,0.03898,0.03063,0.03409,0.03503,0.21,0.2185,
2.161,0.335,0.11,0.09035,0.06586,0.1217,0.04485,0.03898,0.03063,0.03409,0.03503,0.21,0.2185,
2.16,0.331,0.1102,0.09046,0.06593,0.1206,0.04425,0.03902,0.03067,0.03413,0.03507,0.2103,0.2194,
2.159,0.3287,0.1103,0.09059,0.06604,0.1191,0.04389,0.03898,0.03058,0.03419,0.03513,0.2107,0.2205,
2.163,0.323,0.1123,0.09054,0.06599,0.1186,0.04386,0.03896,0.03056,0.03416,0.03722,0.2095,0.2184,
2.163,0.3239,0.1123,0.09058,0.06601,0.1183,0.04387,0.03897,0.03057,0.03417,0.03723,0.2096,0.2184,
2.169,0.3177,0.1193,0.09041,0.0659,0.1177,0.04182,0.03891,0.03052,0.03412,0.04105,0.2074,0.2129,
2.168,0.3178,0.1171,0.09026,0.06593,0.1177,0.04184,0.03892,0.03053,0.03413,0.04107,0.2075,0.215,
2.168,0.3182,0.1161,0.0903,0.06598,0.117,0.04187,0.03896,0.03055,0.03416,0.0411,0.2077,0.2162,
2.168,0.3092,0.1178,0.08985,0.06597,0.1166,0.04185,0.03895,0.03055,0.03415,0.04109,0.2087,0.2145,
2.168,0.3102,0.1173,0.08994,0.06606,0.1159,0.04193,0.03901,0.03059,0.03421,0.04115,0.2091,0.2149,
2.167,0.3216,0.1153,0.08996,0.06609,0.1155,0.04194,0.03903,0.03061,0.03422,0.04117,0.2092,0.217,
2.166,0.3128,0.1147,0.09004,0.06613,0.1148,0.04198,0.03906,0.03063,0.03425,0.0412,0.2094,0.2178,
2.17,0.3307,0.1187,0.08991,0.06608,0.1139,0.04061,0.03903,0.0306,0.03422,0.04378,0.2087,0.2145,
2.169,0.3148,0.1188,0.08995,0.06601,0.113,0.04066,0.03908,0.03063,0.03426,0.04384,0.209,0.2148,
2.169,0.3201,0.119,0.09003,0.06607,0.1122,0.04069,0.03912,0.03066,0.03429,0.04388,0.2091,0.215,
2.169,0.3216,0.119,0.09003,0.06607,0.1122,0.04069,0.03912,0.03066,0.03429,0.04388,0.2091,0.215,
2.169,0.3309,0.1191,0.09013,0.06614,0.1111,0.04074,0.03916,0.03069,0.03433,0.04393,0.2094,0.2153,
2.169,0.3589,0.1193,0.08994,0.0661,0.1104,0.04079,0.03921,0.03073,0.03437,0.04398,0.2097,0.2156,
