RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2330000.0,2379000.0,
1496000.0,657800.0,639000.0,1042000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2330000.0,2379000.0,
1495000.0,657800.0,638900.0,1038000.0,586100.0,471500.0,310400.0,403000.0,450600.0,554000.0,2330000.0,2379000.0,
1495000.0,657400.0,638900.0,1027000.0,565400.0,471300.0,310300.0,402500.0,450500.0,553800.0,2353000.0,2396000.0,
1470000.0,654200.0,638700.0,1008000.0,565100.0,471300.0,310200.0,402300.0,450500.0,553800.0,2365000.0,2414000.0,
1489000.0,649000.0,638700.0,1008000.0,565100.0,471300.0,310200.0,402300.0,450500.0,553800.0,2377000.0,2391000.0,
1489000.0,649000.0,638700.0,1008000.0,557500.0,471300.0,310200.0,402300.0,450500.0,553800.0,2388000.0,2398000.0,
1512000.0,649000.0,638700.0,1003000.0,545000.0,471300.0,310200.0,402300.0,527100.0,553800.0,2324000.0,2387000.0,
1508000.0,648800.0,638500.0,998200.0,514500.0,471300.0,310200.0,402300.0,527100.0,553800.0,2347000.0,2417000.0,
1543000.0,648800.0,638400.0,993800.0,514400.0,471200.0,310200.0,402300.0,527100.0,553800.0,2359000.0,2382000.0,
1543000.0,648800.0,638400.0,988800.0,506900.0,471200.0,310200.0,402300.0,527100.0,553800.0,2371000.0,2389000.0,
1543000.0,648800.0,638400.0,988800.0,506900.0,471200.0,310200.0,402300.0,527100.0,553800.0,2382000.0,2389000.0,
1533000.0,647100.0,638300.0,988600.0,506800.0,471200.0,310200.0,402300.0,527100.0,553700.0,2382000.0,2397000.0,
1533000.0,647100.0,638300.0,978900.0,506800.0,471100.0,310100.0,402300.0,527000.0,553600.0,2382000.0,2397000.0,
1533000.0,647100.0,638300.0,978900.0,506800.0,471100.0,310100.0,402300.0,527000.0,553600.0,2394000.0,2397000.0,
1533000.0,647100.0,638300.0,978900.0,476600.0,471100.0,310100.0,402300.0,527000.0,553600.0,2394000.0,2427000.0,
1533000.0,647100.0,638300.0,978900.0,454000.0,471100.0,310100.0,402300.0,527000.0,553600.0,2394000.0,2450000.0,
1533000.0,647100.0,638200.0,974500.0,453900.0,471000.0,310000.0,402300.0,527000.0,553600.0,2394000.0,2450000.0,
1533000.0,647100.0,638200.0,974500.0,453900.0,471000.0,310000.0,402300.0,527000.0,553600.0,2394000.0,2450000.0,
1533000.0,647100.0,638200.0,974500.0,436300.0,471000.0,310000.0,402300.0,527000.0,553600.0,2394000.0,2467000.0,
1530000.0,644900.0,638100.0,974400.0,436300.0,471000.0,310000.0,402300.0,527000.0,553500.0,2394000.0,2467000.0,
1549000.0,644900.0,638100.0,969300.0,423700.0,471000.0,310000.0,402300.0,588300.0,553500.0,2345000.0,2461000.0,
1566000.0,644900.0,638100.0,964700.0,416100.0,471000.0,310000.0,402200.0,588200.0,553500.0,2357000.0,2451000.0,
1564000.0,642700.0,637900.0,960100.0,416000.0,470900.0,309900.0,402200.0,588100.0,553300.0,2357000.0,2451000.0,
1534000.0,642700.0,636600.0,960100.0,408400.0,470900.0,309900.0,402200.0,588100.0,553300.0,2357000.0,2490000.0,
1569000.0,642700.0,636600.0,960100.0,408400.0,470900.0,309900.0,402200.0,588100.0,553300.0,2369000.0,2455000.0,
1596000.0,642700.0,636600.0,955500.0,400800.0,470800.0,309900.0,402200.0,588100.0,553300.0,2380000.0,2430000.0,
1596000.0,642700.0,636600.0,955500.0,400800.0,470800.0,309900.0,402200.0,588100.0,553300.0,2380000.0,2430000.0,
1596000.0,642600.0,636500.0,951200.0,396000.0,469500.0,308300.0,402200.0,588000.0,553300.0,2380000.0,2438000.0,
1641000.0,642600.0,636400.0,941100.0,396000.0,469500.0,308300.0,402200.0,588000.0,553400.0,2392000.0,2393000.0,
1583000.0,641200.0,638500.0,983600.0,396000.0,482600.0,301200.0,396200.0,588000.0,553400.0,2392000.0,2393000.0,
1578000.0,638200.0,641000.0,969500.0,395900.0,482500.0,310000.0,400400.0,574800.0,553300.0,2392000.0,2393000.0,
1560000.0,638200.0,643800.0,969500.0,395900.0,482500.0,310000.0,410400.0,675200.0,553100.0,2294000.0,2393000.0,
1557000.0,636800.0,647800.0,969500.0,395900.0,482500.0,310000.0,429300.0,656400.0,553300.0,2317000.0,2393000.0,
1536000.0,645700.0,647900.0,981300.0,395900.0,492400.0,300000.0,429300.0,656400.0,553500.0,2317000.0,2393000.0,
