entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.234,0.3133,0.1346,0.0563,0.05455,0.08905,0.04294,0.04179,0.02745,0.03576,0.04325,0.04917,0.2121,0.213,
2.23,0.3147,0.1347,0.05632,0.05457,0.08864,0.04078,0.0418,0.02746,0.03577,0.04327,0.04919,0.2122,0.2153,
2.23,0.3162,0.1344,0.05631,0.0546,0.08827,0.04081,0.04184,0.02749,0.03581,0.04331,0.04923,0.2124,0.2155,
2.23,0.3162,0.1344,0.05631,0.0546,0.08827,0.04081,0.04184,0.02749,0.03581,0.04331,0.04923,0.2124,0.2155,
2.235,0.316,0.1388,0.05624,0.05323,0.08707,0.04081,0.04183,0.02748,0.0358,0.04733,0.04922,0.2105,0.2116,
2.234,0.3132,0.1385,0.05612,0.05312,0.08689,0.04072,0.04174,0.02743,0.03573,0.04723,0.04912,0.2122,0.2112,
2.231,0.318,0.1385,0.05612,0.05312,0.08689,0.03913,0.04174,0.02743,0.03573,0.04723,0.04912,0.2122,0.2128,
2.231,0.318,0.1371,0.05606,0.05309,0.08691,0.03915,0.04176,0.02744,0.03574,0.04725,0.04912,0.2123,0.214,
2.232,0.3251,0.1385,0.05636,0.05331,0.08758,0.0384,0.04221,0.02727,0.03778,0.04531,0.04903,0.2133,0.211,
2.233,0.326,0.1382,0.05665,0.05343,0.08717,0.03841,0.04222,0.02728,0.03923,0.0439,0.04908,0.2134,0.2111,
2.239,0.3262,0.135,0.05685,0.0534,0.0895,0.03839,0.0422,0.02727,0.03974,0.04689,0.04905,0.2108,0.211,
2.239,0.345,0.1338,0.05768,0.05348,0.08916,0.03842,0.04277,0.02676,0.04102,0.04569,0.0491,0.2109,0.2112,
2.235,0.3385,0.1331,0.05748,0.05341,0.08877,0.03644,0.04279,0.02677,0.0442,0.04245,0.04912,0.2121,0.2133,
2.235,0.3388,0.1331,0.05748,0.0534,0.08877,0.03644,0.04279,0.02731,0.04367,0.04245,0.04913,0.2121,0.2133,
2.227,0.3474,0.1348,0.05772,0.05347,0.08956,0.03644,0.05565,0.015,0.0438,0.04178,0.04914,0.2133,0.2094,
2.227,0.3493,0.1303,0.05749,0.0537,0.0929,0.03644,0.05565,0.015,0.0438,0.04178,0.04914,0.2133,0.2105,
2.235,0.3441,0.1297,0.05787,0.0537,0.0928,0.03641,0.05559,0.01498,0.04556,0.045,0.04909,0.209,0.2103,
2.234,0.334,0.1285,0.05772,0.05389,0.09248,0.03643,0.05615,0.01445,0.04559,0.04503,0.04914,0.2102,0.2104,
2.232,0.3487,0.1264,0.0578,0.05392,0.09168,0.03642,0.05613,0.01444,0.04558,0.04502,0.04914,0.2113,0.2122,
2.233,0.3293,0.1248,0.05818,0.05395,0.09233,0.03645,0.05618,0.01446,0.04562,0.04505,0.04919,0.2115,0.2124,
2.233,0.325,0.1248,0.05803,0.0541,0.09233,0.03645,0.05681,0.01461,0.04483,0.04505,0.04919,0.2115,0.2124,
2.233,0.3279,0.1197,0.05811,0.05306,0.09717,0.03612,0.05646,0.01595,0.04349,0.04505,0.0492,0.2115,0.2142,
2.236,0.334,0.1255,0.0585,0.05302,0.09711,0.03663,0.05643,0.01541,0.04347,0.04502,0.04918,0.2124,0.2073,
2.24,0.3321,0.1248,0.05885,0.05311,0.09701,0.0366,0.05637,0.01539,0.04342,0.04783,0.04915,0.2104,0.2071,
2.239,0.3325,0.1241,0.0592,0.0532,0.09665,0.03596,0.05642,0.01541,0.04346,0.04787,0.04922,0.2106,0.2079,
2.239,0.3342,0.1242,0.05877,0.05365,0.0963,0.03597,0.05643,0.01541,0.04466,0.0467,0.04925,0.2106,0.208,
2.239,0.341,0.1235,0.0592,0.05383,0.0963,0.03686,0.05554,0.01541,0.05048,0.04088,0.04927,0.2106,0.208,
2.24,0.3436,0.1234,0.05912,0.0539,0.09583,0.03684,0.0555,0.01618,0.04966,0.04085,0.04925,0.2116,0.2079,
2.24,0.3651,0.1222,0.05993,0.05391,0.09587,0.03685,0.05552,0.01619,0.05085,0.03971,0.04928,0.2117,0.208,
2.24,0.3541,0.121,0.06017,0.05389,0.09683,0.03685,0.05552,0.01619,0.05245,0.0381,0.0493,0.2117,0.208,
2.237,0.3588,0.1186,0.06005,0.05398,0.09634,0.03683,0.05549,0.01618,0.0543,0.0362,0.04929,0.2126,0.2101,
2.228,0.3663,0.1186,0.06017,0.05399,0.09599,0.06716,0.02626,0.01511,0.05486,0.03568,0.04931,0.2127,0.2102,
2.225,0.3514,0.1167,0.0603,0.05407,0.0953,0.06527,0.0263,0.01513,0.05495,0.03573,0.04941,0.2131,0.2138,
2.224,0.3538,0.115,0.06045,0.05417,0.0949,0.0653,0.02631,0.01514,0.05497,0.03575,0.04943,0.2132,0.2154,
2.249,0.344,0.1178,0.06035,0.05424,0.09484,0.06458,0.02629,0.01513,0.05494,0.05098,0.04941,0.1988,0.2126,
2.249,0.346,0.1177,0.06024,0.0544,0.09484,0.06458,0.02629,0.01513,0.05494,0.05098,0.04942,0.1988,0.2126,
2.248,0.3422,0.1177,0.0603,0.05446,0.09446,0.06394,0.02631,0.01514,0.05497,0.051,0.04946,0.1989,0.2133,
2.247,0.3536,0.1168,0.061,0.05385,0.09376,0.0633,0.02633,0.01515,0.05503,0.05106,0.04952,0.1992,0.215,
2.246,0.3615,0.1175,0.06098,0.05389,0.09317,0.0632,0.02629,0.01513,0.05549,0.05045,0.04947,0.2009,0.2136,
2.247,0.3497,0.1124,0.06067,0.054,0.09697,0.06334,0.02634,0.01516,0.05561,0.05056,0.04961,0.2013,0.214,
2.246,0.3588,0.1123,0.06065,0.05227,0.09697,0.06334,0.02634,0.01616,0.05461,0.05056,0.04963,0.2013,0.2158,
2.246,0.3582,0.1109,0.06057,0.05235,0.09722,0.06345,0.02638,0.01619,0.05527,0.05007,0.04971,0.2017,0.2162,
2.247,0.3614,0.1051,0.06089,0.05246,0.1028,0.06343,0.02636,0.01671,0.0547,0.05004,0.04971,0.2037,0.2141,
2.246,0.3609,0.1051,0.06083,0.05263,0.102,0.06348,0.02735,0.01576,0.05475,0.05009,0.04976,0.2039,0.2143,
2.246,0.3642,0.105,0.06037,0.05305,0.1015,0.06345,0.02734,0.01575,0.05472,0.05006,0.04973,0.2048,0.2142,
2.244,0.4291,0.1047,0.06023,0.05306,0.1013,0.06332,0.02728,0.01572,0.05596,0.0486,0.04964,0.2064,0.2138,
2.244,0.4424,0.1044,0.06011,0.05325,0.1012,0.06325,0.02725,0.0157,0.05591,0.04855,0.0496,0.2072,0.2136,
2.243,0.4329,0.1016,0.06025,0.05331,0.1023,0.06382,0.02686,0.01573,0.05657,0.04811,0.04972,0.2077,0.214,
2.243,0.402,0.1016,0.06026,0.05342,0.1019,0.06385,0.02687,0.01573,0.05659,0.04813,0.04974,0.2078,0.2141,
2.243,0.3993,0.1016,0.0604,0.05344,0.1012,0.0639,0.02688,0.01574,0.05664,0.04816,0.0498,0.208,0.2143,
2.241,0.3909,0.1013,0.06052,0.05343,0.1007,0.06273,0.02686,0.01573,0.0566,0.04813,0.04978,0.2089,0.2153,
2.241,0.3721,0.1012,0.06028,0.05374,0.1007,0.06317,0.02643,0.01573,0.0566,0.04813,0.04978,0.2089,0.2153,
2.239,0.3643,0.1008,0.06077,0.05374,0.1007,0.06301,0.02546,0.01573,0.0575,0.04723,0.04978,0.2089,0.2164,
2.237,0.3626,0.1029,0.06056,0.05357,0.1003,0.06098,0.02545,0.01615,0.05706,0.04722,0.04976,0.2099,0.2162,
2.234,0.3657,0.1027,0.06065,0.05362,0.1003,0.05886,0.02545,0.01615,0.05867,0.0456,0.04977,0.2099,0.2183,
2.233,0.369,0.1023,0.06054,0.05381,0.1003,0.05821,0.02546,0.01616,0.0597,0.04462,0.04981,0.21,0.2191,
2.232,0.3576,0.1021,0.06058,0.05379,0.09957,0.05762,0.02549,0.01618,0.05978,0.04468,0.04986,0.2103,0.2201,
2.228,0.3628,0.102,0.06067,0.05376,0.09957,0.05658,0.02495,0.01618,0.06353,0.04094,0.04989,0.2103,0.2217,
2.229,0.3633,0.1023,0.06064,0.05373,0.09883,0.05657,0.02494,0.01711,0.06258,0.04093,0.04989,0.2113,0.2212,
2.228,0.3624,0.1014,0.06077,0.05378,0.09883,0.0559,0.02494,0.01754,0.06214,0.04093,0.0499,0.2113,0.2225,
2.228,0.3648,0.1002,0.06055,0.05385,0.09886,0.05591,0.02559,0.01746,0.06163,0.04094,0.04988,0.2114,0.2238,
2.23,0.3628,0.1036,0.06057,0.05389,0.09801,0.0559,0.02557,0.01799,0.06108,0.04093,0.04987,0.2124,0.2201,
2.233,0.357,0.1072,0.06073,0.05384,0.09827,0.05578,0.02552,0.01795,0.06095,0.04084,0.04976,0.2141,0.2151,
2.231,0.3613,0.1071,0.0607,0.05392,0.09827,0.05511,0.02606,0.01741,0.06095,0.04084,0.04976,0.2141,0.2158,
2.228,0.3687,0.1071,0.06075,0.05402,0.09749,0.05358,0.02697,0.01653,0.06226,0.03962,0.04982,0.2143,0.2176,
2.263,0.3827,0.1098,0.06054,0.05414,0.09713,0.0529,0.02696,0.05519,0.02716,0.0526,0.04979,0.1987,0.2151,
2.264,0.3708,0.1098,0.06052,0.05418,0.09648,0.05295,0.02698,0.05569,0.02781,0.05156,0.04981,0.1989,0.2152,
2.263,0.3747,0.1081,0.06053,0.05425,0.0982,0.05227,0.02698,0.05569,0.02781,0.05156,0.04981,0.1989,0.2159,
2.265,0.3782,0.108,0.06054,0.05433,0.0982,0.05227,0.02698,0.05569,0.03191,0.04746,0.04982,0.1989,0.2159,
2.266,0.3676,0.1079,0.06037,0.05465,0.09784,0.05229,0.02698,0.05572,0.0331,0.04631,0.04984,0.199,0.216,
2.266,0.3833,0.1063,0.061,0.05477,0.09837,0.05232,0.02699,0.05574,0.03484,0.04459,0.04987,0.1991,0.2161,
2.267,0.3759,0.1047,0.06136,0.05482,0.09923,0.05234,0.027,0.05576,0.03486,0.04461,0.0499,0.1992,0.2162,
2.267,0.3734,0.1045,0.06166,0.05499,0.09806,0.05241,0.02703,0.05583,0.0349,0.04466,0.04997,0.1995,0.2165,
2.262,0.3844,0.1041,0.062,0.05498,0.09691,0.0525,0.02789,0.06321,0.02687,0.04474,0.05007,0.1998,0.2169,
2.261,0.3923,0.1028,0.06221,0.055,0.09691,0.0525,0.02789,0.06321,0.02687,0.04474,0.05008,0.1998,0.218,
2.26,0.3746,0.1014,0.0615,0.05511,0.09654,0.05252,0.02853,0.0626,0.02742,0.04421,0.05007,0.1999,0.2201,
2.242,0.3999,0.09927,0.06139,0.05536,0.09658,0.06937,0.01171,0.06263,0.03336,0.0383,0.05011,0.2,0.2219,
2.242,0.3751,0.09985,0.0613,0.05542,0.09612,0.06937,0.01171,0.06262,0.03336,0.0383,0.05011,0.201,0.2209,
2.243,0.3998,0.09957,0.06137,0.05558,0.0956,0.06942,0.01226,0.06213,0.03338,0.03833,0.05015,0.2012,0.2211,
2.244,0.3928,0.1023,0.0613,0.05565,0.0955,0.06935,0.01225,0.06207,0.03334,0.03829,0.05012,0.202,0.2179,
2.242,0.3967,0.1047,0.06131,0.05559,0.09541,0.06566,0.01224,0.06201,0.03424,0.03732,0.05008,0.2028,0.2186,
2.244,0.3911,0.1095,0.06109,0.05561,0.09485,0.06556,0.01221,0.0619,0.03536,0.03609,0.05,0.2045,0.2134,
2.242,0.3906,0.1082,0.06108,0.0558,0.09497,0.06452,0.01223,0.06199,0.03658,0.03496,0.05008,0.2048,0.2148,
2.242,0.398,0.1067,0.06129,0.05595,0.09497,0.06452,0.01223,0.06199,0.03926,0.03228,0.05009,0.2048,0.2159,
2.242,0.4018,0.1101,0.06133,0.056,0.09365,0.06454,0.01223,0.0634,0.03788,0.03229,0.05011,0.2058,0.2126,
2.24,0.4033,0.1099,0.06145,0.05605,0.09365,0.06313,0.01223,0.0634,0.03915,0.03103,0.05013,0.2058,0.2141,
2.237,0.4026,0.1098,0.06136,0.0557,0.09319,0.06295,0.01168,0.06336,0.03912,0.031,0.05006,0.2068,0.2151,
2.236,0.4049,0.1089,0.06134,0.05576,0.09403,0.06183,0.01168,0.06336,0.03912,0.031,0.05006,0.2068,0.2162,
2.238,0.3985,0.114,0.06132,0.05565,0.09347,0.06172,0.01165,0.06325,0.03906,0.03095,0.04998,0.2085,0.2105,
2.235,0.3979,0.1111,0.06095,0.05574,0.09341,0.06067,0.01166,0.06334,0.0391,0.03099,0.05004,0.2088,0.2142,
2.235,0.3967,0.1107,0.06115,0.05567,0.09332,0.06061,0.01165,0.06327,0.03906,0.03096,0.05,0.2096,0.214,
2.232,0.3984,0.1107,0.06101,0.05585,0.09332,0.0588,0.01165,0.06327,0.03906,0.03096,0.05,0.2096,0.2158,
2.232,0.3944,0.1096,0.06081,0.05598,0.09332,0.0588,0.01165,0.06327,0.03906,0.03096,0.05001,0.2096,0.217,
2.232,0.3926,0.1125,0.06075,0.05602,0.09285,0.05877,0.01164,0.06417,0.0381,0.03094,0.04999,0.2105,0.2138,
2.23,0.3919,0.112,0.06059,0.05621,0.09242,0.05808,0.01163,0.06502,0.03722,0.03093,0.04998,0.2115,0.2144,
2.231,0.3974,0.1119,0.06067,0.05624,0.09242,0.05808,0.01217,0.06448,0.03722,0.03093,0.04999,0.2115,0.2144,
2.23,0.3938,0.11,0.06056,0.05634,0.09242,0.05808,0.01217,0.06448,0.03818,0.02997,0.05001,0.2115,0.2163,
2.222,0.3994,0.1104,0.06014,0.05645,0.09314,0.05843,0.01159,0.07289,0.03111,0.02822,0.04986,0.214,0.2137,
2.218,0.3959,0.1102,0.06014,0.05589,0.093,0.05634,0.01146,0.07292,0.03219,0.02715,0.04987,0.2141,0.2167,
2.235,0.4114,0.1113,0.06004,0.0559,0.09258,0.05633,0.01188,0.07247,0.03344,0.03456,0.04988,0.2065,0.2152,
2.234,0.3849,0.1105,0.06005,0.05603,0.09228,0.05691,0.01139,0.0731,0.0339,0.03365,0.04995,0.2068,0.2155,
2.233,0.3916,0.1097,0.06021,0.05603,0.09286,0.05623,0.01139,0.0731,0.0339,0.03365,0.04998,0.2068,0.2161,
2.232,0.3895,0.1078,0.06006,0.05607,0.09286,0.05623,0.01139,0.0731,0.0339,0.03365,0.04999,0.2068,0.2182,
2.227,0.3939,0.1078,0.05974,0.05644,0.09286,0.05362,0.01085,0.0731,0.0339,0.03365,0.05,0.2068,0.2213,
2.224,0.3964,0.1075,0.06001,0.05661,0.09211,0.05232,0.01084,0.0741,0.03299,0.03367,0.05006,0.207,0.2229,
2.224,0.4024,0.1071,0.0603,0.05674,0.09211,0.05164,0.01138,0.07356,0.03443,0.03223,0.05006,0.207,0.2235,
2.226,0.4014,0.1091,0.06085,0.05681,0.09201,0.05159,0.01137,0.07348,0.03439,0.0322,0.05003,0.2078,0.2204,
2.227,0.4019,0.112,0.06092,0.05677,0.09151,0.05199,0.01093,0.07344,0.03437,0.03218,0.05001,0.2087,0.2172,
2.228,0.4021,0.1103,0.06112,0.05656,0.09151,0.05199,0.01201,0.07236,0.03437,0.03218,0.05001,0.2087,0.2189,
2.229,0.3518,0.1103,0.06107,0.05661,0.09151,0.05199,0.01255,0.07182,0.03437,0.03218,0.05001,0.2087,0.2189,
2.229,0.3606,0.1112,0.06091,0.05677,0.09089,0.05197,0.01254,0.07181,0.03563,0.03089,0.04999,0.2097,0.2177,
2.223,0.3695,0.1082,0.06079,0.05678,0.09053,0.05132,0.01254,0.07237,0.04135,0.02466,0.05002,0.2098,0.2217,
2.222,0.3831,0.1082,0.06067,0.05704,0.08977,0.05137,0.01255,0.07323,0.04113,0.02414,0.05006,0.21,0.2219,
2.213,0.3766,0.1076,0.06067,0.05615,0.08946,0.05141,0.01256,0.08292,0.03154,0.02416,0.05009,0.2102,0.2232,
2.23,0.3976,0.1071,0.06102,0.05521,0.08926,0.04964,0.02833,0.0672,0.03272,0.023,0.05006,0.2103,0.2262,
2.23,0.398,0.1085,0.06116,0.05516,0.0888,0.04961,0.0283,0.06759,0.03226,0.02298,0.05004,0.2112,0.2244,
2.229,0.4001,0.107,0.06151,0.05529,0.08976,0.04849,0.0283,0.06759,0.03226,0.02298,0.05005,0.2112,0.2256,
2.224,0.3991,0.1096,0.06147,0.05521,0.08966,0.04482,0.02871,0.06684,0.03223,0.02295,0.05002,0.212,0.2265,
2.224,0.4092,0.1084,0.062,0.05524,0.09027,0.04482,0.02871,0.06684,0.03277,0.02241,0.05003,0.212,0.2265,
2.235,0.4013,0.1171,0.06167,0.05525,0.09002,0.0447,0.02863,0.06666,0.03268,0.02501,0.04989,0.212,0.2165,
2.241,0.433,0.1144,0.06171,0.05532,0.0923,0.04472,0.05827,0.03705,0.03267,0.02501,0.04992,0.2121,0.2166,
2.241,0.4369,0.1143,0.06172,0.05537,0.0923,0.04472,0.05827,0.03705,0.03267,0.02501,0.04994,0.2121,0.2166,
2.24,0.4316,0.1138,0.06219,0.05537,0.0923,0.04418,0.05814,0.03705,0.03267,0.02501,0.04996,0.2121,0.2172,
2.24,0.4393,0.1112,0.06224,0.05547,0.09444,0.0442,0.05816,0.03706,0.03412,0.02358,0.05,0.2122,0.2173,
2.24,0.4414,0.111,0.06253,0.05546,0.09444,0.0442,0.05816,0.03782,0.03336,0.02358,0.05001,0.2122,0.2173,
