RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1491000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1486000.0,652600.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2330000.0,2379000.0,
1481000.0,652600.0,639000.0,1047000.0,578600.0,471600.0,310400.0,403000.0,450700.0,554000.0,2341000.0,2386000.0,
1481000.0,647500.0,639000.0,1047000.0,566000.0,471600.0,310400.0,403000.0,450700.0,554000.0,2353000.0,2398000.0,
1511000.0,647500.0,638900.0,1043000.0,540500.0,471500.0,310400.0,403000.0,450600.0,554000.0,2377000.0,2394000.0,
1511000.0,647500.0,631500.0,1043000.0,540500.0,471500.0,310400.0,403000.0,450600.0,553800.0,2377000.0,2401000.0,
1511000.0,647500.0,631500.0,1038000.0,535700.0,470300.0,308900.0,403000.0,450600.0,553800.0,2377000.0,2409000.0,
1506000.0,647400.0,631400.0,1038000.0,535700.0,470300.0,308900.0,403000.0,450600.0,553800.0,2377000.0,2409000.0,
1484000.0,647400.0,631400.0,1038000.0,535700.0,470300.0,308900.0,403000.0,450600.0,553800.0,2377000.0,2431000.0,
1484000.0,647400.0,631400.0,1038000.0,528100.0,470300.0,308900.0,403000.0,450600.0,553800.0,2377000.0,2439000.0,
1484000.0,647100.0,631300.0,1034000.0,528100.0,470200.0,308800.0,402900.0,450500.0,553600.0,2377000.0,2439000.0,
1521000.0,646000.0,618600.0,1034000.0,528100.0,470200.0,308800.0,402900.0,450500.0,553400.0,2388000.0,2395000.0,
1516000.0,645900.0,618400.0,1029000.0,528100.0,470100.0,308800.0,402900.0,450500.0,553400.0,2388000.0,2395000.0,
1507000.0,644700.0,618400.0,1029000.0,528100.0,470100.0,308800.0,402900.0,450500.0,553400.0,2388000.0,2395000.0,
1500000.0,642000.0,618200.0,1029000.0,528100.0,470100.0,308800.0,402900.0,450500.0,553400.0,2388000.0,2395000.0,
1496000.0,635000.0,614200.0,1024000.0,528000.0,470000.0,308700.0,402100.0,469600.0,553200.0,2378000.0,2395000.0,
1491000.0,634200.0,614100.0,1020000.0,507900.0,470000.0,308700.0,402100.0,469600.0,553200.0,2378000.0,2416000.0,
1551000.0,634200.0,614100.0,1020000.0,507900.0,470000.0,308700.0,402100.0,469600.0,553200.0,2390000.0,2355000.0,
1543000.0,633100.0,613300.0,1015000.0,507900.0,469800.0,308700.0,402000.0,469600.0,552900.0,2390000.0,2355000.0,
1543000.0,633100.0,613300.0,1010000.0,507900.0,469800.0,308700.0,402000.0,469600.0,552900.0,2390000.0,2355000.0,
1518000.0,632900.0,613200.0,1006000.0,507800.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2370000.0,
1513000.0,632900.0,613200.0,1006000.0,482700.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2395000.0,
1513000.0,632900.0,613200.0,1001000.0,482700.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2395000.0,
1513000.0,632900.0,613200.0,996100.0,458200.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2419000.0,
1509000.0,632200.0,613100.0,991000.0,458200.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2419000.0,
1509000.0,632200.0,613100.0,991000.0,458200.0,469800.0,308600.0,402000.0,486200.0,552800.0,2385000.0,2419000.0,
1558000.0,631300.0,597500.0,977500.0,458100.0,469600.0,308500.0,401900.0,531300.0,552600.0,2364000.0,2376000.0,
1558000.0,631300.0,597500.0,977500.0,458100.0,469600.0,308500.0,401900.0,531300.0,552600.0,2387000.0,2376000.0,
1558000.0,631300.0,597500.0,977500.0,440200.0,469600.0,308500.0,401900.0,531300.0,552600.0,2387000.0,2393000.0,
1542000.0,630300.0,597000.0,977200.0,440200.0,469600.0,308500.0,401900.0,531300.0,552400.0,2387000.0,2407000.0,
1561000.0,635000.0,600700.0,986900.0,432700.0,475600.0,307300.0,425800.0,510600.0,552500.0,2403000.0,2378000.0,
1556000.0,638100.0,601800.0,981800.0,432700.0,475600.0,307300.0,441800.0,494500.0,552800.0,2403000.0,2378000.0,
1522000.0,640700.0,601900.0,1009000.0,432700.0,475600.0,307300.0,447900.0,528500.0,552800.0,2375000.0,2378000.0,
1507000.0,649500.0,602200.0,1004000.0,432700.0,481600.0,301300.0,461900.0,514400.0,552900.0,2375000.0,2378000.0,
1498000.0,646800.0,601000.0,998900.0,410000.0,481500.0,301200.0,497400.0,477600.0,552700.0,2387000.0,2400000.0,
1498000.0,646800.0,600900.0,998900.0,410000.0,481500.0,307300.0,491300.0,477600.0,552800.0,2387000.0,2400000.0,
1516000.0,649300.0,601500.0,1007000.0,410000.0,626000.0,168700.0,492800.0,470000.0,552700.0,2399000.0,2355000.0,
1466000.0,646700.0,604100.0,1045000.0,410000.0,626000.0,168700.0,492800.0,470000.0,552700.0,2399000.0,2368000.0,
1461000.0,651700.0,604700.0,1045000.0,410000.0,626000.0,168700.0,513100.0,506800.0,552800.0,2354000.0,2368000.0,
1446000.0,649500.0,606400.0,1041000.0,409900.0,631900.0,162600.0,513000.0,506700.0,553000.0,2366000.0,2368000.0,
1423000.0,650600.0,606900.0,1032000.0,409800.0,631700.0,162600.0,513000.0,506600.0,553000.0,2378000.0,2388000.0,
1403000.0,654200.0,606700.0,1038000.0,409800.0,631700.0,162500.0,513000.0,506600.0,553100.0,2378000.0,2388000.0,
1403000.0,652500.0,608400.0,1038000.0,409800.0,638700.0,164300.0,504100.0,506600.0,553100.0,2378000.0,2388000.0,
1346000.0,653400.0,596600.0,1093000.0,406100.0,634900.0,179400.0,489100.0,506600.0,553200.0,2378000.0,2409000.0,
1412000.0,658200.0,596500.0,1093000.0,412200.0,634900.0,173400.0,489100.0,506600.0,553300.0,2390000.0,2332000.0,
1406000.0,662900.0,598200.0,1093000.0,412200.0,634900.0,173400.0,489100.0,538700.0,553600.0,2369000.0,2332000.0,
1397000.0,666100.0,598600.0,1088000.0,404600.0,634900.0,173400.0,489100.0,538700.0,553800.0,2369000.0,2340000.0,
1397000.0,661000.0,603500.0,1083000.0,404600.0,634800.0,173300.0,502400.0,525300.0,553900.0,2369000.0,2340000.0,
