entropyInd,
0.3434,
0.3221,
0.3205,
0.3282,
0.3122,
0.3096,
0.3105,
0.3044,
0.3062,
0.3034,
0.3031,
0.3073,
0.3082,
0.302,
0.3219,
0.3127,
0.3069,
0.2995,
0.2923,
0.3024,
0.2967,
0.2925,
0.2917,
0.2878,
0.2886,
0.2578,
0.2583,
0.2774,
0.2691,
0.2907,
0.2565,
0.2596,
0.2509,
0.2522,
0.2731,
0.2482,
0.2432,
0.2385,
0.24,
0.2277,
0.2269,
0.2263,
0.2274,
0.2261,
0.24,
0.2412,
0.2352,
0.2519,
0.237,
0.2349,
0.2359,
0.2299,
0.2289,
0.2265,
0.2196,
0.2195,
0.2393,
0.2187,
0.2231,
0.2148,
0.2155,
0.213,
0.2122,
0.2039,
0.203,
0.2108,
0.2116,
0.2138,
0.2047,
0.2044,
0.2054,
0.2065,
0.1978,
0.2066,
0.2151,
0.2037,
0.2036,
0.201,
0.2033,
0.2029,
0.2112,
0.2127,
0.2161,
0.2217,
0.2184,
0.2392,
0.2203,
0.2126,
0.213,
0.2112,
0.2118,
0.2111,
0.211,
0.2108,
0.214,
0.2108,
0.2143,
0.2166,
0.2166,
0.2146,
0.2273,
0.2044,
0.2059,
0.2023,
0.2046,
0.2016,
0.2001,
0.2073,
0.2132,
0.1962,
0.2018,
0.1957,
0.1896,
0.1895,
0.1852,
0.1912,
0.1812,
0.1838,
0.1838,
0.1967,
0.1973,
0.2336,
0.217,
0.2147,
0.2015,
0.1942,
0.1935,
0.1977,
0.2019,
0.1941,
0.1864,
0.1864,
0.1858,
0.1824,
0.1803,
0.1846,
0.1809,
0.1751,
0.1779,
0.1837,
0.1667,
0.169,
0.1747,
0.1745,
0.1705,
0.1712,
0.1749,
0.1802,
0.1748,
0.195,
0.1775,
0.1758,
0.1765,
0.1779,
0.1783,
0.1835,
0.1784,
0.1785,
0.1785,
0.1782,
0.1782,
0.1838,
0.1763,
0.1727,
0.1749,
0.1756,
0.1746,
0.1816,
0.1795,
0.1789,
0.1772,
0.176,
0.183,
0.1836,
0.1831,
0.183,
0.1891,
0.1866,
0.185,
0.1856,
0.1859,
0.1815,
0.1856,
0.1817,
0.1836,
0.1789,
0.1774,
0.1747,
0.176,
0.1699,
0.1686,
0.1679,
0.1665,
0.165,
0.1651,
0.1645,
0.1671,
0.1635,
0.1627,
0.1615,
0.1643,
