cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
195400.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.955E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,49710.0,18810.0,13760.0,762400.0,9706.0,10280.0,5275.0,7887.0,7865.0,0.0,8.592000000000001E-35,6.594E-34,2.914E-33,1.097E-33,4.685E-34,1.439E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.0,2.0760000000000002E-35,3.3460000000000003E-35,1.141E-34,4.127E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,2881.0,9.155,4.922,1.957,10.61,1.069,0.7509,0.1844,0.4604,0.1944,
195400.0,4887.0,386.5,718.6,534.8,119.5,31.13,39.86,37.05,51.38,59.85,19540.0,257.3,0.9662,10.27,7.73,2.147,7.273,16.76,15.59,34.38,26.09,19540.0,257.3,0.9662,10.27,7.73,2.147,7.273,16.76,15.59,34.38,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,51.0,11.09,7.739,309.6,3.055,2.6,3.516,3.377,5.072,0.0,0.1614,1.042,1.846,1.426,0.3771,0.08302,0.1069,0.09949,0.1377,0.1605,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191100.0,1783.0,1103.0,740.5,3184.0,1082.0,1537.0,502.8,1021.0,646.6,0.0,2.357E-34,6.6290000000000006E-34,2.405E-33,9.417E-34,4.6050000000000006E-34,1.419E-33,1.808E-32,2.165E-34,9.08E-33,5.129E-34,0.0,2.347E-35,3.365E-35,1.119E-34,4.061E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,21.52,28.15,73.1,28.08,3.774,2.009,3.875,3.637,4.969,5.898,0.0,2882.0,8.498,4.692,1.912,11.37,1.07,0.7553,0.1861,0.4592,0.192,
195400.0,4888.0,381.6,719.7,534.2,122.8,31.94,39.93,37.13,51.47,59.96,19540.0,257.3,0.7055,10.66,7.396,2.298,7.303,16.77,15.59,34.38,26.1,19540.0,257.3,0.7055,10.66,7.396,2.298,7.303,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,20.13,11.87,9.324,335.2,3.105,3.205,4.163,4.082,5.936,0.0,0.1617,1.017,1.917,1.423,0.3335,0.0851,0.1064,0.09895,0.1372,0.1598,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191100.0,1647.0,1106.0,756.0,3283.0,1078.0,1540.0,505.5,1024.0,650.3,0.0,2.358E-34,6.234E-34,2.065E-33,8.309E-34,4.578E-34,1.3939999999999999E-33,1.791E-32,2.1170000000000003E-34,9.015E-33,5.0910000000000005E-34,0.0,2.347E-35,3.365E-35,1.119E-34,3.8660000000000003E-35,1.4360000000000001E-36,4.1810000000000005E-36,1.323E-37,7.473E-38,3.17E-37,1.2169999999999999E-37,19540.0,21.53,27.93,73.18,28.03,3.884,2.068,3.877,3.639,4.972,5.902,0.0,2882.0,8.218,4.699,1.908,11.55,1.084,0.7606,0.1913,0.4652,0.1992,
195400.0,4888.0,381.5,715.7,538.1,122.4,31.94,39.95,37.1,51.45,59.95,19540.0,257.3,0.7052,10.7,7.357,2.275,7.303,16.77,15.59,34.38,26.1,19540.0,257.3,0.7052,10.7,7.357,2.275,7.303,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,20.05,11.81,9.193,329.8,3.06,3.16,4.094,4.022,5.848,0.0,0.1617,1.017,1.865,1.434,0.3323,0.08509,0.1065,0.09889,0.1371,0.1597,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191100.0,1646.0,1105.0,756.6,3264.0,1077.0,1540.0,504.7,1023.0,650.0,0.0,2.358E-34,5.906E-34,1.741E-33,7.289E-34,4.51E-34,1.3679999999999999E-33,1.765E-32,2.5780000000000003E-34,8.969999999999999E-33,5.047E-34,0.0,2.347E-35,3.3640000000000003E-35,1.112E-34,3.93E-35,1.4360000000000001E-36,4.1810000000000005E-36,1.346E-37,7.330999999999999E-38,3.162E-37,1.2159999999999999E-37,19540.0,21.53,27.93,72.86,28.35,3.869,2.068,3.88,3.637,4.97,5.901,0.0,2882.0,8.216,4.679,1.926,11.48,1.083,0.7594,0.1911,0.465,0.1983,
195400.0,4888.0,371.5,720.1,543.4,122.3,31.93,39.95,37.1,51.45,59.95,19540.0,257.3,0.7254,10.74,7.288,2.257,7.303,16.77,15.59,34.38,26.1,19540.0,257.3,0.7254,10.74,7.288,2.257,7.303,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,19.29,12.52,9.08,327.1,3.03,3.128,4.06,3.984,5.793,0.0,0.1625,0.9901,1.919,1.448,0.3321,0.08509,0.1065,0.09889,0.1371,0.1597,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191200.0,1609.0,1140.0,746.7,3238.0,1077.0,1540.0,504.3,1023.0,649.5,0.0,2.358E-34,5.424E-34,1.4939999999999999E-33,6.962E-34,4.456E-34,1.347E-33,1.751E-32,2.539E-34,8.905999999999999E-33,5.009E-34,0.0,2.347E-35,3.113E-35,1.1000000000000002E-34,4.304E-35,1.4360000000000001E-36,4.1810000000000005E-36,1.346E-37,7.330999999999999E-38,3.162E-37,1.2159999999999999E-37,19540.0,21.53,27.41,72.29,29.43,3.867,2.068,3.88,3.637,4.97,5.901,0.0,2882.0,8.038,4.836,1.897,11.4,1.082,0.7588,0.1903,0.4642,0.197,
195400.0,4881.0,382.3,700.8,555.5,122.3,35.46,39.92,37.1,51.45,59.95,19540.0,256.6,1.384,11.12,6.957,2.257,7.284,16.76,15.59,34.38,26.1,19540.0,256.6,1.384,11.12,6.957,2.257,7.284,16.76,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,19.61,12.18,9.099,327.1,3.03,3.128,4.06,3.984,5.793,0.0,0.1788,1.019,1.833,1.514,0.3321,0.0945,0.1064,0.09889,0.1371,0.1597,1.309E-9,0.0,4.7999999999999994E8,25790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974E-11,0.0,0.0,1.764E-6,3.02E-11,3.702E-12,1.415E-13,3.347E-13,0.0,0.0,0.0,0.0,0.0,0.0,4.687E-11,1.375E-15,3.501E-17,3.456E-19,8.902E-19,0.0,0.0,0.0,0.0,1.0E-4,0.0,191200.0,1638.0,1138.0,739.4,3224.0,1062.0,1536.0,504.2,1023.0,649.3,0.0,2.2180000000000003E-34,5.294E-34,1.257E-33,6.66E-34,4.404E-34,1.333E-33,1.737E-32,2.5040000000000002E-34,8.842E-33,4.9720000000000005E-34,0.0,2.317E-35,3.284E-35,1.087E-34,4.275E-35,1.4360000000000001E-36,4.385E-36,1.326E-37,7.330999999999999E-38,3.162E-37,1.2159999999999999E-37,19540.0,20.53,28.78,69.57,31.45,3.867,2.406,3.877,3.637,4.97,5.901,0.0,2881.0,8.207,4.804,1.888,11.35,1.067,0.7546,0.1898,0.4638,0.1964,
195400.0,4856.0,407.5,700.0,555.4,118.3,35.43,39.91,37.08,51.44,59.92,19540.0,255.3,2.685,11.12,6.951,2.222,7.288,16.76,15.59,34.38,26.09,19540.0,255.3,2.685,11.12,6.951,2.222,7.288,16.76,15.59,34.38,26.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,19.64,12.37,9.112,329.9,3.036,3.116,4.057,3.972,5.781,0.0,0.1761,1.086,1.865,1.48,0.3213,0.0944,0.1064,0.09882,0.1371,0.1597,4.701E-9,0.0,4.7989999999999994E8,87050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832E-10,0.0,0.0,4.713E-5,1.302E-9,5.506E-10,3.002E-11,9.267E-11,0.0,0.0,0.0,0.0,0.0,0.0,3.693E-9,2.262E-13,1.306E-13,7.738E-16,4.084E-16,0.0,0.0,0.0,0.0,1.0E-4,0.0,191200.0,1699.0,1137.0,739.2,3216.0,1062.0,1536.0,504.0,1023.0,649.1,0.0,1.919E-34,5.359E-34,1.1259999999999999E-33,6.008E-34,4.354E-34,1.316E-33,1.726E-32,2.4770000000000002E-34,8.789E-33,4.941E-34,0.0,2.0040000000000002E-35,3.597E-35,1.087E-34,4.2780000000000003E-35,1.429E-36,4.357E-36,1.326E-37,7.33E-38,3.162E-37,1.2159999999999999E-37,19540.0,17.76,31.57,69.55,31.45,3.779,2.404,3.877,3.637,4.97,5.901,0.0,2881.0,8.572,4.8,1.887,11.34,1.067,0.7543,0.1894,0.4634,0.1958,
195300.0,4874.0,409.8,697.8,537.0,118.3,35.57,39.91,37.21,51.46,66.4,19530.0,255.5,2.7,11.1,6.81,2.222,7.289,16.76,15.61,34.38,26.73,19530.0,255.5,2.7,11.1,6.81,2.222,7.289,16.76,15.61,34.38,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,19.53,12.23,8.825,323.0,3.02,3.011,3.934,3.847,5.625,0.0,0.2249,1.092,1.859,1.43,0.3213,0.09477,0.1064,0.09916,0.1371,0.1769,9.612E-9,0.0,4.7989999999999994E8,87010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142E-10,0.0,0.0,2.282E-4,4.625E-9,2.311E-9,1.618E-10,9.419E-10,0.0,4.063E-10,9.545E-11,1.716E-9,0.0,0.0,2.854E-8,1.379E-12,1.266E-12,1.043E-14,8.669E-15,0.0,8.239E-17,1.936E-17,6.705E-15,1.0E-4,0.0,191200.0,1699.0,1137.0,738.3,3185.0,1061.0,1536.0,501.6,1022.0,709.6,0.0,2.04E-34,5.114E-34,9.994E-34,5.268000000000001E-34,4.305E-34,1.2959999999999999E-33,1.713E-32,2.447E-34,8.726E-33,4.904000000000001E-34,0.0,2.0040000000000002E-35,3.64E-35,1.082E-34,4.253E-35,1.429E-36,4.6000000000000006E-36,1.325E-37,7.301E-38,3.161E-37,1.22E-37,19530.0,18.53,31.77,69.35,30.67,3.778,2.415,3.877,3.65,4.972,6.55,0.0,2881.0,8.569,4.802,1.829,11.26,1.066,0.7533,0.1878,0.4622,0.1946,
195300.0,4895.0,398.5,705.0,518.7,118.3,35.48,39.91,37.21,51.46,66.4,19530.0,255.5,2.778,11.02,6.802,2.222,7.289,16.76,15.61,34.38,26.73,19530.0,255.5,2.778,11.02,6.802,2.222,7.289,16.76,15.61,34.38,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,20.5,12.2,8.757,321.2,3.018,2.985,3.906,3.817,5.588,0.0,0.2786,1.107,1.833,1.382,0.3213,0.09453,0.1064,0.09916,0.1371,0.1769,1.423E-8,0.0,4.7989999999999994E8,86970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332E-9,0.0,1.746E-11,6.535E-4,2.053E-8,5.742E-9,4.097E-10,3.633E-9,0.0,4.138E-9,6.498E-9,1.138E-8,0.0,7.565E-15,1.106E-7,5.566E-12,4.506E-12,3.893E-14,1.734E-14,0.0,5.235E-15,1.685E-13,1.832E-13,1.0E-4,0.0,191200.0,1677.0,1149.0,738.0,3165.0,1061.0,1535.0,501.4,1021.0,709.3,0.0,2.24E-34,4.8280000000000005E-34,8.886000000000001E-34,4.527E-34,4.251E-34,1.2729999999999999E-33,1.698E-32,2.417E-34,8.653E-33,4.862E-34,0.0,2.187E-35,3.57E-35,1.084E-34,4.11E-35,1.429E-36,4.4560000000000003E-36,1.325E-37,7.3E-38,3.161E-37,1.22E-37,19530.0,20.36,31.04,69.76,28.99,3.778,2.408,3.877,3.65,4.972,6.55,0.0,2881.0,8.439,4.89,1.807,11.19,1.065,0.753,0.1871,0.4616,0.1937,
195300.0,4902.0,399.3,722.7,500.6,117.8,27.16,39.91,37.2,51.45,66.39,19530.0,255.5,2.815,11.46,6.405,2.199,7.208,16.76,15.61,34.38,26.73,19530.0,255.5,2.815,11.46,6.405,2.199,7.208,16.76,15.61,34.38,26.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798,20.44,12.17,8.695,317.6,2.975,2.966,3.865,3.787,5.537,0.0,0.2997,1.055,1.904,1.334,0.32,0.07236,0.1064,0.09914,0.1371,0.1769,1.857E-8,0.0,4.7989999999999994E8,86930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325E-9,0.0,1.746E-11,0.001427,4.181E-7,2.543E-7,9.565E-9,3.228E-7,8.66E-7,9.316E-7,1.946E-6,1.657E-6,0.0,7.565E-15,3.043E-7,1.339E-10,8.985E-11,1.193E-13,8.602E-12,1.506E-11,2.686E-11,7.098E-11,3.562E-11,1.0E-4,0.0,191200.0,1678.0,1144.0,729.1,3137.0,1062.0,1535.0,501.0,1021.0,708.8,0.0,2.271E-34,4.626E-34,8.085E-34,4.078E-34,4.202E-34,1.2499999999999999E-33,1.685E-32,2.391E-34,8.591E-33,4.825000000000001E-34,0.0,2.271E-35,3.5690000000000003E-35,1.0630000000000001E-34,4.239E-35,1.429E-36,4.4560000000000003E-36,1.325E-37,7.3E-38,3.161E-37,1.22E-37,19530.0,20.97,31.01,69.51,28.87,3.763,2.195,3.877,3.649,4.972,6.55,0.0,2881.0,8.438,4.858,1.789,11.1,1.074,0.7525,0.1862,0.4609,0.1924,
