entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.174,0.3354,0.107,0.09054,0.06843,0.125,0.0527,0.03891,0.03043,0.03403,0.03499,0.2075,0.2105,
2.173,0.3467,0.1071,0.09061,0.06848,0.1243,0.05163,0.03894,0.03045,0.03406,0.03501,0.2077,0.2118,
2.17,0.3526,0.1069,0.09065,0.06842,0.1238,0.0495,0.03898,0.03048,0.0341,0.03505,0.2079,0.2142,
2.17,0.3526,0.1097,0.09046,0.06828,0.1235,0.0494,0.0389,0.03042,0.03402,0.03497,0.2096,0.2108,
2.17,0.3455,0.1097,0.09054,0.06833,0.1228,0.04944,0.03893,0.03044,0.03405,0.035,0.2098,0.211,
2.17,0.3469,0.1097,0.09055,0.06835,0.1225,0.04946,0.03895,0.03045,0.03406,0.03501,0.2098,0.2111,
2.166,0.3606,0.1097,0.09029,0.0684,0.1219,0.04701,0.03887,0.03049,0.03411,0.03505,0.2101,0.214,
2.165,0.3521,0.1097,0.09029,0.0684,0.1219,0.04635,0.03887,0.03049,0.03411,0.03505,0.2101,0.2146,
2.171,0.3477,0.1112,0.09026,0.06838,0.1211,0.04633,0.03886,0.03048,0.0341,0.03773,0.2084,0.2131,
2.171,0.3612,0.1112,0.09026,0.06838,0.1211,0.04633,0.03886,0.03048,0.0341,0.03773,0.2084,0.2131,
2.171,0.3724,0.1112,0.09029,0.0684,0.1208,0.04635,0.03887,0.03049,0.03411,0.03774,0.2085,0.2132,
2.169,0.3413,0.1097,0.08993,0.06842,0.1201,0.0464,0.0389,0.03052,0.03414,0.03777,0.2087,0.2155,
2.17,0.3463,0.1116,0.08987,0.06837,0.1196,0.04636,0.03888,0.03049,0.03411,0.03775,0.2096,0.2134,
2.17,0.3401,0.1116,0.08991,0.0684,0.1192,0.04637,0.0389,0.0305,0.03413,0.03776,0.2097,0.2135,
2.17,0.3394,0.1113,0.08995,0.06846,0.1189,0.04641,0.03892,0.03053,0.03415,0.03778,0.2099,0.2137,
2.185,0.3328,0.1145,0.08986,0.06839,0.1188,0.04636,0.03888,0.03049,0.03411,0.04646,0.202,0.2101,
2.184,0.3328,0.1143,0.08968,0.06825,0.1186,0.04627,0.0388,0.03043,0.03405,0.04636,0.2036,0.2096,
2.182,0.3429,0.1144,0.08971,0.06828,0.1182,0.04496,0.03882,0.03044,0.03406,0.04638,0.2037,0.211,
2.182,0.3391,0.1157,0.08948,0.06824,0.1181,0.04493,0.0388,0.03042,0.03404,0.04635,0.2046,0.2092,
2.182,0.3352,0.1157,0.08948,0.06824,0.1181,0.04493,0.0388,0.03042,0.03404,0.04635,0.2046,0.2092,
2.18,0.3314,0.1158,0.08866,0.06822,0.1178,0.04452,0.0387,0.0303,0.03404,0.04636,0.2057,0.21,
2.181,0.3356,0.1183,0.08861,0.06818,0.1173,0.04449,0.03868,0.03027,0.03402,0.04632,0.2066,0.2073,
2.179,0.3232,0.1183,0.08861,0.06708,0.1173,0.04384,0.03868,0.03027,0.03402,0.04632,0.2066,0.209,
2.178,0.3214,0.1203,0.08851,0.06701,0.1172,0.04269,0.03864,0.03024,0.03398,0.04628,0.2074,0.2077,
