entropyInd,
0.1634,
0.1594,
0.161,
0.1595,
0.1603,
0.1601,
0.165,
0.1718,
0.1695,
0.1684,
0.1664,
0.1631,
0.1775,
0.1603,
0.1632,
0.1634,
0.1744,
0.1694,
0.1659,
0.1673,
0.1884,
0.1697,
0.1756,
0.1693,
0.1774,
0.1608,
0.1586,
0.1646,
0.1643,
0.1634,
0.1562,
0.1771,
0.1842,
0.2052,
0.2145,
0.2321,
0.2355,
0.238,
0.2495,
0.2469,
0.2632,
0.2655,
0.274,
0.2863,
0.2727,
0.2687,
0.2689,
0.279,
0.3016,
0.2906,
0.276,
0.2762,
0.2793,
0.2911,
0.2844,
0.2822,
0.2767,
0.2759,
0.2776,
0.2851,
0.2738,
0.2824,
0.2875,
0.3091,
0.297,
0.295,
0.2874,
0.2922,
0.2827,
0.2881,
0.2856,
0.3166,
0.2915,
0.2839,
0.2848,
0.2777,
0.2923,
0.2733,
0.2784,
0.2629,
0.2786,
0.2732,
0.284,
0.3073,
0.2654,
0.2678,
0.2782,
0.2702,
0.2681,
0.2752,
0.2738,
0.2721,
0.2829,
0.2763,
0.2743,
0.2696,
0.2713,
0.2685,
0.2695,
0.3399,
0.3128,
0.3036,
0.3796,
0.2917,
0.2994,
0.2988,
0.3,
0.3018,
0.3036,
0.2954,
0.363,
0.3633,
0.3119,
0.3134,
0.3014,
0.3058,
0.3127,
0.3232,
0.3488,
0.3222,
0.3361,
0.3415,
0.3338,
0.3632,
0.3623,
0.3748,
0.4061,
0.3779,
0.3676,
0.361,
0.3571,
0.3541,
0.3816,
0.3612,
0.3178,
0.296,
0.3058,
0.3332,
0.3302,
0.333,
0.3317,
0.3244,
0.3413,
0.3251,
0.3218,
0.3377,
0.3257,
0.3214,
0.2953,
0.2561,
0.2762,
0.2533,
0.2521,
0.2748,
0.2703,
0.2758,
0.3179,
0.2984,
0.2887,
0.2731,
0.2722,
