RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1213000.0,1038000.0,783600.0,1427000.0,617600.0,449100.0,348400.0,389700.0,400600.0,2364000.0,2405000.0,
1205000.0,1038000.0,783500.0,1423000.0,617500.0,449000.0,348400.0,389600.0,400600.0,2364000.0,2412000.0,
1205000.0,1038000.0,783500.0,1418000.0,617400.0,449000.0,348300.0,389600.0,400500.0,2364000.0,2412000.0,
1200000.0,1033000.0,783000.0,1418000.0,603300.0,445500.0,348300.0,389600.0,400500.0,2364000.0,2430000.0,
1222000.0,1028000.0,770500.0,1418000.0,603300.0,445500.0,348300.0,389600.0,400500.0,2376000.0,2426000.0,
1221000.0,1028000.0,770500.0,1413000.0,603300.0,445500.0,348300.0,389600.0,400400.0,2376000.0,2426000.0,
1199000.0,1028000.0,770500.0,1408000.0,603300.0,445500.0,348300.0,389600.0,400400.0,2376000.0,2448000.0,
1218000.0,1025000.0,768800.0,1404000.0,584600.0,443900.0,348300.0,389600.0,400400.0,2400000.0,2449000.0,
1206000.0,1025000.0,768800.0,1404000.0,584600.0,443900.0,348300.0,389600.0,400400.0,2400000.0,2461000.0,
1189000.0,1025000.0,768800.0,1404000.0,584600.0,443900.0,348300.0,389600.0,400400.0,2400000.0,2478000.0,
1171000.0,1025000.0,768700.0,1384000.0,584400.0,443800.0,348200.0,389500.0,400200.0,2400000.0,2496000.0,
1168000.0,1022000.0,768600.0,1365000.0,584400.0,443800.0,348100.0,389400.0,400200.0,2400000.0,2496000.0,
1168000.0,1022000.0,768600.0,1360000.0,579600.0,442600.0,346600.0,389400.0,400200.0,2400000.0,2504000.0,
1207000.0,1022000.0,768600.0,1350000.0,579500.0,442600.0,346600.0,389400.0,452400.0,2371000.0,2465000.0,
1207000.0,1022000.0,768500.0,1346000.0,541800.0,442600.0,346500.0,389400.0,452300.0,2371000.0,2502000.0,
1207000.0,1022000.0,768500.0,1346000.0,541800.0,442600.0,346500.0,389400.0,452300.0,2371000.0,2502000.0,
1229000.0,1022000.0,768500.0,1341000.0,506600.0,442600.0,346500.0,389400.0,452300.0,2383000.0,2510000.0,
1249000.0,1022000.0,768400.0,1331000.0,506500.0,442600.0,346400.0,389300.0,452200.0,2395000.0,2485000.0,
1249000.0,1022000.0,768400.0,1331000.0,506500.0,442600.0,346400.0,389300.0,452200.0,2395000.0,2485000.0,
1246000.0,1020000.0,768300.0,1327000.0,506400.0,442600.0,346400.0,389300.0,452100.0,2395000.0,2485000.0,
1277000.0,1020000.0,768300.0,1322000.0,498900.0,442600.0,346400.0,389300.0,479500.0,2380000.0,2461000.0,
1305000.0,1020000.0,768100.0,1318000.0,498900.0,442500.0,346300.0,389200.0,479400.0,2392000.0,2433000.0,
1299000.0,1018000.0,746200.0,1316000.0,498900.0,442500.0,346300.0,389200.0,479400.0,2392000.0,2455000.0,
1299000.0,1017000.0,746100.0,1312000.0,498900.0,442400.0,346300.0,389200.0,479300.0,2392000.0,2455000.0,
1291000.0,1017000.0,746000.0,1298000.0,498700.0,442400.0,346200.0,389100.0,479200.0,2392000.0,2462000.0,
1360000.0,1017000.0,746000.0,1298000.0,498700.0,442400.0,346200.0,389100.0,602000.0,2292000.0,2388000.0,
1359000.0,1016000.0,745300.0,1286000.0,498700.0,442400.0,346100.0,389100.0,601900.0,2292000.0,2388000.0,
1358000.0,1014000.0,743800.0,1285000.0,498700.0,442400.0,346100.0,389100.0,601900.0,2292000.0,2388000.0,
1358000.0,1014000.0,718500.0,1281000.0,498700.0,442300.0,346100.0,389000.0,601900.0,2292000.0,2413000.0,
1337000.0,1013000.0,718500.0,1276000.0,498700.0,442300.0,346100.0,389000.0,601900.0,2292000.0,2430000.0,
1320000.0,1008000.0,720000.0,1276000.0,504700.0,436300.0,346100.0,389000.0,601900.0,2292000.0,2430000.0,
1318000.0,1010000.0,719900.0,1267000.0,510600.0,430200.0,437400.0,310600.0,588600.0,2292000.0,2430000.0,
1318000.0,1009000.0,699700.0,1262000.0,510600.0,430200.0,437400.0,338700.0,560400.0,2292000.0,2451000.0,
1312000.0,1013000.0,701600.0,1262000.0,510600.0,430200.0,437400.0,338700.0,560400.0,2292000.0,2451000.0,
1311000.0,1014000.0,702100.0,1257000.0,695800.0,232400.0,437400.0,344700.0,554400.0,2292000.0,2464000.0,
1307000.0,1016000.0,703800.0,1257000.0,683200.0,232400.0,446200.0,335900.0,554400.0,2292000.0,2476000.0,
1367000.0,1018000.0,705500.0,1252000.0,683200.0,232400.0,446200.0,341900.0,548400.0,2315000.0,2407000.0,
1367000.0,1016000.0,707300.0,1248000.0,683100.0,232400.0,452200.0,335800.0,548300.0,2315000.0,2407000.0,
1367000.0,1013000.0,710700.0,1248000.0,683100.0,232400.0,452200.0,335800.0,548300.0,2315000.0,2407000.0,
1366000.0,1012000.0,711400.0,1239000.0,683000.0,232300.0,452200.0,335800.0,548200.0,2315000.0,2407000.0,
1365000.0,1011000.0,712700.0,1254000.0,665400.0,232300.0,452100.0,335800.0,548200.0,2338000.0,2406000.0,
1380000.0,1011000.0,715200.0,1245000.0,665400.0,232300.0,452100.0,335800.0,548100.0,2362000.0,2388000.0,
1376000.0,1014000.0,716500.0,1240000.0,675400.0,222300.0,452100.0,335800.0,548100.0,2362000.0,2388000.0,
1359000.0,1012000.0,717700.0,1242000.0,680600.0,223200.0,446100.0,335800.0,548100.0,2386000.0,2388000.0,
1336000.0,1014000.0,717500.0,1249000.0,680600.0,230600.0,438400.0,341700.0,542000.0,2386000.0,2388000.0,
1334000.0,1014000.0,719200.0,1230000.0,662800.0,230500.0,438300.0,341600.0,541900.0,2386000.0,2405000.0,
1329000.0,1018000.0,719200.0,1230000.0,662800.0,237000.0,431800.0,363700.0,519800.0,2386000.0,2405000.0,
1327000.0,1017000.0,719200.0,1224000.0,665900.0,233900.0,431800.0,363700.0,519800.0,2386000.0,2405000.0,
1324000.0,1016000.0,721900.0,1209000.0,671900.0,227800.0,431700.0,363600.0,519700.0,2386000.0,2405000.0,
1309000.0,1013000.0,724400.0,1220000.0,671900.0,227800.0,431700.0,429500.0,453800.0,2386000.0,2405000.0,
1338000.0,1015000.0,724800.0,1218000.0,671900.0,227800.0,431600.0,444200.0,439000.0,2398000.0,2371000.0,
1338000.0,1012000.0,728800.0,1213000.0,671900.0,227800.0,431600.0,444200.0,453200.0,2395000.0,2371000.0,
1325000.0,1012000.0,729600.0,1219000.0,650000.0,226300.0,448900.0,426900.0,525500.0,2335000.0,2395000.0,
1322000.0,1011000.0,731000.0,1206000.0,642300.0,226200.0,448900.0,426800.0,525300.0,2347000.0,2402000.0,
1321000.0,1008000.0,733700.0,1204000.0,642300.0,226200.0,448800.0,426800.0,525300.0,2347000.0,2402000.0,
1291000.0,1007000.0,718700.0,1229000.0,615900.0,226200.0,448700.0,479200.0,472800.0,2347000.0,2444000.0,
1315000.0,1006000.0,721200.0,1242000.0,615900.0,226200.0,448700.0,479200.0,472800.0,2358000.0,2406000.0,
1289000.0,1007000.0,721200.0,1289000.0,615900.0,226200.0,448700.0,492200.0,459700.0,2370000.0,2384000.0,
