entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.175,0.3406,0.1044,0.09055,0.06846,0.1242,0.05397,0.03925,0.03061,0.03406,0.03502,0.2077,0.2117,
2.172,0.3499,0.1043,0.09028,0.06847,0.1243,0.05202,0.03927,0.03063,0.03408,0.03503,0.2078,0.2138,
2.174,0.346,0.1086,0.09004,0.06835,0.1241,0.05193,0.0392,0.03058,0.03402,0.03498,0.2096,0.2086,
2.173,0.3514,0.1087,0.09012,0.0684,0.1234,0.05131,0.03923,0.0306,0.03404,0.03499,0.2098,0.2094,
2.171,0.3456,0.108,0.08993,0.06822,0.1232,0.05005,0.0389,0.03058,0.03402,0.03588,0.2098,0.2115,
2.171,0.3479,0.1079,0.08975,0.06822,0.1232,0.05007,0.03892,0.03059,0.03404,0.03589,0.2099,0.2116,
2.181,0.3444,0.11,0.08966,0.06815,0.1231,0.05002,0.03888,0.03056,0.034,0.04079,0.2058,0.2091,
2.18,0.3421,0.1099,0.0896,0.0681,0.1226,0.04998,0.03885,0.03054,0.03398,0.04076,0.2067,0.209,
2.181,0.3381,0.1147,0.08951,0.06803,0.1225,0.04884,0.03881,0.0305,0.03395,0.04072,0.2075,0.205,
2.181,0.3356,0.1146,0.08946,0.06806,0.1218,0.04889,0.03886,0.03054,0.03398,0.04076,0.2078,0.2053,
2.181,0.3282,0.1144,0.08946,0.06812,0.1212,0.04895,0.0389,0.03057,0.03402,0.04081,0.208,0.2055,
2.179,0.3431,0.114,0.08943,0.06809,0.1208,0.04844,0.03877,0.03041,0.03401,0.0408,0.209,0.2063,
2.175,0.3215,0.1119,0.08962,0.06833,0.12,0.04574,0.03892,0.03052,0.03415,0.04095,0.2099,0.21,
2.178,0.3222,0.1114,0.08956,0.06831,0.1196,0.04507,0.03891,0.03052,0.03414,0.04402,0.2078,0.2106,
2.176,0.3152,0.1124,0.08951,0.06827,0.1195,0.0435,0.03889,0.0305,0.03412,0.04399,0.2087,0.2105,
2.176,0.3207,0.1125,0.08954,0.0683,0.1192,0.04352,0.03891,0.03051,0.03413,0.04401,0.2088,0.2106,
2.175,0.3267,0.1117,0.08956,0.06839,0.1191,0.04292,0.03896,0.03055,0.03418,0.04406,0.2091,0.2116,
2.175,0.3383,0.1114,0.08925,0.06844,0.1188,0.04296,0.03901,0.03058,0.03422,0.04411,0.2094,0.2118,
2.174,0.3412,0.1132,0.08916,0.06837,0.1187,0.04225,0.03897,0.03055,0.03419,0.04407,0.2102,0.2103,
2.174,0.3287,0.1133,0.0892,0.0684,0.1183,0.04227,0.03898,0.03056,0.0342,0.04409,0.2103,0.2104,
2.171,0.3384,0.1133,0.0892,0.0684,0.1183,0.0405,0.03898,0.03056,0.0342,0.04409,0.2103,0.2122,
2.17,0.3416,0.1134,0.08905,0.06766,0.1177,0.04055,0.03903,0.0306,0.03424,0.04414,0.2106,0.2131,
2.176,0.3441,0.116,0.08867,0.06746,0.1171,0.04049,0.03898,0.03056,0.0342,0.04754,0.2089,0.21,
2.176,0.3737,0.116,0.08867,0.06746,0.1171,0.04049,0.03898,0.03056,0.0342,0.04754,0.2089,0.21,
2.176,0.342,0.1157,0.08855,0.06735,0.1169,0.04055,0.03903,0.0306,0.03424,0.0476,0.2092,0.2103,
2.171,0.3435,0.1154,0.0885,0.06521,0.1169,0.03948,0.03894,0.03048,0.03425,0.04762,0.2093,0.2139,
2.17,0.3434,0.1144,0.08854,0.06523,0.1165,0.03949,0.03896,0.03049,0.03427,0.04764,0.2094,0.2151,
2.171,0.3534,0.1172,0.08845,0.06476,0.1164,0.03945,0.03892,0.03046,0.03423,0.04759,0.2102,0.2123,
2.169,0.3513,0.1172,0.08848,0.06478,0.1161,0.03836,0.03894,0.03047,0.03425,0.04761,0.2103,0.2135,
2.169,0.3549,0.1172,0.08848,0.06478,0.1161,0.03836,0.03894,0.03047,0.03425,0.04761,0.2103,0.2135,
2.169,0.359,0.1167,0.08864,0.06493,0.1155,0.03841,0.03956,0.02994,0.03564,0.04632,0.2106,0.2138,
2.176,0.3572,0.1211,0.0886,0.06492,0.1149,0.03834,0.03949,0.03095,0.03666,0.04682,0.2096,0.2086,
2.17,0.3728,0.1198,0.08867,0.06501,0.116,0.03466,0.04037,0.03006,0.04077,0.04271,0.2096,0.2123,
2.179,0.3713,0.1202,0.08896,0.0649,0.1158,0.03459,0.04029,0.03,0.04069,0.04905,0.2049,0.2107,
2.18,0.3813,0.1187,0.08889,0.06501,0.1168,0.03455,0.04024,0.03525,0.04011,0.04425,0.2057,0.2105,
2.181,0.3732,0.1186,0.08899,0.06528,0.1161,0.03457,0.04028,0.03528,0.04067,0.04375,0.2059,0.2106,
2.181,0.3758,0.1185,0.0892,0.06546,0.115,0.03461,0.04033,0.03532,0.04161,0.04291,0.2061,0.2109,
2.179,0.375,0.1178,0.08956,0.06556,0.1147,0.03354,0.04103,0.03468,0.04164,0.04295,0.2063,0.2122,
2.179,0.3676,0.1165,0.08977,0.06563,0.1157,0.03354,0.04103,0.03468,0.04164,0.04295,0.2063,0.2122,
2.179,0.3677,0.1155,0.08979,0.06555,0.1161,0.03357,0.04105,0.03472,0.04169,0.043,0.2066,0.2125,
2.165,0.3468,0.1183,0.08972,0.06563,0.116,0.06034,0.01421,0.03511,0.04123,0.04295,0.2074,0.2092,
2.163,0.3531,0.1179,0.08931,0.06562,0.1154,0.05961,0.01421,0.03513,0.04125,0.04298,0.2086,0.21,
2.166,0.354,0.1139,0.08947,0.06557,0.1187,0.06002,0.02992,0.01894,0.04123,0.04295,0.2095,0.2099,
2.171,0.3443,0.1175,0.08914,0.06553,0.1189,0.05661,0.02982,0.01888,0.0411,0.04848,0.2063,0.2077,
2.171,0.3468,0.1174,0.08909,0.06568,0.1189,0.05661,0.02982,0.01888,0.0411,0.04848,0.2063,0.2077,
2.171,0.3515,0.1171,0.08928,0.06588,0.1176,0.05662,0.02983,0.01888,0.04111,0.04849,0.2074,0.2078,
2.169,0.3531,0.1169,0.08913,0.06592,0.1163,0.05592,0.02981,0.01886,0.04108,0.04845,0.2093,0.2083,
2.166,0.3629,0.1157,0.08918,0.06629,0.1169,0.05373,0.03016,0.01853,0.04529,0.04426,0.2094,0.2106,
2.164,0.3892,0.1154,0.08899,0.06647,0.1169,0.0522,0.03017,0.01853,0.04531,0.04428,0.2095,0.2122,
2.162,0.3658,0.1149,0.08941,0.06651,0.1169,0.05044,0.03017,0.01853,0.04531,0.04428,0.2095,0.214,
2.167,0.3628,0.1189,0.08915,0.06665,0.1173,0.05035,0.03012,0.01903,0.0447,0.04624,0.2092,0.2083,
2.167,0.3578,0.1182,0.08883,0.06703,0.1179,0.05035,0.03012,0.01903,0.04523,0.04571,0.2092,0.2083,
2.17,0.4051,0.1178,0.08861,0.06706,0.1177,0.05025,0.03006,0.01899,0.04514,0.04803,0.2085,0.2079,
2.17,0.3672,0.1175,0.08867,0.06711,0.1174,0.05028,0.03008,0.019,0.04517,0.04807,0.2086,0.2081,
2.169,0.3144,0.1172,0.08881,0.06726,0.1174,0.05015,0.02955,0.019,0.04517,0.04807,0.2086,0.2087,
2.167,0.3138,0.1169,0.08871,0.06683,0.1169,0.05012,0.02953,0.01899,0.0479,0.04528,0.2096,0.2093,
2.168,0.32,0.1164,0.08905,0.06696,0.1169,0.05012,0.02953,0.01899,0.0479,0.04528,0.2096,0.2093,
2.167,0.3066,0.1114,0.08912,0.06714,0.121,0.05016,0.02956,0.019,0.04795,0.04531,0.2098,0.2095,
2.167,0.307,0.1098,0.08898,0.06762,0.1217,0.05021,0.02959,0.01901,0.04905,0.04428,0.21,0.2097,
2.167,0.3272,0.1081,0.08944,0.06776,0.1226,0.05023,0.02959,0.01902,0.04907,0.0443,0.2101,0.2098,
2.173,0.3114,0.1078,0.08949,0.06773,0.1224,0.05018,0.02956,0.019,0.04902,0.04876,0.2064,0.2096,
2.159,0.3306,0.1068,0.08955,0.06786,0.1212,0.04951,0.04133,0.007226,0.05298,0.0448,0.2085,0.2103,
2.159,0.3318,0.1062,0.08968,0.06797,0.1212,0.04954,0.04135,0.007229,0.053,0.04482,0.2086,0.2104,
2.159,0.3336,0.1083,0.08954,0.06813,0.1204,0.04842,0.04134,0.00775,0.05352,0.04374,0.2096,0.2092,
2.161,0.3364,0.1083,0.08927,0.0685,0.12,0.04844,0.04136,0.009234,0.05415,0.04167,0.2097,0.2093,
2.16,0.346,0.1079,0.08935,0.06862,0.1197,0.05219,0.03769,0.009242,0.05578,0.04012,0.2099,0.2095,
2.172,0.3419,0.1079,0.08915,0.06871,0.1187,0.05219,0.0377,0.009241,0.05579,0.04796,0.2032,0.2096,
2.17,0.3493,0.1076,0.08866,0.06887,0.1186,0.05216,0.03801,0.008897,0.05576,0.04793,0.2041,0.2094,
2.156,0.376,0.1075,0.08872,0.06887,0.1186,0.06632,0.02165,0.008897,0.05576,0.04793,0.2041,0.2116,
2.158,0.3614,0.1103,0.08874,0.06885,0.1196,0.06625,0.02162,0.008888,0.05799,0.04559,0.2049,0.2073,
2.158,0.3535,0.1102,0.08913,0.06895,0.1181,0.06637,0.02166,0.008898,0.05809,0.04566,0.2053,0.2077,
2.156,0.353,0.1102,0.08891,0.06865,0.1178,0.06572,0.02166,0.008898,0.05961,0.04417,0.2053,0.2091,
2.154,0.3564,0.1098,0.08886,0.06855,0.1175,0.06612,0.02109,0.008879,0.06096,0.0426,0.207,0.2086,
