RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
1213000.0,1038000.0,783700.0,1432000.0,623400.0,450500.0,350300.0,389700.0,400700.0,2364000.0,2396000.0,
1212000.0,1038000.0,783600.0,1423000.0,617500.0,449000.0,348400.0,389600.0,400600.0,2364000.0,2405000.0,
1268000.0,1038000.0,783500.0,1418000.0,617500.0,449000.0,348400.0,389600.0,400500.0,2376000.0,2344000.0,
1255000.0,1038000.0,783500.0,1413000.0,617300.0,449000.0,348300.0,389600.0,400400.0,2376000.0,2357000.0,
1237000.0,1038000.0,783300.0,1408000.0,613700.0,448900.0,348200.0,389500.0,400300.0,2376000.0,2375000.0,
1207000.0,1036000.0,762500.0,1408000.0,613700.0,448900.0,348200.0,389500.0,400300.0,2388000.0,2417000.0,
1272000.0,1036000.0,762300.0,1400000.0,605500.0,444100.0,346600.0,389400.0,400100.0,2400000.0,2365000.0,
1263000.0,1035000.0,762300.0,1400000.0,605500.0,444100.0,346600.0,389400.0,454300.0,2358000.0,2365000.0,
1248000.0,1033000.0,761900.0,1400000.0,575300.0,444100.0,346600.0,389400.0,454300.0,2381000.0,2402000.0,
1240000.0,1031000.0,739100.0,1390000.0,562700.0,444100.0,346500.0,389300.0,454200.0,2381000.0,2438000.0,
1238000.0,1029000.0,739000.0,1385000.0,562700.0,444100.0,346500.0,389300.0,454200.0,2381000.0,2438000.0,
1251000.0,1029000.0,739000.0,1382000.0,547300.0,442500.0,346400.0,389300.0,454100.0,2393000.0,2440000.0,
1287000.0,1029000.0,739000.0,1382000.0,547300.0,442500.0,346400.0,389300.0,599000.0,2260000.0,2404000.0,
1263000.0,1029000.0,738900.0,1377000.0,527100.0,442500.0,346400.0,389200.0,598900.0,2260000.0,2448000.0,
1280000.0,1027000.0,730800.0,1377000.0,504500.0,442500.0,346400.0,389200.0,598900.0,2271000.0,2457000.0,
