cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
195400.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,19540.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,26.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.955E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,50270.0,19290.0,19350.0,988100.0,10070.0,13140.0,8063.0,10610.0,11150.0,0.0,8.592000000000001E-35,6.594E-34,2.914E-33,1.097E-33,4.685E-34,1.439E-33,1.8240000000000002E-32,2.217E-34,9.135E-33,5.166E-34,0.0,2.0760000000000002E-35,3.3460000000000003E-35,1.141E-34,4.127E-35,1.4360000000000001E-36,2.2380000000000002E-36,1.323E-37,7.474E-38,3.1709999999999997E-37,1.2169999999999999E-37,19540.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,2881.0,9.161,4.927,2.016,12.98,1.073,0.7809,0.2136,0.489,0.2288,
195400.0,4845.0,190.1,614.2,272.1,0.3168,31.05,17.95,35.95,39.82,58.46,19540.0,257.0,0.8182,9.763,8.139,2.674,7.32,16.77,15.47,34.33,26.26,19540.0,257.0,0.8182,9.763,8.139,2.674,7.32,16.77,15.47,34.33,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799,24.31,10.58,6.996,339.6,2.237,2.694,3.384,2.992,4.278,0.0,5.004E-5,211.7,101.3,282.5,134.1,1.199,22.08,1.443,11.85,1.918,0.0,0.0,4.7999999999999994E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,43640.0,17230.0,16170.0,654800.0,3325.0,10880.0,5935.0,7989.0,6296.0,0.0,8.592000000000001E-35,6.75E-34,2.903E-33,1.078E-33,4.69E-34,1.431E-33,1.8240000000000002E-32,2.2140000000000002E-34,9.133999999999999E-33,5.1630000000000005E-34,0.0,2.0760000000000002E-35,3.257E-35,1.106E-34,3.966E-35,7.536E-37,2.459E-36,1.308E-37,7.425E-38,3.166E-37,1.2159999999999999E-37,19540.0,17.73,28.94,74.96,28.83,3.951,2.236,3.863,3.641,4.963,5.909,0.0,2881.0,9.065,4.926,1.99,9.082,0.9877,0.7625,0.19,0.4605,0.1634,
195400.0,4810.0,249.4,590.8,300.8,0.3468,31.0,20.82,35.98,41.22,58.53,19540.0,255.1,2.696,9.669,8.076,2.649,7.328,16.77,15.47,34.34,26.27,19540.0,255.1,2.696,9.669,8.076,2.649,7.328,16.77,15.47,34.34,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,25.47,10.68,7.038,335.2,3.138,2.833,3.574,3.225,4.838,0.0,0.04229,206.8,95.15,260.8,132.6,1.113,19.21,1.405,10.45,1.854,1.799E-9,0.0,4.7989999999999994E8,122000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.634E-11,0.0,0.0,9.71E-7,1.302E-11,6.053E-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465E-12,3.673E-15,1.368E-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,191000.0,40640.0,16230.0,14030.0,623300.0,3931.0,10140.0,5591.0,7566.0,6280.0,0.0,7.363000000000001E-35,7.044000000000001E-34,2.743E-33,1.1959999999999999E-33,4.693E-34,1.414E-33,1.8240000000000002E-32,2.2090000000000003E-34,9.133999999999999E-33,5.160000000000001E-34,0.0,1.6810000000000002E-35,3.536E-35,1.0630000000000001E-34,4.079E-35,1.712E-37,2.443E-36,1.2989999999999999E-37,7.434E-38,3.161E-37,1.2159999999999999E-37,19540.0,14.36,32.8,72.56,30.44,3.939,2.212,3.863,3.642,4.963,5.909,0.0,2881.0,9.804,4.893,1.989,9.003,0.9867,0.762,0.1904,0.4602,0.1632,
195400.0,4816.0,268.9,580.4,337.3,0.3911,25.12,23.27,35.88,42.4,58.51,19540.0,255.1,2.553,10.95,6.866,3.649,6.355,16.77,15.46,34.34,26.27,19540.0,255.1,2.553,10.95,6.866,3.649,6.355,16.77,15.46,34.34,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,27.4,12.38,7.516,300.5,34.48,2.721,4.048,3.264,4.72,0.0,0.928,162.6,66.39,271.2,139.9,9.123,16.8,1.676,9.354,2.054,3.846E-9,0.0,4.7989999999999994E8,115600.0,0.0,5891.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458E-10,0.0,0.0,7.296E-6,4.649E-9,3.726E-7,2.363E-10,2.124E-10,8.398E-12,9.901E-12,3.407E-12,6.825E-12,0.0,0.0,2.64E-10,7.436E-12,1.635E-11,3.472E-13,2.458E-13,2.301E-15,7.984E-15,5.128E-15,1.027E-14,1.0E-4,0.0,191200.0,39220.0,16670.0,12950.0,577600.0,26410.0,9488.0,6044.0,7267.0,6184.0,0.0,9.483E-35,7.189E-34,2.583E-33,1.316E-33,1.004E-33,8.582E-34,1.8240000000000002E-32,2.154E-34,9.133999999999999E-33,5.18E-34,0.0,1.823E-35,3.365E-35,1.0450000000000001E-34,4.088E-35,3.636E-37,1.789E-36,1.296E-37,6.344E-38,3.129E-37,1.1859999999999999E-37,19540.0,14.97,32.12,69.97,32.49,4.601,2.134,3.866,3.646,4.968,5.921,0.0,2881.0,9.718,4.793,2.072,9.205,0.8078,0.7627,0.1716,0.4605,0.165,
195400.0,4829.0,280.6,580.0,364.7,0.4226,25.17,24.98,35.9,43.26,58.55,19540.0,255.3,2.48,11.38,6.692,3.416,6.165,16.77,15.45,34.33,26.26,19540.0,255.3,2.48,11.38,6.692,3.416,6.165,16.77,15.45,34.33,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,25.47,10.62,7.592,300.6,35.93,2.71,4.058,3.269,4.747,0.0,1.072,143.9,62.35,258.0,130.6,3.065,15.03,1.478,8.365,1.757,7.378E-9,0.0,4.7989999999999994E8,115500.0,0.0,5890.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534E-10,0.0,1.518E-9,2.77E-5,3.451E-8,4.529E-7,3.807E-10,4.875E-10,2.439E-11,6.449E-11,4.242E-12,8.499E-12,0.0,4.926E-14,1.957E-9,6.69E-11,9.897E-11,3.605E-14,2.617E-14,3.067E-16,8.41E-16,5.18E-16,1.038E-15,1.0E-4,0.0,191300.0,26790.0,11510.0,5659.0,201800.0,17130.0,6800.0,1866.0,4254.0,2067.0,0.0,1.2260000000000001E-34,6.736E-34,3.155E-33,1.5879999999999998E-33,5.269E-34,5.178000000000001E-34,1.823E-32,2.049E-34,9.127E-33,5.0370000000000005E-34,0.0,2.199E-35,3.3010000000000003E-35,1.038E-34,3.736E-35,3.5E-38,1.563E-36,1.271E-37,5.605E-38,3.079E-37,1.091E-37,19540.0,15.99,31.56,70.45,32.62,3.996,1.706,3.862,3.633,4.959,5.903,0.0,2881.0,9.225,4.631,1.912,3.322,0.6545,0.7253,0.1076,0.4139,0.09865,
195400.0,4876.0,296.8,589.7,343.9,0.4545,25.21,26.64,35.92,44.11,58.6,19540.0,255.3,2.514,11.38,6.607,3.417,6.13,16.77,15.46,34.34,26.27,19540.0,255.3,2.514,11.38,6.607,3.417,6.13,16.77,15.46,34.34,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797,26.7,11.13,8.194,300.7,34.71,2.786,4.3,3.439,5.087,0.0,1.904,130.1,54.3,224.6,130.6,2.956,13.38,1.473,7.531,1.731,1.07E-8,0.0,4.7989999999999994E8,115500.0,0.0,5890.0,0.0,0.0,0.0,0.0,0.0,0.0,5.669E-10,0.0,1.533E-9,1.68E-4,1.031E-7,9.981E-7,1.358E-9,1.317E-9,5.271E-11,1.93E-10,1.427E-11,2.858E-11,0.0,1.153E-13,1.09E-8,2.56E-10,3.122E-10,3.35E-14,2.728E-14,4.91E-16,1.032E-15,5.881E-16,1.178E-15,1.0E-4,0.0,191400.0,27800.0,11970.0,10410.0,474700.0,19900.0,8467.0,5174.0,6420.0,5370.0,0.0,3.486E-34,6.793E-34,3.154E-33,1.329E-33,5.27E-34,5.129E-34,1.823E-32,2.0450000000000003E-34,9.127E-33,5.041000000000001E-34,0.0,2.643E-35,3.2650000000000003E-35,1.0350000000000001E-34,3.288E-35,3.651E-39,1.542E-36,1.264E-37,5.54E-38,3.0719999999999998E-37,1.082E-37,19540.0,20.2,31.65,70.51,28.18,3.996,1.703,3.862,3.634,4.96,5.904,0.0,2881.0,9.141,4.649,1.93,7.804,0.6295,0.7559,0.1601,0.4492,0.1483,
195400.0,4836.0,351.0,596.4,369.9,0.4152,25.15,30.55,37.28,44.13,58.3,19540.0,253.2,4.67,11.3,6.599,3.313,6.063,15.12,13.53,32.84,31.47,19540.0,253.2,4.67,11.3,6.599,3.313,6.063,15.12,13.53,32.84,31.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.796,26.7,11.13,8.18,300.3,35.08,2.779,4.303,3.437,5.094,0.0,1.857,116.3,47.28,198.5,129.7,2.781,10.61,2.249,5.122,1.536,1.649E-8,0.0,4.7979999999999994E8,241600.0,0.0,5889.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116E-9,0.0,1.724E-9,5.515E-4,2.132E-7,2.447E-6,4.025E-9,3.093E-9,3.211E-9,6.91E-10,1.377E-9,1.216E-10,0.0,1.155E-13,5.178E-8,6.168E-10,9.726E-10,2.893E-14,3.167E-14,8.264E-15,2.066E-15,3.885E-15,1.152E-15,1.0E-4,0.0,191400.0,33300.0,13950.0,9774.0,483100.0,19090.0,8268.0,5382.0,5791.0,5185.0,0.0,2.718E-34,6.684E-34,3.098E-33,1.284E-33,4.278E-34,3.994E-34,1.873E-32,1.6809999999999998E-33,7.642999999999999E-33,2.88E-34,0.0,2.062E-35,3.8370000000000003E-35,1.033E-34,3.2830000000000003E-35,9.025E-40,1.538E-36,1.246E-37,5.319E-38,3.0919999999999998E-37,1.067E-37,19540.0,15.76,36.23,70.35,28.19,3.967,1.681,3.976,3.843,4.728,5.854,0.0,2880.0,10.24,4.773,1.95,8.637,0.5857,0.7715,0.2049,0.4144,0.1465,
195300.0,4847.0,356.7,603.4,378.3,0.4417,25.18,32.28,37.44,44.33,67.33,19530.0,253.2,4.589,11.37,6.595,3.324,6.064,15.15,13.53,32.81,32.37,19530.0,253.2,4.589,11.37,6.595,3.324,6.064,15.15,13.53,32.81,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.796,28.52,11.22,7.75,299.8,35.06,2.555,4.085,3.224,4.837,0.0,1.918,103.3,42.01,179.6,129.8,2.752,9.309,2.112,4.39,1.467,2.303E-8,0.0,4.7979999999999994E8,237600.0,4019.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984E-9,0.0,1.917E-9,0.001375,4.294E-6,5.211E-6,1.119E-8,8.139E-9,6.868E-9,1.334E-9,3.356E-9,7.607E-7,0.0,6.236E-13,2.207E-7,2.986E-9,2.725E-9,2.649E-14,4.423E-14,5.117E-14,6.953E-15,1.484E-13,2.436E-10,1.0E-4,0.0,191400.0,28750.0,11710.0,4631.0,202400.0,34920.0,6464.0,2890.0,3961.0,3167.0,0.0,3.085E-34,6.680000000000001E-34,3.0709999999999998E-33,1.235E-33,4.315E-34,4.0070000000000005E-34,1.896E-32,1.7019999999999998E-33,7.376E-33,2.907E-34,0.0,2.145E-35,3.766E-35,1.0350000000000001E-34,3.197E-35,8.68E-40,1.538E-36,1.249E-37,5.321E-38,3.082E-37,1.067E-37,19530.0,16.57,35.66,70.54,27.4,3.971,1.682,4.021,3.846,4.676,6.752,0.0,2880.0,10.14,4.739,1.837,3.128,0.6002,0.7493,0.1533,0.3696,0.09739,
195300.0,4851.0,367.7,608.7,389.0,0.4811,24.99,33.54,37.56,44.84,67.35,19530.0,253.0,4.932,11.3,6.596,3.315,6.04,15.15,13.53,32.81,32.37,19530.0,253.0,4.932,11.3,6.596,3.315,6.04,15.15,13.53,32.81,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.795,30.26,11.47,8.205,297.9,34.71,2.748,4.264,3.403,5.044,0.0,1.991,91.16,39.78,159.4,129.6,2.727,8.072,2.021,3.904,1.478,2.701E-8,0.0,4.7969999999999994E8,245500.0,4019.0,5888.0,0.0,0.0,0.0,0.0,0.0,0.0,2.895E-9,0.0,2.07E-9,0.002529,4.532E-6,9.688E-6,2.695E-8,2.546E-8,1.498E-8,3.787E-9,9.094E-9,2.012E-6,0.0,1.185E-12,5.615E-7,5.591E-9,6.583E-9,2.928E-14,1.215E-12,1.553E-13,2.488E-14,8.336E-13,9.512E-10,1.0E-4,0.0,191500.0,30940.0,13060.0,6123.0,341700.0,41260.0,6386.0,4356.0,4449.0,4391.0,0.0,3.2100000000000003E-34,6.897E-34,3.0139999999999997E-33,1.194E-33,4.314E-34,3.973E-34,1.895E-32,1.7019999999999998E-33,7.376E-33,2.9060000000000003E-34,0.0,2.163E-35,3.8480000000000003E-35,1.028E-34,3.1030000000000003E-35,8.619E-40,1.525E-36,1.246E-37,5.318E-38,3.081E-37,1.067E-37,19530.0,16.75,35.62,70.82,26.71,3.968,1.659,4.021,3.847,4.677,6.752,0.0,2880.0,10.18,4.843,1.837,5.667,0.5963,0.7496,0.1768,0.3763,0.1131,
195300.0,4866.0,366.9,611.9,391.9,0.4772,24.82,34.46,37.64,45.21,67.36,19530.0,253.4,4.94,11.3,6.225,3.263,6.03,15.15,13.53,32.81,32.37,19530.0,253.4,4.94,11.3,6.225,3.263,6.03,15.15,13.53,32.81,32.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.795,32.8,10.81,8.232,299.4,34.34,2.756,4.272,3.407,5.045,0.0,55.36,92.75,30.93,87.89,126.2,2.692,7.142,1.91,3.52,1.445,3.313E-8,0.0,4.7969999999999994E8,245400.0,4019.0,5887.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1E-9,0.0,1.007E-8,0.004264,5.452E-6,1.678E-5,4.791E-8,6.51E-7,1.692E-6,1.411E-6,3.555E-6,6.722E-6,0.0,4.816E-12,1.175E-6,8.643E-9,1.458E-8,3.149E-14,2.417E-11,3.031E-11,3.478E-11,1.295E-10,2.066E-9,1.0E-4,0.0,192000.0,31310.0,11850.0,5037.0,319700.0,25100.0,5993.0,3663.0,3927.0,3507.0,0.0,4.183E-34,6.83E-34,2.961E-33,1.079E-33,4.218E-34,3.9460000000000006E-34,1.895E-32,1.7019999999999998E-33,7.376E-33,2.9060000000000003E-34,0.0,2.251E-35,3.788E-35,1.029E-34,3.015E-35,8.571E-40,1.519E-36,1.243E-37,5.315E-38,3.079E-37,1.067E-37,19530.0,19.23,35.47,70.77,24.25,3.7,1.641,4.021,3.846,4.677,6.752,0.0,2881.0,10.26,4.772,1.686,5.577,0.5449,0.7488,0.1749,0.3749,0.1104,
