RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
3440000.0,1640000.0,1224000.0,479400.0,243200.0,993000.0,252700.0,594800.0,3148000.0,
3489000.0,1633000.0,1221000.0,474900.0,243200.0,993000.0,252600.0,594700.0,3201000.0,
3464000.0,1631000.0,1221000.0,474900.0,243200.0,993000.0,252600.0,594700.0,3201000.0,
3541000.0,1631000.0,1220000.0,474900.0,243100.0,993000.0,252600.0,594700.0,3214000.0,
3517000.0,1631000.0,1220000.0,472500.0,243000.0,993000.0,252600.0,594600.0,3211000.0,
3489000.0,1626000.0,1220000.0,468000.0,243000.0,992900.0,252500.0,594500.0,3337000.0,
3489000.0,1626000.0,1220000.0,468000.0,243000.0,992900.0,252500.0,594500.0,3337000.0,
3429000.0,1626000.0,1220000.0,465600.0,242900.0,992900.0,252400.0,594400.0,3335000.0,
3449000.0,1626000.0,1218000.0,465600.0,242900.0,992900.0,252400.0,594400.0,3335000.0,
3425000.0,1625000.0,1218000.0,465600.0,208200.0,992900.0,252400.0,594400.0,3335000.0,
3463000.0,1625000.0,1217000.0,465600.0,208100.0,992900.0,252400.0,594400.0,3334000.0,
3458000.0,1625000.0,1217000.0,465600.0,208100.0,992900.0,252400.0,594400.0,3334000.0,
3487000.0,1623000.0,1217000.0,461100.0,208000.0,992900.0,252400.0,594400.0,3334000.0,
3513000.0,1623000.0,1217000.0,461100.0,190500.0,992900.0,252400.0,594400.0,3334000.0,
3501000.0,1623000.0,1217000.0,461100.0,190500.0,992900.0,252400.0,594400.0,3334000.0,
3501000.0,1623000.0,1217000.0,461100.0,190500.0,992900.0,252400.0,594400.0,3334000.0,
3511000.0,1622000.0,1216000.0,456500.0,190300.0,992800.0,252300.0,594300.0,3334000.0,
3511000.0,1622000.0,1216000.0,456500.0,190300.0,992800.0,252300.0,594300.0,3334000.0,
3571000.0,1622000.0,1216000.0,456500.0,182800.0,992800.0,252300.0,594300.0,3383000.0,
3558000.0,1618000.0,1214000.0,456500.0,182800.0,992800.0,252300.0,594300.0,3383000.0,
3548000.0,1617000.0,1214000.0,449600.0,182700.0,992800.0,252100.0,594100.0,3381000.0,
3548000.0,1617000.0,1214000.0,449600.0,182700.0,992800.0,252100.0,594100.0,3381000.0,
3538000.0,1617000.0,1214000.0,449600.0,182700.0,992800.0,252100.0,594100.0,3516000.0,
3510000.0,1616000.0,1210000.0,449600.0,182500.0,992800.0,252100.0,594100.0,3515000.0,
3499000.0,1615000.0,1209000.0,447300.0,182500.0,992800.0,252100.0,594100.0,3513000.0,
3475000.0,1614000.0,1208000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3470000.0,1614000.0,1208000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3451000.0,1613000.0,1208000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3446000.0,1613000.0,1208000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3407000.0,1612000.0,1207000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3386000.0,1608000.0,1207000.0,447300.0,182400.0,992800.0,252100.0,594100.0,3513000.0,
3373000.0,1614000.0,1209000.0,447300.0,189100.0,992800.0,400700.0,741400.0,3210000.0,
3425000.0,1622000.0,1211000.0,447300.0,195900.0,1185000.0,201600.0,927500.0,3142000.0,
3411000.0,1625000.0,1212000.0,443200.0,195900.0,1185000.0,201500.0,1067000.0,3002000.0,
3378000.0,1642000.0,1213000.0,457900.0,195900.0,1185000.0,201500.0,1260000.0,2810000.0,
3356000.0,1643000.0,1214000.0,457900.0,1196000.0,184700.0,201500.0,1384000.0,2685000.0,
3325000.0,1641000.0,1201000.0,457900.0,1196000.0,184700.0,201500.0,1520000.0,2548000.0,
3249000.0,1655000.0,1203000.0,508700.0,1203000.0,177900.0,201500.0,1682000.0,2387000.0,
3110000.0,1681000.0,1204000.0,616000.0,1203000.0,177900.0,208300.0,1797000.0,2265000.0,
3094000.0,1689000.0,1206000.0,616000.0,1210000.0,171100.0,208300.0,1872000.0,2190000.0,
3079000.0,1697000.0,1208000.0,616000.0,1216000.0,164300.0,208300.0,2018000.0,2044000.0,
3041000.0,1721000.0,1210000.0,628100.0,1211000.0,157500.0,208300.0,2054000.0,2008000.0,
3074000.0,1731000.0,1212000.0,638800.0,1193000.0,157500.0,208300.0,2068000.0,2033000.0,
3069000.0,1734000.0,1214000.0,663300.0,1153000.0,157500.0,208300.0,2240000.0,1861000.0,
3052000.0,1738000.0,1216000.0,659200.0,1153000.0,157500.0,208200.0,2252000.0,1849000.0,
3029000.0,1745000.0,1219000.0,662000.0,1106000.0,157500.0,208200.0,2319000.0,1782000.0,
2936000.0,1751000.0,1222000.0,825700.0,1091000.0,157500.0,208200.0,2702000.0,1563000.0,
2911000.0,1753000.0,1225000.0,825700.0,1091000.0,157500.0,208200.0,2708000.0,1556000.0,
2936000.0,1759000.0,1228000.0,821200.0,1069000.0,157400.0,208100.0,2760000.0,1504000.0,
2926000.0,1758000.0,1233000.0,817400.0,1061000.0,157400.0,208100.0,2760000.0,1504000.0,
2794000.0,1759000.0,1236000.0,919500.0,1068000.0,150700.0,208100.0,2788000.0,1476000.0,
2767000.0,1772000.0,1236000.0,929100.0,1060000.0,150700.0,218300.0,2797000.0,1457000.0,
2746000.0,1782000.0,1238000.0,924000.0,1038000.0,150700.0,218300.0,2834000.0,1421000.0,
2780000.0,1785000.0,1240000.0,919000.0,1038000.0,150700.0,218300.0,2952000.0,1302000.0,
2751000.0,1786000.0,1241000.0,926000.0,1038000.0,150600.0,231900.0,2970000.0,1270000.0,
2737000.0,1789000.0,1245000.0,932800.0,1025000.0,150600.0,231900.0,2989000.0,1251000.0,
2745000.0,1793000.0,1248000.0,951100.0,1025000.0,150600.0,231900.0,3025000.0,1216000.0,
2745000.0,1788000.0,1251000.0,969500.0,984600.0,149100.0,231800.0,3081000.0,1159000.0,
2720000.0,1807000.0,1252000.0,969500.0,948200.0,149100.0,252100.0,3060000.0,1159000.0,
2792000.0,1815000.0,1254000.0,967200.0,935600.0,149000.0,252100.0,3110000.0,1108000.0,
2761000.0,1821000.0,1256000.0,977300.0,928000.0,149000.0,2540000.0,855900.0,1101000.0,
2789000.0,1822000.0,1259000.0,977300.0,928000.0,149000.0,2562000.0,882000.0,1165000.0,
2765000.0,1827000.0,1260000.0,973500.0,928000.0,149000.0,2589000.0,867500.0,1153000.0,
2739000.0,1836000.0,1264000.0,973500.0,980000.0,96990.0,2596000.0,976900.0,1037000.0,
2696000.0,1842000.0,1266000.0,1027000.0,980000.0,103100.0,2623000.0,966200.0,1014000.0,
2669000.0,1847000.0,1269000.0,1037000.0,980000.0,103100.0,2635000.0,974400.0,994400.0,
2521000.0,1861000.0,1269000.0,1165000.0,980000.0,272300.0,2465000.0,1052000.0,916800.0,
2472000.0,1867000.0,1271000.0,1206000.0,980000.0,272300.0,2483000.0,1053000.0,898500.0,
2465000.0,1871000.0,1274000.0,1204000.0,1014000.0,238400.0,2494000.0,1066000.0,871800.0,
2448000.0,1881000.0,1276000.0,1199000.0,1006000.0,238400.0,2494000.0,1095000.0,882200.0,
2415000.0,1896000.0,1277000.0,1206000.0,1006000.0,238300.0,2506000.0,1097000.0,868400.0,
2385000.0,1918000.0,1280000.0,1206000.0,1006000.0,238300.0,2811000.0,792100.0,868400.0,
2341000.0,1916000.0,1282000.0,1235000.0,1006000.0,238300.0,2822000.0,781200.0,868400.0,
