entropyInd,
0.1643,
0.1608,
0.1629,
0.1629,
0.163,
0.1619,
0.161,
0.1616,
0.1712,
0.166,
0.177,
0.1727,
0.1743,
0.1726,
0.1784,
0.1767,
0.1829,
0.179,
0.1755,
0.1721,
0.1774,
0.1744,
0.193,
0.1704,
0.171,
0.1727,
0.1757,
0.1785,
0.1817,
0.1759,
0.1825,
0.2006,
0.1996,
0.1991,
0.2004,
0.2352,
0.2255,
0.1779,
0.1845,
0.2022,
0.2092,
0.2159,
0.2141,
0.2127,
0.2162,
0.2236,
0.2188,
0.2246,
0.207,
0.2039,
0.2141,
0.2154,
0.2241,
0.2172,
0.2254,
0.2167,
0.2192,
0.2247,
0.2906,
0.273,
0.3568,
0.3451,
0.335,
0.3033,
0.265,
0.2669,
0.2853,
0.3028,
0.3193,
0.3286,
0.3163,
0.3082,
0.3157,
0.2959,
0.294,
0.2964,
0.3219,
0.334,
0.3141,
0.3186,
0.3436,
0.3172,
0.3191,
0.3124,
0.3548,
0.3393,
0.3358,
0.32,
0.3221,
0.3136,
0.3073,
0.2858,
0.286,
0.2763,
0.2887,
0.2865,
0.3,
0.2914,
0.2736,
0.2674,
0.2772,
0.2663,
0.2851,
0.2775,
0.2542,
0.2533,
0.2761,
0.2661,
0.2788,
0.2753,
0.255,
0.2494,
0.252,
0.2447,
0.2546,
0.2564,
0.255,
0.2536,
0.2692,
0.255,
0.2516,
0.2651,
0.2568,
0.2592,
0.2741,
0.2605,
0.2606,
0.2604,
0.2762,
0.2813,
0.2791,
0.2663,
0.2461,
0.2605,
0.2605,
0.2758,
0.2627,
0.2541,
0.2533,
0.2671,
0.2699,
0.2804,
0.2908,
0.3294,
0.2979,
0.2965,
