RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
3440000.0,1640000.0,1224000.0,479400.0,243200.0,993000.0,252700.0,594800.0,3148000.0,
3463000.0,1640000.0,1223000.0,479400.0,243200.0,993000.0,252700.0,594800.0,3148000.0,
3463000.0,1640000.0,1223000.0,479400.0,243200.0,993000.0,252700.0,594800.0,3148000.0,
3463000.0,1640000.0,1223000.0,474900.0,243200.0,993000.0,252600.0,594700.0,3148000.0,
3450000.0,1639000.0,1222000.0,474900.0,225300.0,992800.0,252600.0,594700.0,3148000.0,
3440000.0,1639000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3146000.0,
3488000.0,1634000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3237000.0,
3488000.0,1634000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3237000.0,
3473000.0,1634000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3237000.0,
3473000.0,1634000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3237000.0,
3441000.0,1631000.0,1222000.0,472500.0,225300.0,992800.0,252600.0,594600.0,3237000.0,
3461000.0,1625000.0,1221000.0,470200.0,224900.0,992600.0,252500.0,594500.0,3235000.0,
3456000.0,1625000.0,1221000.0,470200.0,224900.0,992600.0,252500.0,594500.0,3235000.0,
3503000.0,1623000.0,1221000.0,470200.0,224900.0,992600.0,252500.0,594500.0,3295000.0,
3474000.0,1620000.0,1220000.0,470200.0,224700.0,992400.0,252500.0,594500.0,3295000.0,
3531000.0,1620000.0,1220000.0,465600.0,224600.0,992400.0,252400.0,594400.0,3295000.0,
