entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.177,0.3487,0.1059,0.09061,0.06843,0.125,0.05443,0.03934,0.03059,0.03403,0.03499,0.2075,0.2092,
2.176,0.3541,0.1059,0.09061,0.06843,0.125,0.05391,0.03921,0.03059,0.03403,0.03499,0.2075,0.2099,
2.174,0.3489,0.1059,0.09065,0.06846,0.1247,0.05239,0.03923,0.0306,0.03404,0.035,0.2076,0.2115,
2.173,0.3691,0.106,0.09068,0.06848,0.1243,0.05174,0.03924,0.03061,0.03406,0.03501,0.2077,0.2122,
2.173,0.3468,0.106,0.09068,0.06848,0.1243,0.05174,0.03924,0.03061,0.03406,0.03501,0.2077,0.2122,
2.173,0.3422,0.1059,0.09066,0.0685,0.1242,0.05177,0.03925,0.03062,0.03407,0.03502,0.2077,0.2123,
2.176,0.3378,0.1111,0.09057,0.06843,0.124,0.05171,0.03921,0.03058,0.03403,0.03498,0.2086,0.2068,
2.18,0.3361,0.1105,0.09042,0.06832,0.1238,0.05163,0.03915,0.03053,0.03397,0.03786,0.2074,0.2064,
2.179,0.3483,0.1104,0.09033,0.06825,0.1237,0.05157,0.03911,0.0305,0.03394,0.03783,0.2082,0.2062,
2.178,0.3523,0.1089,0.09003,0.06824,0.1234,0.05161,0.03914,0.03053,0.03396,0.03785,0.2084,0.2079,
2.19,0.3466,0.1087,0.08985,0.06811,0.1232,0.0515,0.03906,0.03046,0.0339,0.04576,0.202,0.2075,
2.186,0.3508,0.1111,0.08978,0.06808,0.1225,0.04843,0.03905,0.03046,0.03389,0.04575,0.203,0.208,
2.183,0.3367,0.1108,0.08967,0.06813,0.1224,0.04628,0.03909,0.03048,0.03392,0.04579,0.2032,0.2104,
2.184,0.3256,0.1139,0.08903,0.06807,0.1219,0.04625,0.03906,0.03045,0.03389,0.04575,0.205,0.2067,
2.184,0.3256,0.1139,0.08903,0.06807,0.1219,0.04625,0.03906,0.03045,0.03389,0.04575,0.205,0.2067,
2.182,0.3231,0.1139,0.08903,0.06807,0.1219,0.04516,0.03906,0.03045,0.03389,0.04575,0.205,0.2077,
2.181,0.3344,0.113,0.08897,0.06774,0.1215,0.04512,0.03903,0.03043,0.03386,0.04571,0.206,0.2087,
2.178,0.3208,0.1112,0.08905,0.06669,0.1206,0.04517,0.03907,0.03046,0.0339,0.04558,0.2062,0.2121,
2.173,0.3313,0.1083,0.08911,0.06673,0.1199,0.04324,0.0391,0.03048,0.03392,0.04561,0.2064,0.2172,
2.174,0.3202,0.1119,0.08893,0.0666,0.1197,0.04315,0.03902,0.03042,0.03385,0.04552,0.208,0.2129,
2.192,0.3126,0.1136,0.08884,0.06653,0.1195,0.0431,0.03898,0.03038,0.03382,0.05769,0.1966,0.2109,
2.189,0.2735,0.1136,0.08884,0.06653,0.1195,0.0415,0.03898,0.03038,0.03382,0.05769,0.1966,0.2125,
2.188,0.2734,0.112,0.08874,0.06654,0.1196,0.04152,0.039,0.0304,0.03383,0.05771,0.1967,0.2139,
2.188,0.281,0.1121,0.08877,0.06656,0.1193,0.04152,0.03901,0.03041,0.03384,0.05773,0.1968,0.214,
2.186,0.2963,0.1121,0.0888,0.06477,0.1189,0.04154,0.03903,0.03042,0.03385,0.05775,0.1969,0.2159,
2.186,0.2732,0.1136,0.08831,0.06474,0.1188,0.04152,0.039,0.0304,0.03383,0.05772,0.1978,0.2142,
2.186,0.2693,0.1137,0.08837,0.06478,0.1182,0.04152,0.03903,0.03042,0.03385,0.05775,0.198,0.2144,
2.186,0.2577,0.1165,0.08831,0.06474,0.1177,0.04084,0.039,0.03039,0.03383,0.05772,0.1988,0.2121,
