RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
1496000.0,657800.0,639000.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,554000.0,2318000.0,2379000.0,
1494000.0,656200.0,638300.0,1047000.0,586100.0,471600.0,310400.0,403000.0,450700.0,553400.0,2330000.0,2379000.0,
1488000.0,656200.0,630600.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,553300.0,2330000.0,2394000.0,
1488000.0,656200.0,630600.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,553300.0,2330000.0,2394000.0,
1483000.0,656200.0,630600.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,553300.0,2341000.0,2394000.0,
1483000.0,656200.0,630600.0,1043000.0,578500.0,471500.0,310400.0,403000.0,450600.0,553300.0,2353000.0,2394000.0,
1464000.0,655100.0,628800.0,1043000.0,560600.0,471500.0,310400.0,403000.0,450600.0,553300.0,2353000.0,2429000.0,
1456000.0,654800.0,628600.0,1034000.0,560500.0,471500.0,310300.0,402900.0,450500.0,553300.0,2353000.0,2437000.0,
1434000.0,654600.0,628400.0,1034000.0,542600.0,471500.0,310300.0,402900.0,450500.0,553300.0,2353000.0,2472000.0,
1480000.0,654500.0,628200.0,1019000.0,542500.0,471300.0,310300.0,402900.0,450500.0,553300.0,2365000.0,2426000.0,
1480000.0,654500.0,628200.0,1019000.0,542500.0,471300.0,310300.0,402900.0,450500.0,553300.0,2365000.0,2426000.0,
1480000.0,654500.0,628200.0,1019000.0,535000.0,471300.0,310300.0,402900.0,450500.0,553300.0,2365000.0,2433000.0,
1480000.0,654500.0,628200.0,1017000.0,532700.0,471300.0,310300.0,402900.0,450400.0,553100.0,2365000.0,2433000.0,
1480000.0,654400.0,628000.0,1013000.0,510000.0,471200.0,310300.0,402800.0,450400.0,553100.0,2365000.0,2456000.0,
1515000.0,651700.0,612500.0,1012000.0,510000.0,471200.0,310300.0,402800.0,450400.0,553000.0,2388000.0,2429000.0,
1518000.0,648400.0,612300.0,1008000.0,509900.0,471100.0,310200.0,402800.0,484700.0,553000.0,2366000.0,2414000.0,
1535000.0,648400.0,612300.0,1008000.0,509900.0,471100.0,310200.0,402800.0,484700.0,553000.0,2378000.0,2398000.0,
1553000.0,648400.0,612300.0,1008000.0,477200.0,471100.0,310200.0,402800.0,484700.0,553000.0,2390000.0,2412000.0,
1535000.0,648400.0,612300.0,1008000.0,457100.0,471100.0,310200.0,402800.0,484700.0,553000.0,2390000.0,2450000.0,
1584000.0,646700.0,610800.0,1002000.0,457100.0,471100.0,310200.0,402800.0,506300.0,552900.0,2380000.0,2395000.0,
1584000.0,646300.0,610600.0,988900.0,457000.0,471000.0,310200.0,402800.0,506200.0,552900.0,2392000.0,2395000.0,
1608000.0,646000.0,610500.0,983900.0,444600.0,469800.0,308700.0,402800.0,600400.0,552900.0,2310000.0,2380000.0,
1608000.0,646000.0,610500.0,983900.0,444600.0,469800.0,308700.0,402800.0,600400.0,552900.0,2333000.0,2380000.0,
1601000.0,646000.0,610500.0,983900.0,444600.0,469800.0,308700.0,402800.0,600400.0,552900.0,2333000.0,2388000.0,
1601000.0,645900.0,610400.0,981600.0,442400.0,469700.0,308700.0,402700.0,600300.0,552800.0,2345000.0,2388000.0,
1586000.0,644700.0,608600.0,972000.0,442200.0,469600.0,308600.0,402700.0,600300.0,552600.0,2345000.0,2396000.0,
1586000.0,644700.0,608600.0,972000.0,442200.0,469600.0,308600.0,402700.0,600300.0,552600.0,2356000.0,2396000.0,
1586000.0,644700.0,608600.0,972000.0,442200.0,469600.0,308600.0,402700.0,600300.0,552600.0,2356000.0,2396000.0,
1586000.0,644600.0,608400.0,967800.0,442100.0,469600.0,308600.0,402700.0,600200.0,552600.0,2356000.0,2396000.0,
1585000.0,644400.0,608400.0,963500.0,442100.0,469600.0,308600.0,402700.0,600200.0,552600.0,2368000.0,2396000.0,
1585000.0,644400.0,608400.0,963500.0,442100.0,469600.0,308600.0,402700.0,600200.0,552600.0,2368000.0,2396000.0,
1581000.0,647700.0,609400.0,958400.0,442100.0,469600.0,465000.0,246300.0,600200.0,552700.0,2380000.0,2396000.0,
1563000.0,654500.0,610800.0,958400.0,442100.0,469600.0,475000.0,236300.0,600200.0,552800.0,2380000.0,2396000.0,
1538000.0,653100.0,611000.0,954000.0,448000.0,463500.0,474900.0,280200.0,556300.0,553100.0,2380000.0,2411000.0,
1532000.0,652700.0,612900.0,954000.0,448000.0,470600.0,467900.0,280200.0,556300.0,553100.0,2380000.0,2411000.0,
1531000.0,653700.0,612800.0,954000.0,448000.0,470600.0,467900.0,297200.0,539200.0,553200.0,2380000.0,2411000.0,
1561000.0,657100.0,613600.0,960800.0,448000.0,470600.0,472700.0,316800.0,514800.0,553200.0,2392000.0,2364000.0,
1535000.0,657400.0,606200.0,977100.0,447900.0,470500.0,472600.0,316800.0,583700.0,553300.0,2347000.0,2371000.0,
1532000.0,659100.0,606900.0,972600.0,447800.0,470500.0,472600.0,316700.0,583600.0,553300.0,2347000.0,2371000.0,
1520000.0,659700.0,608300.0,972600.0,440300.0,476500.0,471400.0,318000.0,577500.0,553300.0,2347000.0,2379000.0,
1512000.0,659600.0,608700.0,977600.0,438000.0,482500.0,465400.0,331000.0,564400.0,553300.0,2347000.0,2379000.0,
1464000.0,659500.0,610100.0,1024000.0,438000.0,482500.0,465400.0,331000.0,564400.0,553600.0,2347000.0,2379000.0,
1455000.0,656500.0,611800.0,1024000.0,438000.0,482500.0,465400.0,398800.0,496600.0,553700.0,2358000.0,2379000.0,
1436000.0,665400.0,611700.0,1029000.0,438000.0,486400.0,475600.0,410500.0,470800.0,553800.0,2358000.0,2379000.0,
1416000.0,654700.0,604600.0,1040000.0,438000.0,486400.0,475600.0,425200.0,456100.0,553700.0,2358000.0,2386000.0,
1390000.0,660400.0,604300.0,1035000.0,436500.0,480300.0,475600.0,425200.0,456100.0,554000.0,2358000.0,2414000.0,
1370000.0,666500.0,606100.0,1038000.0,435700.0,480300.0,475600.0,440300.0,441000.0,554000.0,2358000.0,2414000.0,
