entropyInd,
0.1643,
0.1778,
0.1645,
0.1677,
0.1628,
0.1617,
0.1645,
0.1647,
0.1652,
0.1655,
0.1621,
0.1602,
0.1602,
0.1594,
0.173,
0.1692,
