albumin,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,enzyme,enzymeG55,enzymeG55RabA,enzymeG55RabB,enzymeG55RabC,enzymeG55RabD,enzymeG55RabE,enzymeGo3,enzymeGo3RabA,enzymeGo3RabB,enzymeGo3RabC,enzymeGo3RabD,enzymeGo3RabE,enzymeM,enzymeRabA,enzymeRabB,enzymeRabC,enzymeRabD,enzymeRabE,G55,G55RabA,G55RabB,G55RabC,G55RabD,G55RabE,Go3,Go3RabA,Go3RabB,Go3RabC,Go3RabD,Go3RabE,Gpli,membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,ProC,ProCRabA,ProCRabB,ProCRabC,ProCRabD,ProCRabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,Spli,
0.0,31721.84555,130714.63618,18484.36053,11961.63348,3374.52427,0.0,0.0,27.79803,7115.73508,444.73344,444.73344,0.0,0.0,7229.93616,314.26153,183.37267,128.44863,176.981,0.0,3138.49839,2836.09893,1099.2718,528.41114,430.71975,0.0,6663.03299,1228.85102,100.61362,40.50238,0.0,0.0,3129.22303,2870.75179,1075.95715,496.48617,460.58186,0.0,0.0,0.00346,0.88581,0.05536,0.05536,0.0,0.0,679.1434,173846.98365,10865.43648,10865.43648,0.0,0.0,1.11938,51.14278,52.21524,52.4579,4.69964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,31464.33551,125165.70738,24287.66825,11894.79838,3444.49048,0.0,0.0,26.33978,6742.45071,842.80634,421.40317,0.0,0.0,7227.385,296.43642,186.69449,129.17863,193.30547,0.0,3115.15839,2781.84636,1149.9251,538.72681,447.34335,0.0,6634.4247,1260.71053,95.21902,42.64575,0.0,0.0,3106.11003,2816.86448,1125.48417,506.44891,478.0924,0.0,0.0,0.00328,0.83934,0.10492,0.05246,0.0,0.0,643.51621,164727.14424,20590.89303,10295.44652,0.0,0.0,1.10137,51.57191,51.56437,52.53823,4.85906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,31734.66306,118682.69523,24666.84752,17672.44068,3500.35351,0.0,0.0,26.33978,6321.04754,842.80634,842.80634,0.0,0.0,7234.25854,276.15618,181.82681,140.30022,200.45825,0.0,3112.18595,2701.94718,1170.77204,591.12416,456.97067,0.0,6544.4719,1309.02235,132.13679,47.36896,0.0,0.0,3102.18626,2713.76253,1142.85983,585.01311,489.17827,0.0,0.0,0.00328,0.78689,0.10492,0.10492,0.0,0.0,643.51621,154431.69773,20590.89303,20590.89303,0.0,0.0,1.1876,51.21333,51.6529,52.54519,5.03593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,31342.82713,118243.44985,25029.79187,17791.40796,3849.52319,0.0,0.0,26.33978,6321.04754,842.80634,842.80634,0.0,0.0,7223.15256,273.92971,173.50821,137.55923,224.85028,0.0,3090.88292,2674.82587,1179.29705,591.14134,496.85283,0.0,6522.4668,1269.27649,165.50218,65.64802,10.10651,0.0,3081.12235,2677.93227,1151.80321,585.39938,536.74278,0.0,0.0,0.00328,0.78689,0.10492,0.10492,0.0,0.0,643.51621,154431.69773,20590.89303,20590.89303,0.0,0.0,1.20197,51.10585,51.71697,52.34782,5.26233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38744.58355,123674.70509,17565.31103,12236.8651,4035.53523,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7234.00373,256.14725,190.78553,136.58939,215.4741,0.0,3293.45303,2595.69694,1078.32323,550.30149,515.22531,0.0,6522.17823,1281.19818,138.84642,80.58237,10.19479,0.0,3277.34958,2593.70242,1034.43456,566.36559,561.14785,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.38278,51.42518,51.08556,52.39614,5.34528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,37892.44747,123525.26565,17335.67494,12779.54978,4724.06217,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7234.94041,247.43689,182.72958,141.37693,226.51619,0.0,3251.75165,2568.00223,1066.93151,566.68087,579.63374,0.0,6542.62785,1254.2002,149.04274,68.98684,18.14238,0.0,3234.91098,2575.62821,1027.76131,563.74134,630.95816,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.30508,50.99001,51.23895,52.30667,5.79423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38726.70417,121230.94366,18375.35563,12431.55329,5492.44325,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7227.02311,255.44249,180.41984,144.1446,225.96997,0.0,3263.4719,2500.70564,1095.48523,553.17636,620.16087,0.0,6509.38616,1291.82694,146.63483,64.9869,20.16516,0.0,3242.28568,2530.2207,1047.68944,528.20561,684.59857,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.40925,51.05489,51.10045,52.17116,5.89919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,38847.93266,120401.12226,18062.0218,13349.73028,5596.193,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7230.18697,246.96917,175.34132,139.54285,240.95968,0.0,3272.53769,2456.99498,1099.33808,569.09521,635.03404,0.0,6568.39014,1233.13356,124.20795,80.5657,26.70266,0.0,3254.96423,2501.81314,1063.33934,515.34546,697.53783,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.53196,50.96532,51.08522,51.86859,6.18385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39367.32913,119885.30111,18379.17092,12947.43961,5677.75923,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7232.62461,235.52515,183.94459,138.17196,242.73369,0.0,3294.86602,2418.72698,1113.21782,560.07312,646.11606,0.0,6528.93463,1254.92389,120.75375,101.79466,26.59307,0.0,3277.5644,2406.93248,1071.87079,565.4238,711.20853,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.4988,50.67988,51.17209,51.74602,6.53815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39774.44093,117935.72307,19690.12989,12885.05598,5971.65012,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7222.34429,212.49331,181.63523,155.45315,261.07402,0.0,3309.34002,2321.2825,1144.45065,588.45636,669.47047,0.0,6603.98214,1186.7596,131.51173,80.77443,29.9721,0.0,3289.7848,2317.67897,1099.06327,557.85875,768.61422,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.57512,50.25926,51.61675,51.34806,6.83575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,39565.52559,117560.69023,20029.47287,12824.73394,6276.57735,0.0,0.0,122.9404,7031.16409,439.44776,439.44776,0.0,0.0,7225.97967,227.00315,173.71511,140.93068,265.37139,0.0,3294.04143,2315.56764,1144.15775,587.60769,691.62549,0.0,6605.05365,1165.14128,133.8413,99.27197,29.6918,0.0,3275.08331,2307.53959,1091.62787,561.8009,796.94834,0.0,0.0,0.0153,0.87528,0.05471,0.05471,0.0,0.0,3003.59931,171780.80061,10736.30004,10736.30004,0.0,0.0,1.51019,50.42853,51.08825,51.51228,7.09569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42421.13261,108688.19966,25872.58351,12735.59649,6539.48773,0.0,0.0,277.15546,6463.20378,861.7605,430.88025,0.0,0.0,7240.24754,204.70554,163.71103,144.37216,279.96373,0.0,3332.78105,2225.14154,1170.95616,592.07683,712.04442,0.0,6584.85792,1160.66223,163.77929,93.92007,29.78049,0.0,3310.85431,2212.3613,1120.60579,564.17993,824.99867,0.0,0.0,0.0345,0.80458,0.10728,0.05364,0.0,0.0,6771.28088,157904.76594,21053.96879,10526.9844,0.0,0.0,1.5753,50.20653,51.14289,51.33256,7.37765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42575.91604,108859.59858,24639.68499,13324.71488,6857.08552,0.0,0.0,277.15546,6463.20378,861.7605,430.88025,0.0,0.0,7238.92199,188.46209,156.74291,159.58018,289.29283,0.0,3340.73348,2216.90926,1142.21924,605.85882,727.27919,0.0,6639.08044,1113.93004,143.0659,105.81051,31.11312,0.0,3320.05885,2204.11191,1097.60419,555.70403,855.52102,0.0,0.0,0.0345,0.80458,0.10728,0.05364,0.0,0.0,6771.28088,157904.76594,21053.96879,10526.9844,0.0,0.0,1.54067,50.44287,50.61763,51.48969,7.54409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42113.71547,109106.28877,24360.7392,13526.01119,7150.24537,0.0,0.0,277.15546,6463.20378,861.7605,430.88025,0.0,0.0,7235.32321,181.6073,159.00617,158.55397,298.50936,0.0,3316.36616,2218.9336,1144.99048,610.91343,741.79633,0.0,6578.47191,1145.23375,156.37155,121.63497,31.28782,0.0,3293.20169,2209.67206,1095.79529,568.92974,865.40122,0.0,0.0,0.0345,0.80458,0.10728,0.05364,0.0,0.0,6771.28088,157904.76594,21053.96879,10526.9844,0.0,0.0,1.60417,50.3905,50.55893,51.26037,7.82097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,41993.83388,113849.19436,20117.17529,12882.49469,7414.30178,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7230.00184,180.37893,165.39836,160.47356,296.74732,0.0,3303.88353,2220.19863,1154.92639,596.86328,757.12817,0.0,6581.13583,1153.98073,150.76198,116.44293,30.67853,0.0,3282.57233,2200.95312,1101.82061,554.30982,893.34412,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.61663,50.52805,50.43257,50.93488,8.12281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,41775.73293,115052.72497,18855.43225,12946.42584,7626.684,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7228.28139,160.40882,160.90466,169.72678,313.67836,0.0,3307.50212,2227.80662,1120.70794,602.27119,774.71213,0.0,6648.87105,1118.26359,117.41211,116.88031,31.57294,0.0,3285.94874,2203.70214,1126.37599,508.42274,908.55039,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.63112,50.44006,50.34086,50.85887,8.36403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,42021.78599,114661.81237,18390.14981,13376.16048,7807.09135,0.0,0.0,277.15546,6894.08403,430.88025,430.88025,0.0,0.0,7233.84748,144.84842,165.50032,166.29251,322.51126,0.0,3303.59461,2208.86017,1111.99812,621.87317,786.67393,0.0,6597.00776,1181.29558,112.31129,116.39808,25.98729,0.0,3267.78974,2176.78701,1112.23594,533.76905,942.41825,0.0,0.0,0.0345,0.85822,0.05364,0.05364,0.0,0.0,6771.28088,168431.75033,10526.9844,10526.9844,0.0,0.0,1.74581,50.61545,49.7427,51.053,8.47797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
