entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.218,0.4564,0.1058,0.06388,0.05922,0.08701,0.06293,0.03243,0.01781,0.07368,0.02539,0.03506,0.2137,0.2231,
2.217,0.4617,0.1053,0.06405,0.05855,0.08705,0.06226,0.03244,0.01867,0.07286,0.0254,0.03508,0.2138,0.2245,
2.247,0.449,0.1114,0.06396,0.05847,0.08651,0.06215,0.03238,0.01863,0.07273,0.04013,0.03504,0.2008,0.2178,
2.247,0.4904,0.116,0.06345,0.05888,0.0865,0.06057,0.03238,0.01863,0.07443,0.03842,0.03503,0.2018,0.2139,
2.247,0.4438,0.1155,0.06342,0.05897,0.0857,0.06058,0.03239,0.01906,0.07402,0.03843,0.03506,0.2029,0.214,
2.247,0.4446,0.1149,0.06365,0.05907,0.08561,0.06086,0.03201,0.01905,0.07395,0.03839,0.03502,0.2037,0.2138,
2.246,0.4409,0.1143,0.0637,0.05903,0.08536,0.05982,0.03205,0.01989,0.07321,0.03844,0.03507,0.204,0.2152,
2.244,0.4219,0.1173,0.06361,0.05722,0.08629,0.05863,0.03294,0.01895,0.07313,0.0384,0.03507,0.2048,0.2137,
2.242,0.4183,0.1142,0.06395,0.05721,0.08629,0.05863,0.03294,0.01938,0.07391,0.03718,0.03508,0.2048,0.2164,
2.245,0.4251,0.1104,0.06391,0.05729,0.09188,0.05865,0.03294,0.01938,0.07393,0.03719,0.0351,0.2059,0.2134,
2.245,0.4107,0.1103,0.06391,0.05737,0.09188,0.05865,0.03294,0.01938,0.07393,0.03719,0.03511,0.2059,0.2134,
2.246,0.4117,0.1099,0.0642,0.05756,0.09188,0.05708,0.03294,0.02138,0.07193,0.03719,0.03511,0.2059,0.215,
2.244,0.4131,0.1118,0.06444,0.05747,0.09179,0.05589,0.03291,0.02135,0.07433,0.03468,0.0351,0.2067,0.2135,
2.243,0.4257,0.1118,0.06429,0.0576,0.09179,0.05522,0.03291,0.02135,0.07433,0.03468,0.03512,0.2067,0.2142,
2.242,0.4149,0.1118,0.06431,0.05771,0.09146,0.05524,0.03292,0.02135,0.0749,0.03416,0.03513,0.2068,0.2143,
2.241,0.4156,0.1114,0.0646,0.05716,0.09111,0.05527,0.03351,0.02077,0.07492,0.03417,0.03515,0.2069,0.2151,
2.242,0.3961,0.1132,0.06468,0.05718,0.09066,0.05523,0.03349,0.02075,0.07487,0.03414,0.03514,0.2078,0.2129,
2.215,0.4029,0.1118,0.06465,0.05718,0.09108,0.07754,0.01104,0.02072,0.07475,0.03409,0.0351,0.2095,0.2125,
2.212,0.3636,0.1112,0.06476,0.05659,0.09033,0.07697,0.01105,0.02075,0.07485,0.03413,0.03445,0.2098,0.2151,
2.213,0.3593,0.1082,0.0647,0.05677,0.0932,0.07697,0.01105,0.02075,0.07485,0.03413,0.03446,0.2098,0.2151,
2.213,0.3762,0.1078,0.06497,0.05693,0.0932,0.07697,0.0114,0.0204,0.07485,0.03413,0.03448,0.2098,0.2151,
2.225,0.4153,0.1042,0.06507,0.05707,0.09448,0.077,0.01194,0.06159,0.03315,0.03415,0.0345,0.2099,0.217,
2.224,0.4149,0.1077,0.0648,0.05707,0.09429,0.07482,0.01192,0.06146,0.03308,0.03408,0.03443,0.2115,0.2148,
2.223,0.4013,0.1072,0.06471,0.05726,0.09399,0.07343,0.01193,0.06206,0.03257,0.03411,0.03449,0.2117,0.2165,
2.22,0.3993,0.1068,0.06507,0.05756,0.09169,0.07273,0.01142,0.06223,0.03266,0.03421,0.0346,0.2124,0.2186,
2.221,0.4065,0.1045,0.06522,0.05758,0.09169,0.07273,0.01355,0.06082,0.03335,0.0328,0.03462,0.2124,0.2208,
2.221,0.407,0.1043,0.06515,0.05777,0.09169,0.07273,0.01355,0.06082,0.03335,0.0328,0.03463,0.2124,0.2208,
2.221,0.4077,0.1042,0.06526,0.05777,0.09149,0.07209,0.0141,0.06031,0.03336,0.03281,0.0346,0.2125,0.2215,
2.22,0.4097,0.1039,0.06529,0.05795,0.09149,0.07096,0.0141,0.06074,0.03293,0.03281,0.03462,0.2125,0.2227,
2.22,0.4158,0.1039,0.06524,0.0581,0.09113,0.07099,0.0141,0.06076,0.03294,0.03282,0.03465,0.2126,0.2228,
2.221,0.4154,0.1025,0.06549,0.05819,0.09218,0.07127,0.01446,0.06012,0.03435,0.03142,0.03468,0.2126,0.2228,
2.222,0.4137,0.105,0.06529,0.0583,0.0917,0.07126,0.01499,0.05957,0.03551,0.03024,0.03458,0.2136,0.2199,
2.221,0.4213,0.1048,0.06531,0.05845,0.0917,0.07468,0.01499,0.05669,0.03497,0.03024,0.03461,0.2136,0.2199,
2.218,0.4291,0.1055,0.06533,0.05649,0.09089,0.07467,0.01498,0.05666,0.03549,0.02969,0.03458,0.2147,0.2211,
2.217,0.4175,0.1055,0.06532,0.05656,0.09049,0.0747,0.01499,0.05668,0.03879,0.02642,0.0346,0.2148,0.2212,
2.223,0.4203,0.1081,0.06574,0.05583,0.09,0.07466,0.01498,0.05719,0.03963,0.02774,0.03459,0.2129,0.2186,
2.223,0.4112,0.1077,0.06549,0.05583,0.09008,0.07472,0.015,0.05821,0.03869,0.02776,0.03463,0.2131,0.2188,
2.222,0.411,0.1082,0.06538,0.0559,0.09019,0.07495,0.0147,0.05918,0.03766,0.02774,0.03463,0.2141,0.2174,
2.219,0.4129,0.1089,0.06553,0.05593,0.09102,0.07632,0.0129,0.05946,0.03708,0.02758,0.03459,0.2149,0.2158,
2.219,0.4183,0.1072,0.06548,0.05602,0.0924,0.07568,0.01325,0.05914,0.03709,0.02759,0.03462,0.215,0.2165,
2.218,0.4274,0.1066,0.06616,0.05601,0.09205,0.07661,0.01325,0.05952,0.03719,0.02625,0.03465,0.2151,0.2166,
2.219,0.442,0.1063,0.06587,0.05628,0.09172,0.07668,0.01423,0.05956,0.03625,0.02627,0.0347,0.2153,0.2168,
2.234,0.4252,0.11,0.06588,0.05623,0.09152,0.07494,0.01505,0.05859,0.03618,0.03341,0.03465,0.2098,0.2138,
2.234,0.426,0.11,0.06579,0.05632,0.09152,0.07494,0.01505,0.05859,0.03618,0.03341,0.03466,0.2098,0.2138,
2.233,0.4268,0.1099,0.06563,0.05641,0.09147,0.0749,0.01504,0.05856,0.03615,0.03339,0.03465,0.2107,0.2132,
2.233,0.4267,0.1098,0.06539,0.0565,0.09112,0.07495,0.01505,0.05861,0.03619,0.03342,0.03467,0.2109,0.2134,
2.232,0.4258,0.1094,0.06554,0.05652,0.09102,0.07551,0.01439,0.05855,0.03615,0.03338,0.03464,0.2117,0.2132,
2.232,0.4404,0.1084,0.06593,0.05654,0.09073,0.07561,0.01509,0.05794,0.03882,0.0308,0.03469,0.212,0.2135,
2.232,0.4417,0.1082,0.06598,0.05665,0.09073,0.07561,0.01509,0.05794,0.03882,0.0308,0.0347,0.212,0.2135,
2.23,0.4443,0.1081,0.06596,0.05677,0.09073,0.07402,0.01509,0.05794,0.03981,0.02981,0.0347,0.212,0.2151,
2.227,0.451,0.1081,0.06587,0.05564,0.09038,0.07532,0.01437,0.05741,0.03982,0.02982,0.0347,0.2121,0.2165,
2.229,0.4479,0.112,0.06568,0.05573,0.09028,0.07567,0.01392,0.05735,0.03978,0.02978,0.03468,0.2129,0.2121,
2.222,0.4446,0.1106,0.06598,0.05593,0.08982,0.07964,0.01014,0.05747,0.03987,0.02985,0.03471,0.2134,0.2126,
2.218,0.4489,0.1103,0.06598,0.05592,0.08973,0.07843,0.01067,0.05741,0.0455,0.0236,0.03469,0.2142,0.2135,
2.219,0.4505,0.1103,0.06602,0.05592,0.08973,0.07843,0.01179,0.0563,0.0455,0.0236,0.03469,0.2142,0.2135,
2.22,0.4489,0.1093,0.06598,0.05595,0.09069,0.07843,0.01179,0.0563,0.0455,0.0236,0.03469,0.2142,0.2135,
2.219,0.4498,0.1089,0.06634,0.05603,0.09069,0.07843,0.01179,0.05684,0.04609,0.02247,0.03469,0.2142,0.2135,
2.241,0.4417,0.1087,0.06628,0.05611,0.09022,0.07838,0.01178,0.05679,0.04606,0.03373,0.03467,0.2039,0.2134,
2.242,0.4489,0.1085,0.06637,0.05623,0.09022,0.07838,0.01232,0.05625,0.04606,0.03373,0.03467,0.2039,0.2134,
2.241,0.434,0.1082,0.0663,0.0561,0.09004,0.07822,0.01229,0.05614,0.04596,0.03366,0.03461,0.2055,0.2129,
2.24,0.4363,0.1067,0.06659,0.05605,0.09093,0.07814,0.01228,0.05608,0.04592,0.03363,0.03457,0.2064,0.2127,
2.24,0.4359,0.1063,0.06679,0.05602,0.09083,0.07806,0.01227,0.05602,0.04587,0.03359,0.03454,0.2072,0.2125,
2.239,0.4525,0.1062,0.06666,0.05615,0.09225,0.07561,0.01305,0.05485,0.04582,0.03356,0.03451,0.208,0.2134,
2.238,0.4344,0.106,0.06673,0.0562,0.09225,0.07492,0.01316,0.05485,0.04528,0.03356,0.03452,0.208,0.2145,
2.238,0.432,0.106,0.06676,0.05634,0.09154,0.07431,0.01383,0.05423,0.04532,0.03358,0.03455,0.2082,0.2154,
2.238,0.4395,0.1043,0.06679,0.05644,0.09274,0.07434,0.01384,0.05425,0.0464,0.03253,0.03458,0.2083,0.2155,
2.238,0.4371,0.1071,0.0667,0.05648,0.09264,0.07359,0.01382,0.0542,0.04725,0.0316,0.03456,0.2091,0.2129,
2.238,0.433,0.1067,0.06675,0.05656,0.09233,0.07366,0.01384,0.05423,0.04835,0.03057,0.03458,0.2093,0.2131,
2.238,0.4377,0.1062,0.06691,0.05671,0.09197,0.07372,0.01428,0.05439,0.04786,0.03059,0.03461,0.2095,0.2133,
2.237,0.4621,0.1043,0.0674,0.05666,0.09251,0.07414,0.01438,0.05437,0.04785,0.03005,0.03462,0.2105,0.2133,
2.236,0.4389,0.1045,0.0674,0.0551,0.09242,0.07409,0.01529,0.05449,0.04674,0.03002,0.03463,0.2124,0.2129,
2.235,0.4384,0.1045,0.0673,0.05518,0.09242,0.07384,0.01486,0.05449,0.04674,0.03002,0.03465,0.2124,0.2136,
