entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xER,xPM,
2.178,0.3355,0.106,0.0907,0.0685,0.1252,0.05449,0.03938,0.03062,0.03407,0.03502,0.2066,0.2094,
2.178,0.358,0.1061,0.09078,0.06855,0.1245,0.05453,0.03941,0.03064,0.03409,0.03504,0.2068,0.2096,
2.178,0.3481,0.1061,0.09078,0.06855,0.1245,0.05453,0.03941,0.03064,0.03409,0.03504,0.2068,0.2096,
2.176,0.3468,0.1044,0.09027,0.06846,0.124,0.0545,0.03939,0.03062,0.03407,0.03502,0.2077,0.2116,
2.175,0.3352,0.103,0.09031,0.06848,0.1236,0.05453,0.0394,0.03063,0.03408,0.03503,0.2078,0.2131,
2.176,0.3368,0.1067,0.0903,0.06846,0.1228,0.05384,0.03939,0.03061,0.03407,0.03502,0.2088,0.21,
2.176,0.333,0.1067,0.0903,0.06846,0.1228,0.05384,0.03939,0.03061,0.03407,0.03502,0.2088,0.21,
2.175,0.3372,0.1064,0.09003,0.06855,0.1222,0.05326,0.03946,0.03067,0.03412,0.03507,0.2092,0.2111,
2.177,0.3314,0.1101,0.08993,0.06847,0.1221,0.05321,0.03942,0.03063,0.03409,0.03503,0.21,0.207,
2.174,0.336,0.11,0.08996,0.06853,0.1214,0.05173,0.03946,0.03067,0.03413,0.03507,0.2103,0.2088,
2.174,0.3326,0.11,0.08959,0.06855,0.1214,0.05176,0.03948,0.03068,0.03414,0.03509,0.2104,0.2089,
2.174,0.3207,0.1101,0.08968,0.06862,0.1204,0.0518,0.03953,0.03072,0.03418,0.03512,0.2107,0.2092,
2.197,0.3118,0.1099,0.08914,0.06783,0.1202,0.05119,0.03933,0.03067,0.03413,0.05149,0.196,0.2102,
2.197,0.3116,0.11,0.08917,0.06786,0.1198,0.05121,0.03935,0.03068,0.03414,0.05151,0.196,0.2102,
2.194,0.2951,0.1097,0.08892,0.06794,0.1192,0.04931,0.03942,0.03073,0.0342,0.0516,0.1964,0.2126,
2.194,0.2959,0.1115,0.08864,0.06783,0.1184,0.04933,0.03943,0.03074,0.03421,0.05161,0.1974,0.2109,
2.193,0.2962,0.1114,0.08855,0.06776,0.1183,0.04862,0.03939,0.03071,0.03418,0.05156,0.1982,0.2113,
2.188,0.3017,0.1114,0.08855,0.06574,0.1183,0.04707,0.03939,0.03071,0.03418,0.05156,0.1982,0.2149,
2.187,0.3089,0.1111,0.08831,0.06582,0.1179,0.04647,0.03944,0.03074,0.03422,0.05162,0.1985,0.2158,
2.185,0.3073,0.1098,0.08827,0.06587,0.1176,0.04585,0.03947,0.03077,0.03424,0.05166,0.1987,0.2178,
2.184,0.314,0.1098,0.08827,0.06587,0.1176,0.04518,0.03947,0.03077,0.03424,0.05166,0.1987,0.2185,
2.185,0.3142,0.1144,0.08819,0.06581,0.1175,0.04403,0.03943,0.03073,0.03421,0.05161,0.1995,0.2147,
2.182,0.3155,0.1144,0.08826,0.06475,0.1168,0.04296,0.03947,0.03075,0.03424,0.05165,0.1996,0.2171,
2.183,0.309,0.1166,0.08824,0.06473,0.116,0.04295,0.03946,0.03074,0.03423,0.05164,0.2006,0.2149,
2.183,0.3186,0.1164,0.08804,0.06474,0.116,0.04297,0.03947,0.03076,0.03424,0.05166,0.2007,0.215,
2.182,0.3206,0.116,0.08808,0.06477,0.1161,0.04233,0.03949,0.03077,0.03426,0.05168,0.2008,0.2157,
2.182,0.298,0.1173,0.08806,0.06476,0.1154,0.04232,0.03948,0.03076,0.03424,0.05167,0.2018,0.2143,
2.182,0.302,0.1171,0.0882,0.06487,0.1143,0.04239,0.03955,0.03081,0.0343,0.05176,0.2021,0.2147,
2.181,0.2979,0.1195,0.08771,0.06419,0.1138,0.04163,0.03952,0.03079,0.03428,0.05172,0.203,0.2138,
2.181,0.2932,0.1192,0.0877,0.06422,0.1139,0.04165,0.03954,0.0308,0.03429,0.05174,0.2031,0.2139,
2.179,0.2906,0.1222,0.08768,0.06421,0.1139,0.04026,0.03887,0.0308,0.03429,0.05173,0.2041,0.212,
2.176,0.2955,0.1205,0.08787,0.06277,0.1148,0.03985,0.03913,0.03839,0.02744,0.05059,0.2043,0.2144,
2.176,0.2994,0.1204,0.08783,0.0629,0.1148,0.03985,0.03913,0.03839,0.02877,0.04926,0.2043,0.2144,
2.173,0.3055,0.1203,0.08767,0.06112,0.1148,0.03919,0.03913,0.03839,0.02877,0.04926,0.2043,0.2171,
2.173,0.3101,0.1193,0.08733,0.06161,0.1145,0.03922,0.03917,0.03842,0.02879,0.0493,0.2045,0.2179,
2.17,0.3169,0.1193,0.08711,0.06184,0.1145,0.03767,0.03917,0.03842,0.02879,0.0493,0.2045,0.2195,
2.17,0.326,0.1175,0.087,0.06207,0.1156,0.03769,0.03977,0.03831,0.02839,0.04934,0.2046,0.2197,
2.17,0.3242,0.1202,0.08715,0.0622,0.1165,0.03655,0.03974,0.03881,0.02784,0.0493,0.2055,0.2162,
2.171,0.3298,0.1201,0.0869,0.06235,0.1161,0.03658,0.03977,0.03885,0.02884,0.04836,0.2057,0.2164,
2.171,0.3192,0.1219,0.08645,0.06248,0.1161,0.03656,0.03975,0.03882,0.02882,0.04834,0.2066,0.2141,
2.172,0.322,0.122,0.08635,0.06267,0.1157,0.03657,0.03976,0.03967,0.02934,0.04701,0.2067,0.2142,
2.172,0.3172,0.1214,0.08606,0.06291,0.1158,0.0366,0.03979,0.03971,0.02937,0.04705,0.2069,0.2144,
2.169,0.3083,0.1214,0.0859,0.06313,0.1144,0.03468,0.03987,0.03978,0.03127,0.04531,0.2074,0.2169,
2.167,0.351,0.1213,0.08627,0.06326,0.1132,0.03361,0.03992,0.03983,0.03184,0.04483,0.2077,0.2183,
2.164,0.3121,0.127,0.08613,0.06322,0.1126,0.03138,0.03928,0.03972,0.03336,0.04311,0.2102,0.214,
2.164,0.3168,0.1289,0.08609,0.06333,0.1121,0.03071,0.03928,0.03972,0.03683,0.03963,0.2112,0.2121,
2.163,0.3232,0.1289,0.08585,0.06334,0.1121,0.0306,0.03918,0.03964,0.0368,0.03952,0.2122,0.212,
2.166,0.3253,0.1283,0.08607,0.06332,0.112,0.03041,0.03902,0.04022,0.03736,0.04009,0.2112,0.2119,
2.166,0.3287,0.128,0.08639,0.06346,0.1116,0.03042,0.03904,0.04023,0.03791,0.03957,0.2113,0.212,
2.165,0.333,0.128,0.08663,0.06299,0.1101,0.03047,0.0391,0.0403,0.03887,0.03875,0.2117,0.2131,
2.166,0.331,0.1319,0.08676,0.06295,0.1096,0.03046,0.03908,0.04027,0.03974,0.03783,0.2126,0.2089,
2.166,0.3306,0.1319,0.08669,0.06302,0.1096,0.03046,0.03908,0.04027,0.03974,0.03783,0.2126,0.2089,
2.153,0.3749,0.1296,0.08701,0.06313,0.1106,0.03066,0.06513,0.01378,0.04407,0.03648,0.2111,0.2084,
2.153,0.3657,0.1294,0.08705,0.06326,0.1106,0.03066,0.06513,0.01378,0.04407,0.03648,0.2111,0.2084,
2.15,0.3685,0.1294,0.08703,0.06329,0.1103,0.03068,0.06516,0.01378,0.05038,0.03021,0.2112,0.2085,
2.151,0.3712,0.1273,0.0873,0.06348,0.1118,0.03069,0.06519,0.01378,0.0504,0.03022,0.2113,0.2086,
2.149,0.3773,0.1249,0.08718,0.0636,0.1136,0.03125,0.06471,0.0138,0.05478,0.02591,0.2115,0.2088,
2.156,0.3819,0.1224,0.08705,0.0636,0.1154,0.03146,0.0643,0.01377,0.05573,0.02909,0.2088,0.2084,
2.156,0.3842,0.1215,0.08685,0.0638,0.1151,0.032,0.06378,0.01376,0.05574,0.0291,0.21,0.2084,
2.156,0.3836,0.1211,0.08711,0.06397,0.1151,0.032,0.06378,0.01376,0.05574,0.0291,0.21,0.2084,
2.159,0.3903,0.1206,0.08721,0.06409,0.1151,0.03201,0.06381,0.01577,0.05376,0.02911,0.21,0.2085,
2.159,0.3833,0.1203,0.08707,0.06417,0.1152,0.03203,0.06384,0.01578,0.05379,0.02912,0.2101,0.2086,
2.158,0.3934,0.1188,0.08692,0.0643,0.1159,0.03196,0.0637,0.01575,0.05367,0.02906,0.2118,0.2082,
2.159,0.3956,0.1189,0.0868,0.06447,0.1155,0.03197,0.06372,0.01653,0.05291,0.02907,0.2119,0.2082,
2.158,0.394,0.1187,0.08678,0.0647,0.1152,0.03199,0.06375,0.01654,0.05427,0.02775,0.212,0.2083,
2.157,0.3883,0.118,0.08696,0.06487,0.1152,0.03134,0.06378,0.01654,0.05429,0.02776,0.2121,0.2091,
2.157,0.3907,0.1172,0.08703,0.06493,0.116,0.03187,0.06325,0.01654,0.05429,0.02776,0.2121,0.2091,
2.165,0.3835,0.1141,0.08697,0.06498,0.1184,0.05662,0.03877,0.01619,0.05426,0.03045,0.2103,0.209,
2.164,0.4567,0.114,0.08664,0.06514,0.1182,0.05709,0.0382,0.01617,0.0542,0.03042,0.2111,0.2088,
2.174,0.3876,0.1136,0.08636,0.06505,0.1179,0.05625,0.03808,0.01612,0.05403,0.03681,0.2071,0.2088,
2.174,0.3934,0.1133,0.08624,0.06519,0.1177,0.05619,0.03804,0.01709,0.05298,0.03677,0.2079,0.2086,
2.174,0.385,0.1132,0.08634,0.0653,0.1174,0.05622,0.03805,0.01709,0.05301,0.03679,0.208,0.2086,
2.172,0.3658,0.113,0.08645,0.06352,0.1174,0.05622,0.03872,0.01643,0.05301,0.03679,0.208,0.2104,
2.172,0.3319,0.113,0.08639,0.06358,0.1174,0.05622,0.03872,0.01696,0.05248,0.03679,0.208,0.2104,
2.172,0.3339,0.1129,0.08643,0.06307,0.1174,0.05622,0.03872,0.01696,0.05248,0.03679,0.208,0.2111,
2.174,0.3308,0.1128,0.08637,0.06319,0.1174,0.05622,0.03872,0.01936,0.05008,0.03679,0.208,0.2111,
2.174,0.3367,0.1123,0.08693,0.06325,0.117,0.05624,0.03873,0.01936,0.0501,0.0368,0.2081,0.2112,
2.173,0.3297,0.1122,0.08653,0.06371,0.117,0.05447,0.03873,0.02007,0.04939,0.0368,0.2081,0.213,
2.17,0.3364,0.1116,0.08656,0.06405,0.1167,0.05242,0.03876,0.02008,0.05032,0.03595,0.2083,0.2152,
2.17,0.3426,0.1111,0.08658,0.06419,0.1168,0.05244,0.03878,0.02052,0.04992,0.03597,0.2084,0.2153,
2.168,0.342,0.1111,0.08648,0.0644,0.1164,0.05091,0.03879,0.02094,0.04951,0.03598,0.2085,0.217,
2.168,0.3421,0.1098,0.0866,0.06449,0.1175,0.05091,0.03879,0.02094,0.05004,0.03545,0.2085,0.217,
2.165,0.3487,0.1096,0.0868,0.06453,0.1175,0.04989,0.03826,0.02094,0.05255,0.03294,0.2085,0.2185,
2.165,0.3479,0.1094,0.08657,0.0648,0.1168,0.04996,0.03831,0.02097,0.05262,0.03298,0.2087,0.2188,
2.165,0.3471,0.1092,0.08649,0.06488,0.1165,0.05,0.03834,0.02098,0.05267,0.03301,0.2089,0.219,
2.165,0.3442,0.1092,0.08634,0.06509,0.1172,0.04997,0.03832,0.02097,0.05264,0.03299,0.2099,0.2174,
2.163,0.3419,0.1112,0.08599,0.0652,0.1175,0.04792,0.03897,0.02021,0.05267,0.03301,0.2111,0.2164,
2.163,0.342,0.1108,0.08623,0.06531,0.1175,0.04845,0.03844,0.02021,0.05267,0.03301,0.2111,0.2164,
2.163,0.3485,0.1129,0.08596,0.0654,0.1184,0.04844,0.03843,0.02021,0.05597,0.0297,0.2121,0.2125,
2.178,0.3431,0.1138,0.08632,0.06538,0.1183,0.04772,0.03839,0.02019,0.05591,0.0381,0.2045,0.2114,
2.179,0.3461,0.1137,0.08622,0.06554,0.1183,0.04772,0.03839,0.02125,0.05484,0.0381,0.2045,0.2114,
2.178,0.3554,0.1138,0.08616,0.06566,0.1179,0.04721,0.03827,0.02126,0.05487,0.03811,0.2046,0.2122,
2.179,0.3898,0.1157,0.08624,0.06576,0.1178,0.04716,0.03823,0.02177,0.05428,0.03807,0.2054,0.2096,
2.178,0.3406,0.1156,0.08632,0.06576,0.1178,0.04716,0.03866,0.02134,0.05561,0.03674,0.2054,0.2096,
2.178,0.3514,0.1155,0.0862,0.06562,0.1166,0.0472,0.03868,0.02206,0.05494,0.03677,0.2066,0.2098,
2.177,0.3426,0.1155,0.0861,0.06453,0.1166,0.0472,0.03868,0.02206,0.05494,0.03677,0.2066,0.211,
2.176,0.3386,0.1177,0.08587,0.06453,0.1162,0.04608,0.03867,0.02205,0.05546,0.03623,0.2076,0.2097,
2.175,0.334,0.1169,0.08613,0.06469,0.1162,0.04557,0.03855,0.02206,0.05548,0.03624,0.2077,0.2104,
2.173,0.3361,0.1168,0.08575,0.0649,0.1163,0.04492,0.03857,0.02207,0.05648,0.03528,0.2078,0.2112,
2.171,0.3459,0.1165,0.08574,0.06497,0.116,0.04549,0.03807,0.02208,0.06032,0.03152,0.2079,0.2114,
2.171,0.34,0.1163,0.08581,0.0648,0.1158,0.04553,0.0381,0.0221,0.06091,0.03101,0.2081,0.2116,
2.168,0.3452,0.1161,0.08584,0.0649,0.1158,0.04353,0.0381,0.0221,0.06091,0.03101,0.2081,0.2136,
2.17,0.3419,0.1176,0.08616,0.06495,0.1156,0.04349,0.03806,0.02403,0.05889,0.03098,0.2089,0.2112,
2.169,0.3442,0.1165,0.08595,0.06513,0.1161,0.04453,0.03697,0.02402,0.05974,0.03007,0.2099,0.2111,
2.168,0.3435,0.1152,0.08616,0.06535,0.1164,0.04403,0.03721,0.0237,0.0598,0.0301,0.2101,0.212,
2.167,0.3453,0.1149,0.08612,0.06547,0.1161,0.0434,0.03724,0.02414,0.05942,0.03013,0.2102,0.2128,
2.168,0.3433,0.1139,0.08657,0.06573,0.1162,0.04342,0.03726,0.02415,0.05945,0.03014,0.2103,0.2129,
2.166,0.3596,0.1161,0.08676,0.06461,0.1161,0.04317,0.03676,0.02413,0.05939,0.03011,0.2112,0.2118,
2.175,0.3552,0.1111,0.08674,0.06327,0.1208,0.04315,0.04005,0.02081,0.06052,0.03642,0.2057,0.2114,
2.175,0.351,0.1109,0.08689,0.06347,0.1192,0.04318,0.04007,0.02082,0.06056,0.03645,0.2069,0.2116,
2.173,0.3443,0.1094,0.08611,0.06305,0.1189,0.04326,0.04014,0.02086,0.06067,0.03651,0.2073,0.2137,
2.175,0.3516,0.113,0.08655,0.06319,0.1181,0.04325,0.04047,0.0205,0.06193,0.03523,0.2083,0.2095,
2.174,0.3441,0.1128,0.08636,0.06335,0.118,0.04321,0.04043,0.02048,0.06186,0.0352,0.2091,0.2092,
2.173,0.3494,0.1091,0.08641,0.06342,0.1215,0.04321,0.04043,0.02048,0.06275,0.03431,0.2091,0.2092,
2.172,0.344,0.1088,0.08647,0.0635,0.1211,0.04251,0.0404,0.02046,0.06271,0.03429,0.21,0.2098,
2.171,0.3378,0.1075,0.08642,0.06348,0.1217,0.04248,0.04037,0.02045,0.06321,0.03373,0.211,0.2097,
2.165,0.3543,0.1074,0.0861,0.06013,0.1212,0.04847,0.03477,0.02044,0.06274,0.03371,0.2119,0.2132,
2.164,0.3527,0.1073,0.08608,0.0589,0.1209,0.04849,0.03478,0.02098,0.06224,0.03372,0.212,0.2146,
2.142,0.3763,0.1072,0.08603,0.05873,0.1209,0.06981,0.01282,0.02098,0.06226,0.03374,0.2121,0.2154,
2.142,0.3674,0.1061,0.08593,0.05892,0.122,0.06981,0.01282,0.02098,0.06226,0.03374,0.2121,0.2154,
2.14,0.3648,0.1056,0.08592,0.05896,0.1216,0.06924,0.02243,0.01142,0.06288,0.03325,0.2123,0.2164,
2.14,0.3897,0.1055,0.08586,0.05909,0.1216,0.06924,0.02243,0.01142,0.06342,0.03271,0.2123,0.2164,
2.142,0.3653,0.1066,0.08611,0.05911,0.1211,0.06808,0.02241,0.01141,0.06391,0.0341,0.2113,0.2158,
2.161,0.3574,0.1118,0.08582,0.05909,0.1209,0.06727,0.02236,0.01139,0.06466,0.04335,0.2028,0.2106,
2.161,0.3627,0.1114,0.08574,0.05947,0.1202,0.06736,0.02239,0.0114,0.06474,0.04341,0.2031,0.2108,
2.161,0.3548,0.1105,0.08587,0.05956,0.1203,0.06742,0.02241,0.01141,0.0648,0.04345,0.2032,0.211,
2.161,0.3629,0.1104,0.08573,0.06004,0.1193,0.06751,0.02243,0.01142,0.06489,0.0435,0.2035,0.2113,
2.16,0.364,0.1092,0.08596,0.06011,0.1199,0.06754,0.02341,0.01045,0.06492,0.04352,0.2036,0.2114,
2.162,0.3553,0.1091,0.08602,0.06018,0.1199,0.06754,0.02341,0.01147,0.0639,0.04352,0.2036,0.2114,
2.161,0.3579,0.1088,0.08597,0.06019,0.1198,0.06734,0.02286,0.01188,0.06341,0.04348,0.2044,0.2119,
2.16,0.3781,0.1086,0.08613,0.06023,0.1198,0.06667,0.02286,0.01188,0.06341,0.04348,0.2044,0.2125,
2.158,0.368,0.1086,0.08613,0.05968,0.1185,0.06669,0.02286,0.01189,0.06441,0.04251,0.2055,0.2133,
2.159,0.3608,0.1085,0.08593,0.05992,0.1185,0.06669,0.02286,0.01189,0.06441,0.04251,0.2055,0.2133,
2.158,0.3611,0.1082,0.08589,0.06009,0.1182,0.06675,0.02345,0.01132,0.06446,0.04255,0.2057,0.2134,
2.163,0.367,0.1108,0.08546,0.06012,0.1182,0.06674,0.02345,0.01322,0.06255,0.04254,0.2067,0.2102,
2.162,0.3819,0.1101,0.08585,0.06013,0.1181,0.06694,0.02315,0.01321,0.06248,0.0425,0.2075,0.21,
2.162,0.3834,0.1098,0.0861,0.06036,0.1177,0.06697,0.02316,0.01322,0.06251,0.04252,0.2076,0.2101,
2.162,0.3836,0.1081,0.08641,0.06053,0.1181,0.06706,0.02318,0.01323,0.06355,0.04161,0.2079,0.2104,
2.162,0.37,0.1081,0.08648,0.06066,0.1173,0.06712,0.0232,0.01324,0.06361,0.04165,0.2081,0.2106,
2.163,0.3847,0.1081,0.08644,0.0607,0.1173,0.06712,0.0232,0.01395,0.06289,0.04165,0.2081,0.2106,
2.162,0.3744,0.1081,0.08637,0.06094,0.1165,0.06718,0.02483,0.01235,0.06295,0.04169,0.2082,0.2108,
2.158,0.3775,0.1071,0.08637,0.061,0.1176,0.06437,0.02483,0.01235,0.06348,0.04115,0.2082,0.2136,
2.156,0.3693,0.1081,0.08661,0.06099,0.1167,0.06302,0.02536,0.01181,0.06404,0.04058,0.2093,0.2136,
2.152,0.3764,0.108,0.08654,0.0612,0.1163,0.05969,0.02537,0.01181,0.06531,0.03934,0.2093,0.2171,
2.149,0.3696,0.1104,0.08644,0.06143,0.1158,0.0563,0.02535,0.0118,0.06528,0.03932,0.2103,0.2176,
2.15,0.365,0.1093,0.08683,0.06169,0.1155,0.05665,0.02511,0.0126,0.06458,0.03937,0.2106,0.2179,
2.15,0.3552,0.1089,0.08681,0.06175,0.1155,0.05668,0.02512,0.01261,0.0646,0.03939,0.2106,0.218,
2.149,0.3556,0.1083,0.08741,0.06185,0.1151,0.05603,0.02547,0.01226,0.06463,0.03941,0.2107,0.2187,
