RabA,RabB,RabC,RabD,RabE,area,memERGIC,memGolgiMedial,memL,memLS,memS,memTGN,memTub,membraneMarker,proton,solL,solS,solubleMarker,volume,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,11545.35,3848.45,0.0,0.0,84184.88,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1962571.3,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,15393.8,3848.45,0.0,0.0,88033.34,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1979408.28,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6330.8,8033.0,6330.8,6330.8,6330.8,970.46,1.0,0.0,196257.0,186354.83,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,15393.8,3848.45,0.0,0.0,88033.34,6837.33,6620.2,8033.0,6620.2,6620.2,6620.2,1398.38,1.0,0.0,196257.0,187953.58,0.0,1979408.28,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6317.57,8033.0,6317.57,6317.57,6317.57,950.9,1.0,0.0,196257.0,186341.12,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6317.57,8033.0,6317.57,6317.57,6317.57,950.9,1.0,0.0,196257.0,186341.12,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,3848.45,0.0,0.0,80336.43,6837.33,6317.57,8033.0,6317.57,6317.57,6317.57,950.9,1.0,0.0,196257.0,186341.12,0.0,1945734.33,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
68791.08,7696.9,7696.9,0.0,0.0,84184.88,6837.33,6317.58,8033.0,6317.58,6317.58,6317.57,953.3,1.0,0.05,196257.0,186341.12,0.0,1962571.3,
0.0,0.0,0.0,0.0,10346.38,10346.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.01,0.0,0.0,1.0,73871.46,
